longname,Never Married % [StatCan],Married (not divorced) % [StatCan],Divorced % [StatCan]
"Kamloops--Thompson--Cariboo (Riding), British Columbia, Canada",0.3410625923187403,0.5276509208118497,0.13128648686941
"Essex (Riding), Ontario, Canada",0.2855558830185981,0.6196622579273378,0.0947818590540642
"Edmonton West (Riding), Alberta, Canada",0.3580674950501927,0.5379772160196928,0.10395528893011452
"Nanaimo--Ladysmith (Riding), British Columbia, Canada",0.33786469365442107,0.5185294860837486,0.14360582026183036
"Langley--Aldergrove (Riding), British Columbia, Canada",0.2967996843718155,0.6053250864336432,0.09787522919454122
"Mirabel (Riding), Quebec, Canada",0.5488871980216852,0.33797793418299416,0.11313486779532074
"Nepean (Riding), Ontario, Canada",0.3445252560779793,0.5640310050704317,0.09144373885158888
"Brampton South (Riding), Ontario, Canada",0.37821863074104284,0.5423324104250957,0.07944895883386141
"Edmonton Manning (Riding), Alberta, Canada",0.3752256960942695,0.521334220279388,0.10344008362634234
"Coquitlam--Port Coquitlam (Riding), British Columbia, Canada",0.3191353149716017,0.5849799281217397,0.09588475690665849
"Brampton East (Riding), Ontario, Canada",0.33484330220948527,0.6229546084866413,0.042202089303873515
"Surrey Centre (Riding), British Columbia, Canada",0.39863148754470706,0.5147615297615027,0.08660698269379032
"Red Deer--Lacombe (Riding), Alberta, Canada",0.35834600206365236,0.5204286126416091,0.12122538529473857
"Carleton (Riding), Ontario, Canada",0.2946452939809343,0.6204209352770407,0.08493377074202503
"Oshawa (Riding), Ontario, Canada",0.39283301451282027,0.4648734639428029,0.14229352154437677
"West Vancouver--Sunshine Coast--Sea to Sky Country (Riding), British Columbia, Canada",0.3492428986560805,0.5351815987680505,0.11557550257586903
"St. Albert--Edmonton (Riding), Alberta, Canada",0.3310501494567396,0.5694275068052219,0.09952234373803852
"Cloverdale--Langley City (Riding), British Columbia, Canada",0.3238018096683603,0.57064742039435,0.10555076993728982
"Windsor West (Riding), Ontario, Canada",0.41314206022453714,0.4731048706075336,0.11375306916792927
"Calgary Centre (Riding), Alberta, Canada",0.5079131246338516,0.37478917943192147,0.11729769593422681
"Pontiac (Riding), Quebec, Canada",0.4339788955218479,0.45128292636096795,0.11473817811718415
"Vaudreuil--Soulanges (Riding), Quebec, Canada",0.4075708799462294,0.4737305155608086,0.11869860449296209
"Calgary Midnapore (Riding), Alberta, Canada",0.3194144961507925,0.5759174291996272,0.10466807464958038
"Esquimalt--Saanich--Sooke (Riding), British Columbia, Canada",0.36082806127524636,0.504182242571156,0.13498969615359768
"Markham--Unionville (Riding), Ontario, Canada",0.29993748057398567,0.629327102325973,0.07073541710004143
"Wellington--Halton Hills (Riding), Ontario, Canada",0.30156044369242346,0.6033088926489942,0.09513066365858229
"Mississauga Centre (Riding), Ontario, Canada",0.34879487016581584,0.5674574642977076,0.08374766553647664
"Waterloo (Riding), Ontario, Canada",0.4111388742694789,0.5083575033792334,0.0805036223512877
"Newmarket--Aurora (Riding), Ontario, Canada",0.3181473385864479,0.5813523573292458,0.10050030408430621
"London--Fanshawe (Riding), Ontario, Canada",0.3998174793686474,0.4714946180681853,0.12868790256316728
"Vancouver Centre (Riding), British Columbia, Canada",0.5329438938718041,0.34639755660785293,0.12065854952034294
"Ajax (Riding), Ontario, Canada",0.3422704491265634,0.571456376818646,0.08627317405479054
"Elgin--Middlesex--London (Riding), Ontario, Canada",0.2961551641320045,0.5905758131475879,0.11326902272040765
"Ottawa Centre (Riding), Ontario, Canada",0.5148725371002751,0.379759013645,0.10536844925472487
"Sherwood Park--Fort Saskatchewan (Riding), Alberta, Canada",0.299054545454545,0.599854545454546,0.10109090909090909
"Kingston and the Islands (Riding), Ontario, Canada",0.4023823280043346,0.4752190369162352,0.12239863507943029
"Edmonton Mill Woods (Riding), Alberta, Canada",0.35240079899849774,0.5612551962117083,0.08634400478979395
"Flamborough--Glanbrook (Riding), Ontario, Canada",0.2987212199283653,0.617165319908977,0.08411346016265767
"Peterborough--Kawartha (Riding), Ontario, Canada",0.34663679078747256,0.5270179813789265,0.12634522783360097
"Burlington (Riding), Ontario, Canada",0.3000467289719627,0.5816822429906542,0.11827102803738321
"Beloeil--Chambly (Riding), Quebec, Canada",0.5100920154348467,0.36845750469971345,0.12145047986543972
"New Westminster--Burnaby (Riding), British Columbia, Canada",0.3786685710316233,0.513356865425974,0.1079745635424027
"Brampton North (Riding), Ontario, Canada",0.34148184306690715,0.5935950297539778,0.06492312717911497
"Ottawa South (Riding), Ontario, Canada",0.4122513073388871,0.48002421259779776,0.10772448006331513
"Fleetwood--Port Kells (Riding), British Columbia, Canada",0.3219977305349582,0.6108168945046875,0.06718537496035441
"Sturgeon River--Parkland (Riding), Alberta, Canada",0.3169093227957542,0.5767708421446508,0.10631983505959497
"Oxford (Riding), Ontario, Canada",0.30151358328841094,0.5844394411064083,0.1140469756051807
"Courtenay--Alberni (Riding), British Columbia, Canada",0.29116076914294453,0.5600954333863608,0.1487437974706947
"York--Simcoe (Riding), Ontario, Canada",0.32420321112095074,0.568383826875482,0.10741296200356734
"Cowichan--Malahat--Langford (Riding), British Columbia, Canada",0.32961863892162013,0.5330738981042645,0.1373074629741152
"Edmonton Riverbend (Riding), Alberta, Canada",0.321280484394184,0.5907050756747003,0.08801443993111571
"Calgary Confederation (Riding), Alberta, Canada",0.4276097936587329,0.4572512033900527,0.11513900295121438
"Lethbridge (Riding), Alberta, Canada",0.35324649398612673,0.5367569995508299,0.10999650646304342
"Laurentides--Labelle (Riding), Quebec, Canada",0.45450783872005823,0.3820973748333415,0.16339478644660022
"South Okanagan--West Kootenay (Riding), British Columbia, Canada",0.29564446663340604,0.5572471718085167,0.1471083615580773
"Mississauga--Erin Mills (Riding), Ontario, Canada",0.33498085962106894,0.5957745796385134,0.06924456074041765
"Victoria (Riding), British Columbia, Canada",0.4338751542719412,0.4203179001893822,0.1458069455386766
"Portneuf--Jacques-Cartier (Riding), Quebec, Canada",0.5426029256522401,0.34901724224601555,0.10837983210174426
"Louis-Saint-Laurent (Riding), Quebec, Canada",0.5235749201041675,0.3589074342138527,0.11751764568197977
"North Vancouver (Riding), British Columbia, Canada",0.3491957424466614,0.5415493293876186,0.10925492816572013
"Calgary Signal Hill (Riding), Alberta, Canada",0.3301199595749911,0.564783724057378,0.1050963163676311
"Windsor--Tecumseh (Riding), Ontario, Canada",0.3463750874039404,0.5259021474287141,0.12772276516734551
"Rivière-du-Nord (Riding), Quebec, Canada",0.5244333235207533,0.33166519477970774,0.14390148169953887
"Haliburton--Kawartha Lakes--Brock (Riding), Ontario, Canada",0.28310071671067544,0.5916635231987929,0.12523576009053178
"Central Okanagan--Similkameen--Nicola (Riding), British Columbia, Canada",0.30428354811565983,0.5573915700862302,0.13832488179810998
"Oakville (Riding), Ontario, Canada",0.30674637892485657,0.6072713133080587,0.08598230776708471
"Surrey--Newton (Riding), British Columbia, Canada",0.3327302941853558,0.5988118285067074,0.06845787730793669
"Cambridge (Riding), Ontario, Canada",0.3480503958349962,0.5385012957140799,0.11344830845092385
"Kootenay--Columbia (Riding), British Columbia, Canada",0.3453447604207246,0.5269770159719517,0.12767822360732373
"Pickering--Uxbridge (Riding), Ontario, Canada",0.33028113244901997,0.5788952682637102,0.09082359928726998
"Red Deer--Mountain View (Riding), Alberta, Canada",0.316098780572879,0.5618116853125378,0.12208953411458316
"Simcoe North (Riding), Ontario, Canada",0.31709565841754134,0.5450046019760555,0.13789973960640323
"Barrie--Innisfil (Riding), Ontario, Canada",0.3492079610073106,0.5333570268074742,0.11743501218521528
"Burnaby South (Riding), British Columbia, Canada",0.37389530463700005,0.5343228457928079,0.09178184957019217
"Bellechasse--Les Etchemins--Lévis (Riding), Quebec, Canada",0.5097316425833092,0.3741275926472029,0.11614076476948788
"Terrebonne (Riding), Quebec, Canada",0.4988793328120927,0.3895230648944488,0.11159760229345853
"Vimy (Riding), Quebec, Canada",0.4125849495803346,0.4626514149395957,0.12476363548006975
"Toronto Centre (Riding), Ontario, Canada",0.6135778099994287,0.2847478205713171,0.10167436942925419
"Kitchener South--Hespeler (Riding), Ontario, Canada",0.3509550916203615,0.5507262507757211,0.09831865760391736
"Niagara Centre (Riding), Ontario, Canada",0.35522602087456073,0.5179086369029052,0.12686534222253412
"South Surrey--White Rock (Riding), British Columbia, Canada",0.2633423605033231,0.619201924232391,0.1174557152642859
"Grande Prairie--Mackenzie (Riding), Alberta, Canada",0.37347279231388225,0.5200633404158307,0.10646386727028687
"Bow River (Riding), Alberta, Canada",0.30412494339444507,0.6039450752616656,0.09192998134388933
"Ville-Marie--Le Sud-Ouest--Île-des-Soeurs (Riding), Quebec, Canada",0.620260214577717,0.2793736267221466,0.10036615870013646
"Dorval--Lachine--LaSalle (Riding), Quebec, Canada",0.44909363945695296,0.4240505579327796,0.1268558026102674
"Salaberry--Suroît (Riding), Quebec, Canada",0.49879491239109786,0.3673415423554838,0.1338635452534184
"Sherbrooke (Riding), Quebec, Canada",0.5502954370439537,0.31406092868638574,0.13564363426966058
"Aurora--Oak Ridges--Richmond Hill (Riding), Ontario, Canada",0.3000449082543567,0.628577431399535,0.07137766034610828
"Ottawa--Vanier (Riding), Ontario, Canada",0.4811559009227778,0.3930063137445366,0.12583778533268558
"Repentigny (Riding), Quebec, Canada",0.4711893322037964,0.40748999829773996,0.1213206694984637
"Montcalm (Riding), Quebec, Canada",0.5524707617743123,0.33263091349699725,0.11489832472869038
"Northumberland--Peterborough South (Riding), Ontario, Canada",0.28240760466037024,0.5939903708556483,0.12360202448398155
"Vancouver East (Riding), British Columbia, Canada",0.5370963027452373,0.3524126906559247,0.11049100659883791
"Lévis--Lotbinière (Riding), Quebec, Canada",0.5495923913043478,0.34965510033444824,0.10075250836120406
"Etobicoke Centre (Riding), Ontario, Canada",0.3270111742435287,0.5714385080110148,0.10155031774545645
"Willowdale (Riding), Ontario, Canada",0.38267889557657403,0.5267029712429541,0.09061813318047195
"Ahuntsic-Cartierville (Riding), Quebec, Canada",0.4631637900310578,0.41657756733363854,0.12025864263530367
"Hamilton West--Ancaster--Dundas (Riding), Ontario, Canada",0.3444174741047487,0.5609080093977367,0.0946745164975146
"Mississauga--Lakeshore (Riding), Ontario, Canada",0.33538514325968977,0.5601984860762497,0.10441637066406041
"Toronto--St. Paul's (Riding), Ontario, Canada",0.439451895608386,0.44758630707403324,0.11296179731758091
"Laurier--Sainte-Marie (Riding), Quebec, Canada",0.7173512825131391,0.18477696989899978,0.09787174758786128
"Mississauga--Malton (Riding), Ontario, Canada",0.37643502798827,0.5506705983994109,0.07289437361231905
"Mississauga--Streetsville (Riding), Ontario, Canada",0.3318615993426877,0.5972050810991762,0.07093331955813599
"York South--Weston (Riding), Ontario, Canada",0.41467157072117156,0.45535507841345263,0.1299733508653758
"Kanata--Carleton (Riding), Ontario, Canada",0.30711319746866794,0.6025217411109841,0.09036506142034789
"Glengarry--Prescott--Russell (Riding), Ontario, Canada",0.3388018728793664,0.5460414203661288,0.11515670675450476
"Ottawa West--Nepean (Riding), Ontario, Canada",0.4099792588263109,0.47580387724029855,0.1142168639333906
"Mississauga East--Cooksville (Riding), Ontario, Canada",0.33510671565115085,0.5622279571020081,0.10266532724684103
"Haldimand--Norfolk (Riding), Ontario, Canada",0.28930826233529056,0.5929836935543459,0.11770804411036359
"Etobicoke North (Riding), Ontario, Canada",0.39995052564589223,0.49342552796792377,0.10662394638618398
"Shefford (Riding), Quebec, Canada",0.4914735914580418,0.36495101850412054,0.14357539003783765
"Bay of Quinte (Riding), Ontario, Canada",0.32135464592864327,0.5427361908205331,0.13590916325082347
"Eglinton--Lawrence (Riding), Ontario, Canada",0.37015604009507097,0.5265578175054253,0.10328614239950376
"Saint-Léonard--Saint-Michel (Riding), Quebec, Canada",0.37553879337156226,0.502736123922595,0.1217250827058426
"Thornhill (Riding), Ontario, Canada",0.30485643388869177,0.6090038993264801,0.08613966678482811
"Calgary Nose Hill (Riding), Alberta, Canada",0.33449952588806625,0.5745823856870287,0.09091808842490522
"Foothills (Riding), Alberta, Canada",0.2713081503046998,0.6212402908874711,0.10745155880782914
"Longueuil--Saint-Hubert (Riding), Quebec, Canada",0.4841838858436461,0.38127631229486403,0.13453980186148995
"La Prairie (Riding), Quebec, Canada",0.4686727565824827,0.41708758731864587,0.11423965609887149
"Port Moody--Coquitlam (Riding), British Columbia, Canada",0.35020874702329224,0.5535403252972623,0.09625092767944543
"St. Catharines (Riding), Ontario, Canada",0.3534881811056134,0.510186967808022,0.1363248510863646
"Saint-Jean (Riding), Quebec, Canada",0.5135292252404614,0.35387379769580346,0.13259697706373513
"Brossard--Saint-Lambert (Riding), Quebec, Canada",0.38052912266025335,0.5014639757398305,0.11800690159991632
"Richmond Hill (Riding), Ontario, Canada",0.30997791608110853,0.5948102790604294,0.09521180485846212
"Trois-Rivières (Riding), Quebec, Canada",0.5222633098627222,0.3362038397244314,0.14153285041284638
"Brome--Missisquoi (Riding), Quebec, Canada",0.4419308505181084,0.4038678567764434,0.15420129270544822
"Perth--Wellington (Riding), Ontario, Canada",0.3061100397438358,0.5952056530543,0.09868430720186425
"Don Valley North (Riding), Ontario, Canada",0.35743052758759575,0.5526580749093837,0.08991139750302064
"Chatham-Kent--Leamington (Riding), Ontario, Canada",0.3160269419343258,0.5664814266425382,0.11749163142313605
"Kitchener Centre (Riding), Ontario, Canada",0.3961928284395784,0.47761497119901586,0.12619220036140563
"Winnipeg South (Riding), Manitoba, Canada",0.36099969253630604,0.5697578262576001,0.06924248120609397
"Saanich--Gulf Islands (Riding), British Columbia, Canada",0.2944583547146376,0.5877001971229115,0.11784144816245089
"Scarborough Centre (Riding), Ontario, Canada",0.38490447854682125,0.5163900198350557,0.09870550161812304
"Bruce--Grey--Owen Sound (Riding), Ontario, Canada",0.2919474704455325,0.5863372946580903,0.12171523489637726
"Rosemont--La Petite-Patrie (Riding), Quebec, Canada",0.6662400819042744,0.21868441259278212,0.11507550550294343
"Huron--Bruce (Riding), Ontario, Canada",0.273783669766758,0.6193851086722605,0.1068312215609816
"Joliette (Riding), Quebec, Canada",0.485806720935086,0.3675120016697982,0.1466812773951158
"Longueuil--Charles-LeMoyne (Riding), Quebec, Canada",0.5088032802902368,0.3647741161769687,0.1264226035327945
"Chilliwack--Hope (Riding), British Columbia, Canada",0.3107086528525588,0.5656170120193615,0.1236743351280796
"Hamilton East--Stoney Creek (Riding), Ontario, Canada",0.35369076337964683,0.5241071043178404,0.12220213230251269
"Saint-Maurice--Champlain (Riding), Quebec, Canada",0.4965473948524795,0.3669700774220555,0.1364825277254651
"Scarborough Southwest (Riding), Ontario, Canada",0.39354351522784065,0.4987383312842853,0.1077181534878741
"Halifax West (Riding), Nova Scotia, Canada",0.36595825940598004,0.5275283431428796,0.10651339745114032
"Laval--Les Îles (Riding), Quebec, Canada",0.3766235858423217,0.5198730170135274,0.1035033971441509
"Edmonton Griesbach (Riding), Alberta, Canada",0.43579294460357676,0.4254756018061875,0.1387314535902358
"Humber River--Black Creek (Riding), Ontario, Canada",0.42711535350266955,0.44777004799654857,0.12511459850078205
"Lanark--Frontenac--Kingston (Riding), Ontario, Canada",0.2866802416532561,0.589738852220506,0.12358090612623784
"Louis-Hébert (Riding), Quebec, Canada",0.5106343595721109,0.37137251088608214,0.11799312954180702
"Lambton--Kent--Middlesex (Riding), Ontario, Canada",0.28332754727005804,0.6135024103256105,0.10317004240433147
"Cariboo--Prince George (Riding), British Columbia, Canada",0.37287162935418283,0.5049707592639892,0.12215761138182793
"Compton--Stanstead (Riding), Quebec, Canada",0.505071495338829,0.3706391492423177,0.12428935541885337
"Beauce (Riding), Quebec, Canada",0.495573274676932,0.3941710200714871,0.11025570525158102
"Hull--Aylmer (Riding), Quebec, Canada",0.4819784282330448,0.38528393275531425,0.1327376390116409
"Papineau (Riding), Quebec, Canada",0.5535460257146981,0.3366839379229173,0.10977003636238465
"Delta (Riding), British Columbia, Canada",0.30783979548359597,0.6020451640391992,0.09011504047720487
"Richmond--Arthabaska (Riding), Quebec, Canada",0.4983711586491477,0.3682810294277339,0.1333478119231184
"La Pointe-de-l'Île (Riding), Quebec, Canada",0.5319946429006791,0.33636750617749545,0.13163785092182545
"North Island--Powell River (Riding), British Columbia, Canada",0.3075057773199763,0.549846613780112,0.14264760889991177
"Pitt Meadows--Maple Ridge (Riding), British Columbia, Canada",0.3219245553720225,0.5632137271400859,0.11486171748789162
"Abbotsford (Riding), British Columbia, Canada",0.3226994556787346,0.570120338113198,0.10718020620806744
"Fort McMurray--Cold Lake (Riding), Alberta, Canada",0.39846100574272525,0.5055956237400571,0.09594337051721778
"Lac-Saint-Louis (Riding), Quebec, Canada",0.3284192079040085,0.5746421134476979,0.09693867864829356
"Vancouver Granville (Riding), British Columbia, Canada",0.4550712281132815,0.44789960222509884,0.09702916966161963
"Charlesbourg--Haute-Saint-Charles (Riding), Quebec, Canada",0.5300233023784325,0.35030829028617066,0.11966840733539676
"Pierrefonds--Dollard (Riding), Quebec, Canada",0.34808857104870344,0.5536521657120127,0.09825926323928393
"Provencher (Riding), Manitoba, Canada",0.29668370379175085,0.6255794603589683,0.07773683584928087
"Beaches--East York (Riding), Ontario, Canada",0.39289925147721033,0.488280506149124,0.11882024237366569
"Vancouver South (Riding), British Columbia, Canada",0.3855514258209712,0.5293254365441129,0.08512313763491591
"Vancouver Quadra (Riding), British Columbia, Canada",0.4371564172664786,0.47310326109028217,0.08974032164323921
"Calgary Heritage (Riding), Alberta, Canada",0.32907655642186207,0.5618560680020463,0.10906737557609157
"Edmonton Centre (Riding), Alberta, Canada",0.4877718770763164,0.3771889149085298,0.13503920801515373
"Prince George--Peace River--Northern Rockies (Riding), British Columbia, Canada",0.38270728087003253,0.5018342310098188,0.1154584881201486
"Burnaby North--Seymour (Riding), British Columbia, Canada",0.3690101164801031,0.5390239553059238,0.09196592821397301
"Mount Royal (Riding), Quebec, Canada",0.36731543222739327,0.5281435947303834,0.10454097304222341
"Medicine Hat--Cardston--Warner (Riding), Alberta, Canada",0.3128100906636482,0.5736256848908848,0.11356422444546688
"York Centre (Riding), Ontario, Canada",0.36959108610990915,0.5109260060579837,0.1194829078321073
"Hochelaga (Riding), Quebec, Canada",0.612928733115821,0.27232630865251073,0.11474495823166822
"Vancouver Kingsway (Riding), British Columbia, Canada",0.4310174119440016,0.48304259768870367,0.0859399903672947
"Battle River--Crowfoot (Riding), Alberta, Canada",0.29013678833993106,0.6022372549149969,0.10762595674507217
"Drummond (Riding), Quebec, Canada",0.5217682518419295,0.34622683634739854,0.13200491181067198
"Calgary Forest Lawn (Riding), Alberta, Canada",0.39236767512788095,0.48344510180513955,0.12418722306697945
"Richmond Centre (Riding), British Columbia, Canada",0.3215572660885989,0.588792454696591,0.08965027921481006
"Hamilton Mountain (Riding), Ontario, Canada",0.3700745043762679,0.518247850268675,0.11167764535505705
"LaSalle--Émard--Verdun (Riding), Quebec, Canada",0.5537919659276317,0.3256967670625054,0.12051126700986285
"Renfrew--Nipissing--Pembroke (Riding), Ontario, Canada",0.31434260744510284,0.5628076774157855,0.1228497151391116
"Gatineau (Riding), Quebec, Canada",0.46878936110427166,0.4009867072362225,0.13022393165950585
"Peace River--Westlock (Riding), Alberta, Canada",0.3651311580127521,0.5425340420225108,0.09233479996473727
"Kitchener--Conestoga (Riding), Ontario, Canada",0.3054933194346526,0.61832721166213,0.07617946890321729
"Sarnia--Lambton (Riding), Ontario, Canada",0.3139335654673075,0.5649698778533135,0.1210965566793789
"Halifax (Riding), Nova Scotia, Canada",0.5326617158799138,0.37188599538758904,0.09545228873249723
"Barrie--Springwater--Oro-Medonte (Riding), Ontario, Canada",0.36442631376116763,0.5080156797600691,0.12755800647876336
"Vaughan--Woodbridge (Riding), Ontario, Canada",0.3162688614540468,0.6179423868312754,0.06578875171467757
"Parkdale--High Park (Riding), Ontario, Canada",0.46240859915532306,0.42141792664992617,0.11617347419475085
"Hamilton Centre (Riding), Ontario, Canada",0.500291298394124,0.3547964645835928,0.14491223702228317
"University--Rosedale (Riding), Ontario, Canada",0.5341083499468053,0.37609237615910995,0.08979927389408467
"Thérèse-De Blainville (Riding), Quebec, Canada",0.4878159872466411,0.3865292644044634,0.12565474834889537
"Lakeland (Riding), Alberta, Canada",0.3268242212422887,0.5669447526359156,0.10623102612179576
"Davenport (Riding), Ontario, Canada",0.49196959018770275,0.4125262215748433,0.09550418823745403
"Bourassa (Riding), Quebec, Canada",0.44775858043427497,0.40164604249357916,0.15059537707214582
"Notre-Dame-de-Grâce--Westmount (Riding), Quebec, Canada",0.44863126621334243,0.43083445005483045,0.12053428373182719
"Rivière-des-Mille-Îles (Riding), Quebec, Canada",0.4639556377079479,0.40775184842883605,0.12829251386321616
"Toronto--Danforth (Riding), Ontario, Canada",0.4396256343679926,0.44920878083323484,0.11116558479877256
"Châteauguay--Lacolle (Riding), Quebec, Canada",0.4712164779062262,0.4172877178569331,0.1114958042368405
"Saint-Hyacinthe--Bagot (Riding), Quebec, Canada",0.5176747388959027,0.3526913806955124,0.12963388040858492
"Berthier--Maskinongé (Riding), Quebec, Canada",0.49713358156881915,0.371986317225867,0.13088010120531388
"Marc-Aurèle-Fortin (Riding), Quebec, Canada",0.42580767365739963,0.47152030538205075,0.10267202096054967
"Honoré-Mercier (Riding), Quebec, Canada",0.39802340368212474,0.48193480214104184,0.12004179417683347
"Brampton Centre (Riding), Ontario, Canada",0.383425651190064,0.5153132676938894,0.10126108111604652
"Stormont--Dundas--South Glengarry (Riding), Ontario, Canada",0.3240468391834784,0.5486575085009067,0.12729565231561493
"Scarborough--Agincourt (Riding), Ontario, Canada",0.32937293729372946,0.5687568756875687,0.10187018701870185
"Parry Sound--Muskoka (Riding), Ontario, Canada",0.27987722517847485,0.5844113253456708,0.13571144947585453
"Leeds--Grenville--Thousand Islands and Rideau Lakes (Riding), Ontario, Canada",0.2863831447522436,0.5811270274789587,0.1324898277687976
"Lac-Saint-Jean (Riding), Quebec, Canada",0.4711428571428576,0.40388571428571396,0.12497142857142855
"Abitibi--Témiscamingue (Riding), Quebec, Canada",0.53225994633065,0.3555594446388985,0.11218060903045142
"Outremont (Riding), Quebec, Canada",0.5629631406067603,0.3328751355232759,0.10416172386996382
"Scarborough--Guildwood (Riding), Ontario, Canada",0.3806449575332561,0.5208511776091126,0.09850386485763121
"Pierre-Boucher--Les Patriotes--Verchères (Riding), Quebec, Canada",0.49716981823174117,0.38683607583384994,0.11599410593440888
"Argenteuil--La Petite-Nation (Riding), Quebec, Canada",0.45868076631114746,0.3956507515556121,0.14566848213324043
"Scarborough--Rouge Park (Riding), Ontario, Canada",0.36476410839265166,0.5525181874364071,0.08271770417094128
"Steveston--Richmond East (Riding), British Columbia, Canada",0.3179810846081777,0.587409268893564,0.09460964649825834
"Edmonton Strathcona (Riding), Alberta, Canada",0.46780944001926494,0.411371631911426,0.12081892806930897
"Saint-Laurent (Riding), Quebec, Canada",0.36731843575419004,0.529633228078698,0.10304833616711204
"Alfred-Pellan (Riding), Quebec, Canada",0.4206649652131213,0.4685337929543673,0.11080124183251144
"Don Valley West (Riding), Ontario, Canada",0.3472478665662859,0.5614749551187495,0.09127717831496457
"Elmwood--Transcona (Riding), Manitoba, Canada",0.37731614138513797,0.5166609476576289,0.1060229109572331
"Selkirk--Interlake--Eastman (Riding), Manitoba, Canada",0.31259461261279403,0.5825939443689503,0.10481144301825569
"Moncton--Riverview--Dieppe (Riding), New Brunswick, Canada",0.4077856418260691,0.4705229974143666,0.12169136075956422
"Winnipeg North (Riding), Manitoba, Canada",0.41915875339416525,0.5027440214503313,0.0780972251555034
"Mission--Matsqui--Fraser Canyon (Riding), British Columbia, Canada",0.3287023776283504,0.5668244257915651,0.10447319658008446
"Hastings--Lennox and Addington (Riding), Ontario, Canada",0.2891681519590364,0.5858587912460614,0.1249730567949023
"Montarville (Riding), Quebec, Canada",0.47626419712063034,0.41355612369380623,0.11017967918556348
"Portage--Lisgar (Riding), Manitoba, Canada",0.30427195760356623,0.6278032702126304,0.06792477218380348
"Yellowhead (Riding), Alberta, Canada",0.32797941882110965,0.5539083548054072,0.11811222637348309
"Québec (Riding), Quebec, Canada",0.5991801061578863,0.2727248681917377,0.12809502565037595
"Regina--Lewvan (Riding), Saskatchewan, Canada",0.3598900901648612,0.544154427960413,0.09595548187472587
"Markham--Thornhill (Riding), Ontario, Canada",0.3035190803396789,0.6210037782927883,0.07547714136753278
"Niagara West (Riding), Ontario, Canada",0.2746056951941066,0.6303671215522256,0.0950271832536677
"Montmagny--L'Islet--Kamouraska--Rivière-du-Loup (Riding), Quebec, Canada",0.504939541524273,0.38336135090549567,0.11169910757023148
"Bécancour--Nicolet--Saurel (Riding), Quebec, Canada",0.4981455584605092,0.3732595610141672,0.12859488052532364
"Dartmouth--Cole Harbour (Riding), Nova Scotia, Canada",0.39392250027806736,0.4822170170347123,0.12386048268722039
"Beauport--Limoilou (Riding), Quebec, Canada",0.5797871257479416,0.29180682862106866,0.12840604563098984
"Beauport--Côte-de-Beaupré--Île dOrléans--Charlevoix (Riding), Quebec, Canada",0.5074313527999794,0.37902765127650684,0.11354099592351387
"Sudbury (Riding), Ontario, Canada",0.40208627984938256,0.4679662251055353,0.12994749504508224
"Saint Boniface--Saint Vital (Riding), Manitoba, Canada",0.3678694884165148,0.5247107634895272,0.10741974809395792
