longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %
"Western District of Virginia, VA, USA",0.014926862092748353,0.004635781239533507,0.07025263764954318,0.01616303468626047,0.07119341845775173,0.1212810216107665,0.1452688218288435,0.03345772189595215,0.014410156529200021,0.014094735550835064,0.1150470108105784,0.05091803466589511,0.039100425926761925,0.0006738015760182189,0.055880665309455374,0.04952489885792786,0.1139203323938009,0.040234278634646854,0.008872867712203615,0.02014349257127739
"Western District of Kentucky, KY, USA",0.013182874868243509,0.004033014282066831,0.06817550069046914,0.015346089281151477,0.060016596571977596,0.08884090184076271,0.14124621804770587,0.04591839565206063,0.013549610396172489,0.013951210924404225,0.1559734298526602,0.044892747212630583,0.0393115017522374,0.001276148345965532,0.04596402733719527,0.03666835993840611,0.11465940358617055,0.06191786899851406,0.011145412980904388,0.023930687440301524
"Eastern District of Kentucky, KY, USA",0.014073039168141658,0.00646891508883946,0.06748862702397382,0.014435751251122076,0.06202336589854768,0.1041186256429968,0.14792888341081806,0.03918889993943965,0.013380770490183162,0.01472919863179051,0.1287248213278178,0.04452211576155194,0.03688065602328421,0.0009960678695928483,0.050420252938301054,0.049688032017748594,0.12360178430252834,0.04761680893004894,0.010193163416528473,0.023520220866744816
"Central District of Illinois, IL, USA",0.024514815078968848,0.0015898770891282124,0.06849547107909565,0.014567434562442052,0.056048863213116834,0.11555088002916261,0.15551672491263105,0.05586362519712495,0.011412444824826253,0.013641244482482625,0.12143094881487293,0.04661559248428944,0.030325543430885418,0.0014442621781613294,0.041057461426907256,0.048588823114534545,0.1118144212253049,0.04629662648883817,0.009302514482244886,0.025922425884982052
"Western District of Oklahoma, OK, USA",0.01596272279707786,0.03205923952735533,0.07298106966740639,0.021019731084253965,0.06922176193532421,0.09856186611351761,0.1328986204135339,0.04109888075842047,0.016278597195759636,0.014660998364293718,0.07607040176406799,0.05255989038957172,0.033634587643074004,0.001059285801948764,0.05621658924055344,0.07213504938303895,0.11785434769924734,0.04046109614452159,0.010970096552945176,0.02429516752408794
"Western District of Louisiana, LA, USA",0.014213680499839669,0.03827311528116906,0.0689908049834824,0.023783115467886924,0.07714135761921892,0.09511922397975307,0.16146065857528952,0.032313173604198706,0.014384790367578101,0.013745440659068964,0.07716361346350246,0.052002369871668175,0.034976938031694285,0.00048211361383057935,0.0458262285645148,0.0535155360533983,0.1204281076398995,0.04070565015766676,0.011264347576861714,0.02420973398947801
"District of New Mexico, NM, USA",0.018508524579842325,0.021537437544129484,0.08150406778288968,0.022857386994787662,0.07301546611979834,0.10607154260940739,0.14938477313509357,0.0317271324941423,0.016453271091083257,0.013259083365938559,0.04058226185818301,0.0544799579055303,0.038950876293527975,0.0004070031525879554,0.08028080968892366,0.07734296649082331,0.10991895915127475,0.03478078045665304,0.01084517240293762,0.018092526882445798
"Middle District of Georgia, GA, USA",0.022338923940535695,0.003047269627770125,0.07592404601909779,0.015042970186657081,0.0614914629225135,0.11274126617949842,0.13247940688461127,0.04011013689155399,0.016746015330301293,0.012254260749107668,0.10828857915763519,0.04660297225235304,0.039665570549868995,0.0005074902817829544,0.044122555301712045,0.06928639108580766,0.1194560315411995,0.04896684312263869,0.008365441869665351,0.022562366105689877
"District of Nebraska, NE, USA",0.04086111607932497,0.001433810051295024,0.05688599382009093,0.016021913281666106,0.0700827775795982,0.09935088227243577,0.14575652502151704,0.06561237325702157,0.012594998562237336,0.01684899737052478,0.1030999348807151,0.04533349670796817,0.03351123381775889,0.001097838019978478,0.055192299521042223,0.04268524657876716,0.1086879402839359,0.048713968234832594,0.0108785767434231,0.025350077915866673
"Northern District of Florida, FL, USA",0.010826315835804439,0.0018488575603174114,0.09544630391502261,0.01905643756390414,0.0709743140402949,0.11065032998737272,0.13543893408759558,0.04134740348667563,0.0249777759498219,0.012344348474189238,0.04394505397166718,0.048875009827731665,0.04765004755422047,0.0006131111677807256,0.06628028356848285,0.08974020824794436,0.11729444959299788,0.03673543851492831,0.008247788626670628,0.017707588026577376
"Southern District of Mississippi, MS, USA",0.013081435951337338,0.010787937440388584,0.0745310607080457,0.024567469333789685,0.07284290557644439,0.09518802026845229,0.16303586948369453,0.035712987028946486,0.013766644329201846,0.01225901981862339,0.10931909046032835,0.048386449706615375,0.034255755537268257,0.0005315459511907045,0.03824560216607203,0.05842909836235181,0.11241746405012899,0.04792034399465317,0.01267087140308108,0.022050428429385947
"Southern District of Iowa, IA, USA",0.02603991935612705,0.0015986060921695992,0.05710037776521045,0.01612131939851514,0.06449592786782585,0.10618535949466582,0.14090418694212534,0.07917094008901499,0.01279204381948638,0.01536728001593281,0.13036254596924413,0.04295361912277955,0.03218086720919161,0.001037336664738967,0.04792729697116865,0.03419909408771352,0.11581959714274455,0.040811849068580305,0.008859962745342368,0.02607187017742291
"District of Idaho, ID, USA",0.04103249133257653,0.004267039245904657,0.07167115476749593,0.018165597940115127,0.08615147517305345,0.08956888271070276,0.13197966548111575,0.037467578290021786,0.019794058714271215,0.016120581620106062,0.09701496059832954,0.045989856341438665,0.03711002494613099,0.0005900220196217722,0.05979755164462738,0.04977189748721422,0.11638420345847307,0.04032564495306965,0.010083476315336088,0.02671383696039536
"Eastern District of Louisiana, LA, USA",0.0065902263399660686,0.018536373341408563,0.08794313306104704,0.023999418600385757,0.0809711125985043,0.09786487839935801,0.14550432155898213,0.03427525578097051,0.018549630466032425,0.014261424235194269,0.06364911856265454,0.051350113318307904,0.04140464641744874,0.0007334220209908097,0.06511730361503269,0.049732578115336566,0.10802704867443955,0.055726751373085616,0.009504092207145773,0.026259151313708793
"Eastern District of Washington, WA, USA",0.07723122800089868,0.0017224828262334816,0.06902049958810193,0.017204403564790544,0.06964277203995071,0.10060389022405893,0.14625308923550356,0.028081235830366078,0.01794513926239609,0.013589232099454661,0.07807953377223739,0.04212389621530355,0.03552263396899531,0.0006685684329491221,0.05712515573831878,0.04808790789823054,0.10612672844002968,0.04492752636488041,0.013434004398118204,0.03261007209918233
"Eastern District of Arkansas, AR, USA",0.022653830553944473,0.003411820801619695,0.06377327306348335,0.011874394379009567,0.06770510827220041,0.09487002845578202,0.1666239319275668,0.04160978537489119,0.013068067316275541,0.015362353803575505,0.11597510432519086,0.048020537596435535,0.03427884642763653,0.0008497843632286972,0.040192118931808,0.05403670252676811,0.11851883770983065,0.04944533029559216,0.012536785564315906,0.02519335831084481
