longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"AZ-03 in Maricopa County, USA",0.16098134569361952,0.009913283410802885,0.30124656645618125,0.39398090751242915,0.13387789692696725,0.45566516092036313,0.43980129656243316,0.1045335425172037
"AZ-01 in Maricopa County, USA",0.20975624253782774,0.011553377296524149,0.4524379057088099,0.2521961462320482,0.07405632822479011,0.31190648267345406,0.5564187935050532,0.13167472382149273
"AZ-04 in Maricopa County, USA",0.20141494733464677,0.006634825681490662,0.3857103689010587,0.28270971122384814,0.12353014685895564,0.3968211181317284,0.48008027667871805,0.1230986051895535
"AZ-08 in Maricopa County, USA",0.17361269846907218,0.00693406891815389,0.44213014562248903,0.29458413482079815,0.08273895216948685,0.2792525172407284,0.5918249845509478,0.12892249820832385
"OH-03 in Franklin County, USA",0.23061454188365133,0.010006570929916647,0.3559204251922361,0.2881974241520748,0.11526103784212109,0.4308486406033696,0.4622135693610671,0.10693779003556345
"OH-11 in Cuyahoga County, USA",0.2960574698772682,0.0077434439858484585,0.2977875604347644,0.3065521251095553,0.09185940059256366,0.4657945898801338,0.40143079844490487,0.13277461167496152
"NY-08 in Kings County, USA",0.22589380296214204,0.006143262710231582,0.2773011482515458,0.3487231166949262,0.1419386693811544,0.4555346596291541,0.4612842043616128,0.08318113600923323
"NY-09 in Kings County, USA",0.20582460269036768,0.006828814480803726,0.29504676900258797,0.363596622329236,0.12870319149700452,0.4408291842157712,0.4792990662194208,0.07987174956480789
"NY-06 in Queens County, USA",0.17251099217107568,0.006039542334667138,0.37090028030991634,0.30073433168271146,0.14981485350162932,0.33226888120752623,0.5930252154198155,0.07470590337265841
"NY-12 in New York County, USA",0.3235381911345343,0.023501203450657687,0.36947973693869346,0.16858583980238787,0.11489502867372658,0.45122824321907967,0.4656215493324417,0.08315020744847862
"NY-15 in Bronx County, USA",0.24334299389467745,0.005252617652389656,0.22525514128906815,0.397973920197899,0.12817532696596573,0.49888561984470153,0.40873284988685915,0.0923815302684393
"NY-05 in Queens County, USA",0.1545491289494323,0.004188914405114063,0.290079933393558,0.3852072415420781,0.16597478170981753,0.41479209226287134,0.5045117801469675,0.08069612759016125
"NY-04 in Nassau County, USA",0.11864199650011446,0.004203638151278528,0.39451761828826076,0.36691732519723624,0.11571942186311002,0.34790985293058846,0.5795986847487612,0.07249146232065035
"NY-01 in Suffolk County, USA",0.1257343599526003,0.006273074106584812,0.4389368140707452,0.337535779837582,0.09151997203248788,0.31093154989952687,0.6041082687771174,0.08496018132335567
"MI-13 in Wayne County, USA",0.24600333427121532,0.005265322695943961,0.27970272110011063,0.36102129241765396,0.10800732951507623,0.4720195276386015,0.40717373147710606,0.12080674088429234
"MI-11 in Oakland County, USA",0.2010725830896638,0.006506215596497899,0.4346985390329927,0.29203501569030915,0.06568764659053647,0.3386743820413564,0.5550868360287332,0.10623878192991033
"NV-03 in Clark County, USA",0.1845471080786811,0.007704965218446365,0.39316680916653945,0.29828264996790826,0.11629846756842484,0.33613718443787605,0.5298082779651196,0.1340545375970042
"NV-01 in Clark County, USA",0.19318040579048487,0.007661042003644695,0.3575583570825796,0.3203392662104367,0.1212609289128542,0.35940120280946836,0.5012875150188759,0.1393112821716557
"MD-08 in Montgomery County, USA",0.1494462703319422,0.006044255617683285,0.4295851244994733,0.31925578557483747,0.09566856397606373,0.3137835019869719,0.6034559716542401,0.08276052635878808
"WA-07 in King County, USA",0.24091840516930885,0.01898994114789174,0.4174263352765317,0.1975667964605177,0.12509852194574997,0.4311489711880645,0.466564655535991,0.10228637327594438
"FL-10 in Orange County, USA",0.176232233599966,0.010227913920933009,0.32550402867155553,0.3184231201588059,0.16961270364873954,0.4486301385182452,0.4341986104746231,0.11717125100713158
"FL-13 in Pinellas County, USA",0.21180371183779542,0.014013846898425213,0.423118806136016,0.2550459683576329,0.09601766677013043,0.2786980287800752,0.5665325913147105,0.15476937990521428
"FL-25 in Broward County, USA",0.16110905725178068,0.00797415995984577,0.39533408774239054,0.3342981479262482,0.10128454711973496,0.32809334704305715,0.5470434090188836,0.12486324393805927
"FL-22 in Palm Beach County, USA",0.18641418763377063,0.006893142281722584,0.4046927433929669,0.2861273098601602,0.11587261683137963,0.30612120904549484,0.5685377275106055,0.12534106344389956
"WA-09 in King County, USA",0.1691073382936138,0.010997486251043936,0.3905916898318565,0.3005143801459297,0.1287891054775561,0.357434492972454,0.5364532998605374,0.1061122071670087
"FL-27 in Miami-Dade County, USA",0.18865124210037085,0.007986774406445442,0.36381826967161385,0.3063395358103514,0.13320417801121853,0.33655213870484846,0.5325021991808712,0.1309456621142804
"TX-18 in Harris County, USA",0.1973311794800901,0.007519582078454684,0.30740636705560825,0.3589555626715791,0.12878730871426797,0.42853577940772847,0.46775599284926817,0.10370822774300341
"TX-20 in Bexar County, USA",0.18399622762191942,0.005905961573859318,0.3302439947826648,0.37570708510770223,0.10414673091385418,0.3942928070933255,0.4904197389405483,0.11528745396612625
"TX-29 in Harris County, USA",0.14419415030155786,0.003964141673942979,0.3212948746713007,0.4341246238424134,0.09642220951078509,0.40643442571179483,0.5076864977694691,0.08587907651873594
"TX-38 in Harris County, USA",0.14627872964902386,0.003705011394113975,0.4441520065867588,0.34027786333410526,0.06558638903599798,0.2878299568584989,0.6200501380898337,0.0921199050516675
"TX-16 in El Paso County, USA",0.16208749217292673,0.00423064539767516,0.3489181897594802,0.3968229409198914,0.08794073175002655,0.3505629005538272,0.5434031722458278,0.10603392720034503
"PA-02 in Philadelphia County, USA",0.22440204585715337,0.0077814721631485,0.30027609764731483,0.35416123483403955,0.11337914949834381,0.4607732336241285,0.4407576093009406,0.09846915707493101
"PA-03 in Philadelphia County, USA",0.2960993904472167,0.011361200554536802,0.2621222539211437,0.2897044291889699,0.14071272588813302,0.5497280938624598,0.3635094795722286,0.08676242656531155
"CA-41 in Riverside County, USA",0.12123425670623487,0.01629765202409063,0.40159582100492286,0.3551393004305345,0.10573296983421712,0.31295682490658316,0.5880443933512959,0.09899878174212087
"CA-52 in San Diego County, USA",0.12794576827556092,0.00603281570465344,0.3207270054988085,0.3878812487178812,0.15741316180309603,0.38904360534493865,0.5213811834451656,0.08957521120989571
"VA-11 in Fairfax County, USA",0.1270593851082443,0.004886376058286272,0.4526129375892224,0.3248271731663338,0.09061412807791323,0.3085305739395959,0.6189982709330667,0.07247115512733743
"CA-27 in Los Angeles County, USA",0.11924908925588039,0.004830190319179824,0.3694402471189379,0.39195393943057466,0.11452653387542723,0.3677624829985685,0.5496974252447994,0.08254009175663206
"CA-14 in Alameda County, USA",0.11370157104868797,0.0048800876237450885,0.4166498055453084,0.3359759729603844,0.12879256282187412,0.317646163095456,0.607950303949601,0.07440353295494295
"NY-25 in Monroe County, USA",0.20634590024182667,0.007905430930430765,0.40321250540892284,0.28938555229482066,0.09315061112399897,0.37853876247972346,0.5180750400562039,0.10338619746407286
"CA-50 in San Diego County, USA",0.19041964039058906,0.013978760783996033,0.4128011824746946,0.2569327534164987,0.12586766293422166,0.3800682575705052,0.5220237194462669,0.0979080229832279
"CA-11 in San Francisco County, USA",0.2481072016542822,0.026007700486679518,0.35468509716206603,0.18830553810712172,0.1828944625898505,0.47241588679233043,0.44868876725831,0.0788953459493595
"CA-12 in Alameda County, USA",0.19893640171802598,0.015407659089146373,0.3449549165187311,0.2692390882603571,0.1714619344137395,0.44372260296561045,0.46575720189623326,0.09052019513815628
"CA-47 in Orange County, USA",0.1730338340983601,0.006820351874381186,0.4221466896263589,0.2771813040346808,0.120817820366219,0.35333476077690257,0.5433268269388776,0.10333841228421992
"CA-51 in San Diego County, USA",0.15958955868855013,0.010421586337937815,0.38351306974522575,0.3021666939224067,0.14430909130587954,0.37849739100887136,0.5215918037373102,0.09991080525381843
"CA-30 in Los Angeles County, USA",0.24531160242011327,0.02325280633650899,0.35584240705508696,0.24410376780906992,0.1314894163792208,0.4442054376358787,0.47123869531407425,0.08455586705004697
"CA-44 in Los Angeles County, USA",0.13255444065580296,0.005290547874954508,0.3201372202865148,0.40127966012442423,0.14073813105830357,0.4241750136217577,0.49583451622967634,0.07999047014856608
"CA-34 in Los Angeles County, USA",0.18825457767593679,0.008080332315583336,0.29485116003855083,0.3274170984714164,0.18139683149851263,0.5046145888955899,0.4258065866023655,0.06957882450204474
"CA-46 in Orange County, USA",0.114250888425843,0.005186537378414006,0.3114289029162433,0.3841617187027202,0.18497195257677956,0.41756378879588507,0.5024428679459935,0.07999334325812144
"CA-36 in Los Angeles County, USA",0.21087113403573796,0.007974324569456662,0.41374706821630497,0.25249609702931425,0.11491137614918616,0.3877267971859208,0.520137803270983,0.0921353995430962
"CA-29 in Los Angeles County, USA",0.14970755413472464,0.006609973957236661,0.31062953753898975,0.3652067299405775,0.16784620442847137,0.4412724939296819,0.48013133910548206,0.07859616696483594
"CA-31 in Los Angeles County, USA",0.11617377484003462,0.0037879857854195825,0.32844865940752654,0.3814249548083847,0.1701646251586346,0.39696467233363564,0.5198830239279285,0.08315230373843577
"CA-33 in San Bernardino County, USA",0.11437826278498767,0.004736562710352603,0.3329143955554897,0.4180599109802991,0.12991086796887097,0.40736933364657635,0.5064622570013217,0.08616840935210188
"CA-06 in Sacramento County, USA",0.1701675528937333,0.008199286577450187,0.3751685610044706,0.33343625195913235,0.11302834756521371,0.34956808786025895,0.5296988467462181,0.12073306539352292
"CA-39 in Riverside County, USA",0.09832642233073581,0.004046686619800049,0.32000432737592793,0.4179041689473345,0.15971839472620178,0.415908526990419,0.5045439141727338,0.07954755883684717
"CA-32 in Los Angeles County, USA",0.17234992656440964,0.00993619206041567,0.3910837402450097,0.30099862449271414,0.12563151663745092,0.3694348205175941,0.5335486103368444,0.09701656914556162
"CA-37 in Los Angeles County, USA",0.19288121870288358,0.0073975753489304895,0.2696899060009568,0.35479609893879055,0.1752352010084385,0.5135709956214783,0.41000228558033325,0.07642671879818845
"CA-43 in Los Angeles County, USA",0.15892739172367273,0.0032788300297953727,0.2821570528955626,0.41426069325272763,0.14137603209824154,0.45126816160808086,0.4629995741235526,0.08573226426836657
"CA-42 in Los Angeles County, USA",0.15294838723389378,0.009161651732726138,0.3225644266509986,0.3731890689971443,0.14213646538523722,0.46066082131987546,0.45973834711022166,0.07960083156990273
"IN-07 in Marion County, USA",0.2422527698226587,0.010081190464532225,0.3226899759584176,0.32441368612449295,0.1005623776298985,0.43875891630490854,0.4372310922622665,0.12400999143282498
"IL-07 in Cook County, USA",0.27643977853589746,0.008821043894219944,0.30040570638086744,0.2930125480695913,0.12132092311942379,0.5127771850338975,0.4038220151564091,0.0834007998096935
"KY-03 in Jefferson County, USA",0.22616026986123283,0.007918880706705985,0.3723897808791303,0.30099394928672163,0.09253711926620936,0.35726771054942863,0.5119953357636262,0.1307369536869452
"NY-02 in Suffolk County, USA",0.12484718948344714,0.005092103973278149,0.3751239346770225,0.366459258321078,0.1284775135451743,0.3608187388759062,0.5500467140002673,0.08913454712382664
"NC-02 in Wake County, USA",0.1722138920871567,0.0063967015862447145,0.43348545446948594,0.2983814378088789,0.08952251404823373,0.33655637929286036,0.5680412470925652,0.09540237361457438
"CA-09 in San Joaquin County, USA",0.1242561777987938,0.005640877555710758,0.3583597423713846,0.3908305004870724,0.12091270178703836,0.3638558561547559,0.5457995617861854,0.09034458205905875
"TN-09 in Shelby County, USA",0.2454983805438063,0.005728536659955694,0.27467916377597673,0.37032800844835323,0.10376591057190811,0.4710776596210205,0.41651750886772276,0.11240483151125671
"WI-04 in Milwaukee County, USA",0.25084673347955555,0.007316502306274056,0.30326810584590486,0.3343073450229374,0.1042613133453281,0.4964605965235646,0.40107016141572005,0.10246924206071541
"MD-04 in Prince George's County, USA",0.2040225811791083,0.006483816669974574,0.2876584739275356,0.33694200446945843,0.16489312375392332,0.4515169992758042,0.44964584285667475,0.0988371578675211
"CA-23 in San Bernardino County, USA",0.13741481731281918,0.00516854239902529,0.3652385399934234,0.3854075938778167,0.10677050641691531,0.3477026606229117,0.5443340166401058,0.10796332273698253
"HI-01 in Honolulu County, USA",0.1523521154073519,0.006177577784994671,0.3683239476158935,0.3177191556774849,0.1554272035142749,0.3451987254641423,0.5652854797392745,0.08951579479658311
"CO-05 in El Paso County, USA",0.14999247316579806,0.007151382231627729,0.44029696545798236,0.3138671241232669,0.08869205502132496,0.29911913137491186,0.5850584771147787,0.11582239151030944
"NV-04 in Clark County, USA",0.15648391748256613,0.007030637026171774,0.34982957391441816,0.3600781678251609,0.12657770375168287,0.3627065302292285,0.5100011519547402,0.1272923178160313
"IL-04 in Cook County, USA",0.14700483978061155,0.005264143568907508,0.338782519916905,0.3892875719877733,0.11966092474580249,0.42406980547258466,0.5071015298325715,0.06882866469484387
"CO-01 in Denver County, USA",0.2491231006587335,0.015570506570856003,0.37438099639148104,0.24811668063906825,0.11280871573986123,0.43405052400496014,0.4475371333201303,0.11841234267490959
"TX-30 in Dallas County, USA",0.21515787780071924,0.010602294927650602,0.29374804444779157,0.36889048221503895,0.1116013006087997,0.43013393236791675,0.4570484600881424,0.1128176075439407
"IL-05 in Cook County, USA",0.21661400643008719,0.011253179562111576,0.427410583585176,0.24951978655307294,0.09520244386955215,0.3916675655733999,0.5331029109273623,0.0752295234992378
"CA-26 in Ventura County, USA",0.11724795037850284,0.003642976722206559,0.3896111368822768,0.3683933608595923,0.12110457515742151,0.3509752270389687,0.5573504698623081,0.0916743030987233
"TX-37 in Travis County, USA",0.22769678185028336,0.014628717467352994,0.403504427320214,0.23144374611107263,0.12272632725107704,0.42172706464777365,0.47313771063611487,0.10513522471611146
"NY-16 in Westchester County, USA",0.1699607608491248,0.006135629802634905,0.38935045791169776,0.3431150038001867,0.0914381476363559,0.3538532721428079,0.5647380609796909,0.08140866687750116
"CA-10 in Contra Costa County, USA",0.1295762070140695,0.006979258189745723,0.45384284209923975,0.32670539220992384,0.08289630048702103,0.28915878181857274,0.6206006426276806,0.09024057555374684
"CA-07 in Sacramento County, USA",0.1636673655054376,0.009305925920308837,0.3597358691244746,0.33777672665510006,0.12951411279467878,0.3774735627186979,0.5240055979846793,0.09852083929662288
