longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Historical Congressional District CA-1, 40th-42nd Congress, USA",0.8329802312867285,0.3407523210520265,0.12943948649659467,0.1692553077553043,0.10844741502444628,0.06304959827227592,0.004134288475164283,0.007027647161842676,-0.0018557845873702628
"Historical Congressional District CA-1, 39th Congress, USA",0.8329778248526665,0.34075616125192876,0.12944105194534092,0.1692578302373348,0.1084478316951406,0.06305049931945338,0.004132253793570628,0.007026346964991381,-0.0018571511262007456
"Historical Congressional District CA-4, 43rd-47th Congress, USA",0.8311291288257839,0.3323323871221485,0.12573214765210747,0.1644960226649171,0.10613585593153536,0.06170050852569604,0.005359853949377991,0.008093283510068827,-0.0015844090842792036
"Historical Congressional District CA-4, 48th Congress, USA",0.8311291288257839,0.3323323871221485,0.12573214765210747,0.1644960226649171,0.10613585593153536,0.06170050852569604,0.005359853949377991,0.008093283510068827,-0.0015844090842792036
"Historical Congressional District CA-6, 49th-52nd Congress, USA",0.8248740136309363,0.3153667846696991,0.11393307210332855,0.14828745780802025,0.10653514570162508,0.06054418116005374,0.006162359987613497,0.011096245389172255,0.002568564521112038
"Historical Congressional District TX-2, 29th-31st Congress, USA",0.8474858232496233,0.2967611680233102,0.10545771957082396,0.13396779617949606,0.09514367802763028,0.06764969381618383,0.012885966578422225,0.015263504757011048,0.0016065679921914988
"Historical Congressional District TX-2, 32nd-36th Congress, USA",0.8499232868981128,0.2982285670285409,0.10576797133030208,0.13442008916310136,0.09617002996580042,0.06763844789963908,0.011903217481179507,0.015204331216538525,0.0013563670807841266
"Historical Congressional District CA-7, 53rd-57th Congress, USA",0.8354017115593126,0.2930361821941134,0.10701732922318924,0.14204730800931673,0.0926469956632519,0.05834187852154481,0.008364431129158967,0.00954507298808327,0.0012531138556922394
"Historical Congressional District CA-8, 58th-62nd Congress, USA",0.8469411699014667,0.31381333346676876,0.11628254826091067,0.15368813556696007,0.09816726998705987,0.06195792791274882,0.00637022654834718,0.00699990801608702,0.00028224630317694177
"Historical Congressional District FL-2, 48th-57th Congress, USA",0.8900363311837995,0.3115505231935295,0.11552691887410656,0.13483960554003493,0.09889085073399216,0.07782006691950238,0.010522708514131063,0.006968961057241652,-0.0019161776474526937
