longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %
"AR-SD016, USA",0.9281049706632446,0.00024703802233127516,0.007957008542799014,0.0004940760446625503,0.05773221974690334,0.23637402329733018,0.40758277702251056,0.31974437673577166,0.036298822944387486
"AR-SD013, USA",0.8954615527593759,0.00345817697337677,0.00590022019652836,0.0025392208545773486,0.0822662982960113,0.2548550440064365,0.48088396557351365,0.22328988908563563,0.040971101334414256
"AR-SD025, USA",0.9242055208883877,0.002704002769179264,0.015767276264310716,0.0029964841555353674,0.04592142064279576,0.3777696148285176,0.36029168853868815,0.20095041782958195,0.06098827880321242
"AR-SD019, USA",0.9534639943569717,0.0013883254095275255,0.010619758887322014,0.001279437142113602,0.027102026197481057,0.3933160074643857,0.3304197314215652,0.22457443125771742,0.05168982985633163
"AR-SD011, USA",0.9198090648139635,0.002367512252042,0.011630870939763593,0.0012640876804869148,0.057749248498523746,0.21499620516732354,0.3286807965034637,0.4017056189924461,0.05461737933676656
"AR-SD006, USA",0.9087212199891644,0.0013943039090585751,0.016933783681245797,0.0033630966359762095,0.05152247622198278,0.3849426441816125,0.37471565318197236,0.17716329088634838,0.06317841175006676
"AR-SD007, USA",0.9425918698905776,0.0012824595382619737,0.013342338185541565,0.002556437866776993,0.034164185458236504,0.245260763839539,0.3460282329933727,0.33193219587948114,0.07677880728760725
"AR-SD024, USA",0.9261750723253515,0.0,0.015519948932537947,0.0015628195575596326,0.04581864923637683,0.23318527321117732,0.3166285866523591,0.35279681437886606,0.09738932575759741
"AR-SD018, USA",0.9304384346814619,0.0018886926211902928,0.021211541556801657,0.002283344810692742,0.03631119018469933,0.3975245315772042,0.29561712634524373,0.2224003998494125,0.08445794222813954
"AR-SD010, USA",0.9338035965502179,0.003333977571580523,0.017112101395708627,5.694613529133649e-05,0.03642947791248786,0.44824092648403996,0.2545504308798371,0.21781789150748437,0.07939075112863869
"AR-SD020, USA",0.9339571295284498,0.0006445255501603502,0.014363862000736596,0.007347591271827992,0.04050927219946665,0.4122485930090679,0.4300750286565963,0.10393068948415458,0.0537456888501813
"AR-SD021, USA",0.936912910681427,0.0015538642674777577,0.01843817785792937,0.0012437575044920426,0.03477001652212682,0.41069075950979145,0.2622330751384852,0.266890937615664,0.06018522773605936
