longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"CA-SD003, USA",0.1556118525585553,0.10676230342499708,0.20332769755458685,0.09860616421787993,0.26779252170354834,0.05887481972183471,0.02732179189312506,0.05308284354324828,0.04746017376263095,0.09531295859672902,0.2855113605374624,0.02664003402009466,0.25832622194592736,0.05660856534806158,0.04610013778593796,0.12742466740895989,0.11143001853578362,0.03379910150355447,0.06908457359825221,0.16794413188675253,0.11582990782597402,0.1946641854837495,0.3273723865311015,0.6188202414705826,0.6446946307269399,0.8389799546844856
"CA-SD023, USA",0.19215408460121097,0.1218043965295318,0.18807648746349992,0.10198394122124554,0.27378269614822487,0.04919930256010557,0.027697933042509337,0.057318961071363486,0.04562219335055127,0.1065847431084582,0.33039105662298246,0.027252089029523214,0.2822136187330285,0.056055261900793615,0.06051725494277757,0.14911490499448365,0.12532034823109758,0.04362141094697374,0.08390748245591405,0.16516721347750482,0.13556630516095136,0.22536140127275398,0.35226296259492423,0.6207109445570104,0.5898832834027661,0.8354489853250104
"CA-SD004, USA",0.1810607508689412,0.12475120177184558,0.2458645343024219,0.10257565716929908,0.3054573660191811,0.06633745266311016,0.030707314268241855,0.06716713050843119,0.05851727399045019,0.10637178822838664,0.3218080912764811,0.03088883086169079,0.29742587574091284,0.06875554343899526,0.05428967402995663,0.14345150091257583,0.1368206833288909,0.04130337010243313,0.08026980843357767,0.16532329928820358,0.14138545318265025,0.21039558824922064,0.3174853128800965,0.6178733569921876,0.6267888169261405,0.8403785747046781
"CA-SD010, USA",0.11679404758056448,0.07732698110635287,0.145045597455548,0.08020414780417394,0.2264499212237653,0.04703605576317386,0.02238796136099481,0.0324722582567475,0.03487599173025218,0.08568658864469725,0.2071258171013993,0.020298808588506967,0.19240857810653103,0.04411035419088159,0.03417269774521477,0.0917894980948943,0.07833709763333961,0.022528891412476843,0.04734942636003204,0.14236557513678613,0.08233776522854953,0.17080556676022268,0.2895696526677806,0.5767409716532056,0.6491727455309759,0.8533388910048914
"CA-SD039, USA",0.15361286526225498,0.10666490924911445,0.1962551143385939,0.09831757459130144,0.24398214611455665,0.053926001934721995,0.026412199785672726,0.0502160625728152,0.045633817372002485,0.09481332937727341,0.24363522895091067,0.025721344445884357,0.2522967965754666,0.05424512606611005,0.04906281689084474,0.13327181714966668,0.10795903232986882,0.0346347758999133,0.0721711791239248,0.1898514268722001,0.11673926490667168,0.179147610880253,0.3439431140599952,0.6474187540491432,0.6471728274737966,0.8333462241744299
"CA-SD024, USA",0.10931421161237052,0.08326446414707499,0.17744301819722985,0.08747240109007035,0.24640051774746125,0.06011121910932448,0.02448371232656721,0.038278707031971594,0.03915326797898582,0.08043541740370423,0.23564898460884512,0.0219166593214467,0.19833558680661523,0.05055455003181597,0.03121991589018632,0.08964439032459431,0.0824422768330951,0.023428978161151283,0.04948798543352337,0.1647393284013706,0.07767966428520513,0.1380347378601615,0.29527166286526346,0.6429753176455558,0.7144428720977812,0.8824245323912113
"CA-SD025, USA",0.15054129918357323,0.09864559280928759,0.1833275189709398,0.08592348573797377,0.27318512832224134,0.05701882076092261,0.02833561249388733,0.04484439361255858,0.045288829920591675,0.11057463764698285,0.24098039731614349,0.026644043857188673,0.2349139040791554,0.05699510367305182,0.04561448468796308,0.10443730343326212,0.10736050743075079,0.031786528833097974,0.06154062399932476,0.13820824345356766,0.0951566303341414,0.1934993210923094,0.31853296239571244,0.6476479758125154,0.6465183640186378,0.8752554380878332
"CA-SD033, USA",0.2196830987634792,0.12711083937944903,0.1639240579209082,0.10101133702261084,0.25763218237440005,0.042013781813243084,0.028705328265555736,0.048906028891233445,0.04222910031449171,0.11674478243601627,0.31497693594127285,0.026712460000355334,0.2999520687628592,0.055157258882503876,0.07532270046959613,0.16117126551888017,0.12995917788227884,0.049009541027253245,0.09077086413294565,0.1555658233664878,0.12890221509612526,0.2509675773339588,0.34418688736990233,0.6085982351474576,0.5410337460470946,0.8219445885454352
"CA-SD015, USA",0.13964960760946268,0.08867726620552872,0.15485230704645817,0.08749488573515767,0.23201883446960725,0.049719239495630015,0.024248645655395067,0.0386839968459615,0.038536872834533005,0.09044628675511027,0.21836178642299756,0.022162383259844917,0.2164989649948705,0.04857227014807679,0.04253387069823841,0.10956814669868559,0.08702894700138486,0.028018544474840142,0.056632105734853645,0.14649836014864304,0.09063271334293527,0.1835671869541019,0.28629799724090554,0.5610005454663469,0.6301063493663613,0.8468607776554917
"CA-SD021, USA",0.1742904943567686,0.11245302747026978,0.19779836411126098,0.09761408656311704,0.2724482301269879,0.05831090699274342,0.02852168847800444,0.05218923484402447,0.04874873154614652,0.09881261091492641,0.28448857086160245,0.026731890477614224,0.2755308873839437,0.06079377634158259,0.05524041920801058,0.14026558169967795,0.11757390681021573,0.03742180383212105,0.07558617309701912,0.16486338517947738,0.11713060148548467,0.21460042074637578,0.29879666291863166,0.6169519631521571,0.6406250000099452,0.8260521920648165
