longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"CA-SD003, USA",0.05523810224742561,0.06125374447795719,0.17962255418163492,0.7591237013404079
"CA-SD023, USA",0.0684727756996541,0.08989736293164671,0.26973315331672293,0.6403694837516303
"CA-SD004, USA",0.09266174075565166,0.08294629395259581,0.264391083503136,0.6526626225442681
"CA-SD010, USA",0.0419175381108593,0.0407568466573277,0.14047944520901773,0.8187637081336546
"CA-SD039, USA",0.05667520195362361,0.09696748874043255,0.2086255983977259,0.6944069128618415
"CA-SD024, USA",0.046001577550538596,0.060526186618034744,0.10954248192941292,0.8299313314525524
"CA-SD025, USA",0.08029331668057227,0.07529806518805013,0.205299905225983,0.7194020295859669
"CA-SD033, USA",0.09482511788383,0.15710024731538547,0.2682575205632899,0.5746422321213246
"CA-SD015, USA",0.049750519494576866,0.069182514046111,0.16733752363549437,0.7634799623183947
"CA-SD021, USA",0.07330108775928092,0.1461977733072206,0.19986086739919487,0.6539413592935844
"CA-SD005, USA",0.07891863173517091,0.0747639809611512,0.23291705051218603,0.6923189685266629
"CA-SD011, USA",0.07061977268096868,0.045835027275453126,0.15147088505961354,0.8026940876649333
"CA-SD037, USA",0.034348864189309165,0.07352839650992796,0.12002109051839197,0.8064505129716801
"CA-SD013, USA",0.04309301133741331,0.04037924707530397,0.09528009710251281,0.8643406558221833
"CA-SD022, USA",0.0914771157702817,0.1229559605141429,0.2518386318606841,0.625205407625173
"CA-SD014, USA",0.14703012557645487,0.12577911373769057,0.392962361942339,0.48125852431997046
"CA-SD017, USA",0.07027899300521298,0.10790811129154057,0.19534134637057088,0.6967505423378885
"CA-SD002, USA",0.07481079069732384,0.0841847334014396,0.22811832190343578,0.6876969446951245
"CA-SD027, USA",0.05836989891131291,0.07685884649480094,0.16306695254013026,0.7600742009650688
"CA-SD009, USA",0.04719602859775011,0.05690979024137377,0.16909210347889198,0.7739981062797343
"CA-SD030, USA",0.08189483818713438,0.10127162590970694,0.2043937221420895,0.6943346519482034
"CA-SD036, USA",0.057822506946058345,0.07237786406287412,0.1864056111715917,0.7412165247655341
"CA-SD028, USA",0.10575785097937507,0.13887976807008365,0.2839569452452214,0.5771632866846949
"CA-SD038, USA",0.035546858838444106,0.08300319989909097,0.12017594839933175,0.7968208517015772
"CA-SD018, USA",0.09215450951090619,0.12217567425429436,0.3095254735111584,0.5682988522345472
"CA-SD006, USA",0.056102675495607296,0.06122429144468347,0.20110434751068487,0.7376713610446316
"TX-SD030, USA",0.07758777071692831,0.1616991405630957,0.07163329377884975,0.7666675656580546
"TX-SD009, USA",0.06205034861021922,0.19386359307275114,0.07784460299355736,0.7282918039336914
"CA-SD016, USA",0.1504324320449471,0.13090610252594254,0.4137690857899318,0.45532481168412564
"TX-SD016, USA",0.10214104108845257,0.31316481308481864,0.09239946030912119,0.5944357266060601
"TX-SD023, USA",0.1483772616676996,0.25588956611554675,0.1281165665062014,0.6159938673782519
"TX-SD008, USA",0.05260457686042871,0.14265893606267796,0.05525241017512905,0.8020886537621931
