longname,Never Married % [StatCan],Married (not divorced) % [StatCan],Divorced % [StatCan]
"La Vallée-du-Richelieu CRM, Quebec, Canada",0.5085472097951494,0.37339298328231707,0.11805980692253354
"Lambton County, Ontario, Canada",0.3067226890756299,0.5737833594976458,0.11949395142672432
"L'Assomption CRM, Quebec, Canada",0.47836586575319534,0.4014239188623878,0.12021021538441694
"Oxford County, Ontario, Canada",0.3018404292663359,0.583421092222055,0.11473847851160919
"Le Haut-Richelieu CRM, Quebec, Canada",0.5089294622368558,0.3576274568492464,0.13344308091389792
"Division No. 19, Alberta, Canada",0.36881448726047567,0.522215203200675,0.10897030953884944
"Haldimand-Norfolk CDR, Ontario, Canada",0.28955306956565185,0.592787295352892,0.11765963508145626
"Stormont, Dundas and Glengarry United counties, Ontario, Canada",0.32353925535120615,0.5496453112418548,0.12681543340693915
"Algoma District, Ontario, Canada",0.33067617486113055,0.5386610311670645,0.1306627939718049
"Drummond CRM, Quebec, Canada",0.5217682518419295,0.34622683634739854,0.13200491181067198
"Renfrew County, Ontario, Canada",0.31469469917244536,0.5627376425855508,0.12256765824200397
"York County, New Brunswick, Canada",0.3547188924531487,0.5364961449715798,0.10878496257527148
"Chatham-Kent CDR, Ontario, Canada",0.31396148555708325,0.5618982118294369,0.12414030261347979
"Leeds and Grenville United counties, Ontario, Canada",0.2863831447522436,0.5811270274789587,0.1324898277687976
"Deux-Montagnes CRM, Quebec, Canada",0.48520103683163507,0.388450177828682,0.1263487853396829
"Grey County, Ontario, Canada",0.2892489471221343,0.589260645765091,0.12149040711277498
"Cape Breton County, Nova Scotia, Canada",0.38087949608524163,0.49726261258609544,0.12185789132866297
"Fraser-Fort George Regional district, British Columbia, Canada",0.38784496124030987,0.4930232558139537,0.11913178294573654
"Prescott and Russell United counties, Ontario, Canada",0.3446888749214333,0.5379006913890633,0.11741043368950344
"Division No. 10, Alberta, Canada",0.2989957887917099,0.5933268545513414,0.10767735665694872
"Elgin County, Ontario, Canada",0.2996204079006629,0.5793604838190822,0.12101910828025489
"La Haute-Yamaska CRM, Quebec, Canada",0.48463372205399124,0.366793376715418,0.1485729012305909
"North Okanagan Regional district, British Columbia, Canada",0.28881789137380226,0.5709265175718846,0.14025559105431323
"Okanagan-Similkameen Regional district, British Columbia, Canada",0.27036503662888983,0.5813662262851416,0.14826873708596852
"Queens County, Prince Edward Island, Canada",0.36898927010199994,0.5320572261226655,0.09895350377533464
"Les Maskoutains CRM, Quebec, Canada",0.5193903014770352,0.35077898428542514,0.1298307142375396
"Northumberland County, Ontario, Canada",0.2822032985211883,0.5885361417783181,0.1292605597004936
"Division No. 15, Saskatchewan, Canada",0.3625945945945941,0.540468468468469,0.09693693693693693
"Cowichan Valley Regional district, British Columbia, Canada",0.299483267001999,0.5592743919714884,0.14124234102651254
"Nipissing District, Ontario, Canada",0.3486314625380152,0.519767763339784,0.13160077412220073
"Division No. 2, Manitoba, Canada",0.3051773274224197,0.6193001899936664,0.07552248258391389
"Division No. 1, Alberta, Canada",0.3062708719851575,0.5693506493506495,0.1243784786641929
"Perth County, Ontario, Canada",0.30772099962700467,0.5891085415889596,0.10317045878403566
"Marguerite-D'Youville CRM, Quebec, Canada",0.5289549993502377,0.36377424503831945,0.10727075561144271
"Kawartha Lakes CDR, Ontario, Canada",0.290498725882781,0.5858026938478345,0.12369858026938471
"Gloucester County, New Brunswick, Canada",0.4161708838076124,0.4714357393735216,0.11239337681886612
"Cochrane District, Ontario, Canada",0.3715923267620633,0.5117169609955124,0.11669071224242424
"Lanark County, Ontario, Canada",0.29189062865155413,0.5802757653657398,0.12783360598270624
"Saint John County, New Brunswick, Canada",0.39522321634896923,0.46850506454078983,0.136271719110241
"Division No. 16, Alberta, Canada",0.4031326566328317,0.4992124606230311,0.09765488274413711
"Arthabaska CRM, Quebec, Canada",0.5078622691718409,0.35819691960325795,0.13394081122490128
"Bruce County, Ontario, Canada",0.2711755438268718,0.6173890883504605,0.11143536782266768
"Comox Valley Regional district, British Columbia, Canada",0.29877511808502144,0.5552798014570485,0.1459450804579301
"Kings County, New Brunswick, Canada",0.28602693602693585,0.6122895622895627,0.10168350168350156
"Joliette CRM, Quebec, Canada",0.5027148943279589,0.3576977696098908,0.13958733606215026
"Division No. 7, Manitoba, Canada",0.36395358981069476,0.5372939021198642,0.0987525080694411
"Beauharnois-Salaberry CRM, Quebec, Canada",0.5134792845352549,0.347146795363075,0.1393739201016699
"Division No. 13, Alberta, Canada",0.29849806637287535,0.5850346254159539,0.11646730821117064
"Division No. 12, Alberta, Canada",0.37554173732805746,0.526286037309214,0.09817222536272867
"Muskoka District municipality, Ontario, Canada",0.2858488949802978,0.5815487407915028,0.13260236422819932
"Dufferin County, Ontario, Canada",0.32969674556213024,0.5608357988165681,0.10946745562130167
"Kenora District, Ontario, Canada",0.44710095828090257,0.4538766818313811,0.0990223598877165
"East Kootenay Regional district, British Columbia, Canada",0.3257070798054409,0.5528733561520444,0.12141956404251486
"Brome-Missisquoi CRM, Quebec, Canada",0.456377062631051,0.3952046676998816,0.14841826966906743
"Cariboo Regional district, British Columbia, Canada",0.3262384629873804,0.5388020342814084,0.13495950273121118
"Kings County, Nova Scotia, Canada",0.33209267702614703,0.5410812319717128,0.12682609100214015
"Central Kootenay Regional district, British Columbia, Canada",0.341157914269809,0.5149378363332715,0.14390424939691954
"Division No. 17, Alberta, Canada",0.42418469124733893,0.5030819231200265,0.07273338563263462
"Peace River Regional district, British Columbia, Canada",0.3898392415498763,0.5007213520197858,0.10943940643033793
"Huron County, Ontario, Canada",0.27674007078254054,0.6152182461659457,0.10804168305151372
"Mirabel Territory, Quebec, Canada",0.5630546955624354,0.3227038183694531,0.11424148606811141
"Montcalm CRM, Quebec, Canada",0.5706045716727195,0.3115787224951935,0.1178167058320871
"Division No. 3, Manitoba, Canada",0.2759414948750422,0.6668202234250844,0.05723828169987323
"Rimouski-Neigette CRM, Quebec, Canada",0.5497348425837942,0.3344795038592174,0.11578565355698839
"Columbia-Shuswap Regional district, British Columbia, Canada",0.30583316336936567,0.5653681419539058,0.12879869467672853
"Division No. 5, Alberta, Canada",0.3119449378330373,0.5783747779751334,0.10968028419182936
"Portneuf CRM, Quebec, Canada",0.5174885943949594,0.3636758635672391,0.1188355420378014
"Matawinie CRM, Quebec, Canada",0.460924543946932,0.3843283582089548,0.15474709784411325
"Memphrémagog CRM, Quebec, Canada",0.4182697361505313,0.4218437927047192,0.1598864711447494
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",0.4432180245789717,0.4482248520710058,0.10855712335002264
"Beauce-Sartigan CRM, Quebec, Canada",0.4916505736680682,0.3840736112688853,0.12427581506304657
"Lac-Saint-Jean-Est CRM, Quebec, Canada",0.4761253561253563,0.39874643874643867,0.12512820512820502
"Pierre-De Saurel CRM, Quebec, Canada",0.48653460939238813,0.3784776318718005,0.13498775873581134
"Division No. 13, Manitoba, Canada",0.3070104754230452,0.5965235409232195,0.09646598365373531
"Colchester County, Nova Scotia, Canada",0.32973403046146815,0.5420550125028418,0.12821095703569002
"Les Laurentides CRM, Quebec, Canada",0.46982368896925836,0.37115732368896936,0.15901898734177222
"Squamish-Lillooet Regional district, British Columbia, Canada",0.480298189563365,0.42634007809726693,0.0933617323393681
"Shawinigan Territory, Quebec, Canada",0.4842665432670062,0.3622165664044421,0.1535168903285516
"Lunenburg County, Nova Scotia, Canada",0.2819129292504352,0.5878164975398545,0.13027057320971028
"Strathcona Regional district, British Columbia, Canada",0.3152301766416256,0.5363173425914012,0.1484524807669733
"Division No. 17, Saskatchewan, Canada",0.41068241109432907,0.5040505286283129,0.08526706027735788
"La Jacques-Cartier CRM, Quebec, Canada",0.6008472260180377,0.3045914184203333,0.0945613555616289
"Division No. 7, Saskatchewan, Canada",0.30499219968798796,0.5773530941237642,0.11765470618824783
"Les Pays-d'en-Haut CRM, Quebec, Canada",0.4269244625915695,0.39017653416596626,0.18289900324246436
"Parry Sound District, Ontario, Canada",0.2667977083073384,0.5959074688924586,0.13729482280020291
"Prince County, Prince Edward Island, Canada",0.32177140662997544,0.5703314987840781,0.1078970945859464
"Nord-du-Québec CDR, Quebec, Canada",0.621851035200199,0.31651910399493427,0.0616298608048668
"Lennox and Addington County, Ontario, Canada",0.2958840279575462,0.5808956769350242,0.1232202951074297
"Hants County, Nova Scotia, Canada",0.3267000527148126,0.5550869794412232,0.11821296784396414
"Northumberland County, New Brunswick, Canada",0.3327768736976743,0.557320346606297,0.10990277969602875
"D'Autray CRM, Quebec, Canada",0.4995640581062572,0.3682164236651171,0.13221951822862565
"Pictou County, Nova Scotia, Canada",0.3236276212100975,0.54334179244023,0.1330305863496725
"Les Appalaches CRM, Quebec, Canada",0.45040322580645176,0.4232526881720428,0.12634408602150546
"La Vallée-de-l'Or CRM, Quebec, Canada",0.5596510973550927,0.325970737197524,0.11437816544738334
"Rouyn-Noranda Territory, Quebec, Canada",0.5581395348837209,0.3301751363766868,0.1116853287395922
"Division No. 22, Manitoba, Canada",0.5731274405395811,0.3652822151224707,0.06159034433794816
"Division No. 3, Alberta, Canada",0.3177018633540374,0.5813664596273289,0.10093167701863366
"Division No. 7, Alberta, Canada",0.28840030326004396,0.6113722517058396,0.1002274450341164
"Yukon Territory, Yukon, Canada",0.45680313064419054,0.4170680313064417,0.12612883804936778
"Division No. 5, Newfoundland and Labrador, Canada",0.3204090618716426,0.5744885097929361,0.1051024283354212
"Sept-Rivières--Caniapiscau CDR, Quebec, Canada",0.5966422591756197,0.3071511667693151,0.09620657405506519
"Bellechasse CRM, Quebec, Canada",0.5249879479350794,0.3785955327012697,0.09641651936365088
"Division No. 16, Saskatchewan, Canada",0.3748319892473104,0.5243615591397865,0.10080645161290305
"La Nouvelle-Beauce CRM, Quebec, Canada",0.5316289741068497,0.37446738774172456,0.09390363815142576
"Rouville CRM, Quebec, Canada",0.5283233241356922,0.3447492290212629,0.12692744684304502
"Kitimat-Stikine Regional district, British Columbia, Canada",0.425504439063762,0.46408393866020936,0.11041162227602874
"Bulkley-Nechako Regional district, British Columbia, Canada",0.3489976996385142,0.542228064410122,0.10877423595136373
"Division No. 15, Alberta, Canada",0.40868512634286575,0.4841882281737026,0.1071266454834317
"Division No. 6, Newfoundland and Labrador, Canada",0.30167338084908585,0.5952897427951658,0.10303687635574836
"Maskinongé CRM, Quebec, Canada",0.49453335446046587,0.37505942006021237,0.13040722547932176
"Antoine-Labelle CRM, Quebec, Canada",0.45751633986928114,0.39340180516651096,0.14908185496420792
"Division No. 9, Saskatchewan, Canada",0.31807351940095346,0.5806671204901278,0.10125936010891884
"Division No. 18, Saskatchewan, Canada",0.6175410492591107,0.31898277933520247,0.06347617140568687
"Division No. 14, Saskatchewan, Canada",0.28654048370136787,0.6214511041009455,0.09200841219768656
"Rivière-du-Loup CRM, Quebec, Canada",0.5331685464988899,0.3560436744222499,0.11078777907886021
"Argenteuil CRM, Quebec, Canada",0.4556230131730897,0.39366678476738626,0.1507102020595242
"Lotbinière CRM, Quebec, Canada",0.537334762415148,0.36066452304394436,0.10200071454090756
"Division No. 8, Newfoundland and Labrador, Canada",0.24514704166892864,0.673456803136288,0.08139615519478333
"Kootenay Boundary Regional district, British Columbia, Canada",0.30675699148862223,0.5469862775751264,0.14625673093625136
"Alberni-Clayoquot Regional district, British Columbia, Canada",0.36877993796146596,0.4882595133033337,0.14296054873520028
"Division No. 7, Newfoundland and Labrador, Canada",0.26770512866979335,0.6410780358117367,0.09121683551846989
"Madawaska County, New Brunswick, Canada",0.38137665967854667,0.499301187980433,0.11932215234102028
"Kent County, New Brunswick, Canada",0.34199090195259224,0.5448150641880487,0.11319403385935903
"Sunshine Coast Regional district, British Columbia, Canada",0.2832648687484655,0.5587785201128292,0.1579566111387052
"Division No. 5, Saskatchewan, Canada",0.2962453312364858,0.6091999213681923,0.0945547473953219
"Le Val-Saint-François CRM, Quebec, Canada",0.4952893674293406,0.3780042299557776,0.12670640261488178
"Timiskaming District, Ontario, Canada",0.3281398441953258,0.5453163594907847,0.1265437963138895
"Le Domaine-du-Roy CRM, Quebec, Canada",0.47739738982409663,0.40363154908265586,0.11897106109324757
"Division No. 8, Saskatchewan, Canada",0.2847538066047072,0.6219102234526386,0.09333596994265414
"Albert County, New Brunswick, Canada",0.3156279961649088,0.565484180249281,0.11888782358581013
"Restigouche County, New Brunswick, Canada",0.39435291228540154,0.4868073694550489,0.1188397182595495
"Cumberland County, Nova Scotia, Canada",0.3125352377372674,0.5476414207855663,0.13982334147716619
"Division No. 1, Saskatchewan, Canada",0.3175983436853026,0.5873706004140764,0.09503105590062098
"Les Jardins-de-Napierville CRM, Quebec, Canada",0.5176375730699455,0.376536988510381,0.10582543841967341
"La Côte-de-Beaupré CRM, Quebec, Canada",0.5318849326091329,0.3586803460068398,0.10943472138402735
"Manicouagan CRM, Quebec, Canada",0.5655439865734632,0.32526763455052043,0.10918837887601635
"Division No. 14, Alberta, Canada",0.3362068965517244,0.5435344827586204,0.12025862068965525
"Sunbury County, New Brunswick, Canada",0.3542078664029881,0.5346077785102177,0.11118435508679411
"Division No. 18, Manitoba, Canada",0.3170391061452519,0.5740223463687145,0.10893854748603345
"Carleton County, New Brunswick, Canada",0.3052678973435388,0.5751913552453853,0.11954074741107591
"Charlotte County, New Brunswick, Canada",0.28871273359756894,0.5798132521585347,0.1314740142438963
"Prince Edward CDR, Ontario, Canada",0.251332600241435,0.6211778583895965,0.1274895413689685
"Division No. 12, Manitoba, Canada",0.2905455443100469,0.621328067143915,0.08812638854603809
"Abitibi CRM, Quebec, Canada",0.5556915544675642,0.33341493268053846,0.11089351285189716
"Yarmouth County, Nova Scotia, Canada",0.30782316890855266,0.5628540747069727,0.12932275638447474
"Division No. 9, Manitoba, Canada",0.37623504940197583,0.531461258450338,0.09230369214768608
"Division No. 10, Newfoundland and Labrador, Canada",0.41040609137055817,0.5096446700507615,0.07994923857868022
"Papineau CRM, Quebec, Canada",0.4264007597340934,0.42402659069325715,0.14957264957264946
"Maria-Chapdelaine CRM, Quebec, Canada",0.4458097812730397,0.424182845908086,0.13000737281887428
"Nicolet-Yamaska CRM, Quebec, Canada",0.5047666833918715,0.3790767686904165,0.11615654791771199
"L'Érable CRM, Quebec, Canada",0.500256937307297,0.38771839671120245,0.1120246659815005
"Division No. 15, Manitoba, Canada",0.30312665606783196,0.6104928457869638,0.0863804981452043
"Division No. 12, Saskatchewan, Canada",0.30282637954239555,0.6037685060565279,0.09340511440107661
"Le Haut-Saint-François CRM, Quebec, Canada",0.49322709163346595,0.3774236387782205,0.12934926958831347
"Division No. 2, Saskatchewan, Canada",0.28895104895104917,0.6103496503496499,0.10069930069930082
"Montmagny CRM, Quebec, Canada",0.4993581514762518,0.3871630295250318,0.11347881899871631
"Sudbury District, Ontario, Canada",0.30124545926310325,0.5710949662688117,0.12765957446808515
"Le Haut-Saint-Laurent CRM, Quebec, Canada",0.4464522986978473,0.4230667020993889,0.13048099920276376
"Division No. 13, Saskatchewan, Canada",0.30775837389063637,0.6034926996850858,0.08874892642427779
"Division No. 17, Manitoba, Canada",0.3630717108977972,0.535573122529645,0.10135516657255783
"Le Granit CRM, Quebec, Canada",0.4314884470714672,0.4446534121440084,0.12385814078452445
"Division No. 21, Manitoba, Canada",0.45159350571256757,0.4585087191822008,0.08989777510523159
"Kamouraska CRM, Quebec, Canada",0.4813198800109082,0.40687210253613293,0.11180801745295872
"Annapolis County, Nova Scotia, Canada",0.28010825439783504,0.579972936400541,0.1399188092016238
"Powell River Regional district, British Columbia, Canada",0.30844274118637294,0.540208290175325,0.15134896863830202
"La Matanie CRM, Quebec, Canada",0.5035733919736118,0.36888400219901035,0.12754260582737778
"Region 6 Region, Northwest Territories, Canada",0.4689384800965019,0.43546441495778043,0.09559710494571771
"Bécancour CRM, Quebec, Canada",0.520575539568345,0.35309352517985654,0.12633093525179848
"Haliburton County, Ontario, Canada",0.24351083757024347,0.6162697350816163,0.14021942734814039
"Division No. 9, Alberta, Canada",0.3183883671614663,0.5646773704937897,0.1169342623447441
"La Vallée-de-la-Gatineau CRM, Quebec, Canada",0.45149566675985464,0.4193458205199888,0.1291585127201565
"Abitibi-Ouest CRM, Quebec, Canada",0.5082256169212691,0.38689776733255,0.1048766157461809
"Antigonish County, Nova Scotia, Canada",0.36246334310850437,0.535483870967742,0.10205278592375357
"Division No. 1, Manitoba, Canada",0.2605694564279548,0.6376186367558241,0.10181190681622111
"Division No. 14, Manitoba, Canada",0.33015090853095147,0.5845395749923009,0.08530951647674767
"Témiscouata CRM, Quebec, Canada",0.46076696165191755,0.4233038348082592,0.1159292035398231
"Rainy River District, Ontario, Canada",0.3603491271820447,0.5330423940149626,0.10660847880299272
"Qikiqtaaluk Region, Nunavut, Canada",0.6843501326259948,0.26449412656309207,0.05115574081091321
"Robert-Cliche CRM, Quebec, Canada",0.47784810126582283,0.41772151898734167,0.10443037974683551
"Division No. 4, Newfoundland and Labrador, Canada",0.3493574557924276,0.5287402689735051,0.12190227523406715
"Division No. 2, Newfoundland and Labrador, Canada",0.2832494735339487,0.6362918598937084,0.08045866657234294
"Coaticook CRM, Quebec, Canada",0.4768233387358182,0.39643435980551056,0.1267423014586711
"La Mitis CRM, Quebec, Canada",0.537115072933549,0.3393841166936795,0.12350081037277158
"Kings County, Prince Edward Island, Canada",0.3396590543583142,0.5535541974911549,0.10678674815053091
"Victoria County, New Brunswick, Canada",0.3220770946161198,0.5597323988531379,0.11819050653074228
"Skeena-Queen Charlotte Regional district, British Columbia, Canada",0.4568159382892608,0.4301282822232727,0.11305577948746645
"La Matapédia CRM, Quebec, Canada",0.5008313934153644,0.38476887263052856,0.11439973395410702
"L'Islet CRM, Quebec, Canada",0.4852520259602465,0.4036756896418446,0.11107228439790891
"Bonaventure CRM, Quebec, Canada",0.49326765188834154,0.3967159277504106,0.11001642036124797
"La Côte-de-Gaspé CRM, Quebec, Canada",0.5076310550763105,0.3971466489714666,0.09522229595222291
"Inverness County, Nova Scotia, Canada",0.3355002074127543,0.564786450333756,0.09971334225348964
"Le Rocher-Percé CRM, Quebec, Canada",0.5375816993464052,0.3666666666666666,0.09575163398692808
"Digby County, Nova Scotia, Canada",0.3079217765992705,0.5548558170367917,0.13722240636393773
"Les Etchemins CRM, Quebec, Canada",0.4399585921325052,0.4565217391304346,0.10351966873706014
"Division No. 10, Saskatchewan, Canada",0.3247148288973406,0.5790874524714815,0.09619771863117788
"Témiscamingue CRM, Quebec, Canada",0.45999255675474504,0.41533308522515816,0.1246743580200969
"Acton CRM, Quebec, Canada",0.5078876490958061,0.363601385148134,0.12851096575606002
"Charlevoix-Est CRM, Quebec, Canada",0.46443357169740307,0.4087316522393677,0.1268347760632292
"Division No. 19, Manitoba, Canada",0.5778301886792454,0.3448113207547169,0.07735849056603786
"La Tuque Territory, Quebec, Canada",0.5373737373737377,0.34101010101010076,0.12161616161616158
"Pontiac CRM, Quebec, Canada",0.32175648702594767,0.552095808383234,0.12614770459081837
"Division No. 9, Newfoundland and Labrador, Canada",0.2957906712172923,0.6370875995449374,0.06712172923777021
"Les Sources CRM, Quebec, Canada",0.4521774521774519,0.40700040700040724,0.1408221408221407
"Division No. 8, Manitoba, Canada",0.361804222648752,0.5686180422264879,0.06957773512475998
"Manitoulin District, Ontario, Canada",0.3494521200571703,0.538424940902181,0.11212293904064866
"Division No. 3, Newfoundland and Labrador, Canada",0.279983284580025,0.6606769745089845,0.05933974091099039
"Shelburne County, Nova Scotia, Canada",0.2956373370769617,0.5795945911398959,0.12476807178314232
"Avignon CRM, Quebec, Canada",0.4952463267070012,0.377268798617113,0.1274848746758859
"Charlevoix CRM, Quebec, Canada",0.44928787224859723,0.4264134656883902,0.12429866206301253
"Division No. 5, Manitoba, Canada",0.25000000000000067,0.6580882352941176,0.0919117647058817
"Division No. 18, Alberta, Canada",0.36202773792443826,0.5279770444763269,0.1099952175992348
"Division No. 10, Manitoba, Canada",0.3006438831104505,0.6359583952451712,0.06339772164437849
"Mékinac CRM, Quebec, Canada",0.44138543516873907,0.41785079928952035,0.1407637655417406
"Communauté maritime des Îles-de-la-Madeleine Territory, Quebec, Canada",0.5365228942459643,0.38064467285391124,0.08283243290012443
"Division No. 3, Saskatchewan, Canada",0.25301810865191043,0.6614688128772644,0.08551307847082518
"Kivalliq Region, Nunavut, Canada",0.6119196119196119,0.3506583506583507,0.037422037422037445
"La Haute-Gaspésie CRM, Quebec, Canada",0.5007751937984499,0.37260981912144675,0.1266149870801033
"Division No. 4, Saskatchewan, Canada",0.29090909090909106,0.6215909090909086,0.0875000000000002
"Queens County, New Brunswick, Canada",0.2639345404720838,0.6090646906166918,0.1270007689112245
"Queens County, Nova Scotia, Canada",0.2870336113595812,0.5839628340881099,0.12900355455230894
"La Haute-Côte-Nord CRM, Quebec, Canada",0.48466257668711665,0.40323480200780804,0.11210262130507524
"Division No. 16, Manitoba, Canada",0.34347275031685576,0.5703422053231946,0.0861850443599496
"Division No. 6, Manitoba, Canada",0.3318181818181825,0.5870129870129867,0.08116883116883085
"Mount Waddington Regional district, British Columbia, Canada",0.39226226202194336,0.461714642402708,0.14602309557534882
"Division No. 4, Manitoba, Canada",0.27266797129810866,0.6555772994129154,0.07175472928897605
"Division No. 20, Manitoba, Canada",0.3356867779204103,0.5725288831835692,0.09178433889602054
"Minganie--Le Golfe-du-Saint-Laurent CDR, Quebec, Canada",0.509221524272927,0.4245844805083342,0.06619399521873885
"Division No. 4, Alberta, Canada",0.27412868632707815,0.6273458445040212,0.09852546916890066
"Les Basques CRM, Quebec, Canada",0.4586563307493541,0.4308785529715761,0.11046511627906971
"Richmond County, Nova Scotia, Canada",0.31208497912225835,0.5783226212621098,0.10959239961563189
"Victoria County, Nova Scotia, Canada",0.3364705882352942,0.5584313725490195,0.10509803921568624
"Guysborough County, Nova Scotia, Canada",0.2744128709259468,0.6072053033447804,0.11838182572927283
"L'Île-d'Orléans CRM, Quebec, Canada",0.4490296665537434,0.4299472487054155,0.12102308474084113
"Kitikmeot Region, Nunavut, Canada",0.7077100115074798,0.2520138089758344,0.04027617951668589
"Region 5 Region, Northwest Territories, Canada",0.4885799404170805,0.4031777557100298,0.1082423038728898
"Region 1 Region, Northwest Territories, Canada",0.6068012752391074,0.3219978746014877,0.07120085015940487
"Division No. 23, Manitoba, Canada",0.6204819277108434,0.3087349397590361,0.07078313253012052
"Northern Rockies Regional district, British Columbia, Canada",0.400560224089636,0.4747899159663865,0.1246498599439776
"Central Coast Regional district, British Columbia, Canada",0.4939341421143848,0.38474870017331014,0.12131715771230504
"Region 4 Region, Northwest Territories, Canada",0.6552462526766595,0.2869379014989294,0.057815845824411134
"Region 3 Region, Northwest Territories, Canada",0.6787564766839378,0.29274611398963735,0.028497409326424875
"Division No. 11, Newfoundland and Labrador, Canada",0.6034985422740525,0.358600583090379,0.037900874635568516
"Region 2 Region, Northwest Territories, Canada",0.627450980392157,0.33053221288515405,0.042016806722689065
"Stikine Region, British Columbia, Canada",0.40952380952380957,0.4095238095238095,0.18095238095238095
