longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %
"Prairie Band of Potawatomi Nation Reservation, USA",0.04421709642650193,0.2479856537703578,0.14092630942236073,0.16149314342354573,0.19567519650962692,0.20970260044760686
"Quinault Reservation, USA",0.04663458921373951,0.30566909417091304,0.15682963369694616,0.18367813045093834,0.22073445217848192,0.0864541002889811
"Pueblo de Cochiti, USA",0.1029443028583139,0.27302690214733855,0.2065761969287349,0.16633788929671633,0.17643220753250968,0.0746825012363865
"Pala Reservation, USA",0.08823736052063165,0.27117296510141253,0.2305562899234774,0.15099247656526657,0.15308201574149324,0.10595889214771856
"Waiehu Hawaiian Home Land, USA",0.08298171589310831,0.15471167369901548,0.24697609001406473,0.2067510548523207,0.17440225035161744,0.13417721518987344
"Hollywood Reservation, USA",0.06933025051490789,0.19605799145997949,0.21008642221242177,0.21809558544566784,0.2289644211625172,0.07746532920450587
"Red Cliff Reservation and Off-Reservation Trust Land, USA",0.019718309859154928,0.20281690140845074,0.1908450704225352,0.15774647887323942,0.25845070422535216,0.17042253521126763
"Hoolehua-Palaau Hawaiian Home Land, USA",0.08296379122957635,0.3119209165248036,0.14146965047791088,0.12718568549746478,0.19426064074909277,0.14219931552115156
"Duck Valley Reservation and Off-Reservation Trust Land, USA",0.0632209358519919,0.2234581046137969,0.1589644901487744,0.24898869222164244,0.1836921927617126,0.12167558440208173
"Kaupea Hawaiian Home Land, USA",0.03302509907529722,0.1805372082782915,0.21664464993394977,0.18758256274768825,0.24702774108322323,0.13518273888155
"Hualapai Indian Reservation and Off-Reservation Trust Land, USA",0.01279126010792915,0.13610133159123497,0.1626643213761387,0.20919822336148952,0.2619446388627838,0.21730022470042384
"San Pasqual Reservation and Off-Reservation Trust Land, USA",0.07426085555785875,0.23584252585293328,0.1390178316964561,0.2194197522059002,0.1711458630208012,0.1603131716660505
"Tule River Reservation and Off-Reservation Trust Land, USA",0.06656231062282673,0.1825981031382701,0.21960010719297393,0.12378531840961955,0.3092688588528198,0.09818530178348983
"Morongo Reservation and Off-Reservation Trust Land, USA",0.08129787355570893,0.18645771814747042,0.1946970295186037,0.1798370273723731,0.18366058330881774,0.17404976809702616
"Waiohuli (Residential) Hawaiian Home Land, USA",0.03427109974424552,0.21074168797953965,0.189769820971867,0.20255754475703325,0.24757033248081842,0.11508951406649616
"Yurok Reservation, USA",0.11193684265553594,0.2616544521987048,0.15192863935853435,0.18335977288126737,0.16264906174790544,0.1284712311580522
"Yavapai-Apache Nation Reservation, USA",0.047286020092214914,0.1762844954183313,0.1627844633956209,0.3384041842629941,0.20774545509892245,0.06749538173191647
"Tesuque Pueblo and Off-Reservation Trust Land, USA",0.06233630172865376,0.27448926139339974,0.21686746987951808,0.13881613410162388,0.17862755369303301,0.1288632792037716
"Ysleta del Sur Pueblo and Off-Reservation Trust Land, USA",0.07003957292636191,0.2166152742479515,0.1478779457105859,0.20014537633030055,0.2342585595999024,0.1310632711848978
"Shakopee Mdewakanton Sioux Community and Off-Reservation Trust Land, USA",0.042696784882218314,0.13848446803994693,0.2603002167210282,0.16977371800226368,0.22368868029216465,0.16505613206237815
"Fort McDowell Yavapai Nation Reservation, USA",0.02743614001892148,0.14853358561967833,0.18921475875118257,0.2554399243140965,0.26584673604541154,0.11352885525070956
"Sac and Fox/Meskwaki Settlement and Off-Reservation Trust Land, USA",0.07536872122380468,0.24727449992924783,0.1544921034795925,0.17680608782415855,0.20590492932194782,0.1401536582212485
"Tuscarora Nation Reservation, USA",0.02928416485900217,0.2765726681127983,0.20498915401301518,0.12255965292841649,0.3275488069414317,0.039045553145336226
"Rincon Reservation and Off-Reservation Trust Land, USA",0.09442297073440088,0.20485919381557155,0.2043070127001657,0.10049696300386528,0.2827167310877968,0.11319712865819992
"Papakolea Hawaiian Home Land, USA",0.05306122448979592,0.24664723032069968,0.21399416909620994,0.163265306122449,0.19591836734693877,0.1271137026239067
"Maricopa (Ak Chin) Indian Reservation and Off-Reservation Trust Land, USA",0.026172912413032944,0.13324654103033426,0.1788806141673895,0.21135357405894384,0.2859881320473309,0.16435822628296864
"Princess Kahanu Estates Hawaiian Home Land, USA",0.03227925824981756,0.1888024088283389,0.1489874378720521,0.2102373833990392,0.26555717856956745,0.15413633308118468
"Panaewa (Residential) Hawaiian Home Land, USA",0.09867039888033592,0.2750174947515746,0.1476557032890133,0.17494751574527645,0.2207837648705389,0.08292512246326103
"Bay Mills Reservation and Off-Reservation Trust Land, USA",0.07006104042744167,0.20631196127422755,0.22890095940717098,0.13959758052759683,0.24828258208806278,0.10684587627550023
"Maluohai Hawaiian Home Land, USA",0.0229344969723561,0.14190992862097526,0.18198044285637854,0.22239333301489966,0.21682147590653594,0.21396032262885442
"Pechanga Reservation and Off-Reservation Trust Land, USA",0.05495359979307156,0.20244020558207051,0.2601924354381798,0.1456560538750693,0.25081228579186304,0.08594541951974581
"Kealakehe Hawaiian Home Land, USA",0.07584905660377358,0.16792452830188678,0.12566037735849056,0.259622641509434,0.21245283018867928,0.15849056603773584
"Bois Forte Reservation and Off-Reservation Trust Land, USA",0.11700145254737991,0.4002180694653165,0.14883385091190932,0.09470931861591496,0.141510426706886,0.09772688175259325
"Paukukalo Hawaiian Home Land, USA",0.06149323561759983,0.2669423732185651,0.15818474618437164,0.1235750485966915,0.2893762077103228,0.10042838867244916
"Santee Reservation, USA",0.065625,0.23125,0.14765625,0.15,0.24765625,0.1578125
"Puukapu Hawaiian Home Land, USA",0.08480724785837725,0.2157855684888381,0.20021114344635435,0.20846410714924507,0.16893578622384872,0.1217961468333366
"Reno-Sparks Indian Colony and Off-Reservation Trust Land, USA",0.0828946014505296,0.2926712089495179,0.14471497123299604,0.21249314968975364,0.16169306698354255,0.10553300169366019
"Santa Rosa Rancheria, USA",0.002366863905325444,0.1562130177514793,0.09349112426035502,0.17751479289940827,0.33076923076923076,0.23964497041420119
"Mohegan Reservation, USA",0.09677833968717528,0.24284278267545473,0.2499795267367991,0.16700261195278768,0.17312772634028387,0.07026901260749947
"Nooksack Reservation and Off-Reservation Trust Land, USA",0.06942510047417579,0.2273909993388326,0.17229994739943363,0.17301860844591369,0.21665010004502136,0.14121524429662297
"Catawba Reservation and Off-Reservation Trust Land, USA",0.06679106237781747,0.3020614407088539,0.1832628184687407,0.14023816472477305,0.19629338209523386,0.111353131624581
"Cocopah Reservation, USA",0.10127998924755269,0.11146524495419009,0.1601998163123586,0.20749087162025942,0.2478725834994736,0.17169149436616563
"Onondaga Nation Reservation, USA",0.0,0.0,1.0,0.0,0.0,0.0
"Shinnecock (state) Reservation, USA",0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0
"Walker River Reservation, USA",0.09256595292759773,0.31547163972676073,0.1039981809705147,0.15378073666564643,0.2197092590144969,0.11447423069498354
"East Kapolei Hawaiian Home Land, USA",0.0,0.046229802513464986,0.04982046678635548,0.2926391382405745,0.3527827648114901,0.25852782764811494
"St. Croix Reservation and Off-Reservation Trust Land, USA",0.1266888414792471,0.36426558955989496,0.18295887452773255,0.11606733228348634,0.1409506109842623,0.06906875116537667
"Indian Township Reservation, USA",0.06436567164179105,0.29384328358208955,0.1539179104477612,0.12220149253731342,0.21828358208955223,0.14738805970149252
"Zia Pueblo and Off-Reservation Trust Land, USA",0.02434456928838951,0.16104868913857678,0.18913857677902618,0.23970037453183518,0.21722846441947563,0.1685393258426966
"Chehalis Reservation and Off-Reservation Trust Land, USA",0.07404434226854852,0.3060808105469737,0.19019983626188958,0.20091104393183834,0.1542615295479445,0.07450243744280512
"Barona Reservation and Off-Reservation Trust Land, USA",0.07592592592592592,0.2459259259259259,0.20148148148148148,0.17666666666666664,0.19999999999999996,0.09999999999999998
"Kalispel Reservation and Off-Reservation Trust Land, USA",0.02519164323520288,0.21218886797828135,0.22941449321178356,0.3285778686109526,0.1273223032476317,0.0773048237161478
"Port Gamble Reservation and Off-Reservation Trust Land, USA",0.0745333012300913,0.45203499798588165,0.11601699342652362,0.14620327460570445,0.13457028480932234,0.07664114794247659
"Stockbridge Munsee Community and Off-Reservation Trust Land, USA",0.08422314569717704,0.32923927542596454,0.1798112449258969,0.14646435700187443,0.1516638406193179,0.10859813632976921
"Skokomish Reservation and Off-Reservation Trust Land, USA",0.1292029575662263,0.20230763984449907,0.18785279568641453,0.140035063929487,0.22153262269366397,0.11906892027970906
"Elko Colony, USA",0.08481262327416172,0.2544378698224852,0.12031558185404338,0.2564102564102564,0.20512820512820512,0.07889546351084811
"Hannahville Indian Community and Off-Reservation Trust Land, USA",0.04222368800587112,0.3165346827565401,0.17459608342637298,0.1424809187190068,0.19634371028866682,0.1278209168035421
"Pleasant Point Reservation, USA",0.05071315372424722,0.2741679873217116,0.2012678288431062,0.1521394611727417,0.18383518225039622,0.13787638668779717
"Santa Ana Pueblo, USA",0.06641589117605129,0.43371183484411774,0.12439343039477735,0.14492258904136038,0.1655646022256822,0.06499165231801098
"Lower Elwha Reservation and Off-Reservation Trust Land, USA",0.06055414984810054,0.35063851939243046,0.15241002888130917,0.16326128439562818,0.13923623401724466,0.13389978346528703
"Alabama-Coushatta Reservation and Off-Reservation Trust Land, USA",0.04578155657292349,0.20470896010464354,0.11445389143230869,0.18835840418574232,0.22890778286461738,0.21778940483976458
"Fallon Paiute-Shoshone Reservation and Off-Reservation Trust Land, USA",0.06747638326585695,0.28879892037786775,0.14439946018893388,0.17139001349527666,0.2402159244264508,0.08771929824561404
"Siletz Reservation and Off-Reservation Trust Land, USA",0.12441254845996434,0.26261425506024966,0.12802218342972718,0.1679518767627062,0.1857761133772438,0.13122302291010873
"Panaewa (Agricultural) Hawaiian Home Land, USA",0.1285100248676424,0.22571846496718123,0.1781531353952628,0.14287530411693702,0.2301973139073276,0.09454575674564898
"Chitimacha Reservation, USA",0.020029673590504456,0.2781899109792285,0.17581602373887242,0.1958456973293769,0.1921364985163205,0.13798219584569735
"Nisqually Reservation, USA",0.06287425149700598,0.26047904191616766,0.16317365269461076,0.16467065868263472,0.22005988023952097,0.1287425149700599
"Grand Portage Reservation and Off-Reservation Trust Land, USA",0.10393258426966291,0.4403089887640449,0.1446629213483146,0.1116573033707865,0.13483146067415727,0.0646067415730337
"Waianae Kai Hawaiian Home Land, USA",0.04478609625668449,0.15842245989304812,0.18181818181818177,0.21189839572192512,0.23930481283422456,0.16377005347593582
"Grand Ronde Community and Off-Reservation Trust Land, USA",0.07889044249986227,0.3018543903080516,0.13688035474374777,0.15219493095670275,0.17578564533199953,0.15439423615963596
"Grand Traverse Reservation and Off-Reservation Trust Land, USA",0.11502632633001396,0.3151040608523004,0.17163392974956523,0.1733644134488899,0.13766980938763007,0.08720146023160057
"Forest County Potawatomi Community and Off-Reservation Trust Land, USA",0.10211536006653137,0.309474765363635,0.1375634594613284,0.10961379149038657,0.2271876385231878,0.11404498509493095
"Soboba Reservation and Off-Reservation Trust Land, USA",0.047399294365375905,0.21470933396725173,0.17189575270139523,0.17879185004318168,0.2101058554691881,0.1770979134536074
"Susanville Indian Rancheria and Off-Reservation Trust Land, USA",0.024120193085298534,0.14101443418088694,0.2186209005434788,0.32838088872703913,0.15733904787451852,0.13052453558877813
"Big Pine Reservation and Off-Reservation Trust Land, USA",0.10891719745222932,0.23248407643312102,0.23439490445859873,0.13949044585987264,0.14203821656050955,0.14267515923566879
"Karuk Reservation and Off-Reservation Trust Land, USA",0.022834582008827736,0.20016292945905306,0.14527018970253464,0.21524957064540376,0.24554324742391168,0.17093948076026907
"Viejas Reservation and Off-Reservation Trust Land, USA",0.056959118052365636,0.3734497014239779,0.09049150206706474,0.14974735875057416,0.19706017455213595,0.1322921451538815
"Miccosukee Reservation and Off-Reservation Trust Land, USA",0.02014098690835851,0.216515609264854,0.20644511581067473,0.2638469284994965,0.24269889224572005,0.050352467270896276
"Lower Sioux Indian Community and Off-Reservation Trust Land, USA",0.039819004524886875,0.2705882352941176,0.14298642533936648,0.15746606334841629,0.24705882352941175,0.14208144796380087
