longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"Northeast Dallas Neighborhood, Dallas City, Texas, USA",0.8419513118898364,0.3897053151976793,0.15283083339642525,0.1592568314316218,0.13158253383515559,0.09886594993090195,0.040922175088909385,0.003366118149069175,-0.011122068822442516
"Paradise Neighborhood, Las Vegas City, Nevada, USA",0.8675447695068761,0.22602458990225993,0.07082563218571855,0.09401301806932126,0.08085457048868545,0.051157001344253224,0.0016545526009329459,0.005945022835583014,-0.005389429541199434
"Upper West Side Neighborhood, New York City, New York, USA",0.9466977241991955,0.7516337919835013,0.4322551974497411,0.3408695658484703,0.29980533639210794,0.11095888974292296,0.005517572696280837,0.022681646069329653,-0.026597727150509176
"Maryvale Neighborhood, Phoenix City, Arizona, USA",0.6657938097414446,0.08173075413113141,0.024749318856035575,0.03278325987082444,0.029922277806605453,0.01902521645370151,0.04144368839213708,0.031008588232245976,0.012743290819112633
"Spring Valley Neighborhood, Las Vegas City, Nevada, USA",0.8912809134980696,0.2767950829246114,0.08282841183889747,0.11406485418802219,0.08582227229489915,0.07690795644169009,-0.014339102891896216,-0.01382981036016756,0.010538826642840407
"Sunrise Manor Neighborhood, Las Vegas City, Nevada, USA",0.7440883272916657,0.1034605524121413,0.028337165740500363,0.03884938543968643,0.039407787540965175,0.025203379431489713,0.002589324568929463,-0.004358984602673366,-0.00023472723522603017
"Upper East Side Neighborhood, New York City, New York, USA",0.9741718062820413,0.7963085851094283,0.43573529029068103,0.3592265854737554,0.2829390792932053,0.15414292034246754,0.0042079921109141605,-0.020174004249303823,-0.07404535637486415
"South Los Angeles Neighborhood, Los Angeles City, California, USA",0.6469744471508401,0.1237478685092213,0.03703677777869879,0.05237913031865758,0.04650754506195198,0.024861193128611746,0.04368016172791933,0.028450257310446675,0.017865240697557544
"East New York Neighborhood, New York City, New York, USA",0.8299794661190965,0.14362387594703674,0.042342278552715426,0.06087233590596899,0.05181618636267082,0.03093535367839694,-3.4100984550033964e-05,0.015861561564232574,0.02261087882645576
"Southeast Los Angeles Neighborhood, Los Angeles City, California, USA",0.5124922050025488,0.07306171734278656,0.019721194132820998,0.028482665606971456,0.028938049688608056,0.015641002047207034,0.047686135549589614,0.033206181607348784,0.013475802368682493
"Deer Valley Neighborhood, Phoenix City, Arizona, USA",0.9250581724929487,0.3167843553150423,0.11278206554846597,0.1501145217483042,0.08951314915121901,0.07715668441551904,-0.003095434776533512,0.007252352583512756,0.018242739373521916
"Astoria Neighborhood, New York City, New York, USA",0.8877888046346657,0.49738844287620676,0.1823927507958612,0.19671754224468796,0.21354023377329134,0.08713066685822751,-0.03625214871582272,0.011506762908349177,0.022745156252244048
"Bedford Stuyvesant Neighborhood, New York City, New York, USA",0.8678825582058568,0.4075585986360168,0.15102331065864635,0.14233713713375923,0.21364941944036597,0.05157204206189162,-0.024638863648628995,0.0023477456868722935,0.026678746870846176
"Enterprise Neighborhood, Las Vegas City, Nevada, USA",0.9255457389888503,0.3300837210171164,0.09780009803015711,0.14703181562837728,0.09581838946986697,0.08723351591887214,-0.001202188023340045,0.04236974577920949,0.016058209659543354
"Paradise Valley Neighborhood, Phoenix City, Arizona, USA",0.9266526768811206,0.4120358874381096,0.16282380026872575,0.17472305302953284,0.13524055862716383,0.10207227578141292,-0.002782336953285336,-0.01348616404664188,0.009136954383273554
"North Mountain Neighborhood, Phoenix City, Arizona, USA",0.8678460379199653,0.26053378686868434,0.09053536158870473,0.1071613109952026,0.0929992935742899,0.06037318229919182,0.014238986192698366,0.018365956009378903,0.0028955523900239394
"Williamsburg Neighborhood, New York City, New York, USA",0.8245142137649181,0.45328720368927183,0.1595104597396026,0.1647176260740925,0.20922999139182497,0.07933958622335435,-0.008920209089748998,-0.01671365616789522,-0.012749628346381492
"Washington Heights Neighborhood, New York City, New York, USA",0.7568703665412546,0.3454013561781203,0.14360804017568804,0.14813075132143483,0.1512164259394184,0.04605417891726709,-0.006326704683855433,0.06337179906251789,0.02935704999027028
"Southeast Dallas Neighborhood, Dallas City, Texas, USA",0.6242938733525547,0.06472705301722935,0.015845422663303313,0.025092521063751285,0.02056982829131918,0.019064703662158893,0.09313089622066284,0.005461667977488066,0.0076829215871831325
"Alhambra Neighborhood, Phoenix City, Arizona, USA",0.7764505761005981,0.22474550562856152,0.08342677931134095,0.08806588540468555,0.08943162570422131,0.04724799451965465,0.017967332244216982,0.005520545272111627,-0.012923545300465356
"Camelback East Neighborhood, Phoenix City, Arizona, USA",0.8986109896654473,0.4287615789380406,0.17226467491488714,0.1776197992997141,0.15110802612841828,0.10003375350990822,0.0015091228374763954,0.012302336773964528,0.003991288391234055
"Hollywood Neighborhood, Los Angeles City, California, USA",0.8191868897006805,0.39783742680645257,0.10156811737131388,0.13391516809386622,0.20597914873170223,0.05794310998088411,-0.004598964467151134,0.028348566909036366,0.014919338455849529
"East Side Neighborhood, El Paso City, Texas, USA",0.8646496444069655,0.25586092253704834,0.07642271626303059,0.10081809699311335,0.0889777560867363,0.06606506945719871,-0.011000301019863379,0.06095186866450958,0.009155972812586163
"Jamaica Neighborhood, New York City, New York, USA",0.7844006519869803,0.19340883105346052,0.060347518997216985,0.08819041378048988,0.06293288164990092,0.04228553562306974,0.010609553516511827,0.013568409674532211,0.003055378255073765
"Roosevelt Neighborhood, Fresno City, California, USA",0.6750943286138691,0.12661603815633335,0.03669549128860083,0.05322892405265975,0.05336593135414558,0.020021182749528015,0.009879511171688948,0.013048897461966746,-0.009334433339393829
"Crown Heights Neighborhood, New York City, New York, USA",0.8517096884972148,0.393973394589425,0.15215448631220382,0.1467503731207752,0.19043671556292283,0.056786305905727,0.011459320361315584,0.028413394980815077,0.03817090486806268
"Flatbush Neighborhood, New York City, New York, USA",0.873823854441179,0.3392704322532988,0.13277789111855445,0.14196717367129688,0.14541231855042366,0.051890940031578264,0.005830130640737008,0.02752959842479641,0.02650023862880646
"North Scottsdale Neighborhood, Scottsdale City, Arizona, USA",0.9834845732701187,0.6334221577672773,0.2803936249660669,0.2835744218285153,0.17511988505883505,0.17472785087992693,-0.0010098655042686255,-0.07903087776254658,-0.06914033399840885
"Harlem Neighborhood, New York City, New York, USA",0.8557995702420685,0.4146277106217922,0.18800333306747669,0.16820432243837935,0.18487336710588462,0.06155002107752824,0.01830891078325647,0.027912443020059297,0.027108694426710517
"South Mountain Neighborhood, Phoenix City, Arizona, USA",0.7723416548897525,0.180125144323216,0.06899606988385319,0.07800276212404123,0.06636731972001891,0.03575506247915588,0.024193515039086955,0.032985167388565106,0.015831281665538516
"East Harlem Neighborhood, New York City, New York, USA",0.7821912108312262,0.31107768140063374,0.13186953877668597,0.13922051872952876,0.11883195169051201,0.053025210980592985,0.004801146242011445,-0.01769031579381697,-0.009800951923388312
"Williamsbridge Neighborhood, New York City, New York, USA",0.7858922083799631,0.18913139347910896,0.07113619554809027,0.08737824481062788,0.06307372831743496,0.03867942035104611,0.017139274231931068,0.052146185388061955,0.03111436851753159
"South Side Neighborhood, Corpus Christi City, Texas, USA",0.9162024661333081,0.2683974112373567,0.09789560469922948,0.12374101880804017,0.09221141899725939,0.0524449734320572,-0.019005617111757966,0.006104333106992876,0.024604206545462956
"Bushwick Neighborhood, New York City, New York, USA",0.7886074273608595,0.34269650251982625,0.09141876747721428,0.1083700715855025,0.18141791741832772,0.052908513515996035,-0.02810858134808003,-0.0012688718111453778,0.023435324277764527
"Corona Neighborhood, New York City, New York, USA",0.6535990617673939,0.13214361285122983,0.029584089893447765,0.05746982251676786,0.041552562494479535,0.03312122783998245,0.037968173403418515,0.04035162094001617,0.012023532718490028
"East Flatbush Neighborhood, New York City, New York, USA",0.879920344392796,0.24321676075493723,0.07436135679502127,0.10675941515921972,0.08315509052019013,0.053302255075527404,-0.0010456715340901868,0.09326745042580165,0.05324427493465624
"Borough Park Neighborhood, New York City, New York, USA",0.7177203147980528,0.20148733673716385,0.0615368855101018,0.0824075383943081,0.07916517138693997,0.03991462695591577,0.05022600477251682,-0.012673969970896815,0.022687512755224577
