longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"Eastern District of Pennsylvania, PA, USA",0.1006891848747007,0.07598617863979708,0.1813318868712777,0.7426819344889252
"District of Colorado, CO, USA",0.06627230674074452,0.10327528637951165,0.1606778915043496,0.7360468221161388
"Northern District of Ohio, OH, USA",0.12249563431940225,0.08065826878564096,0.2128500692653187,0.7064916619490405
"District of Minnesota, MN, USA",0.08475815162621224,0.059938983322025366,0.16608212439091358,0.7739788922870611
"Southern District of New York, NY, USA",0.10215238177389643,0.073860579075784,0.2560161905407472,0.6701232303834688
"District of South Carolina, SC, USA",0.13304476948576696,0.1487220987501384,0.1591153720089918,0.6921625292408697
"District of Oregon, OR, USA",0.07521217737058798,0.09111556394102475,0.2121762160863534,0.696708219972622
"Eastern District of Texas, TX, USA",0.10071388897409125,0.18832846865355737,0.09326399143168201,0.7184075399147606
"Southern District of Indiana, IN, USA",0.11747826753052865,0.09579743104287038,0.17265582369782867,0.731546745259301
"Eastern District of North Carolina, NC, USA",0.11869994297377794,0.14787415221543837,0.15453268465537737,0.6975931631291844
"Western District of Pennsylvania, PA, USA",0.13071593490180677,0.05769202807436081,0.20284737407814366,0.7394605978474955
"District of Connecticut, CT, USA",0.08699513053991902,0.07005683529318829,0.19790896300467858,0.7320342017021332
"Western District of Michigan, MI, USA",0.1132168754935489,0.07368926073922234,0.20270464265492508,0.7236060966058526
"Southern District of California, CA, USA",0.05540725619453059,0.10084989418185808,0.19096397758267578,0.7081861282354661
"Eastern District of Wisconsin, WI, USA",0.10633079681076585,0.07258972694809931,0.16205650408542796,0.7653537689664727
"Northern District of New York, NY, USA",0.10809931419794616,0.05144226634762385,0.2386558482673095,0.7099018853850667
"Middle District of Pennsylvania, PA, USA",0.12658138717496437,0.07655513680454791,0.18603163038161727,0.7374132328138349
"Western District of North Carolina, NC, USA",0.11720288735833749,0.155136323239044,0.13333734542295309,0.7115263313380029
"District of Puerto Rico, PR, USA",0.28856159628657113,0.09524379866179794,0.49225799675359966,0.4124982045846025
"District of Utah, UT, USA",0.053353598071302716,0.11071045357802765,0.08620859790407046,0.8030809485179019
"Western District of Missouri, MO, USA",0.12196037165258874,0.14791519928172447,0.13247488838027557,0.7196099123379999
"District of Nevada, NV, USA",0.0958562944376457,0.1469482561398066,0.17064570108787336,0.68240604277232
"Middle District of North Carolina, NC, USA",0.12012970400945133,0.1458502070739274,0.1445009373891901,0.7096488555368825
"Northern District of Alabama, AL, USA",0.1367077982800322,0.133372503958571,0.15521672628059754,0.7114107697608314
"District of Kansas, KS, USA",0.10507853559326999,0.12220435450563052,0.10734344157295,0.7704522039214194
"Eastern District of Missouri, MO, USA",0.11271108873540012,0.10912767093512646,0.12936390947615878,0.7615084195887147
"Western District of New York, NY, USA",0.11636182999033984,0.04715097663632895,0.24740381033078185,0.7054452130328892
"Eastern District of Tennessee, TN, USA",0.14941095468417329,0.14289781319848427,0.1904183406042722,0.6666838461972435
"Middle District of Tennessee, TN, USA",0.10003863918371773,0.12382543903783197,0.13957509763051573,0.7365994633316523
"Northern District of Indiana, IN, USA",0.1235568891266466,0.10776955371052828,0.17009053425848747,0.7221399120309843
"Western District of Wisconsin, WI, USA",0.10477476488580621,0.07023702259508705,0.1459235263791003,0.7838394510258128
"Western District of Virginia, VA, USA",0.1629357266208685,0.11415181771246283,0.1770537119142922,0.7087944703732451
"Western District of Kentucky, KY, USA",0.12751627876256103,0.07427354328997429,0.2572237841926101,0.6685026725174156
"Eastern District of Kentucky, KY, USA",0.1402978504257323,0.07644578312235877,0.2940811673658902,0.6294730495117511
"Central District of Illinois, IL, USA",0.12894538342712833,0.07017848540358193,0.19551090861589468,0.7343106059805233
"Western District of Oklahoma, OK, USA",0.11159745200432404,0.1811896602477488,0.11889361313610344,0.6999167266161479
"Western District of Louisiana, LA, USA",0.19077372546122198,0.11441196833454538,0.30021638539958895,0.5853716462658657
"District of New Mexico, NM, USA",0.16207202643945395,0.13134828857624403,0.3152483007488091,0.5534034106749469
"Middle District of Georgia, GA, USA",0.17256823767559837,0.19249588030190454,0.16719755430729763,0.6403065653907979
"District of Nebraska, NE, USA",0.09859131053888756,0.10711417400873728,0.10345139880932434,0.7894344271819383
"Northern District of Florida, FL, USA",0.10515994722425584,0.15564125157072803,0.1541606884966505,0.6901980599326215
"Southern District of Mississippi, MS, USA",0.17973797832068325,0.17662828588260818,0.18371416311328229,0.6396575510041096
"Southern District of Iowa, IA, USA",0.10877247956403194,0.066154445947052,0.17186110342402874,0.7619844506289193
"District of Idaho, ID, USA",0.08820714015044803,0.14224490594661868,0.14147797904043746,0.7162771150129438
"Eastern District of Louisiana, LA, USA",0.14703313066425736,0.11671489533569351,0.2637700606591731,0.6195150440051335
"Eastern District of Washington, WA, USA",0.09298739685537316,0.1234361707388209,0.23735085784178142,0.6392129714193977
"Eastern District of Arkansas, AR, USA",0.1638791283794879,0.10863679127184755,0.2636919011847029,0.6276713075434495
"Southern District of Georgia, GA, USA",0.1492441876803761,0.19319708180540282,0.16131771611151027,0.6454852020830869
"Western District of Tennessee, TN, USA",0.16195796126208442,0.15316827126606658,0.19797925314561968,0.6488524755883138
"District of Hawaii, HI, USA",0.08659669501389367,0.05501642075302184,0.16370569951191422,0.781277879735064
"District of New Hampshire, NH, USA",0.07248923916358313,0.08067881718606916,0.13539382148988047,0.7839273613240504
"Western District of Arkansas, AR, USA",0.1604344117429106,0.12958165517103226,0.2288965057335799,0.6415218390953878
"District of Maine, ME, USA",0.10438880385444085,0.10048744427362971,0.19440410000332,0.7051084557230503
"Northern District of Iowa, IA, USA",0.12163102309866043,0.06507666141354498,0.1762787932976567,0.7586445452887983
"Southern District of Illinois, IL, USA",0.13800653840143665,0.08005690741560026,0.22391901678741283,0.6960240757969869
"Middle District of Alabama, AL, USA",0.15897656842549315,0.14325762161128994,0.1796180849398814,0.6771242934488286
"Northern District of Mississippi, MS, USA",0.19537919788474548,0.15996955659857834,0.19452953696521685,0.6455009064362047
"District of Rhode Island, RI, USA",0.09594435056188212,0.05655289143411179,0.22115711088094542,0.7222899976849428
"District of Montana, MT, USA",0.11641056540834552,0.11381871529191544,0.19789696834699,0.6882843163610947
"Northern District of Oklahoma, OK, USA",0.122862868901102,0.19651571050131555,0.12825273322090575,0.6752315562777786
"District of Delaware, DE, USA",0.08185208932776981,0.07806673085802493,0.19788745120129753,0.7240458179406776
"Southern District of West Virginia, WV, USA",0.17081575844182112,0.08954832258291821,0.3342433225403899,0.576208354876692
"District of South Dakota, SD, USA",0.11586302233507717,0.13095052802789015,0.10301018700825561,0.7660392849638542
"Northern District of West Virginia, WV, USA",0.14698532403117817,0.08993056552937706,0.2375999850345588,0.6724694494360641
"Southern District of Alabama, AL, USA",0.17502260962333974,0.15954725203846729,0.18333359286309753,0.6571191550984352
"Middle District of Louisiana, LA, USA",0.10338565313270176,0.10516982829721709,0.20741171177925935,0.6874184599235235
"District of North Dakota, ND, USA",0.1072737306434722,0.09201780968269649,0.10732238249026449,0.8006598078270389
"District of Alaska, AK, USA",0.09336697816072864,0.15780964122518645,0.19347690108024676,0.6487134576945668
"Eastern District of Oklahoma, OK, USA",0.2146650341862053,0.2528307410450403,0.17627560415899296,0.5708936547959668
"District of District of Columbia, DC, USA",0.09959835349501486,0.03995757462657973,0.21076857467618154,0.7492738506972387
"District of Vermont, VT, USA",0.09949006449838423,0.05723205252129531,0.23621994438854227,0.7065480030901624
"District of Wyoming, WY, USA",0.09385093625489502,0.15392001774529818,0.1007337446661954,0.7453462375885064
