longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"New York-Jersey City-Newark [Urban Area], NY-NJ, USA",0.4202970908373424,0.4749188820284641,0.5211017255922535,0.25579867941897155,0.23426818477032635,0.1998654014249548,0.15337151941664687,0.1662914566297166,0.17518259463679062,0.12700138867376123,0.10141726538931346,0.07561499822404658,0.001652437869628155,0.0016621813804003844,0.0016461133811717214,0.0002663893952003271,0.0002608777725757453,0.0002898174705098261,0.04161249438844948,0.02118115202920335,0.026299349270272922,0.6058248657558534,-0.10887740615232022,0.5632700386151227,-0.06632257901158956,0.49694745960353315,0.3949444084696519,-0.09696946887771724,0.35894030969211077,-0.06096537010017611,0.29797493959193466,0.1942830553729877,-0.032724907115925767,0.18655194715330997,-0.024993798896248032,0.16155814825706194
"Los Angeles-Long Beach-Anaheim [Urban Area], CA, USA",0.2634985637443844,0.29081167563207305,0.3293499148806071,0.4637644540790444,0.46429105622851957,0.4352519417928694,0.0620089633594653,0.06805317424213478,0.0789470221542624,0.1696445381755043,0.15004168268104878,0.12616177543702434,0.0017559319906489757,0.001879420293441727,0.002673854048728971,0.002225477095743401,0.002503385489845286,0.002643409729368061,0.037102071555209226,0.022419605432936786,0.024972081957139732,0.5376071406361821,-0.036409920980168264,0.5352627472277629,-0.03406552757174908,0.5011972196560138,0.31916302252346124,-0.05134869026529493,0.3084115013355013,-0.040597169077335016,0.2678143322581663,0.16042867125893395,-0.03178377434131255,0.15102629718024674,-0.022381400262625334,0.1286448969176214
"Chicago [Urban Area], IL-IN, USA",0.47452473815538415,0.5206319128677813,0.5648020600914675,0.24237875509730106,0.21746354326262118,0.1738058685018034,0.17410853592805878,0.18561712589065268,0.1995110707247266,0.0757094361389275,0.05939680404056058,0.045101519023241145,0.0010794827247015768,0.001290147611483476,0.0012874365867845846,0.0002018048037846127,0.0002002904563828201,0.00026985886309112113,0.031997247151842316,0.015400175870517974,0.015222186208885713,0.6877857055073625,-0.12244384441243339,0.6301566973013625,-0.06481483620643336,0.5653418610949291,0.4872834386813348,-0.12734601410152213,0.4252605502298091,-0.06532312564999643,0.35993742457981265,0.2028785908744521,-0.03280435132069495,0.19204187848395657,-0.02196763893019943,0.17007423955375714
"Miami-Fort Lauderdale [Urban Area], FL, USA",0.29219622734397344,0.3497875489983024,0.4427421893050833,0.4588430942742782,0.4159764244400941,0.34063679826447196,0.1859280805565163,0.1950337475665654,0.17818978780331463,0.026061444121469244,0.02204725841370525,0.016777350647376465,0.0009842827389189212,0.0013639054249792914,0.0012989777372681079,0.00025816442951584543,0.0003133345396319092,0.0003531456749155594,0.03572870653532805,0.015477780616721663,0.020001750567569986,0.6211335616683004,-0.074357716193998,0.5877999951498298,-0.04102414967552748,0.5467758454743024,0.4220904122417883,-0.10100339479622916,0.3809672534641849,-0.0598802360186258,0.3210870174455591,0.15780851055170766,-0.042957919816808396,0.1404711978337344,-0.025620607098835138,0.11485059073489927
"Houston [Urban Area], TX, USA",0.2887758335717916,0.3447694678169257,0.43531718980778566,0.39522906941484476,0.37936977336427075,0.3136016690938762,0.18699222270151147,0.18349304878768707,0.1783978351356655,0.09473287691709767,0.07502598827448276,0.05600553610345077,0.0017922380767308867,0.0020696655300392586,0.0021116722957270784,0.0006261131018223906,0.0005151694104578574,0.000397391007963313,0.031851646216201214,0.01475688681613661,0.014168706555531456,0.5659625036233038,-0.10577708020626231,0.5159428348124561,-0.05575741139541457,0.4601854234170415,0.35884964158299804,-0.11339801564810428,0.30614306793356866,-0.060691441998674905,0.24545162593489375,0.17889224728096437,-0.04653145848249701,0.1617097431176005,-0.029348954319133147,0.13236078879846735
"Dallas-Fort Worth-Arlington [Urban Area], TX, USA",0.3737710546138637,0.44520370314769164,0.5431487086891502,0.3224188527086778,0.3038103699500402,0.23870888225139825,0.18069871469905732,0.17095935206401336,0.1561864747605962,0.0821856082161011,0.05887491388063771,0.04253447989375141,0.0029956279741272084,0.003497569514622307,0.0038446216896548518,0.001034653477437018,0.0008455263976122141,0.0007623922715642225,0.03689548831073587,0.016808565045382563,0.014814440443884901,0.5887216723882376,-0.12333819022970077,0.5268288197220345,-0.06144533756349774,0.4653834821585368,0.3384733288801073,-0.08556383041533372,0.30061900939010566,-0.0477095109253321,0.25290949846477356,0.15741032160241175,-0.024815957121426535,0.1492937619367346,-0.016699397455749387,0.13259436448098522
"Philadelphia [Urban Area], PA-NJ-DE-MD, USA",0.5727792139393009,0.6315645064940709,0.690973624026884,0.1052095942416994,0.08141601166155847,0.05205435072242063,0.20926226162522768,0.21378136640289683,0.20661421760609144,0.0695167328666418,0.052274637362507856,0.03458570801439282,0.0012661239000197502,0.0015934099525420533,0.0014609440447503972,0.00026474138120213304,0.00025264745809403644,0.00027278879093029987,0.0417013320459084,0.01911742066832987,0.014038366794530422,0.7452346656121567,-0.16650648321278239,0.6681769866554621,-0.08944880425608781,0.5787281823993743,0.4645143685670921,-0.15439536085938926,0.3920068473550507,-0.08188783964734786,0.31011900770770284,0.17443670568374015,-0.02539079370477365,0.16635134034109167,-0.017305428362125175,0.1490459119789665
"Washington-Arlington [Urban Area], DC-VA-MD, USA",0.3741016731407202,0.43366570926956316,0.49862933640065576,0.1893407982864516,0.1555381726133445,0.1031851551385991,0.2565939785794855,0.2727172415601385,0.28978778289976137,0.1259697311507647,0.1060110626889348,0.07923946967980464,0.001491663669747712,0.0020056176522321484,0.0022660397566628887,0.0005660166975892017,0.0005844892929209061,0.0005705964052677943,0.05193613847524107,0.029477706922865984,0.026321619719248464,0.5648272009701792,-0.12622828795189567,0.4990483477604651,-0.06044943474218151,0.4385989130182836,0.3304558106069074,-0.08919829042098093,0.28578629102464487,-0.04452877083871842,0.24125752018592644,0.12890075138986568,-0.010566899790505721,0.12815706988939435,-0.009823218290034394,0.11833385159935995
"Atlanta [Urban Area], GA, USA",0.3761111396708992,0.44788370977810305,0.5605933414504052,0.1308847971269342,0.1159398411854787,0.07182877179400042,0.3710195851025122,0.35668524542418095,0.31296207106864027,0.07591465055121169,0.05627610463838206,0.03702701364523295,0.0016624463745527087,0.001954572479879196,0.0017962397401936844,0.00040986074136186985,0.0004109031242550642,0.0003460258230913441,0.0439975204325281,0.020849623369720984,0.015446536478436121,0.6753615846166463,-0.15411873951098598,0.5861941713556468,-0.06495132624998645,0.5212428451056603,0.4412968258433573,-0.12904586418505726,0.3683983585205691,-0.056147396862269106,0.3122509616583,0.13193533752148842,-0.012716429615380068,0.13722416832851528,-0.018005260422406924,0.11921890790610835
"Boston [Urban Area], MA-NH, USA",0.6342086472209436,0.7222158132578048,0.7873851605699485,0.1301676924899059,0.10065676415364543,0.07149472908567699,0.07755917434217958,0.07428699718359164,0.06274194276706582,0.09354727477739092,0.07036520820736403,0.05008548815481053,0.0010714263708723555,0.0013428161696846259,0.0014714122684225434,0.0002268365948130184,0.0002215236451007224,0.00027324395220052465,0.0632189482038946,0.03091087738280877,0.026548023201875198,0.7363806739500746,-0.1725791507214457,0.6631396848332523,-0.09933816160462339,0.5638015232286289,0.2839110693888043,-0.059511759841926914,0.26315404422116284,-0.038754734674285474,0.22439930954687737,0.08483259825871974,0.013064024367371696,0.09553514655987295,0.0023614760662184764,0.09789662262609143
