longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.32080757282388855,0.20080008605481575,0.25726659782281736,0.15286541887182173,0.35025795791918796,0.05575768684652065,0.046883430145001806,0.11636109461727216,0.08777404586721849,0.177916165397356,0.4109326879222165,0.05756160234068981,0.4705038595585391,0.11707514306613273,0.12705171894496814,0.261770509014242,0.2389629103739032,0.08895689514220385,0.1747737016479522,0.1400175809990964,0.32195005378426367,0.3092952282604113,0.39378545673592685,0.6194185534185316,0.44657424379329397,0.7094615808269965
"Oneida Indian Nation Reservation, USA",0.17290797208961825,0.12103190050057136,0.2715625782927751,0.10531233902923132,0.33539570587601675,0.06998769672944163,0.03108522548105649,0.07544904956268433,0.06260025411874116,0.11090513069239986,0.35695426221608795,0.03238956248956308,0.3028789863631521,0.07078858276468436,0.052764577248043364,0.14059967140122628,0.14481380235132107,0.041022426737134285,0.08342123506821957,0.16858944039939872,0.17691908978599938,0.2552941092747522,0.33505135124792623,0.7425135107550513,0.6229531965442272,0.8394588254855848
"Puyallup Reservation and Off-Reservation Trust Land, USA",0.15048206264947794,0.11148019599836659,0.25000662077815994,0.10939330922242312,0.2862600769993584,0.05677611853234557,0.026518841509654056,0.05458210348247097,0.044393659219506484,0.09408712010733246,0.3346998775010208,0.025655865367788615,0.27569063174473524,0.05468071516070696,0.041506329113924025,0.13235822201481673,0.10835419704835798,0.03144569211923235,0.0716825818118183,0.1671774776876859,0.14652391646736268,0.188756635361372,0.32978621011491555,0.6470821326488948,0.6524021758152011,0.817662165315289
"Osage Reservation, USA",0.22497355160221702,0.14498488265263382,0.30105835351763505,0.11766672234750247,0.4180410646176171,0.07345034661321365,0.035546813664077546,0.09199114674684793,0.07671535955900889,0.14140112475291733,0.42439048971297194,0.040115092290988114,0.39260803474484235,0.09527314234806221,0.06481577994933006,0.16340933767643775,0.19663852000334037,0.0514041315181383,0.09945377098471486,0.1372141206603741,0.21639953784904922,0.31286522453297666,0.36494423564130213,0.7494862607533578,0.5354994014309992,0.8298631365015687
"Yakama Nation Reservation and Off-Reservation Trust Land, USA",0.27436201402166976,0.1611247732509678,0.2152783742707269,0.12459979408736603,0.30559415600333417,0.051359513653968715,0.034487914889444485,0.07249482767073584,0.06071221258028138,0.13369402363092597,0.4153001421777725,0.036209050350541734,0.3808675785654753,0.07854370740795204,0.09534907094180523,0.20028719909790602,0.1694737461391385,0.06121385497867325,0.11743682894543314,0.1552527332450854,0.191646565671422,0.31344869343530857,0.3322961219787221,0.6459622003235774,0.5362301809089555,0.7275869000343202
"Flathead Reservation, USA",0.18633019092510522,0.1396427177069938,0.2969647193258114,0.11226362900538127,0.32332490596581515,0.07816769032995294,0.03613488549254866,0.08502623434747414,0.07481774032281106,0.1201963529019668,0.35499976193877164,0.03948707327524657,0.34746650478502794,0.10394048469266344,0.06345417321335053,0.1547226586678087,0.15875117840308522,0.04995110222349186,0.09301971146979013,0.1931492167785558,0.20735404466028587,0.2615822025424947,0.31882773889444155,0.6955168785411601,0.5798671142217788,0.7829802885302142
"Oneida (WI) Reservation and Off-Reservation Trust Land, USA",0.12275322107029434,0.0966713609396537,0.2591248277101937,0.1039033978546174,0.27112374902618813,0.06489902319170612,0.026404506502067496,0.05051351351351353,0.048517348834422,0.08386792113621384,0.36064235632528313,0.025871097261341174,0.2098073949781268,0.05577809072931025,0.03433571043327143,0.1056797507041409,0.09471456822676326,0.029280038353209074,0.058802001558099115,0.24479133457182245,0.14582351531132026,0.1799433690897105,0.30862090249895113,0.7252207107329044,0.7244286570384131,0.8136859831006172
"Agua Caliente Indian Reservation and Off-Reservation Trust Land, USA",0.1640691307627457,0.12067821804144295,0.33118245551759334,0.08327261836091755,0.3972571327150908,0.11110569286062917,0.04311740693082486,0.07930478768247766,0.09195411989173363,0.13473448107556468,0.32577135377379385,0.04311807250299504,0.29748258419487966,0.10309371256156541,0.047757554244131875,0.09743763588765135,0.1609875759861561,0.040125571282779424,0.06899130319030926,0.12439415183919772,0.09784727337267597,0.1872792740826198,0.2959434707370101,0.7088419044238369,0.6657171761991394,0.9193201402138695
"Wind River Reservation and Off-Reservation Trust Land, USA",0.178212184654035,0.13163869988485205,0.2444793258662188,0.1101507903276471,0.31496953836491137,0.0703828640217735,0.03183868941693701,0.08141285460064947,0.0640896053595725,0.11094221710457407,0.3378037789176168,0.033800219826232325,0.34156134198680993,0.08638893541295907,0.05792196168742802,0.1561786873233538,0.14275536480686696,0.042409347848843426,0.08809222233853232,0.1666959593844862,0.21205354338951218,0.24977441641368978,0.32964534701141146,0.6445776195959374,0.5657146446142555,0.7644430021982663
"Isabella Reservation and Off-Reservation Trust Land, USA",0.16246088586366772,0.11861749038176972,0.2633918319029299,0.1156987274341518,0.31207842556969545,0.06492704942290614,0.028657196409194098,0.0755590904606884,0.058699368649502,0.0939077143138995,0.3764002663509911,0.029901499457433103,0.290339054947223,0.06715063628292396,0.048505573641116684,0.14381631646443727,0.1285752688172045,0.037766794909736626,0.08453082766104386,0.18070548485745325,0.19024928479826397,0.23756841274538965,0.3279591595146504,0.7324717865246105,0.6459058893163677,0.8154014994574328
"Uintah and Ouray Reservation and Off-Reservation Trust Land, USA",0.16975408715111565,0.13207546466090642,0.24728830732889884,0.11423590476782468,0.29793771368185523,0.06132318020762104,0.028939205569714643,0.07038260707403485,0.05610772673587379,0.10229247218250756,0.3531282401939454,0.030510039162056288,0.3130602971343325,0.07558140113134812,0.0514383663827936,0.16550320134269877,0.13118474544663403,0.03942232858830112,0.08908000248647992,0.12474762230372374,0.14420134269907434,0.22085130850997678,0.34495611363212647,0.6879785541120141,0.5910715484552717,0.7571832535587719
"Pine Ridge Reservation, USA",0.19982256523437372,0.13422205123112804,0.26165143531244034,0.11009090116762078,0.3465426421153031,0.06784652889068238,0.03442206397137085,0.0834489905071626,0.07027116111698149,0.1265475290579452,0.3755035822486837,0.03768285082123817,0.3352055746438337,0.08260791440971939,0.06943549642606966,0.16111124831685206,0.16435803641400043,0.052037917096690325,0.09893175095757735,0.16879813698719476,0.21596898326075362,0.28150981245440027,0.33236470414004987,0.7300387359236268,0.5819951699018217,0.8110513423218993
"Nez Perce Reservation, USA",0.19602254042203174,0.1485306248287201,0.30213818854480723,0.10763921622362285,0.383624760208276,0.08581227733625693,0.03873972321183884,0.09205248013154307,0.08299232666483979,0.13568272129350528,0.355654494382023,0.04146348314606731,0.37123472184159984,0.10875575500137008,0.06222451356536046,0.16050328857221166,0.1829029186078372,0.05017895313784594,0.09379377911756633,0.1407219786242806,0.1884182652781574,0.27411975883803796,0.3149469717730881,0.7327112907645927,0.5984828720197287,0.8144002466429152
"Fort Apache Reservation, USA",0.3329055269152379,0.20752751468648856,0.2432045318307159,0.16298968948567338,0.3312402589617552,0.046242177196978776,0.04193334132598005,0.11868205251168926,0.07612252727490712,0.16138412660352475,0.4360097110658193,0.050779402949286616,0.47968900611437554,0.10025932142428955,0.13626147943891626,0.2933548735163653,0.22875014986212686,0.09071562162810211,0.18916017264117038,0.16375806258242417,0.3549804579786598,0.33249850137873127,0.44068624865124084,0.6330444790792479,0.3919634336410501,0.6693175878192063
"Gila River Indian Reservation, USA",0.3731801668460709,0.22843891280947293,0.26788576426264776,0.16071743810548977,0.34910966092572737,0.04673223896663075,0.0440043057050592,0.1287373519913885,0.0820444025834231,0.18310764262647997,0.47546959095801905,0.05400148008611408,0.5212243003229275,0.10480530139935414,0.14862580731969863,0.31193487621097915,0.25713872443487595,0.09984822389666309,0.20342465016146388,0.1603007265877288,0.41373762109795487,0.3930602798708284,0.45223950484391834,0.669304628632938,0.31719052744886983,0.6891552744886975
"Southern Ute Reservation, USA",0.15499611357011736,0.12416592896469825,0.2642751808269456,0.10644218935550054,0.2876935118212236,0.07051203713699668,0.030862031739177335,0.06706110331426103,0.05705041563208461,0.09010309834826732,0.2414028932311346,0.030306056353233267,0.2756204253481588,0.06638097808485376,0.046738745546799125,0.12386052034977875,0.12266490337903475,0.03696890856094135,0.0703006585339523,0.17225423728813555,0.16952326460110098,0.19010029148224106,0.2861976681420707,0.6800680125229405,0.6320024829968685,0.8339193565799407
"Leech Lake Reservation and Off-Reservation Trust Land, USA",0.20818045991944903,0.13382577627647144,0.2909560867870586,0.11251903338963236,0.3666428478628041,0.07683383136286871,0.03783474080810709,0.08409237365207223,0.07971716253085623,0.1405537222294399,0.4043762504872033,0.04175951669481621,0.34470092243731343,0.09614927893984682,0.06481044562816675,0.1531950110432636,0.1684228920358577,0.05278783941795506,0.09749655710016882,0.16583279199688195,0.2427028712485379,0.284820059763544,0.3164696635052611,0.70733740418345,0.5874395218916469,0.8111591529167197
"Santa Clara Pueblo and Off-Reservation Trust Land, USA",0.23897447683561152,0.1398996008225474,0.22996334825208672,0.10677234788919802,0.31470981008830273,0.05625196564654652,0.04013584129672192,0.06164521591871287,0.0649018991169711,0.14896419499213734,0.361901778154107,0.03622620055642917,0.35707451312447047,0.08923019233095446,0.09141103181323329,0.1707580742711988,0.1833801862828113,0.061522801499939536,0.09961715253417203,0.12674561509616558,0.15808261763638562,0.2716309423007135,0.31327470666505375,0.6113365186887622,0.6013676061449144,0.7952500302407162
"Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.1844058267314093,0.1296060567339636,0.277853820598005,0.1009879887554312,0.3599005877843089,0.07849706107845575,0.03860567339637108,0.08594492716585722,0.08216700741119402,0.13570291336570459,0.430560056222851,0.04196843853820582,0.3320003833375962,0.10005928954766158,0.06719575773064167,0.14305545617173512,0.16849450549450468,0.052105417837976196,0.09044339381548751,0.1707330692563256,0.22320316892409922,0.2966346792742171,0.30209033989266304,0.7486541017122446,0.6272680807564516,0.815823409148996
"Tulalip Reservation and Off-Reservation Trust Land, USA",0.17111740740740744,0.13541160493827156,0.2973693827160494,0.11554617283950622,0.308755925925926,0.07170580246913581,0.030546172839506173,0.06663851851851856,0.05586543209876543,0.1004116049382716,0.37118469135802484,0.03193271604938273,0.30259629629629614,0.0678654320987654,0.045705802469135845,0.14286543209876548,0.13050395061728406,0.03770580246913582,0.07825197530864195,0.15497493827160502,0.15718469135802465,0.2007308641975308,0.35093271604938275,0.6464116049382718,0.6423364197530865,0.84215962962963
"Blackfeet Indian Reservation and Off-Reservation Trust Land, USA",0.2713642878034508,0.17597440772155554,0.26247689382860506,0.13957780052646948,0.335454811348347,0.05642044457443709,0.038516671541386355,0.09500892073705766,0.07442380813103242,0.15795130155016066,0.46909286341035483,0.045894706054401824,0.43377054694355,0.11296314711904062,0.1025312957004972,0.21738125182801993,0.19473325533781866,0.0706841181632054,0.13966028078385456,0.21104431120210537,0.32039441357121934,0.32298610704884406,0.3599812810763376,0.6459799649020186,0.5306694940040957,0.7216039777712757
"Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.2934869380315914,0.17792709599027953,0.24114140340218781,0.13394334750911277,0.3506623633049814,0.05300835358444715,0.04311725394896713,0.11450455650060744,0.08971810449574744,0.18336391251518816,0.45291145200485994,0.053533110571081434,0.4396813487241795,0.11310601458080204,0.13571688942891877,0.24211208991494526,0.22464352976913735,0.09503417375455649,0.16559781287970843,0.1781032806804374,0.39390112393681626,0.37046445929526123,0.3644187424058326,0.7056116342648845,0.47035495139732636,0.7141310753341427
"San Carlos Reservation, USA",0.33488236240746705,0.20895188284518787,0.2470695204377214,0.15732619890569682,0.32420856131316333,0.048278081750885125,0.04267380109430318,0.11688236240746705,0.07934760218860641,0.15988236240746687,0.445021403282909,0.05174332153202454,0.5106952043772124,0.10395188284518836,0.1313476021886063,0.2933261989056968,0.23857756678467942,0.08834760218860634,0.1876738010943033,0.17167380109430308,0.391278081750885,0.347834245252655,0.4345561635017704,0.635491953653041,0.3857486321210172,0.6784866430640488
"Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.25274757426481587,0.1685194805194802,0.2698254963427373,0.1313639349156594,0.35089953724436806,0.06252649649201368,0.037783251231527086,0.09588774443946875,0.07500567248843122,0.14120794148380333,0.4133028810270173,0.04459605911330044,0.413627108523662,0.11093506493506504,0.09233527392148055,0.20700612031646357,0.18653455739662658,0.06667696671144945,0.13131258396775683,0.19834408120614974,0.2908586356172555,0.31014285714285733,0.35886804000597183,0.6875323182564531,0.51612539184953,0.7300085087326491
