longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"Veraval Urban Center, India",,,,
"Lutsk Urban Center, Ukraine",,,,
"Perinthalmanna Urban Center, India",,,,
"Magura Urban Center, Bangladesh",,,,
"Kassel Urban Center, Germany",,,,
"Obra (Uttar Pradesh) Urban Center, India",,,,
"Xilinhot Urban Center, China",,,,
"Sihong Urban Center, China",,,,
"Akron Urban Center, USA",0.12499077835295667,0.10479938881259875,0.3026334606690979,0.5925671505183034
"Gadag Urban Center, India",,,,
"Chidambaram Urban Center, India",,,,
"Padua Urban Center, Italy",,,,
"Mek'elē Urban Center, Ethiopia",,,,
"Mawlamyine Urban Center, Myanmar",,,,
"Kiel Urban Center, Germany",,,,
"Vanderbijlpark Urban Center, South Africa",,,,
"Kenema Urban Center, Sierra Leone",,,,
"Tahma Urban Center, Egypt",,,,
"Donostia / San Sebastián Urban Center, Spain",,,,
"Los Mochis Urban Center, Mexico",,,,
"Eugene Urban Center, USA",0.060866775610659646,0.08906339540917063,0.24774519487735588,0.6631914097134736
"Tehuacán Urban Center, Mexico",,,,
"San Pedro de Macorís Urban Center, Dominican Republic",,,,
"Linz Urban Center, Austria",,,,
"Lanxi (Zhejiang Sheng) Urban Center, China",,,,
"Qufu Urban Center, China",,,,
"Gwagwalada Urban Center, Nigeria",,,,
"Petrozavodsk Urban Center, Russia",,,,
"岗美村 Urban Center, China",,,,
"Ruijin Urban Center, China",,,,
"Governador Valadares Urban Center, Brazil",,,,
"Tuluá Urban Center, Colombia",,,,
"Pasuruan Urban Center, Indonesia",,,,
"Dezful Urban Center, Iran",,,,
"Nsukka Urban Center, Nigeria",,,,
"Worcester Urban Center, USA",0.10982649332819712,0.03533271476164148,0.3100628712404827,0.6546044139978758
"Saida Urban Center, Lebanon",,,,
"Blackwater Urban Center, United Kingdom",,,,
"Algeciras Urban Center, Spain-Gibraltar",,,,
"Paramaribo Urban Center, Suriname",,,,
"Pengzhou Urban Center, China",,,,
"Adiyaman Urban Center, Turkey",,,,
"Arsi Negelle Urban Center, Ethiopia",,,,
"Chingola Urban Center, Zambia",,,,
"Sreemangal Urban Center, Bangladesh",,,,
"Lili Urban Center, China",,,,
"El Oued Urban Center, Algeria",,,,
"Ash Sharai Urban Center, Saudi Arabia",,,,
"Urgench Urban Center, Uzbekistan",,,,
"Cotabato Urban Center, Philippines",,,,
"Joliet Urban Center, USA",0.08664984152218834,0.10071536672584917,0.15933025604370027,0.7399543772304504
"Termez Urban Center, Uzbekistan",,,,
"Arnhem Urban Center, Netherlands",,,,
"Najran Urban Center, Saudi Arabia",,,,
"Xinyi (Guangdong Sheng) Urban Center, China",,,,
"Sambalpur Urban Center, India",,,,
"Rajapalaiyam Urban Center, India",,,,
"Baiyin Urban Center, China",,,,
"Muzaffarabad Urban Center, Pakistan",,,,
"Akita Urban Center, Japan",,,,
"Gudiyatham Urban Center, India",,,,
"Freiburg im Breisgau Urban Center, Germany",,,,
"Lhasa Urban Center, China",,,,
"San-Pédro Urban Center, Ivory Coast",,,,
"Wonju-si Urban Center, South Korea",,,,
"沂水县 Urban Center, China",,,,
"Santa Elena Urban Center, Ecuador",,,,
"Fengting Urban Center, China",,,,
"Tongren Urban Center, China",,,,
"Tanga Urban Center, Tanzania",,,,
"Fuwah Urban Center, Egypt",,,,
"Al-Qadarif Urban Center, Sudan",,,,
"Ranjangoan Urban Center, India",,,,
"Çorum Urban Center, Turkey",,,,
"Wuhua Urban Center, China",,,,
"Pandeglang Urban Center, Indonesia",,,,
"Chita Urban Center, Russia",,,,
"Jhenaidah Urban Center, Bangladesh",,,,
"Basirhat Urban Center, India",,,,
"Nuevo Arraiján Urban Center, Panama",,,,
"Davenport Urban Center, USA",0.11259918070974344,0.08473097558410594,0.2151992829855115,0.7000697414303826
"Oskemen Urban Center, Kazakhstan",,,,
"Koriyama Urban Center, Japan",,,,
"Mönchengladbach Urban Center, Germany",,,,
"Gafargaon Urban Center, Bangladesh",,,,
"Garissa Urban Center, Kenya",,,,
"M'banza Congo Urban Center, Angola",,,,
"Pir Murad Urban Center, Pakistan",,,,
"Kremenchuk Urban Center, Ukraine",,,,
"Legazpi Urban Center, Philippines",,,,
"Oviedo Urban Center, Spain",,,,
"Luliao Urban Center, China",,,,
"Anju Urban Center, North Korea",,,,
"Khon Kaen Urban Center, Thailand",,,,
"Jolarpet Urban Center, India",,,,
"Bojnurd Urban Center, Iran",,,,
"Sawai Madhopur Urban Center, India",,,,
"Split Urban Center, Croatia",,,,
"Bắc Ninh Urban Center, Vietnam",,,,
"Juxian Urban Center, China",,,,
"Ogunrun-Ori Urban Center, Nigeria",,,,
"Fenghua Urban Center, China",,,,
"Vientiane Urban Center, Laos",,,,
"Datia Urban Center, India",,,,
"Aomori Urban Center, Japan",,,,
"Sumy Urban Center, Ukraine",,,,
"Tala Urban Center, Egypt",,,,
"Preston Urban Center, United Kingdom",,,,
"Reykjavik Urban Center, Iceland",,,,
"Kashan Urban Center, Iran",,,,
"Hulunbuir Urban Center, China",,,,
"Deir Ez Zor Urban Center, Syria",,,,
"Sampit Urban Center, Indonesia",,,,
"Paarl Urban Center, South Africa",,,,
"Nawada Urban Center, India",,,,
"নাটোর Urban Center, Bangladesh",,,,
"Jind Urban Center, India",,,,
"Khalilabad Urban Center, India",,,,
"Bonny Urban Center, Nigeria",,,,
"Tacloban Urban Center, Philippines",,,,
"Forbesganj Urban Center, India",,,,
"Yakutsk Urban Center, Russia",,,,
"Balotra Urban Center, India",,,,
"Khouribga Urban Center, Morocco",,,,
"Yarim Urban Center, Yemen",,,,
"Notun Digha Urban Center, India",,,,
"El Senbellawein City Urban Center, Egypt",,,,
"Santa Clara Urban Center, Cuba",,,,
"Hejian Urban Center, China",,,,
"Chakwal Urban Center, Pakistan",,,,
"Najibabad Urban Center, India",,,,
"Ségou Urban Center, Mali",,,,
"Palanpur Urban Center, India",,,,
"O’Fallon Urban Center, USA",0.05805485828773331,0.06118742855180179,0.06463474400138398,0.8741778274468143
"Koutiala Urban Center, Mali",,,,
"Ado Urban Center, Nigeria",,,,
"Pescara Urban Center, Italy",,,,
"Tunduma Urban Center, Tanzania-Zambia",,,,
"Chiconcuac Urban Center, Mexico",,,,
"Aurangabad (West Bengal) Urban Center, India",,,,
"Hadejia Urban Center, Nigeria",,,,
"Shoranur Urban Center, India",,,,
"Salalah Urban Center, Oman",,,,
"Kindu Urban Center, Democratic Republic of the Congo",,,,
"Jimma (Southern Oromīya) Urban Center, Ethiopia",,,,
"Qionglai Urban Center, China",,,,
"Poza Rica Urban Center, Mexico",,,,
"Cartago Urban Center, Costa Rica",,,,
"Changyi Urban Center, China",,,,
"Buraydah Urban Center, Saudi Arabia",,,,
"Neyshabur Urban Center, Iran",,,,
"Mostaganem Urban Center, Algeria",,,,
"Hinthada Urban Center, Myanmar",,,,
"Anda Urban Center, China",,,,
"Dijon Urban Center, France",,,,
"Saskatoon Urban Center, Canada",,,,
"Itajaí Urban Center, Brazil",,,,
"Aktau Urban Center, Kazakhstan",,,,
"Ternate Urban Center, Indonesia",,,,
"Sete Lagoas Urban Center, Brazil",,,,
"Wenshan Urban Center, China",,,,
"Horlivka Urban Center, Ukraine",,,,
"Fujin Urban Center, China",,,,
"Blackpool Urban Center, United Kingdom",,,,
"Phan Thiet Urban Center, Vietnam",,,,
"Bosaso Urban Center, Somalia",,,,
"Halifax Urban Center, Canada",,,,
"Purwodadi Urban Center, Indonesia",,,,
"Beawar Urban Center, India",,,,
"Niš Urban Center, Serbia",,,,
"Cikembulan Urban Center, Indonesia",,,,
"Omenama Urban Center, Nigeria",,,,
"Neuquén Urban Center, Argentina",,,,
"Pristina Urban Center, Serbia",,,,
"Yangchun Urban Center, China",,,,
"Amroha Urban Center, India",,,,
"Bila Tserkva Urban Center, Ukraine",,,,
"Tours Urban Center, France",,,,
"Nancy Urban Center, France",,,,
"Katwa Urban Center, India",,,,
"Zhuozhou Urban Center, China",,,,
"Nandyal Urban Center, India",,,,
"Mweka Urban Center, Democratic Republic of the Congo",,,,
"São Carlos Urban Center, Brazil",,,,
"Songkhla Urban Center, Thailand",,,,
"Iragbiji Urban Center, Nigeria",,,,
"Santander Urban Center, Spain",,,,
"Moshi Urban Center, Tanzania",,,,
"Suva Urban Center, Fiji",,,,
"Campeche Urban Center, Mexico",,,,
"Madanapalle Urban Center, India",,,,
"Qinzhou Urban Center, China",,,,
"Riohacha Urban Center, Colombia",,,,
"Maseru Urban Center, Lesotho",,,,
"Anning Urban Center, China",,,,
"Boluo Urban Center, China",,,,
"Pattaya Urban Center, Thailand",,,,
"Shuangyashan Urban Center, China",,,,
"Azare Urban Center, Nigeria",,,,
"Ambikapur Urban Center, India",,,,
"Saraf `Umrah Urban Center, Sudan",,,,
"Nazareth Urban Center, Israel",,,,
"Santa Maria Urban Center, Brazil",,,,
"Ouargla Urban Center, Algeria",,,,
"Conghua Urban Center, China",,,,
"Kambove Urban Center, Democratic Republic of the Congo",,,,
"Funing (Jiangsu Sheng) Urban Center, China",,,,
"Huiguo Urban Center, China",,,,
"Tabanan Urban Center, Indonesia",,,,
"Guna Urban Center, India",,,,
"Salem Urban Center, USA",0.07370242115565889,0.12244630035854515,0.25650922733829973,0.6210444723031551
"Kolea القليعة Urban Center, Algeria",,,,
"Yunfu Urban Center, China",,,,
"Ratnagiri Urban Center, India",,,,
"Lin'an Urban Center, China",,,,
"Xinji Urban Center, China",,,,
"Vrindavan Urban Center, India",,,,
"Centurion Urban Center, South Africa",,,,
"嘉祥县 Urban Center, China",,,,
"Tarsus Urban Center, Turkey",,,,
"Concordia Urban Center, Argentina-Uruguay",,,,
"Mubi Urban Center, Nigeria",,,,
"Corpus Christi Urban Center, USA",0.136591165774319,0.29132900710766846,0.1489036490971121,0.5597673437952194
"Beni Mellal Urban Center, Morocco",,,,
"Kilwa Urban Center, Democratic Republic of the Congo",,,,
"兰陵县 Urban Center, China",,,,
"Košice Urban Center, Slovakia",,,,
"Khairpur Urban Center, Pakistan",,,,
"Aden Urban Center, Yemen",,,,
"Xiangyin Urban Center, China",,,,
"Bétou Urban Center, Congo",,,,
"Obuasi Urban Center, Ghana",,,,
"Paraná Urban Center, Argentina",,,,
"Siyang Urban Center, China",,,,
"Hasilpur Urban Center, Pakistan",,,,
"Divinópolis Urban Center, Brazil",,,,
"Kabinda Urban Center, Democratic Republic of the Congo",,,,
"Tsuchiura Urban Center, Japan",,,,
"Cabanatuan Urban Center, Philippines",,,,
"Trenton Urban Center, USA",0.15012863132243362,0.1273751062202293,0.23799324167228744,0.6346316521074833
"Ulan Hot Urban Center, China",,,,
"Fomboni Urban Center, Comoros",,,,
"Matara Urban Center, Sri Lanka",,,,
"Chirala Urban Center, India",,,,
"Zouping Urban Center, China",,,,
"Quiha Urban Center, Ethiopia",,,,
"Bardhaman Urban Center, India",,,,
"Santa Clarita Urban Center, USA",0.038503757925998236,0.0636693414037476,0.1381410603758124,0.7981895982204401
"Córdoba Urban Center, Mexico",,,,
"Dausa Urban Center, India",,,,
"锡北镇 Urban Center, China",,,,
"Itabuna Urban Center, Brazil",,,,
"Tonk Urban Center, India",,,,
"Biratnagar Urban Center, India-Nepal",,,,
"Ternopil Urban Center, Ukraine",,,,
"Heshan (Guangdong Sheng) Urban Center, China",,,,
"Verona Urban Center, Italy",,,,
"Xinchang Urban Center, China",,,,
"Bern Urban Center, Switzerland",,,,
"Dunhua Urban Center, China",,,,
"Fengshun Urban Center, China",,,,
"Chemnitz Urban Center, Germany",,,,
"Zhangye Urban Center, China",,,,
"Otukpo Urban Center, Nigeria",,,,
"Netrokona Urban Center, Bangladesh",,,,
"Kankan Urban Center, Guinea",,,,
"Kafr al Dabbusi Urban Center, Egypt",,,,
"Yamoussoukro Urban Center, Ivory Coast",,,,
"Halle (Saale) Urban Center, Germany",,,,
"Bukhara Urban Center, Uzbekistan",,,,
"Dosso Urban Center, Niger",,,,
"Wuwei (Gansu Sheng) Urban Center, China",,,,
"Moundou Urban Center, Chad",,,,
"Xiang'an Urban Center, China",,,,
"Jaffna Urban Center, Sri Lanka",,,,
"Pyatigorsk Urban Center, Russia",,,,
"Haarlem Urban Center, Netherlands",,,,
"Pensacola Urban Center, USA",0.12480958126999085,0.17419052188884657,0.20211966230863984,0.6236898158025136
"San Luis Río Colorado Urban Center, Mexico-USA",,,,
"Agbor Urban Center, Nigeria",,,,
"Chamchamal Urban Center, Iraq",,,,
"Funtua Urban Center, Nigeria",,,,
"Wuxue Urban Center, China",,,,
"Kodungallur Urban Center, India",,,,
"Buxi Urban Center, China",,,,
"Imperatriz Urban Center, Brazil",,,,
"Panjgur Urban Center, Pakistan",,,,
"Qidong (Hunan Sheng) Urban Center, China",,,,
"Blumenau Urban Center, Brazil",,,,
"Gushi Urban Center, China",,,,
"Pingtan Urban Center, China",,,,
"营城镇 Urban Center, China",,,,
"Ci Urban Center, China",,,,
"Ciudad del Carmen Urban Center, Mexico",,,,
"Shangcai Urban Center, China",,,,
"Northampton Urban Center, United Kingdom",,,,
"Arar Urban Center, Saudi Arabia",,,,
"Playa del Carmen Urban Center, Mexico",,,,
"Bayamo Urban Center, Cuba",,,,
"Kishanganj Urban Center, India",,,,
"Morbi Urban Center, India",,,,
"Yingtan Urban Center, China",,,,
"Pleiku Urban Center, Vietnam",,,,
"İnegöl Urban Center, Turkey",,,,
"Beni Mazar Urban Center, Egypt",,,,
"Temecula Urban Center, USA",0.02760713921286238,0.08078720206239776,0.17030489750942357,0.7489079004281787
"Ar Raqqah Urban Center, Syria",,,,
"Khamgaon Urban Center, India",,,,
"Banjarnegara Urban Center, Indonesia",,,,
"Tal Afar Urban Center, Iraq",,,,
"Malé Urban Center, Maldives",,,,
"Mary Urban Center, Turkmenistan",,,,
"Rio Verde Urban Center, Brazil",,,,
"Aberdeen Urban Center, United Kingdom",,,,
"Mwene-Ditu Urban Center, Democratic Republic of the Congo",,,,
"Kamituga Urban Center, Democratic Republic of the Congo",,,,
"Qingyang (Gansu Sheng) Urban Center, China",,,,
"Castellón de la Plana Urban Center, Spain",,,,
"Minya Al-Qamh Urban Center, Egypt",,,,
"Lopburi Urban Center, Thailand",,,,
"尖锋村 Urban Center, China",,,,
"Fort Wayne Urban Center, USA",0.11003948557279206,0.1271243883802879,0.22968172958008776,0.6431938820396244
"Puerto Vallarta Urban Center, Mexico",,,,
"Dodoma Urban Center, Tanzania",,,,
"Chhatarpur Urban Center, India",,,,
"大港区 Urban Center, China",,,,
"Safadasht Urban Center, Iran",,,,
"Shakar Garh Urban Center, Pakistan",,,,
"Nakhon Ratchasima Urban Center, Thailand",,,,
"Jurong Urban Center, China",,,,
"Achalpur Urban Center, India",,,,
"Marília Urban Center, Brazil",,,,
"Sarh Urban Center, Chad",,,,
"Jega Urban Center, Nigeria",,,,
"Zonguldak Urban Center, Turkey",,,,
"Yola Urban Center, Nigeria",,,,
"Bitung Urban Center, Indonesia",,,,
"Haining Urban Center, China",,,,
"Gölcük Urban Center, Turkey",,,,
"San Luis Urban Center, Mexico",,,,
"Lauiyah Nandangarh Urban Center, India",,,,
"Taiping Urban Center, Malaysia",,,,
"Chilpancingo Urban Center, Mexico",,,,
"Santa Ana Urban Center, El Salvador",,,,
"Jinghai Urban Center, China",,,,
"Gaizhou Urban Center, China",,,,
"Tuban Urban Center, Indonesia",,,,
"Yintai Urban Center, China",,,,
"Al-Wasitah Urban Center, Egypt",,,,
"Komsomolsk-on-Amur Urban Center, Russia",,,,
"Tilburg Urban Center, Netherlands",,,,
"Jhusi Urban Center, India",,,,
"Jishou Urban Center, China",,,,
"Unaizah Urban Center, Saudi Arabia",,,,
"Guantanamo Urban Center, Cuba",,,,
"La Rioja Urban Center, Argentina",,,,
"Ganyu Urban Center, China",,,,
"Sumenep Urban Center, Indonesia",,,,
"Magdeburg Urban Center, Germany",,,,
"Cuautla Urban Center, Mexico",,,,
"Kaechon Urban Center, North Korea",,,,
"Heidelberg Urban Center, Germany",,,,
"Quangang Urban Center, China",,,,
"Cabo San Lucas Urban Center, Mexico",,,,
"Omuo-Obadore Urban Center, Nigeria",,,,
"Gangapur (Eastern Rājasthān) Urban Center, India",,,,
"增城区 Urban Center, China",,,,
"Jiuquan Urban Center, China",,,,
"Xiaoyi Urban Center, China",,,,
"Yan'an Urban Center, China",,,,
"Jiayuguan Urban Center, China",,,,
"Puerto Montt Urban Center, Chile",,,,
"Quetzaltenango Urban Center, Guatemala",,,,
"Longjiang (Guangdong Sheng) Urban Center, China",,,,
"Sapucaia do Sul Urban Center, Brazil",,,,
"Rajnandgaon Urban Center, India",,,,
"Ruzhou Urban Center, China",,,,
"Yushu Urban Center, China",,,,
"Kecamatan Wanasaba Urban Center, Indonesia",,,,
"Hammamet Urban Center, Tunisia",,,,
"Bordj Bou Arreridjj Urban Center, Algeria",,,,
"Ongole Urban Center, India",,,,
"Bixi Urban Center, China",,,,
"Beledweyne Urban Center, Somalia",,,,
"Osmanabad Urban Center, India",,,,
"Nacala Urban Center, Mozambique",,,,
"Muse Urban Center, China-Myanmar",,,,
"Ijebu-Igbo Urban Center, Nigeria",,,,
"Kimberley Urban Center, South Africa",,,,
"Beer Sheva Urban Center, Israel",,,,
"Lubbock Urban Center, USA",0.10685023766039602,0.17090357514032883,0.10646116284710684,0.7226352620125643
"Awka Urban Center, Nigeria",,,,
"Ho Urban Center, Ghana",,,,
"Xuwen County Urban Center, China",,,,
"Diourbel Urban Center, Senegal",,,,
"Lafia Urban Center, Nigeria",,,,
"Jerez Urban Center, Spain",,,,
"Potosí Urban Center, Bolivia",,,,
"Ha Long Urban Center, Vietnam",,,,
"Caoxian Urban Center, China",,,,
"Dharmapuri Urban Center, India",,,,
"Sanhe Urban Center, China",,,,
"Cobán Urban Center, Guatemala",,,,
"Fuji Urban Center, Japan",,,,
"Nijmegen Urban Center, Netherlands",,,,
"Palmira Urban Center, Colombia",,,,
"Bhuj Urban Center, India",,,,
"Mawlamyinegyunn Urban Center, Myanmar",,,,
"Khagaria Urban Center, India",,,,
"Bishan Urban Center, China",,,,
"Lingshan Urban Center, China",,,,
"Apartadó Urban Center, Colombia",,,,
"Abu Kabir‎ Urban Center, Egypt",,,,
"Udhampur Urban Center, India",,,,
"Clermont-Ferrand Urban Center, France",,,,
"Brescia Urban Center, Italy",,,,
"Lala Musa Urban Center, Pakistan",,,,
"Tambacounda Urban Center, Senegal",,,,
"Bagalkot Urban Center, India",,,,
"Kharian Urban Center, Pakistan",,,,
"Kipushi Urban Center, Democratic Republic of the Congo",,,,
"Jalingo Urban Center, Nigeria",,,,
"Maghagheh Urban Center, Egypt",,,,
"Orléans Urban Center, France",,,,
"Brunswick Urban Center, Germany",,,,
"Bogra Urban Center, Bangladesh",,,,
"Sumedang Urban Center, Indonesia",,,,
"Appleton Urban Center, USA",0.07797410509772387,0.06529138907380028,0.142087020781664,0.7926215901445357
"Jaigaon Urban Center, Bhutan-India",,,,
"Regina Urban Center, Canada",,,,
"Messina Urban Center, Italy",,,,
"Putuo Urban Center, China",,,,
"Machilipatnam Urban Center, India",,,,
"Santa Cruz Urban Center, Philippines",,,,
"Longchang Urban Center, China",,,,
"Nakhon Pathom Urban Center, Thailand",,,,
"Kisarazu Urban Center, Japan",,,,
"Reims Urban Center, France",,,,
"Angarsk Urban Center, Russia",,,,
"Nandurbar Urban Center, India",,,,
"El esfuerzo Urban Center, Colombia",,,,
"Petrópolis Urban Center, Brazil",,,,
"Dundo Urban Center, Angola",,,,
"Baranovichi Urban Center, Belarus",,,,
"Fukui Urban Center, Japan",,,,
"Mannargudi Urban Center, India",,,,
"Karad Urban Center, India",,,,
"Jongju Urban Center, North Korea",,,,
"Bizerte Urban Center, Tunisia",,,,
"Udgir Urban Center, India",,,,
"Harar Urban Center, Ethiopia",,,,
"Bejaia Urban Center, Algeria",,,,
"Souk Ahras Urban Center, Algeria",,,,
"Bongaigaon Urban Center, India",,,,
"Greater Noida Urban Center, India",,,,
"Kulim Urban Center, Malaysia",,,,
"De Rust Caravan Park Urban Center, South Africa",,,,
"Shulan Urban Center, China",,,,
"Las Tunas Urban Center, Cuba",,,,
"Babruysk Urban Center, Belarus",,,,
"Hancheng Urban Center, China",,,,
"Vaniyambadi Urban Center, India",,,,
"Portoviejo Urban Center, Ecuador",,,,
"Muvattupuzha Urban Center, India",,,,
"Gongzhuling Urban Center, China",,,,
"San Pablo Urban Center, Philippines",,,,
"Ikire Urban Center, Nigeria",,,,
"Tinsukia Urban Center, India",,,,
"Butuan Urban Center, Philippines",,,,
"Qian'an Urban Center, China",,,,
"Coro Urban Center, Venezuela",,,,
"Pokhara Urban Center, Nepal",,,,
"Milton Keynes Urban Center, United Kingdom",,,,
"Dingshu Urban Center, China",,,,
"Shayuan Urban Center, China",,,,
"Bondowoso Urban Center, Indonesia",,,,
"Koforidua Urban Center, Ghana",,,,
"Mandya Urban Center, India",,,,
"Hotan Urban Center, China",,,,
"Rantau Prapat Urban Center, Indonesia",,,,
"Chandausi Urban Center, India",,,,
"Qijiang Urban Center, China",,,,
"Nalgonda Urban Center, India",,,,
"Himatnagar Urban Center, India",,,,
"Goth Dabhūn Urban Center, Pakistan",,,,
"Swindon Urban Center, United Kingdom",,,,
"大岗镇 Urban Center, China",,,,
"Yizhen Urban Center, China",,,,
"牟平区 Urban Center, China",,,,
"Tiruchengodu Urban Center, India",,,,
"Ash Shalif Urban Center, Algeria",,,,
"Patan Urban Center, India",,,,
"Bashar Urban Center, Algeria",,,,
"Hail Urban Center, Saudi Arabia",,,,
"Araraquara Urban Center, Brazil",,,,
"Longkou Urban Center, China",,,,
"Xinyi (Jiangsu Sheng-Shandong Sheng) Urban Center, China",,,,
"Águas Lindas de Goiás Urban Center, Brazil",,,,
"Gokul Urban Center, India",,,,
"Donghai Urban Center, China",,,,
"Tenali Urban Center, India",,,,
"Reading Urban Center, USA",0.1422993286889424,0.10052178516070504,0.2764404748354278,0.6230377400038672
"Dalat Urban Center, Vietnam",,,,
"Okrika Urban Center, Nigeria",,,,
"Fujieda Urban Center, Japan",,,,
"Qarchak Urban Center, Iran",,,,
"Shivpuri Urban Center, India",,,,
"Raniganj (West Bengal) Urban Center, India",,,,
"Mulhouse Urban Center, France",,,,
"Duqiao Urban Center, China",,,,
"Santa Teresa del Tuy Urban Center, Venezuela",,,,
"Kisaran Urban Center, Indonesia",,,,
"Oral Urban Center, Kazakhstan",,,,
"Pusad Urban Center, India",,,,
"Kannauj Urban Center, India",,,,
"Newcastle Urban Center, Australia",,,,
"Eldoret Urban Center, Kenya",,,,
"Huanggang Urban Center, China",,,,
"ቡሌ ሆራ / Bule Hora Urban Center, Ethiopia",,,,
"Wu'an Urban Center, China",,,,
"Linquan Urban Center, China",,,,
"Depalpur Urban Center, Pakistan",,,,
"Ramgarh (Jhārkhand) Urban Center, India",,,,
"Yei Urban Center, South Sudan",,,,
"Fula'erji Urban Center, China",,,,
"Sahagún Urban Center, Colombia",,,,
"Al Manshiyah al Qibliyah Urban Center, Egypt",,,,
"Poyang Urban Center, China",,,,
"Timergara Urban Center, Pakistan",,,,
"San Salvador de Jujuy Urban Center, Argentina",,,,
"Kurume Urban Center, Japan",,,,
"Tieling Urban Center, China",,,,
"Nida Urban Center, Egypt",,,,
"Rockford Urban Center, USA",0.13350474794481823,0.1015154084610242,0.2928774018903386,0.6056071896486371
"Badarpur Urban Center, India",,,,
"Moga Urban Center, India",,,,
"Kasama Urban Center, Zambia",,,,
"Habiganj Urban Center, Bangladesh",,,,
"Shuantaizi Urban Center, China",,,,
"Sakaide Urban Center, Japan",,,,
"Ploiești Urban Center, Romania",,,,
"Duyun Urban Center, China",,,,
"Bắc Giang Urban Center, Vietnam",,,,
"Nablus Urban Center, State of Palestine",,,,
"Al Managil Urban Center, Sudan",,,,
"Matala Urban Center, Angola",,,,
"Takht-e-Bhai Urban Center, Pakistan",,,,
"Boma Urban Center, Democratic Republic of the Congo",,,,
"Bahawalnagar Urban Center, Pakistan",,,,
"Middelburg Urban Center, South Africa",,,,
"Nanxun Urban Center, China",,,,
"Ambajogai Urban Center, India",,,,
"Saint-Marc Urban Center, Haiti",,,,
"Częstochowa Urban Center, Poland",,,,
"Cabo Frio Urban Center, Brazil",,,,
"Jhumri Tilaiya Urban Center, India",,,,
"Villa del Rosario Urban Center, Colombia-Venezuela",,,,
"Shancheng Urban Center, China",,,,
"金峰镇 Urban Center, China",,,,
"Khasavyurt Urban Center, Russia",,,,
"Attock Urban Center, Pakistan",,,,
"Borujerd Urban Center, Iran",,,,
"Abadan Urban Center, Iran",,,,
"Wanning Urban Center, China",,,,
"Okitipupa Urban Center, Nigeria",,,,
"Shamli Urban Center, India",,,,
"Situbondo Urban Center, Indonesia",,,,
"Banswara Urban Center, India",,,,
"Ore Urban Center, Nigeria",,,,
"Man Urban Center, Ivory Coast",,,,
"Dale City Urban Center, USA",0.02742878751637759,0.15196216853705927,0.08729442782576544,0.7607434036371752
"Triest Urban Center, Italy",,,,
"Uşak Urban Center, Turkey",,,,
"Zhangshu Urban Center, China",,,,
"Balangir Urban Center, India",,,,
"Jhunjhunu Urban Center, India",,,,
"Rushan Urban Center, China",,,,
"Kütahya Urban Center, Turkey",,,,
"Camaçari Urban Center, Brazil",,,,
"Auchi Urban Center, Nigeria",,,,
"Somerset West Urban Center, South Africa",,,,
"Makrana Urban Center, India",,,,
"Demba Urban Center, Democratic Republic of the Congo",,,,
"Entebbe Urban Center, Uganda",,,,
"Birmingham Urban Center, USA",0.17778914261328202,0.1669363325906839,0.2096406026341686,0.6234230647751475
"Nagaur Urban Center, India",,,,
"Kaspiysk Urban Center, Russia",,,,
"Tete Urban Center, Mozambique",,,,
"平邑县 Urban Center, China",,,,
"Chittorgarh Urban Center, India",,,,
"San Cristóbal Urban Center, Mexico",,,,
"Myaungmya Urban Center, Myanmar",,,,
"Ahmadpur East Urban Center, Pakistan",,,,
"Sucre Urban Center, Bolivia",,,,
"Santarém Urban Center, Brazil",,,,
"Chía Urban Center, Colombia",,,,
"Hafoon Urban Center, Yemen",,,,
"Kotabumi Urban Center, Indonesia",,,,
"Lens Urban Center, France",,,,
"Balrampur Urban Center, India",,,,
"Ile Oluji Urban Center, Nigeria",,,,
"Makeni Urban Center, Sierra Leone",,,,
"San Cristóbal Urban Center, Dominican Republic",,,,
"Zijin Urban Center, China",,,,
"Washim Urban Center, India",,,,
"Kolar Urban Center, India",,,,
"Anji Urban Center, China",,,,
"Laghouat Urban Center, Algeria",,,,
"Kindia Urban Center, Guinea",,,,
"Baode Urban Center, China",,,,
"Shaodong Urban Center, China",,,,
"Rabak Urban Center, Sudan",,,,
"Taraz Urban Center, Kazakhstan",,,,
"Macaé Urban Center, Brazil",,,,
"Puli Khumri Urban Center, Afghanistan",,,,
"Armant Al-Waburat Urban Center, Egypt",,,,
"Merauke Urban Center, Indonesia",,,,
"Ras Al Khaimah Urban Center, United Arab Emirates",,,,
"Rongcheng Urban Center, China",,,,
"Hammam-Lif Urban Center, Tunisia",,,,
"El Eulma Urban Center, Algeria",,,,
"Roswell Urban Center, USA",0.030010389080518896,0.10825263437940998,0.044609123910797056,0.8471382417097929
"连云区 Urban Center, China",,,,
"Olongapo Urban Center, Philippines",,,,
"Adoni Urban Center, India",,,,
"Fargo Urban Center, USA",0.07778826277609271,0.07411428866021931,0.12043216237852586,0.8054535489612549
"Maharajganj (Uttar Pradesh) Urban Center, India",,,,
"Lansing Urban Center, USA",0.11230398876911413,0.07273867524941095,0.23605762348307427,0.6912037012675148
"Ngandajika Urban Center, Democratic Republic of the Congo",,,,
"Siguiri Urban Center, Guinea",,,,
"Haiyan Urban Center, China",,,,
"Wenshui Urban Center, China",,,,
"Banyuwangi Urban Center, Indonesia",,,,
