longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"CA-SD003, USA",0.141598550879052,0.007979980973137096,0.4000627381454281,0.32226290975603195,0.12809582024635088,0.3502566004144992,0.5492070250677312,0.10053637451776962
"CA-SD023, USA",0.11783862247099733,0.004226855772468228,0.35364995202447347,0.40780184041218476,0.1164827293198763,0.3757575489402383,0.5368654577008186,0.0873769933589433
"CA-SD004, USA",0.1398920451967062,0.005241159625464623,0.41385042865425714,0.34576693300676226,0.09524943351680973,0.3109373498350475,0.5816468564270861,0.10741579373786636
"CA-SD010, USA",0.11844756589547135,0.004898445743360049,0.41205519177488936,0.31639729288180424,0.148201503704475,0.3337750924914688,0.6025806363577213,0.06364427115080984
"CA-SD039, USA",0.18273279900216588,0.014315032526213047,0.3598442543387842,0.29947372872903794,0.14363418540379888,0.4060083727782977,0.48757113331833135,0.10642049390337079
"CA-SD024, USA",0.222549231605512,0.015223732064513943,0.402004865010032,0.2478276856357775,0.1123944856841645,0.3991154944486603,0.5074539792139844,0.09343052633735531
"CA-SD025, USA",0.15097946607704962,0.007865307173350503,0.38828341737935057,0.31339073088206,0.13948107848818933,0.3478602670184443,0.5712090416306196,0.08093069135093599
"CA-SD033, USA",0.1459992287398546,0.009251082132564637,0.3148784399927438,0.38411139368513864,0.1457598554496983,0.4594857472215697,0.4649010212039855,0.07561323157444481
"CA-SD015, USA",0.12231041234065787,0.005338731185071771,0.38420022464130676,0.33872575098527563,0.149424880847688,0.3563833511468501,0.5605724063477951,0.08304424250535479
"CA-SD021, USA",0.13258015304938786,0.004858845644959606,0.3713878479744222,0.3427655445716958,0.1484076087595345,0.38286919642873696,0.5217343506959569,0.09539645287530621
"CA-SD005, USA",0.11681652106605334,0.005222631742331848,0.3883536475736843,0.37633428420075027,0.11327291541718038,0.3363517666635321,0.5768423814294562,0.08680585190701169
"CA-SD011, USA",0.2167266593960282,0.021818308874191613,0.34797017361655974,0.21870751840961267,0.19477733970360778,0.44771861564529836,0.47242504674192154,0.07985633761278013
