longname,High school diploma [25-64] %,Bachelor's degree [25-64] %,Graduate degree [25-64] %
"Grande Prairie Population Center, AB, Canada",0.8707153670515758,0.18177939147433061,0.02195697256644764
"Granby Population Center, QC, Canada",0.8321508551001621,0.15211133481597724,0.030968236846408623
"Saint John Population Center, NB, Canada",0.9048432791287968,0.2353546289524367,0.054183173643965674
"Bowmanville - Newcastle Population Center, ON, Canada",0.9254360062081313,0.22802305673100176,0.04463939555029836
"Beloeil Population Center, QC, Canada",0.9346070327900609,0.30519527410082614,0.07151935057971646
"Charlottetown Population Center, PE, Canada",0.9481270120569583,0.4008416328693775,0.11537670756723765
"Vernon Population Center, BC, Canada",0.9023241863387476,0.2043452125459105,0.047207133232693176
"North Bay Population Center, ON, Canada",0.8959257046618613,0.21981779021785444,0.03832321163695559
"Saint-Hyacinthe Population Center, QC, Canada",0.8279889361657207,0.17770192120101116,0.042528969637593554
"Brandon Population Center, MB, Canada",0.8875756889356523,0.25446124911097506,0.05407903336666502
"Joliette Population Center, QC, Canada",0.8197573120799645,0.16650749456984984,0.03511760893591633
"Courtenay Population Center, BC, Canada",0.9164648506860741,0.24379960978275905,0.06372720579886894
"Cornwall Population Center, ON, Canada",0.839423650871036,0.11776230223371646,0.021342856932689322
"Victoriaville Population Center, QC, Canada",0.8460686655760667,0.17514142611867628,0.03385209797830836
"Woodstock Population Center, ON, Canada",0.8773104342720885,0.1768762312150851,0.03544554515638216
"St. Thomas Population Center, ON, Canada",0.9075830544798136,0.1659229220936594,0.028372786260787354
"Chatham Population Center, ON, Canada",0.8658679139126662,0.16630477062174906,0.02534534227882241
"Georgetown Population Center, ON, Canada",0.94303430844953,0.34649916789650703,0.06469457415414775
"Salaberry-de-Valleyfield Population Center, QC, Canada",0.7980436282184101,0.10094098856946124,0.0153369817232941
"Spruce Grove Population Center, AB, Canada",0.897081679359935,0.17463324190819998,0.02637797657913795
"Shawinigan Population Center, QC, Canada",0.8233956334350475,0.12485383288481858,0.018351092789966487
"Rimouski Population Center, QC, Canada",0.9117448104247354,0.305969731387727,0.08310173503021327
"Bradford Population Center, ON, Canada",0.8712199439383527,0.2608339302094417,0.05710859259418348
"Campbell River Population Center, BC, Canada",0.9001412442926312,0.16908093955908599,0.03964543151087632
"Penticton Population Center, BC, Canada",0.8947178248955605,0.19888941048625602,0.045690524749902754
"Prince Albert Population Center, SK, Canada",0.8664205043352363,0.18717043944844128,0.03313137789678758
"Stouffville Population Center, ON, Canada",0.9347157474463217,0.4290197339099215,0.09426977488601208
"Sorel Population Center, QC, Canada",0.8308323444641199,0.12497722264256983,0.019995555081867355
"Mission Population Center, BC, Canada",0.8814815221861557,0.14727611555142925,0.030428743346668435
"Leamington Population Center, ON, Canada",0.777075637308543,0.1504108199479973,0.026174461480758793
"Orangeville Population Center, ON, Canada",0.918494845592937,0.23204890823830815,0.036640653504823664
"Leduc Population Center, AB, Canada",0.9110010196842206,0.16094292412530117,0.02190518995368986
"Orillia Population Center, ON, Canada",0.8753071253071254,0.18857493857493854,0.031019656019656002
"Stratford Population Center, ON, Canada",0.9036473937384651,0.24992779636556098,0.058964428222258086
"Moose Jaw Population Center, SK, Canada",0.8915606069913171,0.18126054719629142,0.03442439164343544
"Cochrane Population Center, AB, Canada",0.956857883452997,0.30966406454720097,0.06182813695730174
"Lloydminster Population Center, SK-AB, Canada",0.8933293269230769,0.1874999999999999,0.028245192307692287
"Cape Breton - Sydney Population Center, NS, Canada",0.9207866360555989,0.29355544215299456,0.06038338799071613
"Okotoks Population Center, AB, Canada",0.9488571722080203,0.2667835650122065,0.05045516144916839
"Innisfil Population Center, ON, Canada",0.878597147508453,0.1694186111724012,0.031731824444035495
"Timmins Population Center, ON, Canada",0.8509815666743428,0.1475754577369586,0.024588232820765263
"Saint-Georges Population Center, QC, Canada",0.8527250411059186,0.16310642252076607,0.022861618074938594
"Parksville Population Center, BC, Canada",0.927675192635852,0.20298022702735236,0.047908355131093136
"Keswick - Elmhurst Beach Population Center, ON, Canada",0.890205464379781,0.1972053232336182,0.027390990694395777
"Fort Saskatchewan Population Center, AB, Canada",0.9406586006898582,0.17946292331269453,0.029129402737804275
"Bolton Population Center, ON, Canada",0.9323507896490015,0.25655645979473923,0.03569640205696273
"Midland Population Center, ON, Canada",0.889591182531003,0.15505751614461213,0.024428601342409224
"Val-d'Or Population Center, QC, Canada",0.8149778918686028,0.18127350498085992,0.02828615711372865
"Quispamsis - Rothesay Population Center, NB, Canada",0.9855416009683443,0.4485231586738293,0.11942097725444259
"Whitehorse Population Center, YT, Canada",0.9253539613921853,0.3638355149487934,0.11644343847453723
"Duncan Population Center, BC, Canada",0.8580577310229769,0.18702767382397179,0.040611880050390535
"Hudson Population Center, QC, Canada",0.961342973564828,0.3670804879239775,0.08959183753093578
"Tsawwassen Population Center, BC, Canada",0.9623037483423657,0.36869978130661485,0.10346282690491364
"Truro Population Center, NS, Canada",0.8836778689748629,0.2663553797398043,0.07627710349583806
"Alliston Population Center, ON, Canada",0.88780713987206,0.1935400887063742,0.0316117908492703
"Fergus Population Center, ON, Canada",0.9229475500283889,0.2549006111036456,0.05485233491292794
"Rouyn-Noranda Population Center, QC, Canada",0.8551172311587194,0.22495530163933658,0.05452761733876403
"Ladner Population Center, BC, Canada",0.9404257555414273,0.3047211485651693,0.06757578599081057
"Collingwood Population Center, ON, Canada",0.9106367617964728,0.27269813452605884,0.045726075600527216
"Lindsay Population Center, ON, Canada",0.874127617595539,0.1589630159539206,0.02300918722361893
"Owen Sound Population Center, ON, Canada",0.8549761039933674,0.1712830783266043,0.03233887743727796
"Brockville Population Center, ON, Canada",0.8787745744479074,0.18154882661214616,0.044682353345142825
"Magog Population Center, QC, Canada",0.848929665606105,0.2029770553506309,0.05084881875685884
"Squamish Population Center, BC, Canada",0.9542377354416578,0.39766619852356244,0.09918655222749677
"Wasaga Beach Population Center, ON, Canada",0.8754484245682674,0.1433830521779978,0.019751307894036587
"Port Alberni Population Center, BC, Canada",0.8372840032269009,0.12213301126204301,0.024615200530190978
"Chestermere Population Center, AB, Canada",0.9060384782935642,0.2865545421570498,0.0643514102495186
"Sept-Îles Population Center, QC, Canada",0.8244741695342042,0.14739779020402127,0.018987087240063726
"Fort St. John Population Center, BC, Canada",0.8698329804551038,0.1989166407469012,0.030389599984373315
"Beaumont Population Center, AB, Canada",0.9505786510693396,0.2509309915091341,0.042675871494322774
"Varennes Population Center, QC, Canada",0.9360827460991086,0.28168144613925544,0.04893481466201741
"Alma Population Center, QC, Canada",0.85784690194959,0.1511844447335274,0.020800013339526614
"Cranbrook Population Center, BC, Canada",0.9096055474292407,0.16453204262433854,0.03411196479326197
"Cobourg Population Center, ON, Canada",0.9130306835727199,0.21678200182112006,0.03997134509358546
"Yellowknife Population Center, NT, Canada",0.9092636873575841,0.36548214231406345,0.10393501906301485
"Les Coteaux Population Center, QC, Canada",0.8823431619993862,0.16405779671693957,0.025600707631609293
"New Glasgow Population Center, NS, Canada",0.8926529482901439,0.20580424464109134,0.03653480329935504
"Corner Brook Population Center, NL, Canada",0.9060610122520225,0.2029721408060598,0.048096358781559996
"Rivière-du-Loup Population Center, QC, Canada",0.8695824185285257,0.2078284279493694,0.05415452043214179
"Tillsonburg Population Center, ON, Canada",0.8470923324158706,0.1333281195207665,0.021126032145677296
"Camrose Population Center, AB, Canada",0.8850947739247733,0.19797878216862286,0.04380826789249052
"Steinbach Population Center, MB, Canada",0.8478287454640477,0.22744195710356485,0.04383572734002033
"Buckingham Population Center, QC, Canada",0.8152702216830829,0.12175561288966157,0.0156836260167847
"Stony Plain Population Center, AB, Canada",0.900582263581801,0.13290388723992047,0.012480016697633762
"Valley East Population Center, ON, Canada",0.9371810389472931,0.16794395561252154,0.018923314223556927
"Thetford Mines Population Center, QC, Canada",0.8513828486086995,0.14007587853939185,0.021922327695217802
"Glace Bay Population Center, NS, Canada",0.8728942085566658,0.13611970727773268,0.012242779868781285
"Pembroke Population Center, ON, Canada",0.8769412658277574,0.13066487918954747,0.029984282145109453
"L'Assomption Population Center, QC, Canada",0.8913537726258669,0.19706091448520027,0.030735303038483607
"Swift Current Population Center, SK, Canada",0.9031746267615753,0.21288983670100883,0.038264890675349106
"Sylvan Lake Population Center, AB, Canada",0.8861378955982677,0.1447657797422993,0.016836786161105934
"Simcoe Population Center, ON, Canada",0.8603482033082286,0.1482990237565779,0.017677745728034676
"Salmon Arm Population Center, BC, Canada",0.9162303577936746,0.23064570227016223,0.05344539512946299
"Strathroy Population Center, ON, Canada",0.8841050464128483,0.16148499383687834,0.026666389186920693
"Bathurst Population Center, NB, Canada",0.8657364461036925,0.1686860049508514,0.021569274295256777
"Yorkton Population Center, SK, Canada",0.891854200468838,0.20522753811085825,0.03218544098607111
"Laurentides Population Center, QC, Canada",0.8041195107769273,0.054602349112196684,0.008109261042092494
"Port Colborne Population Center, ON, Canada",0.8972396779558971,0.1240321888028024,0.017715902678248855
"Fort Erie Population Center, ON, Canada",0.8938642350151664,0.1410324250903204,0.03259190181463981
"Winkler Population Center, MB, Canada",0.7174103310693676,0.14296077577966435,0.023781231671144334
"Amherstburg Population Center, ON, Canada",0.9396914159648679,0.2103419966463667,0.03194323178626149
"Paris Population Center, ON, Canada",0.9106159034134599,0.24468064800681621,0.057023461572173306
"Summerside Population Center, PE, Canada",0.897014827245461,0.19810037816718512,0.05273368710487754
"Kentville Population Center, NS, Canada",0.8822157550356953,0.2373696781008741,0.05610701557355025
"Brooks Population Center, AB, Canada",0.7692760133227845,0.13937210927608473,0.02064812676860413
"Terrace Population Center, BC, Canada",0.8962193763166507,0.21566531888732265,0.05333096225353619
"Angus - Borden CFB-BFC Population Center, ON, Canada",0.8935399666547813,0.1520337333052014,0.028864252880392915
"Petawawa Population Center, ON, Canada",0.9369758642065252,0.19125571643399686,0.04599053715517935
"New Hamburg Population Center, ON, Canada",0.9293127539317171,0.2823582264315273,0.05216420173025518
"High River Population Center, AB, Canada",0.9059998430276901,0.17949042340407131,0.024167436464379518
"Carleton Place Population Center, ON, Canada",0.9367255713586708,0.240592873534629,0.04732613349318747
"Strathmore Population Center, AB, Canada",0.8952495854316626,0.1789130977598344,0.02931821043805746
"North Battleford Population Center, SK, Canada",0.8799472719112093,0.2107423004617719,0.034813355415050276
"Rockland Population Center, ON, Canada",0.9302790343305012,0.21074930950702134,0.04363671756176903
"Ingersoll Population Center, ON, Canada",0.8844584589405404,0.140046413645247,0.0158109937353624
"Port-Alfred-Bagotville Population Center, QC, Canada",0.8577611896349269,0.14067694176156736,0.022864757938294553
"Cowansville Population Center, QC, Canada",0.8305495169252526,0.13287639841969595,0.02373165751847634
"Beamsville Population Center, ON, Canada",0.9344624567061248,0.276702253605125,0.05787004859383171
"Canmore Population Center, AB, Canada",0.9645882145466584,0.45387340607583043,0.1182455190432777
"Edmundston Population Center, NB, Canada",0.8936345863769518,0.19220491814582819,0.03609858475672182
"Powell River Population Center, BC, Canada",0.8882330595551718,0.16860705003705,0.041104578998276804
"Aldergrove Population Center, BC, Canada",0.8737558437300236,0.1311747837595856,0.02296448566510207
"Port Hope Population Center, ON, Canada",0.9172488277291222,0.20251481463043539,0.034377821166224315
"Portage la Prairie Population Center, MB, Canada",0.8609118805781969,0.18537976883040405,0.022087620123240163
"Trail - Fruitvale Population Center, BC, Canada",0.9160291170377551,0.15323262070893673,0.026987420387887383
"Lacombe Population Center, AB, Canada",0.9066678770461638,0.2361133291697584,0.051767482148497995
"Duck Lake Population Center, BC, Canada",0.9158661828363472,0.2220663686641436,0.048701272465987565
"Wetaskiwin Population Center, AB, Canada",0.8134689182077708,0.13749482162111049,0.009378469918746583
"Warman Population Center, SK, Canada",0.9348398276508425,0.235833338497778,0.03616555599587322
"Sydney Mines Population Center, NS, Canada",0.8283148825195064,0.12578963442087376,0.022372304318079878
"Thompson Population Center, MB, Canada",0.8151394422310757,0.22549800796812758,0.03266932270916336
"Caledonia Population Center, ON, Canada",0.9368322826964807,0.22213874893968868,0.04056793989238396
"Sainte-Agathe-des-Monts - Val-David Population Center, QC, Canada",0.8412087591768326,0.17608540041681417,0.0378674375949471
"Quesnel Population Center, BC, Canada",0.8252658008284616,0.13069973820820854,0.021724204590992027
"Grand Falls-Windsor Population Center, NL, Canada",0.8764738490329829,0.1616398828257233,0.04585913435157413
"Williams Lake Population Center, BC, Canada",0.8452191557695454,0.16272813823097904,0.04138327477996858
"Prince Rupert Population Center, BC, Canada",0.8310391105700476,0.17412380735862482,0.043576787403653665
"Uxbridge Population Center, ON, Canada",0.9457974870821019,0.34495138146850524,0.06370094686425856
"Saint-Augustin Population Center, QC, Canada",0.8971489894017309,0.17963260095442526,0.024755101574147505
"Hawkesbury Population Center, QC-ON, Canada",0.7890156373401298,0.08415555939756691,0.022268345684682417
"Dawson Creek Population Center, BC, Canada",0.8445126475026199,0.15048907880054319,0.020973681660251143
"Chatham - Douglastown Population Center, NB, Canada",0.9204659495792858,0.20122996392995898,0.030436818453857463
"Sooke Population Center, BC, Canada",0.8894986360031653,0.1767620079309603,0.04838703804343647
"Arnprior Population Center, ON, Canada",0.9144851499336607,0.19557143719374503,0.03528165656132639
"Sainte-Anne-des-Plaines Population Center, QC, Canada",0.82537564212632,0.09232310181367924,0.006441805575625692
"Lavaltrie Population Center, QC, Canada",0.8298868282054535,0.09577431238746506,0.012519608246019727
"Lachute Population Center, QC, Canada",0.7373627069766663,0.08173820769837373,0.010955800919957874
"Saint-Amable Population Center, QC, Canada",0.8267736944196115,0.12192988850051187,0.021151707519505146
"Nelson Population Center, BC, Canada",0.9605123592116698,0.38843694328519807,0.09423221172793228
"Ladysmith Population Center, BC, Canada",0.9333817797909703,0.21040082556182277,0.044449316324800786
"Hauterive Population Center, QC, Canada",0.8480904686257622,0.12349840231825035,0.011915250959187622
"Elliot Lake Population Center, ON, Canada",0.8107894327302342,0.11496503026817997,0.01635766781333057
"Kenora Population Center, ON, Canada",0.8850631252294753,0.20319190471085066,0.02389626601426616
"Weyburn Population Center, SK, Canada",0.9099346612706434,0.2029976641569656,0.026515950567356446
"Dolbeau Population Center, QC, Canada",0.8200463210329536,0.12294543843213551,0.007167987641693729
"Binbrook Population Center, ON, Canada",0.9518758172116384,0.31068817847235425,0.06669147086553777
"Elmira Population Center, ON, Canada",0.8985098924387953,0.257935198520438,0.060894746872589035
"Sainte-Marie Population Center, QC, Canada",0.9160613250532752,0.21796416354031484,0.044164506950613656
"Estevan Population Center, SK, Canada",0.8805908982436708,0.1656395443524152,0.014209433646823148
"Martensville Population Center, SK, Canada",0.9327190443463436,0.1982509276434756,0.026171021846306576
"Morinville Population Center, AB, Canada",0.9061075660893346,0.11941659070191435,0.013673655423883315
"Matane Population Center, QC, Canada",0.8149746786887153,0.15453873124933942,0.024244692968140885
"Wallaceburg Population Center, ON, Canada",0.8520770010131712,0.05876393110435665,0.007092198581560283
"Blackfalds Population Center, AB, Canada",0.8931272351966973,0.11890262343086189,0.017645392794565923
"Castlegar Population Center, BC, Canada",0.9200747937922082,0.17633251117883517,0.027206386233474895
"Marieville Population Center, QC, Canada",0.850184924021604,0.1428478908847009,0.017581274088374628
"Whistler Population Center, BC, Canada",0.9859023530723529,0.4072320034323136,0.09105336440042089
"Gander Population Center, NL, Canada",0.902101397888563,0.17321446292590778,0.05314736250324479
"Bracebridge Population Center, ON, Canada",0.9241236103045822,0.24257279900977885,0.035548680364128185
"Summerland Population Center, BC, Canada",0.9314261216167907,0.23991920750150392,0.06749018511587392
"Selkirk Population Center, MB, Canada",0.8414658113628307,0.12468354147375744,0.011664072932402778
"Port Elgin Population Center, ON, Canada",0.9482079411215103,0.3754187392602207,0.07608336198648623
"Tottenham Population Center, ON, Canada",0.8907337119688603,0.20055244495919686,0.033899432794018323
"Gibsons Population Center, BC, Canada",0.9321734236698598,0.2839401214180538,0.07371928415183263
"Port Perry Population Center, ON, Canada",0.9416091606158208,0.2583884896758201,0.050066543262185494
"Amherst Population Center, NS, Canada",0.8620201047738077,0.1445257515737212,0.03033744967918307
"Listowel Population Center, ON, Canada",0.8450160758451561,0.1730427290474661,0.040597002534102186
"Crystal Beach Population Center, ON, Canada",0.918971005465818,0.17391181309627463,0.03486424473610443
"Smiths Falls Population Center, ON, Canada",0.807274906233951,0.10446651815790844,0.016343524938477468
"Sechelt Population Center, BC, Canada",0.91624054452656,0.24505895038069359,0.05566069792017807
"Acton Population Center, ON, Canada",0.9032180885720084,0.1946898582280874,0.023115671674969092
"Kincardine Population Center, ON, Canada",0.9481527630584334,0.30091565203302906,0.05708833135888609
"Amos Population Center, QC, Canada",0.8368889854858084,0.15990423945226284,0.027051588141138297
"Whitecourt Population Center, AB, Canada",0.8440066035192877,0.11905822472560071,0.017916552449492727
"Hinton Population Center, AB, Canada",0.8505408062930186,0.14847590953785644,0.018682399213372666
"Morden Population Center, MB, Canada",0.8708434669222969,0.23692033080904584,0.0459687899979592
"Baie-Comeau Population Center, QC, Canada",0.9007951635111006,0.20176198077601248,0.031447985994870226
"Labrador City Population Center, NL, Canada",0.9497102977378709,0.14750634840002036,0.018467330774118444
"Shelburne Population Center, ON, Canada",0.8846982758620691,0.1627155172413793,0.030172413793103453
"Olds Population Center, AB, Canada",0.8778712934212198,0.19474405767100647,0.025666866408817702
"Taber Population Center, AB, Canada",0.7040944227048116,0.10184390247056156,0.004679137607326981
"Donnacona Population Center, QC, Canada",0.9257863866510928,0.16946480750867499,0.02945370078634345
"Montmagny Population Center, QC, Canada",0.8233125474039407,0.14204209927305148,0.02051578861653495
"Saint-Sauveur-des-Monts Population Center, QC, Canada",0.9181842897605255,0.2614538073323816,0.04734963934597021
"Campbellton Population Center, NB, Canada",0.8502636248468731,0.19279899595320688,0.03390781037187306
"Bridgewater Population Center, NS, Canada",0.8724428399518651,0.1997593261131167,0.044524669073405534
"Embrun Population Center, ON, Canada",0.9390189412336085,0.28973935567427556,0.051482920511575214
"Coaldale Population Center, AB, Canada",0.8540266141650427,0.15615241465148808,0.017509106673384314
"Oromocto Population Center, NB, Canada",0.946813981461414,0.21688832519686405,0.03737734814303952
"Shediac Population Center, NB, Canada",0.8942284748435793,0.21475272820664712,0.04331228460078718
"Sutton Population Center, ON, Canada",0.8858334007682227,0.16975035368477684,0.02591433392682141
"King Population Center, ON, Canada",0.9714105216475292,0.4790109553783878,0.11890788454941242
"Renfrew Population Center, ON, Canada",0.8648632394479348,0.09839267740760739,0.011766489268060188
"Banff Population Center, AB, Canada",0.9711316397228636,0.3625866050808314,0.050808314087759814
"Essex Population Center, ON, Canada",0.9234680172502211,0.16626536622531765,0.02084971501970686
"Napanee Population Center, ON, Canada",0.8757602399507206,0.11979824354887901,0.01190484803296804
"Edson Population Center, AB, Canada",0.8172655318470661,0.1085827313069209,0.005590378874556786
"Roberval Population Center, QC, Canada",0.8397314926226571,0.16341516797582706,0.027329905915725584
"Dauphin Population Center, MB, Canada",0.8640184442837389,0.19504265917752672,0.04764075261055445
"Aylmer Population Center, ON, Canada",0.7557917923452936,0.10363699404674225,0.005375381568242645
"Port Dover Population Center, ON, Canada",0.9348743829021655,0.2080926893761804,0.029973755031053987
"Farnham Population Center, QC, Canada",0.7931965888201611,0.10173128886710747,0.016963586531925968
"Yarmouth Population Center, NS, Canada",0.7972420702343884,0.17429795483097318,0.04655510285830735
"Contrecoeur Population Center, QC, Canada",0.8613867003387234,0.15843684926197682,0.03690267637107008
"Hanover Population Center, ON, Canada",0.845732825306378,0.0882889185737738,0.014847990600611791
"Goderich Population Center, ON, Canada",0.9046227097693829,0.18945143121112495,0.03105118990071431
"Revelstoke Population Center, BC, Canada",0.9529567198623486,0.27218249278857976,0.04562013770596302
"Mont-Laurier Population Center, QC, Canada",0.7568569548357662,0.15777722979870543,0.02419228345822055
"L'Épiphanie Population Center, QC, Canada",0.8088822349311549,0.11164758247105504,0.01320423932558114
"Grand Centre Population Center, AB, Canada",0.9084570356663989,0.18694489444795478,0.008536514705825494
"La Tuque Population Center, QC, Canada",0.8249888905144639,0.12863516766027216,0.00620482680473873
"Stephenville Population Center, NL, Canada",0.8521933447874153,0.15059001034191843,0.04602135122805415
"The Pas Population Center, MB, Canada",0.8039840645491501,0.20396763209567376,0.03282800908798465
"Shawnigan - Mill Bay Population Center, BC, Canada",0.919947906662579,0.23212780768580665,0.06773356746301627
"St. Marys Population Center, ON, Canada",0.9171963654344155,0.22072289433793807,0.04677632490574053
"Angers Population Center, QC, Canada",0.8624535315985131,0.1524163568773234,0.013630731102850064
"Cold Lake Population Center, AB, Canada",0.911702311176973,0.17374855743762427,0.03056171878423736
"Fort Frances Population Center, ON, Canada",0.8943012924771778,0.17626382353386555,0.022564109699542208
"Kingston - Greenwood Population Center, NS, Canada",0.9150739592807998,0.1796217005505111,0.02740820820908658
"Kapuskasing Population Center, ON, Canada",0.8582228861674894,0.11899985550244277,0.009394083018148652
"Ponoka Population Center, AB, Canada",0.8675103912706281,0.12980479843615472,0.014069183805053736
"Plessisville Population Center, QC, Canada",0.81693628540818,0.10512121748000884,0.01342456795606796
"Saint-Rémi Population Center, QC, Canada",0.8018179530394398,0.09336187412100772,0.01611256882767911
"Innisfail Population Center, AB, Canada",0.8655109158231796,0.09496474504446308,0.0031398116377314186
"Happy Valley-Goose Bay Population Center, NL, Canada",0.8851671978153768,0.1919031129335036,0.04416256315487892
"Iqaluit Population Center, NU, Canada",0.829696591413046,0.3301189417961727,0.11162325821303361
"Drayton Valley Population Center, AB, Canada",0.8640086965825895,0.1155772549068825,0.0
"Sturgeon Falls Population Center, ON, Canada",0.8799264963955261,0.1191857469725708,0.009805246016740465
"Bay Roberts Population Center, NL, Canada",0.8841968958526102,0.1543057991429887,0.03553691884823121
"Parry Sound Population Center, ON, Canada",0.849920287881093,0.17667153934240185,0.03919400802402753
"Saint-Félicien Population Center, QC, Canada",0.8571063042181144,0.15356222072796633,0.016404488347269194
"Kitimat Population Center, BC, Canada",0.8817962070978532,0.13797329971052583,0.03244656425882199
"New Waterford Population Center, NS, Canada",0.8945668420712087,0.1228903699466342,0.01159547447522873
"Huntsville Population Center, ON, Canada",0.8876270555441106,0.20751473894990596,0.048752585841734294
"Enfield - Lantz Population Center, NS, Canada",0.9216184504981153,0.22376537166841431,0.03531259653748592
"Pont-Rouge Population Center, QC, Canada",0.9271151403600226,0.18315604266179386,0.040218225848898836
"Devon Population Center, AB, Canada",0.9002932551319648,0.1275659824046921,0.014662756598240463
"Slave Lake Population Center, AB, Canada",0.849505108716279,0.1990671474086873,0.03530457537229208
"Rocky Mountain House Population Center, AB, Canada",0.8617612742065573,0.18837458791101222,0.03949789746521227
"Nobleton Population Center, ON, Canada",0.94246725552886,0.3997132502493788,0.08899974191709731
"Drumheller Population Center, AB, Canada",0.8727910439367087,0.1879553906406933,0.02706745223293854
"Chibougamau Population Center, QC, Canada",0.858595592157677,0.14039048960747189,0.020970183313206568
