longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"Phoenix-Mesa-Scottsdale [Urban Area], AZ, USA",0.15293231185367143,0.1084509560572101,0.21900832572903753,0.10181481003699744,0.2779893131628414,0.06516090846449664,0.030215486327582156,0.0573708206533339,0.05315197657260384,0.093525868550259,0.30773934869698266,0.02750582394830876,0.28205868510648524,0.06174104956186505,0.049344960170852326,0.1411074034563569,0.1208986388062006,0.035464229924876696,0.07234758256560916,0.1757175075103197,0.14525805094516053,0.2209422071819349,0.31758903635814495,0.6812770638721446,0.6185383349581159,0.8261063329145352
"Detroit [Urban Area], MI, USA",0.1778626274434404,0.11993501293588014,0.27332601946763446,0.1165344909072776,0.35128771987832574,0.06753441399667894,0.03243985527531456,0.0754544146264207,0.06089422697352873,0.10829605034644063,0.35638919421886245,0.03508117486820658,0.28439295917302954,0.06113394000125931,0.05672619985360816,0.13175832180276464,0.14474350183287282,0.04554713319395101,0.09020863432944701,0.16454224663028055,0.19364940624150478,0.2487712822527446,0.3645299181238053,0.7699389109202979,0.6712280807890765,0.8670207363602415
"Seattle-Tacoma [Urban Area], WA, USA",0.1295373873540786,0.09795019065868597,0.22005476078222674,0.10419829272744233,0.2557630228580989,0.0587803794024495,0.0250127000356056,0.04528248004612869,0.039634073385107715,0.07548932366924718,0.27819768961253416,0.02364136761328477,0.23229472443290705,0.05019977593703974,0.03672513219586475,0.11898628266213483,0.0901028731949832,0.027617216088250376,0.061452761056643136,0.1725722637240695,0.11257595892492406,0.1604333720449615,0.2942948791654377,0.625970923962641,0.6952982593445429,0.8229041820953955
"San Francisco-Oakland [Urban Area], CA, USA",0.13720113663656228,0.09056820636423119,0.17376259700903932,0.08881256364466897,0.25457514646061224,0.05462012179622906,0.025636266736563877,0.040663005233046265,0.04203182577603271,0.09336488527403722,0.23511741555022353,0.024266836835564205,0.22397260670889121,0.050450132654321564,0.04129821462536507,0.10627412508979987,0.0965358926059866,0.028616721485737545,0.05810394632228499,0.1560484234804958,0.09669749431275002,0.1822668844415852,0.2969136851717479,0.6083103826749856,0.6524396292538324,0.850991500736595
"San Diego [Urban Area], CA, USA",0.1485654706130528,0.1035000988207069,0.19365132553021955,0.09529748781293482,0.23786150321190427,0.05446054354002339,0.026100866207443525,0.047311609479326056,0.04457869442237598,0.0929744641725331,0.23691382433229838,0.024759757524881604,0.24385453506799729,0.053634978999815515,0.04709631225692657,0.12673470174059892,0.10412989662399584,0.032828901350648615,0.06778137369956853,0.1889578565919483,0.10843161093480791,0.17492194903816782,0.3362414732418227,0.6474022619246725,0.6609828336786768,0.8405977906808951
"Minneapolis-St. Paul [Urban Area], MN, USA",0.1171315110905472,0.0818184723776227,0.18974691215376563,0.09473214676608467,0.25635115435853645,0.05918160126647543,0.024127784191304177,0.042607264152236916,0.042914705405832324,0.07745224078674241,0.30820708618746967,0.023395568352134747,0.22585310541924028,0.05386106304493492,0.03461526748806114,0.10949178969886743,0.08825667609141828,0.02778387641199901,0.058248794649274245,0.1980906807711222,0.13896462340693838,0.18702430712331694,0.26656459273036415,0.6639063927647956,0.6863270290599578,0.828605713055162
"Tampa-St. Petersburg [Urban Area], FL, USA",0.17895230729346498,0.12323489349511724,0.26826403942410704,0.10427776663480985,0.33952163909326477,0.06957067636566205,0.031609705201861196,0.07570033914847653,0.06344030106625458,0.11329064190900445,0.35925843432695487,0.03319856531070162,0.3082986938889584,0.0722679718178419,0.05478410305238162,0.14369272355477278,0.14800279890634405,0.04237865245257585,0.085015977753779,0.16555453666055434,0.17630184278568906,0.26107542037804915,0.32827611373670057,0.7343522688377344,0.5748652187870441,0.8355309634739907
"Denver-Aurora [Urban Area], CO, USA",0.13168556808399945,0.09651717175553262,0.20789541817997714,0.10311236184570884,0.23785583850045297,0.056719408692729845,0.02466293862980403,0.048873953341710796,0.040296346995705626,0.07032145183415471,0.25492750553537774,0.022872150028309942,0.22293933352206508,0.04864667025718283,0.04043079223804213,0.11314390141733395,0.08883059844226898,0.028491799354628332,0.059853251487992615,0.20801747614378827,0.1362492214795673,0.17223767486501135,0.2807162911585843,0.6452434363765214,0.6628751093265934,0.8251137111660417
"Riverside-San Bernardino [Urban Area], CA, USA",0.19777336472050056,0.11743198181334709,0.18518959326898585,0.09791164187161878,0.26614690183982387,0.046892380948505244,0.027451604896072387,0.05280002007476514,0.045313244326166284,0.10695327734101572,0.36960949631329654,0.026259178101144386,0.2871775687560682,0.05505140021485442,0.0635996779899196,0.15394617250191212,0.12451934095089223,0.04258967044831844,0.08322997745658144,0.16515671338118795,0.13190611656385104,0.24222802423620823,0.36376015810233864,0.6066171172637532,0.5691009930226649,0.8192204277010025
"Baltimore [Urban Area], MD, USA",0.15543303848628878,0.09981982407133996,0.24152138855736285,0.1045132922946923,0.33076784896389366,0.06209815841831989,0.028943096147341776,0.05591492089436985,0.05003229736440234,0.10631484535575442,0.35477670381036147,0.030867945073576316,0.2574144357041871,0.05095713288901545,0.04945214416101196,0.12089078850093007,0.12052494231548373,0.03637595931708478,0.07232572425384187,0.1532604142869248,0.14197471950114582,0.23465278342317195,0.35012636013220105,0.7354514154885682,0.6397231523648708,0.8676202003053645
"Las Vegas-Henderson-Paradise [Urban Area], NV, USA",0.19692715199817026,0.13522341137741117,0.21930608499584256,0.09916876987397806,0.30909549022656396,0.055388456888331966,0.029248814572014236,0.06899301983652832,0.05281171094228624,0.10652935225474444,0.31805625520477293,0.02920654596209044,0.307033729410752,0.06335708590954033,0.060573909722177605,0.15740152623631398,0.14371360457430718,0.04247931686406649,0.08480252214490956,0.13539679304369026,0.1787566924589103,0.25121492542399476,0.36511731246667806,0.6853149422496521,0.5867619495897571,0.8080563595664546
"St. Louis [Urban Area], MO-IL, USA",0.1665289183111411,0.11425916690957966,0.25674514946781696,0.10031536979164382,0.33230085286046296,0.06643694200314644,0.02890605901308813,0.06720310022389207,0.0550078365298395,0.10657373308099029,0.36813468095845303,0.030943229530332267,0.2993534030913461,0.06581491529016921,0.049302071848825964,0.14238037983381618,0.1394976862023226,0.03833687156312156,0.08324091721170863,0.17919600691951712,0.17353076220051414,0.24837777792841972,0.3288661275919701,0.7736884061141713,0.6465102187338455,0.8292338676627331
"Portland [Urban Area], OR-WA, USA",0.12952978171270677,0.09988982397215006,0.2126083738431251,0.10887766929659763,0.2544765767374754,0.06195357551365797,0.025288782383053994,0.05288494812357795,0.04601646372425544,0.0775483338225704,0.296305046924003,0.02431643604507195,0.25825904838301333,0.05827071704332307,0.03912152679198421,0.13219716134228834,0.10467776453816761,0.02998541680045421,0.06534348991804441,0.19235737844644504,0.1293983745573875,0.17563412675525433,0.27770032357975183,0.6256703715459313,0.6854175056068481,0.8130438493095783
"San Antonio [Urban Area], TX, USA",0.21524873734095157,0.12385556666419212,0.22277972018652725,0.09671685352604464,0.3066876109766552,0.050861740086034946,0.03070649643830108,0.05868565984135167,0.052268600763049074,0.12280403901369562,0.3866481138157681,0.028507937368974536,0.3134708486594743,0.06202556491825957,0.06994129900335726,0.15394173484925164,0.1466945090745749,0.04712890495640605,0.08783628266827319,0.17840439412167344,0.13871422218898596,0.2576068610194387,0.363172060052599,0.6835166590813155,0.5354328134454353,0.8162234154859072
"Sacramento [Urban Area], CA, USA",0.15984879472345062,0.10978131811513601,0.21136659049701792,0.10185110891735498,0.27629762720396955,0.05838954915695517,0.027747509016467532,0.056037922259760745,0.049023491191982974,0.09958123630814496,0.31015156082231643,0.027654593580511064,0.2727804119453938,0.057862435252520245,0.0490373684893636,0.13431996759184667,0.1178403788292949,0.03645116712617539,0.07433181859299759,0.15919045139366858,0.12864169246077833,0.19173120346735903,0.33432401625127406,0.6183466760010535,0.6489930235942408,0.8408003523993406
"Orlando [Urban Area], FL, USA",0.17895230729347059,0.12323489349511073,0.2682640394241094,0.10427776663481136,0.33952163909326705,0.06957067636566515,0.03160970520185244,0.07570033914847427,0.0634403010662595,0.11329064190900197,0.3592584343269641,0.03319856531070193,0.3082986938889603,0.07226797181784242,0.05478410305238321,0.14369272355477433,0.14800279890634577,0.04237865245257586,0.08501597775377928,0.16555453666055134,0.17630184278568575,0.2610754203780322,0.34719704382806393,0.7343522688377611,0.569658032320212,0.8355309634740209
"San Juan [Urban Area], PR, USA",0.17895230729346762,0.1232348934951133,0.26826403942411103,0.10427776663481123,0.339521639093263,0.06957067636566643,0.03160970520185651,0.07570033914847497,0.06344030106626222,0.11329064190900255,0.3592584343269399,0.03319856531070225,0.30829869388896103,0.07226797181784227,0.05478410305238316,0.14369272355477544,0.14800279890634704,0.042378652452575695,0.08501597775377942,0.16555453666055012,0.1763018427856847,0.26107542037802073,0.33704480589516694,0.7343522688377515,0.6139674914897828,0.8355309634740188
"San Jose [Urban Area], CA, USA",0.11964169995501382,0.07871759506245862,0.15176457015252862,0.08269029255288282,0.2274377391127945,0.05186598223916052,0.023154381014841026,0.034628173749296234,0.03685546263123358,0.08473815266517179,0.1968401090830541,0.020876675289761563,0.19410517672182548,0.04651387347821451,0.035737006704643505,0.09426662629994886,0.07734398328136538,0.02369915438953224,0.04885988077364748,0.14171923115340126,0.07850545144263323,0.16411451939731767,0.27815639883452653,0.5694436152576869,0.6617345490838872,0.8590324446202937
"Austin [Urban Area], TX, USA",0.13587504682540866,0.08948762391005585,0.1746636571255307,0.08867820601223556,0.24342703598832247,0.048024885198280694,0.021945655140036303,0.0430175085459427,0.036161830567822385,0.07613204520669185,0.2937697793948644,0.019774977871021178,0.23135826254505276,0.046188979034932354,0.04136323019517521,0.12243451925098868,0.08669010724607898,0.02821687670857733,0.0637778475472289,0.20693988057686818,0.11588202344449218,0.18496912603981766,0.3045768909884944,0.6735779649164039,0.6119191815456505,0.8283172919020145
"Pittsburgh [Urban Area], PA, USA",0.15519267725796473,0.11357691015453149,0.2791867843294229,0.10659436715489372,0.31340439793254166,0.07453844555836589,0.03040999704023283,0.06654344097181,0.061492915910446595,0.09413285558381619,0.3226858888761199,0.031700004827940595,0.2747273759217445,0.0705695784857305,0.04445450492239589,0.12477885117611076,0.12957723767866194,0.03479858153208137,0.0739503486996877,0.18778616037806423,0.1623137709478732,0.23212163313574755,0.3405531067079749,0.763125994339548,0.6724995053523134,0.8551595183174819
"Cleveland [Urban Area], OH, USA",0.1877516705341447,0.12603571272202613,0.3113716003501572,0.1062480498149998,0.3555076075551874,0.07282736592026728,0.03342403258619377,0.08295794500791395,0.06691233770098796,0.12578917971300743,0.3548212674517314,0.03638040758456178,0.30015201528194224,0.06261261846332827,0.056691285114845606,0.13872848669088553,0.16078949820575603,0.04527054426489755,0.08854608823904475,0.16663834440022313,0.1866892832648965,0.25735345877131155,0.3654426798702008,0.7745238602243109,0.6551877435841926,0.8537350460920101
"Indianapolis [Urban Area], IN, USA",0.16779923850515183,0.10858855550497319,0.23896697705858885,0.10742834269107472,0.31500259165758504,0.061547303269002054,0.027992450348788885,0.06876023764525188,0.0518287105629819,0.10485313817728723,0.3580386421847899,0.028663620687276906,0.26661418238169493,0.05250047685395957,0.04962988131532576,0.13012043850331403,0.12644063329148728,0.03707607407100818,0.0803020467473225,0.17186391590448272,0.18093969199924448,0.24730276317786287,0.34724886810412875,0.7368323975591684,0.634702851467119,0.8271043275531488
"Cincinnati [Urban Area], OH-KY, USA",0.16296785878893685,0.11326117604115105,0.2536714901612483,0.10553858375134174,0.3388058776825692,0.06420668358884841,0.028523828988403385,0.07148431249852816,0.05742211675295962,0.10861402371123995,0.3673072553432708,0.029842398307109125,0.2869939149113707,0.05967777374067685,0.047122362847905594,0.13779768236762513,0.13525194033164928,0.0367201918968655,0.0804566020057662,0.18739081492247195,0.1775640679511373,0.2574058060240259,0.3650034147145607,0.7726860060623736,0.6404233707774419,0.8438469795756347
"Kansas City [Urban Area], MO-KS, USA",0.15961148894199975,0.10687582634284043,0.24361591404378855,0.10137380534662918,0.3220894628481886,0.06352043132238804,0.02709391470745748,0.06345232654158017,0.05292203703088461,0.10231136406300677,0.36559887504932437,0.028603984626235434,0.275865927831718,0.06199483308152207,0.04700476572091806,0.13659130121138077,0.12951786830204803,0.03609276669961266,0.07704137266910212,0.18985530772528317,0.16292658006324978,0.23455423026366376,0.34000023132066537,0.7495751830376274,0.6620133073498927,0.837835795364329
"Columbus [Urban Area], OH, USA",0.15354739974811946,0.10708680480210937,0.23599905665178636,0.10453875318607644,0.29076799841437884,0.05815848924320814,0.026318527939862436,0.06587811073204566,0.05082803510459441,0.10083107583314467,0.3627014257479859,0.02753358240663646,0.2665174385378981,0.0498122200704988,0.046630830414757546,0.1405510183793079,0.12221492549897005,0.0358197535299707,0.07851382768909344,0.19060711824404566,0.17351431100007306,0.24714043090579846,0.36159971279845904,0.7517182661003505,0.6626741857521056,0.8299681386363547
"Virginia Beach-Norfolk [Urban Area], VA, USA",0.15906427662524164,0.1040788254263894,0.25034036818039623,0.11039273628723406,0.3227389506272159,0.05695459235635187,0.027465856738641957,0.059527202037018695,0.04617808761174279,0.10642210186615235,0.376882873837624,0.028808341771709153,0.26105324916628725,0.047517764688497034,0.047336389540581274,0.13250081110682588,0.11644491194390554,0.03561767057008444,0.07565748627780268,0.1696575290043955,0.15773408646048362,0.22272813027160854,0.3708562446393415,0.7644593165967601,0.6649218709634563,0.8506012245962805
"Charlotte [Urban Area], NC-SC, USA",0.130027787842667,0.09559542925891755,0.2050978570701607,0.09702383887599184,0.28470311450564667,0.05342740752933515,0.025475798993782692,0.05147280782238533,0.04378872247370236,0.09670218028124769,0.34088714371714507,0.025686657848359908,0.2591097751757412,0.05426005230575003,0.046864744135210655,0.12357314302005094,0.11383787596477446,0.03396848642720238,0.0690556325321723,0.18734356476989977,0.13941307705153477,0.19948718066107585,0.3197904559498671,0.7604738451197965,0.6632995974229541,0.8586397811755191
"Milwaukee [Urban Area], WI, USA",0.14948997279317008,0.10234120457549878,0.24878926738160018,0.11289077333136727,0.3159192242827873,0.06458460689355718,0.02908338273979034,0.05557640388575378,0.05107809496893818,0.09308333256535728,0.36366154580260546,0.029540569100945945,0.2419887793584441,0.056257186975536506,0.04965260860972804,0.1256922279803362,0.11011165552077498,0.039739292622413075,0.07462863956632892,0.23283151937398508,0.1602684526716859,0.208068114352651,0.3122532283151728,0.7478399875895035,0.6870241451658935,0.8031885125123777
"Providence [Urban Area], RI-MA, USA",0.1451614237006066,0.10911279511108063,0.261582395314715,0.12032259751773308,0.3038400736366766,0.06778905075723274,0.02859168790071745,0.0633647512996459,0.056141750447172074,0.09293306905317723,0.3000235977055066,0.028766715398154608,0.280950788105963,0.06497483428053756,0.04881230442538892,0.13593799878283414,0.12319282906143762,0.03559516620457899,0.07532071159657233,0.17419854410463909,0.14924726561929333,0.24603338863739496,0.34730080481370434,0.7908218751522234,0.6993544110350967,0.8829557352313864
"Jacksonville [Urban Area], FL, USA",0.17895230729346887,0.12323489349510822,0.26826403942411675,0.10427776663481027,0.3395216390932611,0.06957067636566859,0.03160970520184981,0.07570033914847707,0.06344030106626271,0.11329064190900237,0.35925843432694243,0.03319856531070222,0.30829869388896325,0.07226797181784286,0.05478410305238298,0.1436927235547758,0.14800279890634868,0.04237865245257582,0.08501597775377952,0.16555453666055164,0.1763018427856826,0.2610754203780178,0.35166590999239294,0.7343522688377556,0.5730924986925587,0.8355309634740358
"Salt Lake City [Urban Area], UT, USA",0.12750956594573098,0.10163025912780024,0.1930766754572187,0.0999513990247462,0.25410820258077355,0.05443969072734898,0.02358725176363925,0.04580265347530899,0.039310330005086276,0.07983181986554323,0.3071782339835014,0.021550099239257756,0.2512317955394855,0.05333660767597688,0.03770811080519258,0.13941301499369732,0.09217881172737122,0.027281509155443445,0.06717235288263797,0.16583179084013364,0.09113809875273665,0.18907542598244156,0.3032149096618687,0.6760329037572695,0.7015355879165831,0.783858215020235
"Nashville-Davidson [Urban Area], TN, USA",0.1588987839751458,0.11176038327698311,0.23035372985641409,0.10467855339422084,0.30821629791648614,0.05756443065557226,0.026428178789409184,0.06326040248748542,0.04934884489988575,0.10093414365065438,0.3263988018134737,0.026718413816193852,0.2730422727123015,0.054718231316413415,0.045843202500658806,0.14205746547598092,0.1250727199877052,0.034130572418108636,0.07667670781373469,0.16906772937340858,0.17382197215025824,0.24286457692983188,0.33331382003600424,0.7406862965991904,0.6080755466760384,0.8556390140620941
"Raleigh [Urban Area], NC, USA",0.10977783339981417,0.08335526317228578,0.2023608979586726,0.09237829625125359,0.26666093154804765,0.05262469311630513,0.02287721649665261,0.04401604847249141,0.03853880478032656,0.079670270190787,0.3270719169882638,0.02215166965878034,0.22650062018543285,0.051303963612147306,0.03762330919220913,0.11214285085996278,0.09092808226966294,0.027323823694789355,0.05838109879979945,0.20447124162071775,0.11505073650988501,0.15597603179864286,0.3098728853801111,0.7475809031123503,0.7266282607111019,0.8618387788000028
"Richmond [Urban Area], VA, USA",0.16318883989196928,0.10616408912661465,0.25940445300156517,0.1092403985534885,0.3439712598157593,0.06080894206881065,0.028610623839136186,0.06144317644300918,0.048891203719758365,0.10894993806413332,0.3626740605931113,0.030388567457383726,0.25778974957934947,0.04919153649499877,0.050079291781048106,0.12993080383461456,0.11901667760196535,0.03819473940466681,0.0778359524876301,0.17686612975043925,0.15251549922528118,0.22586124701244276,0.3611970254138182,0.7581678593771435,0.6734896512310194,0.8599375314707746
"Memphis [Urban Area], TN-MS-AR, USA",0.21968905976184058,0.13363695421531527,0.2487163899035115,0.1114923819753812,0.39025989696598634,0.0567803810463863,0.032040689726157597,0.07730061176445761,0.05815395720288012,0.13905547051495892,0.3903366050503557,0.03625111637776322,0.34131336301543425,0.058174896543715895,0.07099990234993575,0.17287643703946165,0.170745406488187,0.05357948319363205,0.10538895208284933,0.14701507373899483,0.203760792971306,0.2950195286932838,0.35423022850114944,0.7863483481303993,0.564768465099341,0.8549736344826113
"Oklahoma City [Urban Area], OK, USA",0.19845368407267547,0.11838058916953205,0.23653541871590192,0.1105662026315381,0.35000667077684505,0.06060343326900393,0.02888729632095333,0.06854737631436783,0.05793264577956424,0.11668474426454097,0.37177987592450457,0.030471733049311354,0.3406093420650782,0.07678218192350778,0.05877428692280785,0.15597006729420204,0.15444567614244212,0.04306281481062106,0.08773907987549424,0.13589619978491782,0.17457640155963586,0.2782007257146366,0.31500215714786106,0.7224862648440888,0.6120133358210815,0.7991259282181246
"Hartford [Urban Area], CT, USA",0.1436348981472377,0.1045347077459084,0.24636196036359384,0.11756846348516774,0.3202678962644696,0.06953168309995693,0.02911202343237555,0.05859756408452,0.056176166374116265,0.10484047448967401,0.33415485443725496,0.028790996699179255,0.2744478919094036,0.061314123689165244,0.04873361473074278,0.12399387768108729,0.1215636516691316,0.035563128530192056,0.0729627535696927,0.14743654085662064,0.13992555626664668,0.25006426775153795,0.34365645572040315,0.772262622386628,0.6869435421551714,0.8847591542675628
"Louisville/Jefferson County [Urban Area], KY-IN, USA",0.2012215057673513,0.12767740489992005,0.26272238980330737,0.11045245747679651,0.3537141636160881,0.06663097976953465,0.030493395141882554,0.0819368318728241,0.061368408921390644,0.1160217021879714,0.3768401849102566,0.03192780253714755,0.3387242910174776,0.07330961730906625,0.056307696051974304,0.16174881639396393,0.16188152916030193,0.04151454758117737,0.09372224377631473,0.1579142148686976,0.1925417987948479,0.2868655692690515,0.3555702454255624,0.730972765965973,0.6109876120435054,0.8431783261584435
"Buffalo [Urban Area], NY, USA",0.16078838819337898,0.11643990421180535,0.2675957791233656,0.12119701889946818,0.3298549877822614,0.07308844359535066,0.030951013214137537,0.07625503048503923,0.062396559495716666,0.10914328596488046,0.3513481965053503,0.031864990838439695,0.3101159910742825,0.06376593155553949,0.05283588456852709,0.13959672249194513,0.1503400676266892,0.04197952918093004,0.08929264521386955,0.18428590208224907,0.1824600094057756,0.2606084308682473,0.34418116863271697,0.8255828357157172,0.6839100785535752,0.8549251501226011
"Bridgeport-Stamford [Urban Area], CT-NY, USA",0.12466201463291483,0.09572472221516666,0.21573313980155615,0.1042829259255383,0.2725599248781973,0.06851668053660978,0.02765343269890174,0.050796471904773766,0.049025557549307944,0.0847270888209249,0.2631060326035783,0.02687326856044925,0.22082712273629918,0.05614143905766051,0.0435140494805869,0.1048265968239074,0.10352410008471358,0.03216137293015393,0.06414676242654765,0.15630172131723122,0.1229665044605427,0.2127816895831982,0.31951186216314376,0.7327874447381134,0.71253092051103,0.8856184356198085
"New Orleans [Urban Area], LA, USA",0.19698628474850705,0.12447870069993813,0.24847681710451505,0.10398685796474855,0.36332705090046885,0.06028977955823648,0.03191592993023377,0.07081607065121442,0.05684939660055612,0.12485021769081359,0.35534895699763613,0.03531271947219366,0.32461872326298247,0.060252568158077946,0.06647695656880175,0.1670479382715013,0.15981958691437956,0.049329418999517496,0.09612371908051635,0.18873456202620673,0.19270727084252112,0.2684206890991661,0.3814469727547549,0.7847677698799662,0.5709699053752726,0.8560249986512171
"Tucson [Urban Area], AZ, USA",0.17938866304197826,0.12282915942573952,0.24777985728855975,0.10677601589286487,0.2982291320902459,0.06808256268635718,0.0333367385228155,0.06329458014755801,0.05774555341018902,0.09811697871955186,0.32649814479316513,0.030987311893743465,0.3002650785998505,0.06959614852385772,0.0599048712701174,0.1466498205116845,0.13519819542233155,0.042238613144863324,0.08332404731785317,0.1632518959470283,0.15548824157916236,0.24695851436644395,0.336268479987394,0.6807157168785021,0.5753141816307936,0.814407857912854
