longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"Tulsa-Muskogee-Bartlesville CSA, OK, USA",0.9380197390340584,0.023687010858848515,0.03829325010709293,0.061980260965941156,0.31990936227212774,0.6181103767619313,0.8919506757229625,0.07290118693472071,0.0351481373423169
"Fresno-Madera CSA, CA, USA",0.8007430045136572,0.0882267572875113,0.11103023819883155,0.1992569954863416,0.11241837779448473,0.6883246267191737,0.5613055369142571,0.3482797153184438,0.09041474776729905
"Knoxville-Morristown-Sevierville CSA, TN, USA",0.9577347061964971,0.016935516137056857,0.025329777666445966,0.04226529380350187,0.3585674350316682,0.5991672711648299,0.944397075280831,0.03263847670570321,0.02296444801346579
"Cape Coral-Fort Myers-Naples CSA, FL, USA",0.8005321627119766,0.10196597379031862,0.09750186349770465,0.19946783728802517,0.5532217064746433,0.2473104562373315,0.7300649305884569,0.2028480625379362,0.067087006873607
"Tucson-Nogales CSA, AZ, USA",0.8689066128665733,0.07018399558070645,0.06090939155272024,0.1310933871334278,0.44061944008735104,0.42828717277922107,0.7046716098590294,0.24925412502564567,0.04607426511532483
"Dayton-Springfield-Sidney CSA, OH, USA",0.9612674435094584,0.02061451248418429,0.01811804400635748,0.03873255649054257,0.2318824164267842,0.7293850270826734,0.9504581570751549,0.016873804690604656,0.032668038234240526
"El Paso-Las Cruces CSA, TX-NM, USA",0.7788512371945822,0.1128013501373434,0.10834741266807434,0.22114876280541765,0.22707687131919396,0.5517743658753884,0.3493612651631807,0.6312475583340702,0.019391176502749068
"North Port-Sarasota CSA, FL, USA",0.8798095869620572,0.068498223242356,0.05169218979558672,0.12019041303794133,0.6124984191334104,0.26731116782864817,0.8513151864864357,0.0943197952732932,0.05436501824027119
"Omaha-Council Bluffs-Fremont CSA, NE-IA, USA",0.924379487333866,0.030021423805008024,0.04559908886112601,0.07562051266613479,0.33340658568769266,0.5909729016461726,0.8818833109766357,0.07428929423283435,0.04382739479052994
"Chattanooga-Cleveland-Dalton CSA, TN-GA-AL, USA",0.9426646700101613,0.021466859918483763,0.03586847007135496,0.05733532998983907,0.3729020345001689,0.569762635509992,0.9130120929872421,0.06539615309420727,0.021591753918550585
"Columbia-Orangeburg-Newberry CSA, SC, USA",0.9507234897539704,0.023170262939701355,0.026106247306328278,0.049276510246029116,0.3406688493827893,0.6100546403711816,0.9222726068968378,0.04507491593125664,0.032652477171905614
"McAllen-Edinburg CSA, TX, USA",0.7387078588341396,0.07857223394488039,0.18271990722098008,0.26129214116585875,0.09446815821829978,0.6442397006158415,0.17242745428126705,0.8177093374839534,0.009863208234779665
"Little Rock-North Little Rock CSA, AR, USA",0.9617674884473487,0.015365863778081147,0.022866647774570207,0.03823251155265143,0.2832732897662437,0.6784941986811048,0.9392574853888456,0.038311488711471005,0.022431025899683394
"Madison-Janesville-Beloit CSA, WI, USA",0.9328832837459715,0.028170713349626293,0.03894600290440216,0.06711671625402992,0.27793937944958136,0.6549439042963886,0.9107185754345445,0.042414242842192765,0.04686718172326271
"Boise City-Mountain Home-Ontario CSA, ID-OR, USA",0.9325624381963017,0.03134061050680834,0.036096951296889945,0.06743756180369775,0.49860649869628654,0.43395593950001565,0.8738185706983865,0.09136981429811447,0.03481161500349906
"Des Moines-Ames-West Des Moines CSA, IA, USA",0.9196130435150695,0.035848743987818565,0.04453821249711197,0.08038695648493077,0.2298833059406465,0.6897297375744227,0.8855157940442157,0.04480794380204621,0.06967626215373826
"Modesto-Merced CSA, CA, USA",0.7788340128579564,0.09959493585480318,0.12157105128724041,0.22116598714204463,0.10880827767014571,0.6700257351878096,0.5379521028674388,0.3747666293619875,0.08728126777057359
"Huntsville-Decatur-Albertville CSA, AL, USA",0.9466471846042325,0.021689938061143107,0.03166287733462431,0.053352815395768395,0.33966989379888457,0.6069772908053469,0.9175114656580987,0.05914346322339911,0.02334507111850219
"Spokane-Spokane Valley-Coeur d'Alene CSA, WA-ID, USA",0.9561050275767861,0.025245240419257027,0.018649732003956757,0.04389497242321293,0.460730577367142,0.49537445020964516,0.9381698556900508,0.022998436945136386,0.038831707364812756
"Lexington-Fayette--Richmond--Frankfort CSA, KY, USA",0.940290110822756,0.020941813950311746,0.0387680752269323,0.05970988917724425,0.27260290609472165,0.6676872047280341,0.9161701748214222,0.040553372015154195,0.043276453163423656
"Syracuse-Auburn CSA, NY, USA",0.9421077600813283,0.032195188071840006,0.025697051846831655,0.05789223991867171,0.1479566248729235,0.7941511352084047,0.9177568030818082,0.02430736687628668,0.05793583004190512
"South Bend-Elkhart-Mishawaka CSA, IN-MI, USA",0.9387664577038543,0.02556428857951403,0.03566925371663176,0.06123354229614483,0.30131168772495215,0.637454769978903,0.8815065167540241,0.07161848324597542,0.046875000000000444
"Springfield-Greenfield Town CSA, MA, USA",0.9135197744833708,0.05258338367097286,0.03389684184565635,0.08648022551663068,0.2806983733533787,0.6328214011299906,0.7907607623868448,0.132133618430521,0.07710561918263414
"Wichita-Arkansas City-Winfield CSA, KS, USA",0.9299564320911439,0.032843388511584595,0.03720017939727147,0.07004356790885745,0.2729212049905024,0.6570352271006402,0.8744774890204606,0.08356439281304964,0.04195811816648964
"Charleston-Huntington-Ashland CSA, WV-OH-KY, USA",0.9870853152726952,0.007386332601025212,0.005528352126279756,0.012914684727305087,0.24279720255382267,0.7442881127188723,0.9815466326797941,0.006859522096452719,0.011593845223753183
"Jackson-Vicksburg-Brookhaven CSA, MS, USA",0.9770624243451497,0.01024781041550732,0.012689765239343074,0.022937575654850488,0.18455358575866376,0.7925088385864858,0.9616897019121622,0.020946454030356415,0.01736384405748142
"Portland-Lewiston-South Portland CSA, ME, USA",0.9526304487962183,0.025456949036454984,0.02191260216732689,0.047369551203781966,0.38733889988001446,0.5652915489162036,0.9297386098725497,0.010208701175979261,0.06005268895147111
"Reno-Carson City-Fernley CSA, NV, USA",0.8733059146404419,0.06224834309013458,0.06444574226942346,0.1266940853595584,0.5571146577003745,0.316191256940067,0.7926705206835498,0.1509783399034212,0.05635113941302902
"Toledo-Port Clinton CSA, OH, USA",0.9663576215853369,0.019323061808727747,0.014319316605935332,0.03364237841466271,0.19239275115137944,0.7739648704339578,0.9435915954520036,0.024749038695736046,0.031659365852260445
"Mobile-Daphne-Fairhope CSA, AL, USA",0.9672262672423976,0.016790504831005502,0.015983227926596913,0.03277373275760185,0.3061227129368318,0.6611035543055663,0.9533421101895979,0.02319499035455593,0.023462899455846325
"Fort Wayne-Huntington-Auburn CSA, IN, USA",0.9487993896112702,0.024891310000488668,0.02630930038824111,0.051200610388729875,0.23047335841028913,0.7183260312009809,0.9026249630836671,0.04299100772304968,0.05438402919328315
"Youngstown-Warren CSA, OH-PA, USA",0.9834256114393831,0.011575861908528494,0.004998526652088382,0.01657438856061635,0.20700383070456993,0.7764217807348137,0.9536125801714466,0.018356440371413364,0.02803097945713995
"Visalia-Porterville-Hanford CSA, CA, USA",0.7895255276952627,0.07562414360353029,0.1348503287012069,0.21047447230473498,0.11391659445731749,0.6756089332379475,0.5172732730322529,0.4414426499739042,0.041284076993842886
"Lafayette-Opelousas-Morgan City CSA, LA, USA",0.9683076069586718,0.011480291103754373,0.020212101937573786,0.03169239304132823,0.10608545826579698,0.8622221486928747,0.9050624771356236,0.0254668224718054,0.06947070039257104
"Savannah-Hinesville-Statesboro CSA, GA, USA",0.9440442207621177,0.02802949949101995,0.027926279746862466,0.055955779237882114,0.3970151697430888,0.547029051019029,0.9086612882317502,0.05210041100799912,0.039238300760250644
"Springfield-Branson CSA, MO, USA",0.9734006199466265,0.013938219337694636,0.01266116071567879,0.02659938005337376,0.3627316638285523,0.6106689561180739,0.950379462965339,0.02189209786048443,0.027728439174176434
"Myrtle Beach-Conway CSA, SC-NC, USA",0.9472810860378853,0.025388109294582545,0.027330804667532092,0.05271891396211488,0.5507557241618622,0.39652536187602294,0.9345448858161665,0.042104311117924446,0.023350803065909063
"Pensacola-Ferry Pass CSA, FL-AL, USA",0.9507954789538784,0.029987853021561053,0.019216668024560693,0.0492045210461212,0.5082325405701642,0.44256293838371463,0.9306568195485478,0.033817697299378995,0.03552548315207323
"Lansing-East Lansing-Owosso CSA, MI, USA",0.9344452033300723,0.029824820482528037,0.035729976187399766,0.06555479666992738,0.16374577741679222,0.7706994259132803,0.9112537005270999,0.02467863715221872,0.06406766232068138
"Fayetteville-Lumberton-Laurinburg CSA, NC, USA",0.9422733422383658,0.027727694502169102,0.029998963259465175,0.05772665776163418,0.38710022429940094,0.555173117938965,0.8947538734386765,0.07237274291444437,0.03287338364687917
"Kalamazoo-Battle Creek-Portage CSA, MI, USA",0.9523168473202785,0.0194523046261739,0.02823084805354755,0.047683152679721806,0.20929559192652186,0.7430212553937564,0.9210753113895902,0.038972439346766724,0.03995224926364295
"Columbus-Auburn-Opelika CSA, GA-AL, USA",0.953034341265124,0.023009222863497884,0.023956435871378225,0.04696565873487615,0.4209614020286471,0.5320729392364767,0.9299512111229625,0.03643503381235043,0.03361375506468696
"Corpus Christi-Kingsville-Alice CSA, TX, USA",0.9246493478261375,0.030991846020614597,0.04435880615324788,0.07535065217386316,0.15975957385235423,0.7648897739737827,0.6590759613775997,0.3211977144066586,0.01972632421574169
"Johnson City-Kingsport-Bristol CSA, TN-VA, USA",0.9797678570934376,0.008598016619660274,0.011634126286902082,0.020232142906562594,0.38057099809754347,0.5991968589958939,0.9693677531548759,0.018313262154261645,0.012318984690862456
"Asheville-Brevard CSA, NC, USA",0.9455485887391509,0.024389406718168402,0.030062004542680595,0.05445141126084904,0.4294466311072189,0.516101957631932,0.9251346317122514,0.05202051752412724,0.022844850763621378
"Davenport-Moline CSA, IA-IL, USA",0.9498363195430871,0.0237679642203599,0.02639571623655293,0.05016368045691221,0.29608327757714836,0.6537530419659394,0.9172365945331824,0.04910435629959296,0.03365904916722464
"Cedar Rapids-Iowa City CSA, IA, USA",0.9354692949946469,0.024409082511424176,0.040121622493928935,0.06453070500535299,0.25613955424376333,0.6793297407508837,0.9095166724676393,0.027932273057680684,0.06255105447467994
"Brownsville-Harlingen-Raymondville CSA, TX, USA",0.7768622659091877,0.07972263813371923,0.143415095957093,0.22313773409081267,0.0994278709170145,0.6774343949921728,0.29002236142753696,0.7024260711897928,0.007551567382670387
"Macon-Bibb County--Warner Robins CSA, GA, USA",0.9592640257762264,0.02184127807122719,0.018894696152546454,0.040735974223773515,0.2861725914644034,0.6730914343118231,0.9412365135407006,0.03109282234363621,0.02767066411566322
"Rockford-Freeport-Rochelle CSA, IL, USA",0.9232579011033657,0.03606883238803939,0.040673266508594895,0.07674209889663433,0.21649103558451768,0.706766865518848,0.8668216312299158,0.0924025041752541,0.04077586459483004
"Appleton-Oshkosh-Neenah CSA, WI, USA",0.9645637837366726,0.01948665059120882,0.015949565672118714,0.03543621626332761,0.17453250438201523,0.7900312793546572,0.938325108987558,0.026044046891608212,0.03563084412083362
