longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Central District of California, CA, USA",0.019984998925636367,0.9570795804274055,3.6203231926301234,0.9609726859124581,0.7413663765876334,0.8531514499995975,18.822419723264574,0.45934123378225405,15.639949510705687,0.5287553533969113,0.8575246244512347,0.9977678612354636,0.999281406809316
"Middle District of Florida, FL, USA",0.013232136109058608,0.850200809382899,6.17864419561076,0.7177664788897918,1.846207801611448,0.6411449136235351,27.92255151686152,0.2711564171811168,34.053280351275056,0.2298291107423841,0.5747756638293859,0.9941943063582928,0.9997287697604128
"Southern District of Texas, TX, USA",0.01586149773186231,0.8555439305336889,6.0413682398728925,0.8734353412267455,1.3153667383160927,0.688764840311024,25.7432663278911,0.3230515816277351,24.841630601541812,0.29806083658362437,0.6547564806571133,0.9891164178397508,0.9994520566725481
"Northern District of Illinois, IL, USA",0.03943123301077598,0.9199835380580823,4.301820366518389,0.9374819568564371,0.8166095651893678,0.7014542374821271,23.683532446277372,0.23129049668559287,18.158164792980095,0.4431344384355912,0.7764810924594732,0.9989891747265722,1.0
"District of New Jersey, NJ, USA",0.018816411645935675,0.9324920615371896,4.157671057404549,0.9055431656875824,0.912532268273893,0.6766945291567875,25.042939654343954,0.8556914709000542,5.930766930173819,0.40052523233461923,0.6995503273118345,0.9989654302378558,1.0
"Eastern District of New York, NY, USA",0.044589933268932486,0.9723220134169531,2.840446561389823,0.9793752963453793,0.5258034867898764,0.9763951922935362,13.118625422149124,0.921352360819618,5.982341412979277,0.7530193218109603,0.9321157089562795,1.0,1.0
"Northern District of California, CA, USA",0.03511231925629006,0.9421954850169802,3.9889217706763436,0.9538961963175886,0.7755177123267958,0.7583687303115889,21.75698776396347,0.4847314896980257,15.864864473747486,0.5405381090130075,0.8448731157563659,0.997006505873315,0.9998378092441005
"Eastern District of California, CA, USA",0.017019171878343117,0.80402542808184,6.702933480398286,0.8792844139994165,1.190178429522483,0.4505865480815692,43.25424038265876,0.4162799332173234,19.60405674124232,0.3581942495022933,0.6896777034555424,0.9853392412731241,0.9979675420342894
"Western District of Texas, TX, USA",0.02457264969823052,0.8077343809325056,6.800259124133781,0.8116195995779442,1.6602364047978564,0.6732681929285994,27.325608147414872,0.12459383494684209,55.809451021417296,0.21516826664421584,0.5519353892977339,0.9810054683794186,0.9976292671231383
"Northern District of Texas, TX, USA",0.025147294093638785,0.8594914210995406,5.752731054321177,0.8662043440741437,1.37537606795883,0.61892107716194,31.819891202662003,0.1175514377973436,37.14671137088896,0.2941672349520107,0.64469272084724,0.9800811454735567,0.997169968150599
