longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"Charleston SC Media Market, USA",0.025395371741199935,0.02934417689100483,0.009144060373583009,0.01822914343965661,0.015895469527635993,0.058285320591173986,0.012597958206946456,0.050312436815374534,0.020799579623190564,0.05085350111516157,0.11409288981569062,0.05645898637582906,0.001886497355869933,0.03855874250425732,0.03446080190021208,0.05309423254209458,0.03400175749768995,0.1039631799998406,0.1033420858031841,0.039251429497635465,0.05904985457540513,0.022813846560564992,0.02581843010717452,0.01208445365056654,0.01026579348905754
"Cedar Rapids-Waterloo-Iowa City & Dubuque IA Media Market, USA",0.021291381302432744,0.027803127982718945,0.007706927443527255,0.015009879602806296,0.016575545471290604,0.06699500996332879,0.0081276478172776,0.048941710343442094,0.02089787169912409,0.049207538639294356,0.10324184932768399,0.04722952494181088,0.010704298464475374,0.031780086739563444,0.04476799678494291,0.08263492355866647,0.03788576499941426,0.11018059579028498,0.0900529982082741,0.028368274753428208,0.0569751670322685,0.032144292436243144,0.027972672013931915,0.007311324704030533,0.006193589979738431
"South Bend-Elkhart IN Media Market, USA",0.020915349491038255,0.017370524826705785,0.005281212063701929,0.013651045226655256,0.01744314579522312,0.06054740694469732,0.0042977873664329985,0.036108595216188956,0.019614257379030997,0.03838148445536065,0.0936782061798817,0.047118311261288515,0.004782955662981994,0.03612562183668741,0.05036584223942696,0.14644663967937827,0.03829460823308186,0.1075078186252838,0.09129343051760345,0.033011561337344356,0.05286900153561476,0.027187972324848167,0.022317673150670205,0.008183472602838412,0.007206076048034837
"Jackson MS Media Market, USA",0.01435745749087959,0.015238411785425966,0.007322932573416123,0.012810543699860786,0.022453846959805252,0.0662741090435523,0.011378992971223093,0.05547684160602636,0.0279729207396263,0.04676136858105169,0.08419930421148772,0.05326403813211495,0.006460331493339554,0.037217697056799885,0.04216257741249729,0.07214910796822936,0.048344988801009535,0.107125090971944,0.09620239955945513,0.039787147082559815,0.052275198585310115,0.033096089464458064,0.022230986498387225,0.012320312741256815,0.013117304570283147
"Ft. Smith-Fayetteville-Springdale-Rogers AR Media Market, USA",0.013205326180856139,0.02891173526698204,0.006475406425972078,0.017064629254838832,0.01628151131972504,0.06558612706577926,0.006409330850196865,0.0359965053362147,0.01970275779875337,0.05003144707958201,0.10139908913595201,0.05881460417059223,0.005474483815154823,0.03393592626944636,0.046375265220019245,0.08914084620787353,0.038199024528722356,0.10350371858657038,0.1065872454560807,0.03376951370823457,0.0558877008881046,0.027577987533741254,0.022681053195732947,0.008726870489424278,0.00826189421545044
"Boise ID Media Market, USA",0.02545131407564303,0.03219028837843414,0.008340941460029913,0.01891928081899957,0.01941593932975438,0.055944685875665076,0.009823613190665641,0.03843260417047102,0.016711098126574685,0.05376328378921272,0.11097883114827876,0.062111529050870654,0.018018478618120636,0.03431082545131381,0.03465166952732223,0.049232492178845684,0.03667238797794236,0.11943176423328428,0.09755931295572734,0.03214403096811913,0.05433541491679733,0.029955325080037534,0.024752583719826096,0.007759071930273012,0.009093233027790894
"Burlington VT-Plattsburgh NY Media Market, USA",0.01882815870842033,0.026712615500028115,0.011862473625604638,0.021437047461814362,0.025853540169445032,0.08109820876310957,0.010186201069808953,0.05332830265085264,0.01948854268390853,0.04598095981762263,0.10893858913073348,0.05182248079966664,0.012506658679931315,0.033518217052356886,0.025052412708613123,0.060261527689024715,0.029316616733045683,0.10322596146052411,0.08779151996030977,0.03874501072745252,0.05826832400093867,0.030935408847576527,0.024551916514732496,0.006974890135797799,0.013314415108681667
"Bakersfield CA Media Market, USA",0.013921792159128654,0.014772245963551752,0.007956624255030444,0.010239482800168734,0.018293726666610693,0.06263605585090398,0.005681531850202898,0.027743145524746222,0.014446724058621059,0.026713349793362786,0.07356275938883929,0.06605262965407115,0.09590348186715016,0.035333170750545165,0.05390326221546857,0.04420712917635947,0.04762462372856969,0.10420828670015564,0.08529603240440503,0.039884190954488315,0.05390381744343087,0.041450304109934805,0.02694526008719529,0.01257077314393944,0.016749599453120066
"Reno NV Media Market, USA",0.020598814186918595,0.021002817539802765,0.010375218586672473,0.0176859898857452,0.015149777518598717,0.05437386153685361,0.008288005901911234,0.03523923629240634,0.01600610501742239,0.04550743839704635,0.10166664855391208,0.06650761330222814,0.004376426315955048,0.0329328061156569,0.04999479404629646,0.05688297740900653,0.035251757416446594,0.11805679919275193,0.095441980373974,0.040967456358332516,0.06345187210868695,0.025085876372324206,0.03675986811434044,0.014740986762994275,0.013654872693716038
"Greenville-New Bern-Washington NC Media Market, USA",0.015286696286433471,0.016980015668689473,0.008671234420026557,0.013972304187836463,0.01788487806642176,0.06871125654279987,0.005593725608559542,0.04248293196436965,0.02722296566568219,0.033182425952317955,0.0853675005581344,0.059046730548263635,0.013994487685893689,0.038561572234561386,0.03832436572881694,0.07326072688503038,0.04545439207063252,0.09644863148951635,0.1019027664083324,0.042654827773064764,0.06499586673929478,0.039385977510941514,0.02641349592070842,0.008533397949514453,0.015666826134157208
"Tri-Cities TN-VA Media Market, USA",0.014599483304876289,0.017416020186933775,0.006651251727069313,0.013236711515246276,0.018979369626780294,0.06277037610809884,0.006218227774691959,0.0516928502448707,0.03012936075723467,0.03343787785924406,0.082952661289244,0.05402684579291986,0.0037218903951268074,0.03876590936025057,0.041805763936681395,0.08849825513348225,0.04336168700922755,0.11098900812318059,0.10172763800316556,0.03710642392172364,0.05932536280079404,0.03970988197082216,0.019527370249703208,0.009448937335802895,0.01390083557282912
