longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"94587, USA",4282.266704286012,3564.7896897993037,2507.868945925501,2006.8530765909993
"23462, USA",4189.754506091675,2952.842877342093,2069.966793182602,1806.9900175021435
"11201, USA",25360.532141049534,20283.289017550225,15094.240079830084,15511.98021967991
"33647, USA",4334.913444629386,1590.5061465080703,937.6477608842013,775.0763311260499
"75211, USA",3758.5405679230676,2853.3800282960437,1974.28435808733,1636.987196134677
"02301, USA",4562.04028919505,3834.656537767396,2543.95221529483,1671.5135661755999
"95206, USA",3573.25576059894,3057.8335703259872,1777.2456919315614,1317.770059757995
"76179, USA",2607.2918377518363,1831.6811084073108,1114.6719751910714,909.0081178977169
"34711, USA",2752.839432334579,1326.0350680373813,692.4548667545217,549.6295996137685
"93230, USA",2327.4009246098153,1824.6890446162715,1194.7728096036162,805.6244489422892
"89121, USA",3826.1871433588994,3326.0305949772664,2875.0683649476,2845.4309953165966
"46307, USA",1561.4779722721685,990.562291715572,641.2502968131311,494.1828487907782
"87114, USA",2750.453429201624,2000.216472099585,1345.7911585730221,1007.7616731437132
"75228, USA",3722.5264631996856,2745.1062992683956,2165.41156423904,1921.4491245860288
"85032, USA",3349.244274376108,2762.8776206167554,2066.223515778984,1810.043285567458
"33311, USA",3755.2420961024786,3092.378840211835,2677.311867671708,2563.6899004480415
"85281, USA",6161.050408397097,4649.963625320184,2423.773971376444,1859.0977669049819
"10701, USA",12226.728790596555,9771.80729813537,5348.219583606588,3382.991241908239
"30004, USA",2761.305701828469,1249.9007379952077,735.4530682730101,618.659985429296
"11746, USA",2348.1252157500476,1880.6632783455238,1511.8642968226297,1172.065728898712
"00949, USA",3671.749873759348,2745.493052839149,1738.6488204194577,1243.0886768669106
"07087, USA",20402.103888596197,18509.496086607014,10257.884103630995,9046.22332464656
"84015, USA",2230.6132132950875,1938.5342060894245,1416.5183561879835,1209.0155367512798
"19124, USA",9537.724639608088,7593.23293935832,5724.73961711843,5441.1106393516175
"77346, USA",3451.5503984742345,2237.3260117953537,1550.5119518008944,1164.0793670553517
"30188, USA",2828.4045144302927,1138.6954861678612,736.4073212064501,685.6798014037473
"14850, USA",4438.073437386547,2587.8990808052317,1228.9956188781448,674.7438433155088
"75067, USA",4368.544128742894,2895.51079085471,2109.8388833498593,1633.968144053517
"92618, USA",6149.598759782529,4036.838622078907,2095.0969765417917,1732.8641995156188
"32828, USA",4590.539583338519,2076.0010569437923,1368.2708709057717,1126.774376198827
"94541, USA",5136.100797074548,4322.012091081979,3735.171671424945,3195.455882059673
"10128, USA",69210.35608815862,55234.721179741755,25972.811523230663,19947.831223931826
"28078, USA",2053.5876481134337,1095.5190102740619,705.9640063947495,608.2009842946305
"94110, USA",12993.329392898619,11697.80288925341,9199.505470111302,8028.130398438739
"95020, USA",3175.120666250714,2549.0325559639,1661.1091135122003,932.9351200438667
"48197, USA",2801.1692744971524,1748.9666026566026,966.2490473491486,762.7207892256785
"07305, USA",12127.099462772989,11161.553871806047,6467.271374328587,3777.541116765369
"94513, USA",2630.6887100612844,1875.5708047776573,1436.6643696384967,1116.9739912286177
"92882, USA",3737.0914425827236,2957.54809832307,2174.987643861942,1562.361583154773
"30135, USA",2659.8818714327176,873.2029891902026,487.557241137346,428.3278129443688
"77845, USA",2121.5927731075694,1307.4506449269206,841.8932636825475,715.3779154928156
"11215, USA",22227.78588876858,19017.708900213594,13572.820798867819,16194.136975272233
"11213, USA",24901.302915052787,25877.316821771245,23039.011402342116,20074.65135515687
"75068, USA",3023.85685995327,2040.0339111476937,1350.1226406615422,1130.0858922869415
"85301, USA",4445.125579800242,3804.9516917723586,2883.7477876211033,2793.4626552877835
"11372, USA",42044.446699536544,37398.251658901034,24126.33495992415,14028.485447803296
"30127, USA",2258.815784776828,831.2892192800083,554.4238630048262,525.710838102105
"75098, USA",2643.321568156215,1712.8028126650797,987.0174588899587,830.4151673960937
"30022, USA",4032.966362106714,1507.9900268925594,1161.9859730869466,1073.2671159992162
"78596, USA",1974.4441933192788,1090.2284353401524,737.3953052738271,615.3835792749378
"19111, USA",7213.223297898233,6449.0363643881765,5339.841399846209,4728.308472925397
"85383, USA",2263.8570296827197,1416.6933924816992,781.3318225312447,655.1147084375078
"32218, USA",3689.1367956278373,1302.1499957227998,582.212297544849,494.0762123395141
"33157, USA",3221.386725003514,2310.518077461225,1857.6719159355584,1685.0952052611524
"11434, USA",9672.183363542616,9839.73194586233,7910.757286605655,7094.031881191181
"90262, USA",6686.259595659126,6018.601622553933,5373.813429335378,5190.762647515903
"30062, USA",2215.881410716645,1112.5923203228408,1011.5979091037987,972.0615407785623
"60640, USA",15867.421943210824,12539.886257391396,8253.094766229391,6563.201478635399
"11432, USA",20548.208795397484,17733.606323922086,11499.013720837034,9814.559975556112
"92201, USA",4016.3035963769903,2622.825698327896,1925.7991304792056,1459.454694233398
"10023, USA",46436.14586690799,42232.38023998495,20004.803370147823,19555.623039576665
"89115, USA",5344.665079576686,3842.9274622903326,2378.842263324695,2006.4043807220496
"92407, USA",2816.684035089678,2212.9351395266094,1257.7790967684132,1062.5965953753905
"94080, USA",5373.864959777282,4425.147572862522,2994.665108551064,2213.4736493275564
"60620, USA",5421.936708262281,4705.461915515318,3758.7827585119057,3490.6233273513276
"33023, USA",3741.0170325283325,3176.110663484643,2852.5380493165826,2717.6573745357396
"19120, USA",9953.460029762,8431.16851914255,6066.195551168896,5735.325353925949
"23322, USA",2268.4083689320437,1185.7793022176256,741.032122464001,543.9706173234487
"85308, USA",2635.350739728807,1870.429411285491,1574.508518424314,1449.7772340807578
"98682, USA",2938.409763032717,2041.1366664121808,1564.063722681199,1341.9702134173972
"95624, USA",2862.6794948689576,2291.4346917781763,1699.1355210620864,1483.4533417665873
"20147, USA",3470.6413303169734,2132.277599207448,1537.15586293219,1234.5568845234284
"17603, USA",4066.488570860935,3366.9417587264884,2362.1234879927115,1513.2183605574087
"77840, USA",8371.455499396725,3717.4954605080093,2097.6412511562385,1532.9231984734076
"93906, USA",5581.2800409844995,4172.302143338908,2604.035334423785,1994.1180436119732
"75071, USA",2358.4151424814067,1567.7331741995456,902.2720370473935,837.1237829572976
"00953, USA",3563.8962069920913,2179.9883428943313,1556.7997641206753,1373.6301294033858
"20011, USA",7660.80353862551,6605.726479621865,5073.979558183168,4743.07916392084
"02148, USA",6833.290155604502,6158.331448285221,4762.455026482853,3846.8088660818185
"84404, USA",1941.3930946283604,1491.1855396959181,1067.0667967666202,822.5387988920353
"66061, USA",2227.7993941708824,1407.573802952953,975.0642996436248,861.6458762495865
"92105, USA",7686.006686215887,6525.29418193137,4939.47527048098,3838.606857266094
"11706, USA",2479.2397152320364,2203.2506870385346,1846.623569752731,1726.1268521578731
"43123, USA",1848.1106716545755,1322.1006524266054,910.5914100041186,808.4269947801997
"92114, USA",3800.5634496088505,3252.5083321772436,3197.1348016059374,3072.4272698980185
"21740, USA",2849.1956480407675,1783.475999404938,1001.7582256081637,688.0744607222956
"33033, USA",4408.03197339046,2886.946041077423,2209.954625784072,1729.4512488145515
"60609, USA",7339.066290616552,6126.880152222379,4229.02219762326,4460.709117216695
"80634, USA",2323.5797202682243,1717.8697675858534,1229.7438266906752,1052.4728811975278
"99654, USA",1299.2230005287952,455.6891043678038,219.2982479753643,183.58137273637703
"32210, USA",2593.964739093602,1653.2581620726778,1228.6436967757586,1084.1712615240638
"94538, USA",5641.373776731286,4675.386613786121,3219.7744121954884,2353.3680607964297
"33015, USA",7788.66096633461,5471.542025053387,3539.1036634896927,2495.383404608097
"92563, USA",3504.2226483632276,2303.4556019834245,1510.4949214979126,1262.9284484139926
"44256, USA",1342.805770161631,734.5028654609295,526.4475788453759,407.18390886837244
"77521, USA",3257.8639540794193,1673.2876220218259,982.2811020058007,686.1052136458816
"95608, USA",2612.0488752650845,2400.348002318503,2026.0525773033457,1942.929359670477
"94558, USA",2691.647533501708,2184.0436897851555,1444.109378973757,1002.4731376133749
"78045, USA",3915.9912067629994,2442.109684948727,1265.7529093002806,818.369658488487
"32765, USA",2778.968503314867,1437.3696952665348,976.7808981225309,911.1880720560662
"95758, USA",3388.578346172191,2721.3554374974774,2236.0438249604817,1977.094159905558
"77386, USA",3321.230981748166,1842.876851714549,1172.8064433745494,936.4053355736966
"78574, USA",2408.151838008569,1091.98601522063,787.3264705610803,700.8590416495585
"92677, USA",4031.730083809403,2419.5653498131305,1676.6841916594553,1535.5973214845299
"75150, USA",3331.825559621949,2444.0873109260533,1839.38352329786,1780.6004663634103
"29072, USA",2849.8082711242523,977.7985819133999,433.60657823918814,395.9642102259859
"94568, USA",4972.066462601194,3180.7867821783725,1882.519711112413,1366.7972651559983
"19143, USA",10467.55227905872,9229.876186735559,7389.337771251064,6041.87058512167
"94806, USA",4857.5259525788915,4065.433828599695,2982.6080126260354,2131.760674358343
"78520, USA",2610.0803970095617,1969.8537012437519,1239.832202316162,952.2388783056753
"28173, USA",2089.2931885279904,885.5048419063022,480.43786765825234,418.88974330210243
"78640, USA",2912.147546492116,1419.0933707279917,693.7086187793311,520.5749932560543
