longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"DE-00, USA",783591.0,0.2633478434540468,1190.881874128156,-0.07802169566936705,121.56412014770667,0.7248258338852794,0.04756818289132979,0.1894291792529521,0.0205591947840136,0.0029658329409092245,0.0002986251756337171,0.014353151069882119,0.699450053773554,-0.16109957879528414,0.31057435820170676,-0.08555826140659673,0.12422285350879293,-0.01270803984238035,0.5809729968336432,0.12701492711779214,2604.447517981543,-0.10406585568799773,1591.4666596487318,-0.09487649277075175,916.8198396492403,-0.053208288158389926,685.3524701712884,-0.0398201065872503
"ID-01, USA",574305.0,0.6011579213135877,626.880964161564,0.4071119886193527,5.556675162495821,0.8880525156493501,0.07236224654147187,0.0023262900375236157,0.007274880072435378,0.013428404767501588,0.0008096743019823961,0.015745988629735072,0.8362812462144149,-0.1314622597059395,0.20414633025332313,-0.06507973266193065,0.028503453847214078,0.0019293567633846612,0.5747554288750936,0.11442236165804415,1339.9552794008137,0.15088942617088916,854.3013785539976,0.2738382315244701,449.42135820089356,0.5829247649177114,282.3388646261005,0.8437754796702607
"ID-02, USA",719651.0,0.2777763110174237,904.2681170658349,0.15073332029278302,6.363667878844975,0.8744252422354725,0.08355716868315337,0.004937115351746888,0.010370304494817626,0.011223495833397022,0.0010213283939020442,0.014465345007510583,0.8126157601928777,-0.13339481345219661,0.17757199460243892,-0.03555838922318849,0.027686877209578745,0.006439991037438638,0.5579739928288474,0.0917573108748496,2125.802559843765,-0.0919501932088993,1234.8781741475539,0.04495146016158111,687.5504538538606,0.19106525385608217,491.296931492998,0.2014327371878401
"WV-02, USA",829880.0,0.08166120402949824,460.5718710791262,-0.0011895351858620428,32.76275910807534,0.9541078228177567,0.007992721839302068,0.021037981394900467,0.005899648141900034,0.0018147202005109172,0.00020123391333686798,0.008945871692292861,0.92104500110103,-0.11074306073139761,0.11291677033510936,0.0044755556878105784,0.010308918082090857,0.010100907738801368,0.5932270018723246,0.12357514039057917,1297.4177972463037,0.06039119001110101,678.4484914099302,0.030254673594737033,318.9756293852662,0.052351262685791385,205.20973759210395,0.1107687012063622
"WV-01, USA",978464.0,-0.08421055858978971,357.6583771690009,-0.05143867137942059,26.144292405605555,0.9383799506164764,0.005770268502469176,0.0402324459561108,0.0045581646335480916,0.0019929195146678874,0.00017169768126369493,0.00889455309546391,0.9115960147839404,-0.06905990101881543,0.2492472432744363,-0.08320243255541712,0.02472630647953623,0.000683142290451879,0.6027406783618368,0.12543823951217495,1248.705276999765,-0.14285920967094756,565.7165327993981,-0.09444468705256286,254.66593014602898,-0.03839945461166379,175.35302447147114,-0.03791263773346245
"SD-00, USA",754844.0,0.17463608374710538,629.3595884139243,0.08985332667509649,3.7793280382497456,0.880426949144459,0.01444404406738346,0.00604495763363026,0.005717737704744291,0.08079550211699371,0.0002901261717652919,0.012280683161024,0.8814601855300851,-0.12817645891155538,0.4554303121898682,-0.1494490234619058,0.02300252307051992,0.01538467308194686,0.5800885556732676,0.09389614200710535,1235.8833087186465,0.04878556879493579,832.9914818484539,0.06499340037663665,448.23495680690763,0.14197484085061063,274.83431282026845,0.25391087869113843
"UT-01, USA",589047.0,0.3885207801754359,1289.820228767305,0.06932404271686517,20.02700095400527,0.8651041427933595,0.08458238476725966,0.010511894636590968,0.017762589402882962,0.005845034436980411,0.0018759114298179942,0.014318042533108564,0.7883296924829392,-0.11481889147564805,0.13199337701476072,-0.0359770474515126,0.03451634188594806,0.0011655258860857193,0.5155374074330403,0.06827858005868477,2145.6849729833543,-0.007790790806122517,1582.2033424975805,0.03398123858509465,1058.4738627660943,0.0934974989744922,770.7554519233297,0.16444633256146238
"UT-02, USA",573624.0,0.42585386943363596,1459.0222614672377,0.04099282163770498,5.531268725524324,0.8087684615706455,0.12264131207899251,0.008937910547675829,0.018764905234090624,0.011721964213491764,0.012157789771697139,0.01700765658340655,0.7271806161661063,-0.11051333123342055,0.1724389695405368,-0.0018971215134018504,0.032376273662697866,0.010218389780851697,0.5267511122503623,0.09615949814744328,2240.12968738249,0.0002950828115906066,1742.9896798027626,0.031111973385056085,1193.4260981240366,0.05356965944380737,904.1946596432794,0.07533648086481845
"UT-03, USA",634168.0,0.2897276431481879,1611.6421697786761,0.022483325982740592,8.45493471385852,0.8797053777547905,0.06269001274110331,0.0035479557467421883,0.013745568997489624,0.021845946184607234,0.004017862774532931,0.01444727580073419,0.8167194649124526,-0.14753349170292507,0.1723916327533059,-0.04849323239162816,0.01930820921067353,0.01308854952984077,0.49032207489180785,0.09541902173401924,2493.383991770183,-0.01137692617126075,1877.4662859263876,0.0246883042733774,1395.3263950145572,0.028615048318474244,1080.1407932154796,0.06800828068637177
"UT-04, USA",436333.0,0.8744949384988071,1543.1399534648172,0.08583893415158415,37.09974242559524,0.8545560386218782,0.09540878182489063,0.0058854132050521046,0.014986260493705496,0.006055008445384603,0.009577547423642035,0.013530949985446895,0.7645637537731949,-0.1451873942309374,0.09488045116588852,0.0024144502500147574,0.02226555798135853,0.010656766754005838,0.4711813468197235,0.044829220227305205,2488.782139980702,0.08359882268007615,1821.7494644817396,0.10896628358353788,1327.218553369858,0.07931616224654488,1158.5322459027177,0.07293635092621086
"IA-04, USA",794649.0,0.0037702180459548806,673.7442396243245,0.055915485711647096,14.243411897419977,0.9319825482697393,0.03565347719559202,0.008490541106828297,0.012566554541690735,0.0036003317187840167,0.00019379625469861537,0.007512750912667102,0.8947171685274383,-0.1437983103470587,0.18878534400388478,-0.001050845883601853,0.03066097402721394,0.016095347641250354,0.5595944393305158,0.07348261991955334,1313.708523991455,0.06189825216081192,915.3981542622475,0.06145862633547921,441.85177438671116,0.07718094819235775,257.9031405740164,0.13334626467656902
"IA-02, USA",762218.0,0.04640535909674135,730.7128237730433,-0.018705217542743333,22.66303070890391,0.94317898553957,0.014699206788609033,0.022203621536095973,0.007580508463457961,0.002794476121004752,0.0003739087767541569,0.00916929277450808,0.9113099519240717,-0.12797540462377965,0.1902347612628036,-0.034414449727744184,0.017870439289258643,0.012415122779723918,0.5596142616880596,0.06512108867339798,1452.3246127376717,-0.09267614256588107,964.3673663945943,-0.05896465899034992,536.272562895293,0.012422451547790533,365.67462979408356,0.05318887022219864
"IA-01, USA",737173.0,0.08194955593870096,777.7903172145074,-0.0023252146976538075,25.88002515825198,0.9210117570773754,0.02870832219845274,0.024413536578252324,0.013313021502415309,0.002148749343776834,0.00029301127415138646,0.010111602025576087,0.8714172427942658,-0.12664670326777594,0.14266639740881065,6.235972032578307e-05,0.02098242240054052,0.014323449966299601,0.5542226340191196,0.0593142734237772,1502.293150998519,0.04335843243169617,1033.2656976628145,-1.995555689670235e-06,559.1159712684736,0.02803457117265318,359.8568210230644,0.07663471673506242
"IA-03, USA",632284.0,0.2613809617197335,941.2654211871974,0.047088516826529245,22.71286043448307,0.9044859588412801,0.034437056765630636,0.03016998690461881,0.017028740249634657,0.002182563531577582,0.0003685052919257802,0.01132718841533235,0.8541620628532117,-0.1648104335367091,0.1862904853271897,-0.03375203664763449,0.030431848214521686,0.009844042479046095,0.5721893503668669,0.06369396072619489,1571.019803524407,0.0871092867358337,1154.987819726558,0.050460461382442985,742.7067874666748,0.0729812979869188,561.6047507252932,0.11838212655333896
"AZ-02, USA",583509.0,0.3617819091050866,433.9208786764942,0.4602569017076812,3.8517886582535126,0.5775694976427099,0.12348909785453181,0.009773628170259585,0.004580906207102204,0.2708818544358356,0.000622098373804003,0.013082917315756913,0.7483972122127244,-0.11231093732559838,0.5644285773109363,-0.14936021561787716,0.04578222894699546,0.0030970782238310887,0.6354558265064845,0.23354594281719468,1605.2744011116654,0.10209753023606084,713.1617032744056,0.3187528589505851,281.85197114830174,0.5441580786017809,158.52300921473767,0.693998503703079
"AZ-03, USA",633213.0,0.2548889552172808,2705.479247252551,-0.006677424552143817,1184.0901404330846,0.29016776345400364,0.5808898427543339,0.07583388212181368,0.01300510254843157,0.023109127576344767,0.00090490877477247,0.01608937277030004,0.5262022453395363,-0.003487235274653444,0.17108071579261386,-0.027074674767955303,0.13653681928429007,-0.03681252176391675,0.48274709963603274,0.06550923539835171,4166.775495385162,-0.06545263570318323,3188.4167114888164,-0.01795328811107707,2327.5502874310664,0.0008233714324329449,1996.0919814159515,-0.0025397024717153656
"AZ-05, USA",298886.0,1.658578856152513,1274.025734562151,0.2156162659022876,284.4076617977954,0.8196369184237469,0.11906880884350556,0.0168927283312032,0.022306163553997175,0.00583165487844864,0.001000381416325957,0.01526334455277263,0.7175325741727895,-0.19928676588138639,0.0980534174044881,-0.03898283553905839,0.05826602367933581,-0.019190357281144876,0.6264118319652701,0.1907620390294576,2172.708192944301,0.12804390312780084,1511.340289663039,0.19716280794208382,1086.8910890500151,0.21246427869560625,945.2610792935042,0.1912558010090502
"AZ-09, USA",360481.0,1.2043103520019085,715.9124541340634,0.590743120834272,5.9542707088051126,0.7255916400586994,0.21342595032747913,0.019826287654550447,0.009073987255916401,0.015812206468579483,0.000982021243838094,0.015287906990937109,0.6816955092972505,-0.16627834500617134,0.2548252308337601,-0.09623848743975422,0.06940314733025951,-0.008553888912755922,0.6581784880801158,0.23757854578096949,1816.291347196245,0.18580606578577918,1000.8988720605244,0.4596869608256317,525.9676296444408,0.6840621967455515,398.98479414489844,0.710191810739986
"AZ-01, USA",708727.0,0.12118065207054338,1679.8556658713615,-0.011546115862896365,169.52191375262677,0.8100777873567678,0.12183816899878232,0.01720267465469779,0.01874769833800603,0.014441385752200777,0.0009143153851906305,0.01677796951435461,0.7351279924244447,-0.14160541489267864,0.19213352169212686,-0.03916716316566732,0.06846021200203074,-0.00046909932063544935,0.5948738377872639,0.09249110691970731,2705.991282386421,-0.07541583125379425,1960.263714325583,-0.01180937092160631,1461.6352488177636,-0.013756301061209104,1276.3074436791962,-0.006596642382110339
"AZ-04, USA",733087.0,0.0839245546572235,2102.9839401328236,0.0609109261253032,1574.6315284892682,0.7152425291950342,0.1924232730903699,0.029259828642439437,0.029491724720258305,0.013324475812557036,0.002033865011929007,0.018224303527412163,0.6193797739702701,-0.16262502777452842,0.15323773412556888,-0.03530187721967332,0.08075102072297348,-0.004688019230210297,0.567959857582969,0.10312010757647609,3400.8866051974933,-0.030648502963745744,2469.5535888041586,0.06505666700175033,1853.6813222674189,0.058868933036218284,1640.6621909398777,0.06502514881125243
"AZ-06, USA",618574.0,0.2845851911008222,1003.0382056338185,-0.016353601121990854,17.418612108525583,0.7332946421931733,0.18826526818133318,0.029622971544229146,0.019797146339807364,0.009458852134101983,0.0012350987917371244,0.018326020815617856,0.6390390397330241,-0.11226001996807988,0.15097173848643117,-0.03371229116490544,0.0523688088945543,-0.00036499525036319536,0.5949663007078971,0.10617098358845385,2649.631479137078,-0.2572176317939138,1355.4304595528997,-0.09247565664079833,800.2390397353615,0.0016714577217906365,648.5299983451182,-0.011378204528747927
