longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"DE-00, USA",0.18980774190988273,0.11430512466314907,0.07550261724673366
"ID-01, USA",-0.3816143045067919,-0.39120222572845215,0.009587921221660245
"ID-02, USA",-0.2294283277417783,-0.24435913441507054,0.014930806673292246
"WV-02, USA",-0.37013400451655903,-0.4093709327548807,0.039236928238321644
"WV-01, USA",-0.4090316269970655,-0.4337613203887861,0.024729693391720597
"SD-00, USA",-0.26164137536114945,-0.2979241362726317,0.03628276091148225
"UT-01, USA",-0.19343086892302944,-0.1512702312263048,-0.04216063769672462
"UT-02, USA",-0.16918149532908872,-0.16178400620749442,-0.007397489121594297
"UT-03, USA",-0.19218827304779063,-0.20130790862283385,0.009119635575043222
"UT-04, USA",-0.25603586265376743,-0.21092974094752676,-0.045106121706240676
"IA-04, USA",-0.25970603764781003,-0.26984606638275205,0.01014002873494202
"IA-02, USA",-0.043888301900690804,-0.04569055798612131,0.001802256085430505
"IA-01, USA",-0.028832541384578726,-0.030338251459806165,0.0015057100752274392
"IA-03, USA",-0.003447318000840462,-0.030346328999043826,0.026899010998203365
"AZ-02, USA",-0.07879090169234744,-0.10161593557747269,0.022825033885125245
"AZ-03, USA",0.5062347924883407,0.49962856838325204,0.006606224105088654
"AZ-05, USA",-0.16365354772318325,-0.21274835216502538,0.04909480444184214
"AZ-09, USA",-0.25753444956307275,-0.2909511958663296,0.03341674630325686
"AZ-01, USA",0.014778932151274073,-0.041988721320402975,0.056767653471677046
"AZ-04, USA",0.10284450984045591,0.02493940365529794,0.07790510618515797
"AZ-06, USA",0.0006942307727459156,-0.05287212668471794,0.05356635745746385
"AZ-07, USA",0.32765758304415044,0.3362903051911124,-0.00863272214696198
"AZ-08, USA",-0.13541816070450066,-0.18845252437336912,0.05303436366886846
"OK-01, USA",-0.213529824010774,-0.2777911801334232,0.06426135612264919
"OK-02, USA",-0.5337664540019468,-0.4983714378490247,-0.035395016152922065
"OK-03, USA",-0.42799746753143797,-0.4507017814561854,0.02270431392474742
"OK-04, USA",-0.3090713487883571,-0.3534362323144313,0.04436488352607415
"OK-05, USA",-0.18456610247945904,-0.2470871354738358,0.06252103299437675
"VA-05, USA",-0.08240904935801617,-0.11301333216468752,0.03060428280667135
"VA-04, USA",0.3571678005021353,0.3137191667747759,0.04344863372735941
"OH-01, USA",0.08458183954529619,0.039247875565980646,0.04533396397931554
"OH-03, USA",0.4376397026034583,0.38355525386889533,0.05408444873456297
"OH-04, USA",-0.35680814850365494,-0.3740154087340176,0.017207260230362675
"OH-05, USA",-0.26795524022335526,-0.24946788293581534,-0.01848735728753992
"OH-06, USA",-0.287225003372719,-0.24606374935557956,-0.04116125401713944
"OH-07, USA",-0.09226009024828272,-0.1147334235631266,0.022473333314843885
"OH-09, USA",-0.029180249048895518,-0.009396817591143539,-0.01978343145775198
"OH-10, USA",-0.035200080090360145,-0.060877189545012,0.025677109454651854
"OH-11, USA",0.5759822396749203,0.6056343288976863,-0.029652089222765965
"OH-12, USA",-0.3085883798560579,-0.29371152536023437,-0.014876854495823544
"OH-13, USA",0.02818558684816902,0.02108677974932508,0.007098807098843939
"OH-14, USA",-0.1494395242099662,-0.13640298449071434,-0.013036539719251866
"OH-15, USA",-0.06758427789787988,-0.10262802712310119,0.03504374922522131
"OH-02, USA",-0.4535851347317967,-0.4340412077366253,-0.01954392699517138
"OH-08, USA",-0.22024190015043266,-0.2591087479037172,0.03886684775328453
"VA-09, USA",-0.41894502222885605,-0.41269470314647255,-0.006250319082383493
"VA-02, USA",0.02046578027051294,-0.05524619175328975,0.0757119720238027
"VA-11, USA",0.4099825989361894,0.33885496366308127,0.07112763527310811
"VA-10, USA",0.1799668960779081,0.07598249006595847,0.10398440601194964
"VA-01, USA",-0.06662460080916215,-0.1359980445764691,0.06937344376730696
"VA-08, USA",0.5561659440553062,0.5164284177542927,0.03973752630101346
"VA-07, USA",0.06729719423043506,0.021667611584788037,0.045629582645647024
"VA-06, USA",-0.22098597760269695,-0.2560809799017405,0.035095002299043554
"CA-22, USA",0.12859703035833334,0.16017444894006816,-0.03157741858173482
"MA-01, USA",0.2158484123816431,0.17482680531130868,0.04102160707033442
"MA-04, USA",0.28338999216094035,0.2256023244944444,0.05778766766649596
"MA-03, USA",0.27301492963653656,0.2130719643921062,0.05994296524443035
"MA-07, USA",0.7211234646279902,0.7158212132380338,0.005302251389956325
"MA-08, USA",0.3528330993983102,0.27587730220384316,0.07695579719446705
"MA-09, USA",0.1810910951117422,0.09898790648228209,0.08210318862946012
"MA-02, USA",0.306846396017856,0.23677757538682265,0.07006882063103337
"MA-05, USA",0.5087376271022418,0.43662865426812547,0.07210897283411632
"MA-06, USA",0.2747944350383947,0.18182279010793384,0.09297164493046084
"VA-03, USA",0.38069194418733265,0.33267382291350106,0.04801812127383159
"ND-00, USA",-0.33342817050803264,-0.3572888837263329,0.023860713218300245
"NJ-02, USA",-0.05023299746591502,-0.07079862055584502,0.020565623089929992
"NV-04, USA",0.08265794635968546,0.10471494713244171,-0.022057000772756255
"NJ-03, USA",0.14113546193247412,0.09485283826205129,0.04628262367042282
"MD-06, USA",0.09772136904955028,0.011436441890139315,0.08628492715941097
"NV-02, USA",-0.1101713725418184,-0.1330007507674385,0.022829378225620103
"NY-08, USA",0.5303021078450939,0.602703206509137,-0.0724010986640431
"NY-09, USA",0.5103004141541784,0.589429434715366,-0.07912902056118765
"NY-14, USA",0.55721320054825,0.660042059669894,-0.10282885912164408
"NY-01, USA",0.0021268503310118716,-0.07916120922159396,0.08128805955260583
"NY-02, USA",-0.014964105070029569,-0.06581153395228921,0.05084742888225964
"NY-03, USA",0.08016589706167737,0.049765532266785276,0.030400364794892096
"NY-04, USA",0.14500783166125197,0.12048559293088554,0.024522238730366436
"NY-05, USA",0.6218436691548177,0.6908686941618981,-0.06902502500708041
"NY-06, USA",0.30225468941540123,0.40586636105345786,-0.10361167163805662
"NY-07, USA",0.6268256919644417,0.7264336219720462,-0.09960793000760448
"NY-10, USA",0.7107838706999277,0.7464421047889178,-0.03565823408899016
"NY-11, USA",-0.07617021725510903,-0.07999239285540395,0.003822175600294922
"NY-12, USA",0.7095881434195903,0.7027833121948311,0.006804831224759167
"NY-13, USA",0.7667768603053956,0.866675413150359,-0.0998985528449634
"NY-15, USA",0.6970185713283612,0.8162080535334691,-0.11918948220510794
"NY-16, USA",0.4365134280138645,0.42859536242673363,0.007918065587130874
"NY-17, USA",0.10041080218078074,0.0804383440860827,0.01997245809469804
"NY-18, USA",0.08442537614854063,0.008458293048367389,0.07596708310017325
"NY-19, USA",0.04620240185502289,-0.01646750180415136,0.06266990365917424
"NY-20, USA",0.19111947204453508,0.11804809738377386,0.07307137466076122
"NY-21, USA",-0.12360687075177665,-0.15640046357004347,0.032793592818266826
"NY-22, USA",0.0744831497956866,0.020233255980112174,0.05424989381557442
"NY-23, USA",-0.1719574387820463,-0.24065222527301766,0.06869478649097135
"NY-24, USA",-0.1718070523473199,-0.21351056746488103,0.041703515117561124
"NY-25, USA",0.19625900168237453,0.13653858709759867,0.059720414584775866
"NY-26, USA",0.23384067884019244,0.15810234674536555,0.07573833209482689
