longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %,Traffic Fatalities Per Capita Per Year,Pedestrian/Cyclist Fatalities Per Capita Per Year,Total Traffic Fatalities In Last Decade,Total Pedestrian/Cyclist Fatalities In Last Decade
"Sequoyah Non-Community, Cherokee OTSA, USA",0.9453293310376049,0.0038434216674184105,0.013106642763528764,0.0022645164436110392,0.02759112685815515,0.35436281966719196,0.3398471683624145,0.2511661704590473,0.054623841511346166,0.04513021494361263,0.9548697850563872,0.6333017529763874,0.0001986426088395961,2.3174971031286207e-05,60.0,7.0
"Delaware Non-Community, Cherokee OTSA, USA",0.8931036438618143,0.002891695184112577,0.020741114780479776,0.00022021570233967397,0.06646433435652846,0.3034357586717884,0.30890911132761156,0.25574423577388994,0.1319108942267101,0.044968993147150256,0.9550310068528498,0.6352700486273962,0.00021855684185363524,1.707475326981525e-05,64.0,5.0
"Cherokee Non-Community, Cherokee OTSA, USA",0.895839072833955,0.005135621691675642,0.03662825767741501,0.0008334718210041509,0.04663081323362011,0.44688583793420045,0.2778792230770539,0.17439390516256875,0.10084103382617687,0.08003769763649146,0.9199623023635084,0.5892184511226723,0.00010068745226025971,1.3887924449690993e-05,29.0,4.0
"Muskogee Non-Community, Cherokee OTSA, USA",0.8883215888752061,0.002704810871077267,0.005542807436269149,0.005049710083485168,0.08132866020776912,0.31260207029687714,0.4079190456811346,0.21501395424477038,0.064464929777218,0.06337104975440777,0.9366289502455922,0.6228630909187387,0.0002419617514308315,1.861244241775627e-05,52.0,4.0
"County District 10, Choctaw OTSA, USA",0.902934452629256,0.002623108085508523,0.016627836574698344,0.0003606765460261142,0.06704842550940375,0.2871089876938323,0.3574579091058273,0.2501323481131278,0.10530075508721252,0.058247861790957915,0.9417521382090421,0.6524421714603431,0.00043763676148796495,4.1679691570282376e-05,84.0,8.0
"County District 5, Choctaw OTSA, USA",0.9389067633697135,0.0013695536986813692,0.01786835499608474,0.0,0.035907014804727556,0.35830685238306925,0.3146850818893847,0.23200351040179656,0.09500455532574956,0.05717764880635464,0.9428223511936455,0.6465255358170889,0.0002671975690260387,5.239168020118405e-06,51.0,1.0
"County District 1, Choctaw OTSA, USA",0.9450374096021451,0.0,0.013159009913370918,0.0038514175356207537,0.019578039139405496,0.4941826189976809,0.2735157529859257,0.1839578455991972,0.048343782417196196,0.08975422008128267,0.9102457799187172,0.5811274674875154,0.0003801076971808679,3.167564143173899e-05,60.0,5.0
"County District 12, Choctaw OTSA, USA",0.8901894858267189,0.0,0.03258640936389967,0.0015237772056372145,0.06421093443028171,0.2658214852336929,0.39813810590035703,0.27462134181738473,0.06141906704856515,0.05135749534083777,0.9486425046591622,0.6551622748799903,0.00033933030283628913,1.2804917088161854e-05,53.0,2.0
"County District 8, Choctaw OTSA, USA",0.9247172260337476,0.0038939365844613267,0.012238086408307055,0.009827554236973823,0.035416280363434006,0.43002691272587473,0.2729719338715878,0.2178008458285273,0.07920030757400995,0.07783182765809572,0.9221681723419042,0.5455177206393315,0.000373134328358209,4.2241622078287805e-05,53.0,6.0
"Craig Non-Community, Cherokee OTSA, USA",0.8831416683043117,0.0,0.02513664214269417,0.0,0.07806985406822457,0.46733565865245447,0.2626064405414981,0.19029628840019092,0.07976161240585641,0.05022034453075223,0.9497796554692478,0.6126872868746134,0.0002756052141527002,2.23463687150838e-05,37.0,3.0
"County District 7, Choctaw OTSA, USA",0.9216731933875786,0.0,0.016352539368079354,0.0,0.05095356469763856,0.36878382264233317,0.27093409408829444,0.24225443923869733,0.11802764403067523,0.08029352851475847,0.9197064714852414,0.6486288630970145,0.00037995149555375906,8.084074373484236e-06,47.0,1.0
"County District 2, Choctaw OTSA, USA",0.9621587796251427,0.00146185040199718,0.014197351880348805,0.0012530146302832973,0.013852492830653144,0.38701875609780106,0.37391401529456136,0.139283451445499,0.09978377716213854,0.06781761939838987,0.9321823806016103,0.6034086856953911,0.0004630005685971895,1.62456339858663e-05,57.0,2.0
"Adair Non-Community, Cherokee OTSA, USA",0.9137539540468169,0.003649675484901595,0.04117750151481958,0.0007978354776235621,0.025736440561869724,0.37620082014310646,0.2619991404060775,0.2721115099860426,0.08968852946477354,0.11370958688904309,0.8862904131109569,0.5802321080454014,0.00019647973802701594,8.186655751125664e-06,24.0,1.0
"County District 6, Choctaw OTSA, USA",0.9295291446596471,0.0006994100837273459,0.015657267779577908,0.0,0.04733195412618566,0.35378531409665154,0.285309918131308,0.2609908138427701,0.09991395392927015,0.04778746124464328,0.9522125387553567,0.6556757623297904,0.00026767043078209957,1.6729401923881223e-05,32.0,2.0
"Cheyenne and Arapaho District 1, Cheyenne and Arapaho OTSA, USA",0.9056611310945031,0.0,0.018814215588168596,0.0,0.049176724821665206,0.47972416042081073,0.2621064942980656,0.16031041205588883,0.09785893322523483,0.023346818058886835,0.9766531819411131,0.6865959378291142,0.000604498177615788,0.0,68.0,0.0
"Polson District, Flathead Reservation, USA",0.8530529419475927,0.01030098374322877,0.04230905738154687,0.0,0.07674203360872124,0.5437785286423048,0.3206593421899468,0.07547328560713175,0.060088843560616514,0.029108823551426927,0.970891176448573,0.7203527908089202,0.00010742187499999999,9.765625e-06,11.0,1.0
"County District 3, Choctaw OTSA, USA",0.9265897050785995,0.002587761224635795,0.01486654599446042,0.001360817082008955,0.04448040799919537,0.3271639206721546,0.32779748889538834,0.22091638866877306,0.12412220176368406,0.0638364350449526,0.9361635649550475,0.6676633285084859,0.0004416403785488959,0.0,42.0,0.0
"Nowata Non-Community, Cherokee OTSA, USA",0.891089108910891,0.009379885356956743,0.026576341844710815,0.0005211047420531527,0.07217300677436173,0.2928952541420952,0.2625666947486661,0.3254703734905922,0.11906767761864644,0.06226616782469272,0.9377338321753074,0.6881346873329771,0.00043991416309012877,2.1459227467811157e-05,41.0,2.0
"Tuba City Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7900292946126871,0.0,0.11339197877637457,0.02685976016218972,0.06669284499816142,0.7778311697791374,0.030210060692774512,0.05904065238639004,0.13291811714169816,0.07621186174932865,0.9237881382506713,0.5237994465336451,0.00015930814747382795,5.6895766954938547e-05,14.0,5.0
"Shiprock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8957165887707347,0.0,0.06455678621891636,0.0014804053164349559,0.03824621969391395,0.3711643472467003,0.1837229656049903,0.3540469011525049,0.09106578599580449,0.05440438161054306,0.9455956183894569,0.5454200021811062,0.000338785046728972,0.00012850467289719626,29.0,11.0
"Chinle Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8349746660091227,7.857439133653309e-06,0.0793500998660748,0.05052288957590914,0.03451836833233363,0.33665972615594525,0.42855592542728305,0.1451143498264088,0.08966999859036277,0.11957207725163736,0.8804279227483626,0.36776148278055265,0.0003964583058015065,6.60763843002511e-05,30.0,5.0
"Ottawa Non-Community, Cherokee OTSA, USA",0.9480559578002317,0.004298935783969607,0.015622166170474596,0.0,0.032022940245324066,0.26594798018914084,0.36236057499554913,0.2953006233669467,0.07639082144836337,0.038696681329745825,0.9613033186702543,0.6790420639265389,0.00042430671313835425,1.5153811183512653e-05,28.0,1.0
"Wakpamni District, Pine Ridge Reservation, USA",0.7807584555585177,0.014968135503016873,0.1383125746843687,0.009592611618274271,0.015039162244585073,0.6598416599802962,0.20682923856630683,0.13207477224022182,0.0012543292131750265,0.1658075601374568,0.8341924398625431,0.5094501718213057,0.0004924435388011547,0.0001358464934623875,29.0,8.0
"Kayenta Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8758913969578742,0.0,0.04412276355761032,0.02659065289585358,0.05339518658866193,0.3686385518508506,0.2657614422297707,0.25099118676100035,0.1146088191583783,0.054798121338120766,0.9452018786618792,0.4711854058880432,0.0004876349703935911,3.483106931382794e-05,28.0,2.0
"Ronan District, Flathead Reservation, USA",0.8774468099656599,0.00026597669551754304,0.06762624494752596,0.0002854729954639121,0.05024460703949331,0.5045022229963472,0.32451526225477434,0.13156916384375478,0.03941335090512367,0.04434913945207656,0.9556508605479234,0.6531294967532321,0.0003285271034860376,3.650301149844862e-05,18.0,2.0
"Wagoner Non-Community, Cherokee OTSA, USA",0.910846758677896,0.0,0.010067572600018478,0.0,0.056509487857167306,0.17123447564993688,0.3170567260131607,0.32973972185736966,0.1819690764795329,0.03128798817600033,0.9687120118239996,0.6943427708589575,0.0002973977695167287,1.858736059479554e-05,16.0,1.0
"Fort Defiance Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8844735115996732,0.0,0.03810159867776629,0.0007981266712598414,0.07662676305130049,0.5337768207703559,0.2185228226098265,0.17708891085621015,0.07061144576360753,0.14912566962626356,0.8508743303737364,0.5378650453585739,7.575757575757576e-05,0.0,4.0,0.0
"St. Michaels Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8871821958975317,0.0,0.02231671513627913,0.0029595741761270894,0.08753161861726846,0.21953871138033929,0.334964635858283,0.3638525742557773,0.08164407850560045,0.14287948939674164,0.8571205106032584,0.43977174293814425,0.00017238076996743917,0.0,9.0,0.0
"Wolf Point District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.8475575353246965,0.0011947390522983848,0.08134846486813758,0.002995847548277399,0.06690341320659023,0.6359275812746591,0.16952060562377289,0.1910305084586885,0.003521304642879674,0.0946916490354802,0.9053083509645199,0.4812112232048135,0.00030782761653474057,2.198768689533861e-05,14.0,1.0
"Mission District, Flathead Reservation, USA",0.8514030811695206,0.016609302254918266,0.04581345730183079,0.002258546826842701,0.0811949098144352,0.27584962296254745,0.30487671734857275,0.3692479946107794,0.05002566507810046,0.08113079428977107,0.9188692057102288,0.7324201098089416,0.00039545229856648536,7.414730598121601e-05,16.0,3.0
"Pablo District, Flathead Reservation, USA",0.8680093630849816,0.004686017085138176,0.031508353686765675,0.0,0.07814818131136143,0.3973851674859931,0.5080719795945116,0.03615281573603914,0.058390037183456235,0.03822937260917328,0.9617706273908266,0.7123327390816758,0.0003528225806451612,7.560483870967742e-05,14.0,3.0
"Antelope Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.9077263614083037,0.0,0.029540256777633948,0.006574298057959527,0.056159083756102804,0.512687377315072,0.28486162831791045,0.17852356297409036,0.023927431392927145,0.16435419748600114,0.8356458025139989,0.49798837269951257,0.00010579211848717272,0.0,4.0,0.0
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.8929244273626836,0.0013598975542544606,0.01974088894929467,0.007544383351766749,0.04200544758440253,0.6520168894204867,0.22780223893217047,0.09455014198980247,0.025630729657540353,0.09051643553627442,0.9094835644637256,0.5550670425573496,8.198961464881114e-05,5.465974309920743e-05,3.0,2.0
"Park Hill, Cherokee OTSA, USA",0.8921114586343671,0.009902211430575871,0.010369440485888637,0.0,0.07842003024956917,0.35849195445346416,0.384469394138772,0.14655148073779,0.11048717066997377,0.053688525465042776,0.9463114745349571,0.6540392131879922,0.0005228398458998348,8.25536598789213e-05,19.0,3.0
"Shell Creek Segment, Fort Berthold Reservation, USA",0.8781804163454126,0.007710100231303001,0.11102544333076328,0.0015420200462606007,0.0015420200462606007,0.6355212355212355,0.17220077220077223,0.15830115830115837,0.03397683397683398,0.015992474129821257,0.9840075258701788,0.6152398871119474,0.0004517221908526256,0.0,16.0,0.0
"District 3, Gila River Indian Reservation, USA",0.9754289370191436,0.0,0.003969705101657331,0.020601357879199107,0.0,0.39254431769334347,0.25164727497096423,0.2953777575567083,0.06043064977898409,0.25507099391480736,0.7449290060851925,0.42849898580121704,0.0010479041916167666,0.00011976047904191617,35.0,4.0
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8933488891433387,0.0,0.013510196540549087,0.00483596924967086,0.05851511291955279,0.2057630676332696,0.3670485812689871,0.3714125947556034,0.05577575634213989,0.13064748565451825,0.8693525143454817,0.5107180724913066,0.0003641881638846737,9.104704097116843e-05,12.0,3.0
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.8062589866631743,0.0,0.020452224722021788,0.0035185134507871524,0.16183559566645553,0.5860698560585365,0.1815336023636799,0.20976002105897462,0.022636520518808934,0.06189676706469496,0.9381032329353052,0.5592590432432911,0.00018226002430133656,3.0376670716889426e-05,6.0,1.0
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.8191902557010113,0.0,0.10725033960289762,0.04066096861293047,0.03289843608316049,0.6493827049162948,0.20172669042939792,0.12665399206963213,0.02223661258467496,0.15410384323447862,0.8458961567655214,0.5564153950327048,0.00029508196721311476,9.836065573770491e-05,9.0,3.0
"Arlee District, Flathead Reservation, USA",0.863604866854811,0.0,0.04514032607666971,0.0,0.08736701561000737,0.27570993011914735,0.24372687140298074,0.40662022698261485,0.07394297149525711,0.022976954190578047,0.977023045809422,0.7653166072004949,0.00044187627464309994,0.0,13.0,0.0
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8453943575763087,0.0,0.05574547822735758,0.0014066325438690465,0.0701693727475455,0.5426608729852799,0.2096005310965946,0.10770885602800624,0.14002973989011927,0.05241679541983554,0.9475832045801644,0.4954545888151092,0.00027210884353741496,0.0,8.0,0.0
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8036563254718181,0.0,0.07127604293703037,0.011446799058069005,0.07322202825059163,0.5631335435877728,0.1463997729444165,0.14873568579204113,0.1417309976757696,0.19185751187074243,0.8081424881292576,0.34156834901067235,3.676470588235294e-05,0.0,1.0,0.0
"Birdtown Community, Eastern Cherokee Reservation, USA",0.95766430888134,0.0,4.3471720633603725e-05,6.059694391350823e-05,0.039519207798612795,0.6360119510698652,0.26643419380140804,0.05876273704127353,0.03879111808745326,0.10658755344061148,0.8934124465593887,0.5986640570060134,3.68052999631947e-05,3.68052999631947e-05,1.0,1.0
"District 4, Gila River Indian Reservation, USA",0.9715385290673572,0.0006964458287099835,0.010765660230105755,0.005856231614467326,0.006616235372744846,0.23503527712537042,0.25482815108234663,0.45886166838603726,0.05127490340624572,0.24532560792405086,0.7546743920759493,0.43781303179718617,0.0030935519940365266,0.00044726052925829295,83.0,12.0
"District 6, Gila River Indian Reservation, USA",0.9211336258133388,6.76680324198887e-05,0.008421326331605578,0.0001691700810497218,0.0006428463079889428,0.4325188986219674,0.30776700183125244,0.2436567811607738,0.016057318386006346,0.22993207039908167,0.7700679296009183,0.37231286634722005,0.000596792241700858,0.00011189854531891085,16.0,3.0
"Turley, Cherokee OTSA, USA",0.9377846641064501,0.0025955786387802508,0.011247507434714425,0.003208230921974413,0.024221726561974403,0.18334259635618277,0.5689635490567869,0.2113738308881137,0.03632002369891659,0.06475385886696794,0.9352461411330321,0.6308235812540214,7.493443237167478e-05,0.0,2.0,0.0
"Fruitland Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.9784257705565944,0.0,0.0004472172736747954,0.0,0.010399957619079298,0.1701156995161498,0.4544836597075984,0.2957393421305717,0.0796612986456801,0.10000000000000005,0.8999999999999999,0.5815126050420165,0.000525328330206379,7.5046904315197e-05,14.0,2.0
"Many Farms Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8691605696489175,0.00014170968064613178,0.10782957694332301,0.0037299095149321035,0.018959545741546277,0.4072113884204948,0.2491121129895719,0.2235135312160491,0.12016296737388414,0.15352243340000155,0.8464775665999985,0.29413210952284197,0.00043035993740219087,7.82472613458529e-05,11.0,2.0
"District 5, Gila River Indian Reservation, USA",0.921678333302137,0.002257665423601888,0.0338649813540283,0.006076373142602708,0.021447821524217942,0.26161541902728375,0.3446779729022539,0.39241100543787827,0.001295602632584078,0.24419972995793304,0.7558002700420667,0.40313270323517686,0.0006740681998413957,0.0001189532117367169,17.0,3.0
"Medicine Root District, Pine Ridge Reservation, USA",0.8228884598177495,0.0,0.14450246061833336,0.0,0.03260907956391721,0.6908173169076863,0.16925941589360866,0.05851408542837409,0.08140918177033098,0.1707893768983857,0.8292106231016142,0.46652497054804587,0.0005684125050751116,8.120178643930166e-05,14.0,2.0
"Tonalea Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8828964403995896,0.0,0.03163425418971391,1.479029935784423e-05,0.0854545151113388,0.13687641388297775,0.06974939885044501,0.3449845085360713,0.44838967873050595,0.13911555795204258,0.8608844420479574,0.5258833076175111,0.0006119951040391676,4.0799673602611176e-05,15.0,1.0
"Tsaile-Wheatfields Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.591931724278405,0.022627382974424223,0.29430877700524993,0.007105833697108629,0.06988416768579725,0.4510306780185636,0.14853908218712758,0.24680904605987963,0.15362119373442912,0.22361679731826567,0.7763832026817343,0.42218590556693614,0.00020408163265306123,0.0,5.0,0.0
"Sells District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.7855007873917724,0.0,0.10264725471034566,0.0,0.0731732822099255,0.5206512774913835,0.26535581983221096,0.12455373093030814,0.08943917174609746,0.28503562945368177,0.7149643705463182,0.3610451306413302,8.186655751125665e-05,0.0,2.0,0.0
"Wolftown Community, Eastern Cherokee Reservation, USA",0.888120935393576,0.0,0.10263332734777446,0.0,0.009245737258649453,0.5570233475572071,0.24117476705152696,0.20176219836739687,3.968702386917131e-05,0.0950305143853531,0.9049694856146469,0.5736704446381864,8.250825082508251e-05,0.0,2.0,0.0
"Oljato Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7718651079876422,0.0,0.04258977680444742,0.002844711054343645,0.0866191195895425,0.35916671349420504,0.21766311678710426,0.3268594750976954,0.09631069462099524,0.156443653096214,0.8435563469037859,0.37256560029366437,0.000711297071129707,8.368200836820083e-05,17.0,2.0
"Fort Yates District, Standing Rock Reservation, USA",0.9057479941300012,0.0,0.06445878706532959,0.0015739991010194196,0.02821921970364966,0.6319447913963798,0.3180377222260724,0.030651927611231915,0.019365558766315922,0.1402439024390242,0.8597560975609758,0.49390243902439024,0.000125997480050399,4.1999160016799665e-05,3.0,1.0
"Huerfano Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.9397568019190359,0.0,0.027662700635883594,0.0,0.022704465997317347,0.14630705686087292,0.3370214107857016,0.4082191224832753,0.10845240987015016,0.06950028719126945,0.9304997128087305,0.5180930499712809,0.0009659806803863924,0.00020999580008399833,23.0,5.0
"Red Lake District, Red Lake Reservation, USA",0.8883452052375981,0.0,0.006354917993352408,0.021712636477287394,0.07352528680228745,0.7582002737139427,0.12198521437047556,0.07357941829088839,0.04623509362469319,0.1382521489971347,0.8617478510028653,0.5222063037249283,4.2052144659377626e-05,0.0,1.0,0.0
"LaCreek District, Pine Ridge Reservation, USA",0.8400433952462459,0.0,0.06644239583415325,0.00486832330177444,0.03434209482683981,0.7649121924270059,0.09573951186778297,0.10909955062254245,0.030248745082668494,0.05937074321406018,0.94062925678594,0.6203860593375199,0.00017905102954341988,4.476275738585497e-05,4.0,1.0
"San Xavier District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.9317697228144989,0.0,0.002132196162046908,0.01385927505330491,0.034115138592750525,0.19977924944812356,0.3741721854304637,0.35871964679911694,0.06732891832229584,0.06524317912218265,0.9347568208778172,0.5136417556346382,0.0013122171945701357,0.00022624434389140272,29.0,5.0
"Ganado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.796905106193345,0.0,0.05820140703912554,0.00012369829737656523,0.1082483940059301,0.49707837161555646,0.04884917135872393,0.2882948040053777,0.1657776530203419,0.25810576426115367,0.7418942357388465,0.39186825507278156,0.0005457025920873125,0.0002273760800363802,12.0,5.0
"Alamo Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7876943679327505,0.0,0.015289426862512133,0.016094133539486456,0.1502386480315345,0.36757389656417466,0.13332875895775642,0.20093821372348022,0.2981591307545887,0.12280696589098025,0.8771930341090197,0.4250325099038349,0.00013679890560875513,4.5599635202918376e-05,3.0,1.0
"Red Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8506883786967089,0.0,0.009223016403054136,0.0008478510391099391,0.13924075386112691,0.320506663706909,0.27566600853069395,0.29300331896902787,0.11082400879336927,0.10978794030055056,0.8902120596994495,0.41726827817313866,0.00022925263640531865,0.0,5.0,0.0
"Red Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.860454700929972,0.0,0.031525803256744714,0.003275202474686119,0.10431855191939064,0.19213756703404566,0.3873843788302713,0.3424300679319423,0.07804798620374084,0.11061184853972131,0.8893881514602787,0.4792426304509201,0.00014031805425631432,4.677268475210477e-05,3.0,1.0
"Dilcon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8473702921964937,0.0,0.027315898802160943,0.048820130904857074,0.06175438857878223,0.2808394465297647,0.1009403718870432,0.21707447136330044,0.40114571021989176,0.18280402788536007,0.8171959721146399,0.49651432997676226,0.0005152224824355972,4.68384074941452e-05,11.0,1.0
"Twin Lakes Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.843144295618029,0.0,0.026073798977154793,0.0,0.13028285412537458,0.1525618312376757,0.3314315813959329,0.4834882384135443,0.03251834895284724,0.10167767643624484,0.8983223235637552,0.5958494606570827,0.00047192071731949034,0.00014157621519584712,10.0,3.0
"White Clay District, Pine Ridge Reservation, USA",0.6996753246753248,0.0,0.01623376623376624,0.0,0.009740259740259749,0.2508196721311477,0.2081967213114754,0.43114754098360636,0.10983606557377049,0.3140900195694715,0.6859099804305284,0.3365949119373779,0.0007626310772163965,4.766444232602478e-05,16.0,1.0
"Grandview, Cherokee OTSA, USA",0.8610191095556329,0.0006865025414384892,0.05675922277018826,0.0,0.06004057452348413,0.30656664487464325,0.4565425037564803,0.2141221797056757,0.02276867166320078,0.02655457218860211,0.9734454278113979,0.6906814541482509,0.00019157088122605362,0.0,4.0,0.0
"Lame Deer District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.9194668935204877,0.0,0.06763079540621009,0.0,0.012902311073302138,0.8126975007181845,0.07799482907210574,0.05084745762711866,0.05846021258259122,0.07017543859649124,0.9298245614035088,0.5643274853801168,0.0010587102983638113,0.00014436958614051973,22.0,3.0
"Lake Traverse District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.9087897833743149,0.0,0.014991744784012299,0.0026749632230109095,0.07249039361829818,0.36131040997947966,0.3495376409699092,0.2377445590150871,0.05140739003552408,0.02309479426870383,0.9769052057312961,0.7375713118119851,0.00044620723847297965,4.9578582052553296e-05,9.0,1.0
"Porcupine District, Pine Ridge Reservation, USA",0.6621004566210047,0.0,0.06392694063926942,0.0776255707762557,0.19634703196347025,0.2954545454545455,0.4034090909090909,0.2045454545454545,0.09659090909090914,0.3140900195694715,0.6859099804305284,0.3365949119373777,0.0003080082135523614,0.0,6.0,0.0
"Aneth Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.8490878938640132,0.0,0.03980099502487562,0.031509121061359856,0.06467661691542292,0.28014184397163117,0.22163120567375869,0.22340425531914904,0.2748226950354611,0.10700389105058349,0.8929961089494165,0.5330739299610897,0.0007306889352818372,5.219206680584551e-05,14.0,1.0
"Kaibeto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.9728851531989857,0.0,0.011237875951642615,0.0,0.01587697084937169,0.12858990594170405,0.0766036743116106,0.6623471553545535,0.1324592643921318,0.19574742639359166,0.8042525736064083,0.40212850497503017,0.0006856540084388185,5.274261603375527e-05,13.0,1.0
"Shonto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.7977148387428012,0.0,0.10396696581500368,0.0,0.09831819544219515,0.31064919451056255,0.28110823891906644,0.24901283344715666,0.15922973312321426,0.2543996824246574,0.7456003175753426,0.36734986733592573,0.0006977992485238862,0.00016103059581320451,13.0,3.0
