longname,PW Mean Hilliness (Grade),PW Mean Elevation
"Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.048326520660680605,1851.96213928691
"Oneida Indian Nation Reservation, USA",0.04470205124917034,188.63054647090556
"Puyallup Reservation and Off-Reservation Trust Land, USA",0.06537020731713358,61.43635689059192
"Osage Reservation, USA",0.05092206426783547,247.70057149635946
"Yakama Nation Reservation and Off-Reservation Trust Land, USA",0.033600969451795346,260.8387351877905
"Flathead Reservation, USA",0.05475342185868261,950.990047948317
"Oneida (WI) Reservation and Off-Reservation Trust Land, USA",0.04491452210033301,212.43413922052702
"Agua Caliente Indian Reservation and Off-Reservation Trust Land, USA",0.038363217514975026,132.2401989946319
"Wind River Reservation and Off-Reservation Trust Land, USA",0.03830230728227281,1569.1247978748431
"Isabella Reservation and Off-Reservation Trust Land, USA",0.04170497601445432,238.17575378536765
"Uintah and Ouray Reservation and Off-Reservation Trust Land, USA",0.04020897321255698,1678.2927162143667
"Pine Ridge Reservation, USA",0.047176384788916774,950.6844981719804
"Nez Perce Reservation, USA",0.12005836176294522,590.4644980772216
"Fort Apache Reservation, USA",0.06985860408936019,1673.7592640592643
"Gila River Indian Reservation, USA",0.03292767588900016,363.29244064805084
"Southern Ute Reservation, USA",0.06114175058484839,2042.9468056391488
"Leech Lake Reservation and Off-Reservation Trust Land, USA",0.04544548553338228,412.910592948649
"Santa Clara Pueblo and Off-Reservation Trust Land, USA",0.03274718252243452,1718.6607427349943
"Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.046318127951153164,424.24598012125756
"Tulalip Reservation and Off-Reservation Trust Land, USA",0.06512846799323162,61.64538881380616
"Blackfeet Indian Reservation and Off-Reservation Trust Land, USA",0.04579104710350028,1331.1687250018822
"Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.05941708061921093,791.4800423444093
"San Carlos Reservation, USA",0.058681707896553234,865.4143687601884
"Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.04702475570194258,625.1894182562779
"White Earth Reservation and Off-Reservation Trust Land, USA",0.040509871478480626,426.1123933404281
"Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.04414158754790725,695.1810942228492
"Eastern Cherokee Reservation, USA",0.2037711873244897,816.1919810938989
"Colorado River Indian Reservation, USA",0.03179274064587425,118.98443044367825
"Fort Berthold Reservation, USA",0.042812619027861855,606.5893709977298
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",0.052808274213916304,142.28959213998024
"Port Madison Reservation, USA",0.07123670654076475,48.7840004067536
"Standing Rock Reservation, USA",0.04135627220368622,558.6838606649607
"Colville Reservation and Off-Reservation Trust Land, USA",0.10374222194130776,511.4191873829869
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.03673086008401571,681.3182103326733
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",0.04555132545746238,592.7324722115598
"Coeur d'Alene Reservation, USA",0.10140387806373712,827.1706463185757
"Zuni Reservation and Off-Reservation Trust Land, USA",0.028533720894706464,1927.021300801333
"Crow Reservation and Off-Reservation Trust Land, USA",0.05156611372728101,1043.4595278777049
"Allegany Reservation, USA",0.07506830187821796,441.6622730610564
"Yankton Reservation, USA",0.04077184729456511,452.7717052409893
"Ohkay Owingeh, USA",0.03144650522855985,1730.4135705563494
"Hopi Reservation and Off-Reservation Trust Land, USA",0.05808858897963476,1767.220392381595
"Salt River Reservation, USA",0.03440128222566325,374.3936947243543
"Fort Hall Reservation and Off-Reservation Trust Land, USA",0.030642005977960084,1369.472490824716
"Lummi Reservation, USA",0.04158520128181786,24.06362325061582
"Red Lake Reservation, USA",0.040811951058726294,380.49655707906913
"Nanakuli Hawaiian Home Land, USA",0.11115420940937976,67.87932921162304
"Mille Lacs Reservation and Off-Reservation Trust Land, USA",0.05135249339695876,389.48194037684834
"Sandia Pueblo, USA",0.03540651211828767,1542.8166576285616
"Taos Pueblo and Off-Reservation Trust Land, USA",0.030825324386146713,2135.0858619768514
"Omaha Reservation, USA",0.06052397764720997,392.8451779978667
"Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.0745709534101083,1062.9484014638285
