longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"DE-00, USA",0.9134472745304864,0.3255098567400266,0.1374494485744744,0.14276969281823015,0.11182038362350953,0.0709197802982869,0.027620767803189894,0.028336039786996503,0.016598722123114945
"ID-01, USA",0.9171580235672117,0.2579598597041348,0.0839126188461683,0.11398714999820658,0.09452915272634681,0.04944355697958311,0.013965285654452209,0.013996701099213027,-0.008496302519433202
"ID-02, USA",0.9147424168626798,0.29739222722800324,0.09955712817463354,0.1365008154316274,0.11076488081303733,0.050126530983338434,0.02007848624961417,-0.0013357664217146792,-0.02181777085821693
"WV-02, USA",0.9060043400546399,0.22422868381566105,0.09235917240059965,0.095307838999516,0.08866175670586232,0.04025908811028272,0.015343490169750784,0.030127938845468966,0.01820363742099604
"WV-01, USA",0.869778402441609,0.18620757746912406,0.07333395283465399,0.07808039771984808,0.07272413122199553,0.035403048527280906,0.0291673078491268,0.03124295027169452,0.019653267614463024
"SD-00, USA",0.9286447139810462,0.28661511985046273,0.09009329479673707,0.12259907940350408,0.10955757021812619,0.05445847022883147,0.01435011778377171,0.033491005712738164,0.008110755137417519
"UT-01, USA",0.9415804110965807,0.3513381274360534,0.12502821565730834,0.15642813907691475,0.12842714191945812,0.06648284643968178,0.005314917450911394,-0.03813729640446073,-0.043369169673756106
"UT-02, USA",0.9124444164870642,0.3015229670980466,0.10561845215598363,0.13001786232724005,0.1119243826832599,0.059580722087547555,0.01254464116354348,-0.02044297371551229,-0.029647955935173095
"UT-03, USA",0.947708232518349,0.41126251504537154,0.13917398606433087,0.18122257591564772,0.15501290934726222,0.07502702978246166,0.008632316632941617,-0.05215816344333407,-0.06600844518063102
"UT-04, USA",0.9320891566513491,0.3148461479428985,0.09532197751417701,0.13515563336945996,0.11596447538535051,0.06372603918808782,0.01042297446516649,-0.0503334864453846,-0.04284091899919305
"IA-04, USA",0.9173925073321888,0.24314647778208412,0.07446184494494087,0.09776437385866929,0.09844133325954972,0.046940770663863256,0.020798553416272347,0.03264311411001192,0.008571581500068315
"IA-02, USA",0.9388511526488686,0.2702233570987997,0.08692744121992885,0.11109039005006592,0.10659132967048784,0.052541637378243695,0.014376012861072152,0.03621981143231018,0.010724737518268065
"IA-01, USA",0.9395619343784392,0.29571681581749554,0.10801378661732357,0.12924323145914487,0.11311260091778726,0.05336098344056489,0.009480298967376566,0.034843781880539715,0.008802496182063121
"IA-03, USA",0.9272138291902594,0.33355014320383347,0.10398128511773448,0.12572421784472762,0.12376746321519912,0.08405846214390389,0.009226121775636309,0.020530246584239464,0.010179819378452123
"AZ-02, USA",0.8867219359306244,0.23352035366747617,0.09236457103328512,0.10202501362305436,0.09209237221415265,0.03940296783027073,0.026175348857309877,0.021016539457447858,0.01009544748973952
"AZ-03, USA",0.7359304682716726,0.1631905493944232,0.05633349022590265,0.06774389963858324,0.06121060707609908,0.0342360426797408,0.02044964750796885,0.025420608621285895,0.01033766402293878
"AZ-05, USA",0.9468462660254465,0.37932745086223263,0.13192526469459598,0.16581036215090827,0.12515676440781137,0.08836032430351422,0.006446207954757588,-0.021160632996261364,-0.011781072444964208
"AZ-09, USA",0.8838614345561939,0.20052260142899167,0.0733646036347195,0.08119468525212072,0.07494341870075334,0.044384497476116565,0.020260567917287142,0.010382330170834009,0.0027082190946956797
"AZ-01, USA",0.9431161461248998,0.48721029041057745,0.1968956768317612,0.20752414292289445,0.15333292459179326,0.12635322289588988,0.0013296680480104905,-0.03332628028272311,-0.017142240797947628
"AZ-04, USA",0.9179690528269919,0.35163916216315166,0.12858094866874192,0.16056036895718767,0.11965594340488085,0.07142284980108397,0.003502561195401932,-0.011284734215097902,-0.002211011114361089
"AZ-06, USA",0.9295255440734681,0.36109817015690904,0.15550234845273223,0.1717941727397217,0.12705436264272588,0.062249634774463776,0.014415255374241154,0.00025449922601800123,-0.008831960405312783
"AZ-07, USA",0.8034311723578782,0.19190824931287592,0.07172344344595832,0.08608189902656806,0.07307812595105058,0.03274822433525756,0.00339107833023522,0.024968986089124623,0.011957654476079882
"AZ-08, USA",0.9165868841464125,0.30370178835440564,0.11256700749012807,0.1302905134881788,0.10275641818888025,0.07065485667734632,0.011284716581589138,0.0024031130633634934,0.0031115528715024154
"OK-01, USA",0.9054415084307348,0.3028045798061105,0.1021968678708581,0.11839413470871069,0.10782656963652415,0.07658387546087436,0.016546409016304886,-0.0026697224723505886,-0.0009404152811044592
