longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"New Orleans LA HRR, USA",0.16242449273798992,0.11665263819518316,0.28989810508520397,0.5934492567196129
"Asheville NC HRR, USA",0.15342389073645307,0.18196218506012632,0.1547109210588848,0.663326893880989
"Rockford IL HRR, USA",0.1109921380719094,0.08143629890713296,0.20495351681893956,0.7136101842739275
"Royal Oak MI HRR, USA",0.060702982595753074,0.05003677213682436,0.13824308167628865,0.811720146186887
"Huntsville AL HRR, USA",0.10694196687754126,0.12575715194680828,0.1288896378185036,0.745353210234688
"Akron OH HRR, USA",0.0975354017912723,0.07897779475626787,0.20230643765908163,0.7187157675846505
"Erie PA HRR, USA",0.14486481697765363,0.06889514712874835,0.25890638745958927,0.6721984654116624
"Stockton CA HRR, USA",0.10428386661152476,0.08941843575923351,0.29289389286598594,0.6176876713747804
"Kalamazoo MI HRR, USA",0.11173888695868016,0.07883596485244443,0.21568579794587894,0.7054782372016767
"Evansville IN HRR, USA",0.14365573766221806,0.08974659365104443,0.19891062893316,0.7113427774157955
"Shreveport LA HRR, USA",0.2156970365495993,0.126449249654505,0.3018334571184045,0.5717172932270906
"Greensboro NC HRR, USA",0.1450104365467055,0.14366439866012684,0.15894041892436744,0.6973951824155058
"Burlington VT HRR, USA",0.10280938550574545,0.052289723655884524,0.22505597392647916,0.7226543024176364
"Billings MT HRR, USA",0.10413086698512801,0.11466203814652048,0.15395977636286515,0.7313781854906143
"Canton OH HRR, USA",0.1479949366993757,0.11998641211946766,0.19572521552714414,0.6842883723533882
"Springdale AR HRR, USA",0.11866573890498881,0.13745424380694063,0.16212820808005254,0.7004175481130068
"Charlottesville VA HRR, USA",0.12840389904682342,0.11299805060613814,0.12645680015123356,0.7605451492426283
"Lafayette LA HRR, USA",0.16126021925953077,0.11238780719458133,0.2785154992530043,0.6090966935524145
"Harlingen TX HRR, USA",0.2075159050003276,0.4121835208171972,0.13832827430150121,0.4494882048813014
"Youngstown OH HRR, USA",0.1438384618977593,0.07875490903304606,0.2766001882090518,0.6446449027579021
"Reading PA HRR, USA",0.13011817673367965,0.07583396982756845,0.19091267198625667,0.7332533581861749
"Lincoln NE HRR, USA",0.09781787463291093,0.09215781072239775,0.1038867302736132,0.803955459003989
"Gainesville FL HRR, USA",0.12909263456200762,0.15793864210203742,0.17651610834724313,0.6655452495507195
"Saginaw MI HRR, USA",0.1440235202539161,0.07451519792046941,0.2824595347580141,0.6430252673215165
"Temple TX HRR, USA",0.09513613465610889,0.2039789766027409,0.13516075281433404,0.6608602705829251
"Peoria IL HRR, USA",0.13108473384933894,0.07368319651674209,0.20226139202310925,0.7240554114601486
"Tyler TX HRR, USA",0.1593443842566965,0.24158066195487932,0.1362121978639596,0.6222071401811611
"Ocala FL HRR, USA",0.11133884632087951,0.19072491035097255,0.2014659854403052,0.6078091042087223
"Newport News VA HRR, USA",0.09668532487520261,0.10883021402671897,0.1488887560720714,0.7422810299012096
"Fargo Moorhead -Mn ND HRR, USA",0.11370194628721751,0.07979249837976411,0.15869467835822704,0.761512823262009
"Corpus Christi TX HRR, USA",0.1613046296272818,0.2589475803871104,0.13910776914145567,0.6019446504714339
"Danville PA HRR, USA",0.13924931022500964,0.06907523333877254,0.1781281575687299,0.7527966090924976
"Ogden UT HRR, USA",0.05437528015043466,0.09572989192491184,0.09619244413441255,0.8080776639406756
"Flint MI HRR, USA",0.12719879676894877,0.07734101646194305,0.2873264791944821,0.6353325043435748
"Gary IN HRR, USA",0.12006920528955023,0.08082644145428178,0.19643821095163408,0.7227353475940842
"Dearborn MI HRR, USA",0.10554849323960218,0.06707044426379821,0.27516368238813665,0.6577658733480652
"Green Bay WI HRR, USA",0.11421337058180933,0.06686573754187633,0.15905488876624505,0.7740793736918786
"Clearwater FL HRR, USA",0.10651935500874826,0.1667136898434299,0.1276848523022647,0.7056014578543054
"Ridgewood NJ HRR, USA",0.1128839200968551,0.05764345356397591,0.1952939502403817,0.7470625961956424
"Pontiac MI HRR, USA",0.07172838717586649,0.07023870317633561,0.15557015130660182,0.7741911455170625
"Santa Rosa CA HRR, USA",0.055662466691955306,0.08013253804236946,0.16993262031484202,0.7499348416427885
"Wilmington NC HRR, USA",0.10154364199718764,0.1447611787450567,0.15491445285834443,0.7003243683965987
"Davenport IA HRR, USA",0.12006990148165796,0.0746928441584334,0.1963424663636432,0.7289646894779235
"Hinsdale IL HRR, USA",0.04178914951460597,0.05765921730091015,0.07253340020337277,0.8698073824957172
"Salisbury MD HRR, USA",0.12522751274838412,0.09306290438749654,0.2484589957798817,0.6584780998326218
"Metairie LA HRR, USA",0.12496815399374797,0.12268039494429624,0.20983686389570258,0.6674827411600013
"Montgomery AL HRR, USA",0.15150582632864645,0.13918037794072755,0.17912718055826257,0.6816924415010099
"Winchester VA HRR, USA",0.13187007262520883,0.10883609731851782,0.1708246379854804,0.720339264696002
"Kettering OH HRR, USA",0.07941418941109353,0.07602708718016785,0.1539013295666847,0.7700715832531475
"Beaumont TX HRR, USA",0.14112496445167044,0.26287803798682385,0.1308966985368309,0.6062252634763453
"Santa Barbara CA HRR, USA",0.06312708983609903,0.13764671759403024,0.19576467438998774,0.6665886080159821
"Topeka KS HRR, USA",0.12217133097549422,0.10103962767011221,0.11773802953985399,0.7812223427900339
"York PA HRR, USA",0.1106956095118775,0.06778826829470211,0.15624373653873186,0.775967995166566
"Medford OR HRR, USA",0.10486150005836713,0.1063712419186805,0.31493941158105115,0.5786893465002684
"Hudson FL HRR, USA",0.11023033023355716,0.2076493006617124,0.22607519170155793,0.5662755076367297
"Kingsport TN HRR, USA",0.18872289961180616,0.13010597466227977,0.27769568001542816,0.592198345322292
"Amarillo TX HRR, USA",0.13517760608432594,0.23133800388680661,0.09891689299386966,0.6697451031193237
"Covington KY HRR, USA",0.09349535258009326,0.06465838467434472,0.17191070742760511,0.7634309078980502
"Sarasota FL HRR, USA",0.08586658877260524,0.18247747461282887,0.12363428161384109,0.69388824377333
"Olympia WA HRR, USA",0.07621590976424762,0.08324353283446563,0.22700946998427743,0.689746997181257
"Rochester MN HRR, USA",0.10171797774593036,0.06380685924085074,0.15717294795494038,0.7790201928042089
"Ormond Beach FL HRR, USA",0.11785778754051915,0.17513858781069103,0.1532432682541217,0.6716181439351873
"Urbana IL HRR, USA",0.11353432808862601,0.07161691073550941,0.19407834659338002,0.7343047426711107
"Greeley CO HRR, USA",0.08435524091294853,0.10887862953896704,0.1803719794284663,0.7107493910325666
"St Petersburg FL HRR, USA",0.08896702773726815,0.15388600004291014,0.14016549007935303,0.7059485098777368
"Lakeland FL HRR, USA",0.1338508543467429,0.19254486906403098,0.18599687758113342,0.6214582533548356
"Salinas CA HRR, USA",0.07649454753558128,0.1503868361744795,0.22074509291515323,0.6288680709103672
"Odessa TX HRR, USA",0.13493916199148864,0.21789433567901853,0.07277075489646342,0.709334909424518
"Missoula MT HRR, USA",0.11237102138530772,0.11778525243332544,0.21918261791733268,0.6630321296493418
"Spartanburg SC HRR, USA",0.15874580744528655,0.1426546696681074,0.17275403577140203,0.6845912945604906
"Paterson NJ HRR, USA",0.10012745822542567,0.13711246443644495,0.19432954621795864,0.6685579893455964
"Morgantown WV HRR, USA",0.1394780685970834,0.08201375580011608,0.23433822312050456,0.6836480210793793
"Lebanon NH HRR, USA",0.11204540306287497,0.07912004798016778,0.22468229786470834,0.6961976541551238
"Tupelo MS HRR, USA",0.17834453481389656,0.15236970298808344,0.1689097696542365,0.67872052735768
"Bangor ME HRR, USA",0.13217585274164553,0.12124193685898346,0.25027397042350075,0.6284840927175157
"Marshfield WI HRR, USA",0.13216329190304638,0.0897482815868278,0.1792290046755888,0.7310227137375833
"Fort Collins CO HRR, USA",0.05437332669285152,0.08782244247924047,0.1145302552946008,0.7976473022261588
"Dothan AL HRR, USA",0.19020606357655592,0.1788611682588336,0.21395095236420092,0.6071878793769655
"Joplin MO HRR, USA",0.1623036486192723,0.19124785281574647,0.17897052570692643,0.6297816214773271
"Columbus GA HRR, USA",0.15556043441111114,0.1707390473508096,0.1849794052552172,0.6442815473939733
"Paducah KY HRR, USA",0.1508201341278452,0.08505342848514279,0.28382942581034987,0.6311171457045073
"Florence SC HRR, USA",0.23975495781908868,0.1614888243858403,0.24535427485432068,0.593156900759839
"Bradenton FL HRR, USA",0.07730159435681987,0.18778594384736047,0.1297462758411157,0.6824677803115239
"Waco TX HRR, USA",0.15312298708564617,0.20410992243215847,0.1347805578051969,0.6611095197626445
"Iowa City IA HRR, USA",0.11008643097160482,0.06820374282735245,0.16981127860314496,0.7619849785695025
"Fort Smith AR HRR, USA",0.19656284982931743,0.17623953629611386,0.25041170261960327,0.5733487610842828
"La Crosse WI HRR, USA",0.12705654360630042,0.07248099117208072,0.1499172817340323,0.777601727093887
"Grand Junction CO HRR, USA",0.10105249062206664,0.1580042932414079,0.20347622604953175,0.6385194807090604
"Palm Spr/Rancho Mir. CA HRR, USA",0.08702123120806432,0.11825706940852102,0.3114115602263732,0.5703313703651058
"Salem OR HRR, USA",0.07212594797099937,0.10311751077039884,0.23312109537371828,0.6637613938558828
"Boulder CO HRR, USA",0.04279804932777483,0.06514409075547895,0.11173377299275059,0.8231221362517706
"Binghamton NY HRR, USA",0.12640644010905103,0.0555522785741404,0.27498522984477936,0.6694624915810803
"Redding CA HRR, USA",0.10550032530256637,0.09508023995234166,0.3190419012850976,0.5858778587625607
"Sun City AZ HRR, USA",0.07971303400092883,0.09809567240196665,0.17715446951752561,0.7247498580805076
"Huntington WV HRR, USA",0.17755456754496524,0.09103038811946786,0.33286031502999025,0.5761092968505419
"Appleton WI HRR, USA",0.10565134791618751,0.0663889967787998,0.14063210767005832,0.7929788955511418
"Duluth MN HRR, USA",0.13170261386811855,0.06582684969298147,0.20968239873050676,0.7244907515765117
"Aurora IL HRR, USA",0.08298958557968898,0.10763513728808274,0.12678939973727704,0.7655754629746403
"Jackson TN HRR, USA",0.18534404803516225,0.15273620564729426,0.23652891614217147,0.6107348782105343
"Elmira NY HRR, USA",0.12101982794225474,0.056377439316251714,0.2874473239078355,0.6561752367759127
"Cedar Rapids IA HRR, USA",0.09141933259357167,0.052234927495413135,0.15365029841163513,0.7941147740929517
"Scranton PA HRR, USA",0.1318722003682082,0.07006440764805055,0.22401180035353457,0.7059237919984148
"Yakima WA HRR, USA",0.10492419640613984,0.17468321486417976,0.24573089263312647,0.5795858925026938
"Bryan TX HRR, USA",0.10900089198736744,0.1562884102737477,0.08943546874866984,0.7542761209775825
"Hattiesburg MS HRR, USA",0.22659793269400175,0.17329976956226958,0.20688790029144463,0.6198123301462859
"Munster IN HRR, USA",0.12229299981930129,0.10990876542172251,0.19136641787335498,0.6987248167049226
"Lake Charles LA HRR, USA",0.16294789903378634,0.10997566012126898,0.24942823679166098,0.6405961030870699
"Abilene TX HRR, USA",0.15264495859302596,0.2378124856783763,0.12964843362407572,0.6325390806975479
"Hickory NC HRR, USA",0.15259728380673096,0.15452581637602472,0.16112349032994105,0.6843506932940342
"Rome GA HRR, USA",0.16128701939254386,0.20272705111938025,0.16519652464732662,0.6320764242332932
"Chico CA HRR, USA",0.10115415280812165,0.09093424855085813,0.31452836984414945,0.5945373816049925
"Tuscaloosa AL HRR, USA",0.1607976291991204,0.10464028655983969,0.18068550094625127,0.7146742124939091
"Altoona PA HRR, USA",0.17050925390389668,0.07208062794298385,0.25301271283483,0.6749066592221862
"Johnson City TN HRR, USA",0.14113752754854872,0.14750832825651475,0.1756057378449656,0.6768859338985197
"Santa Cruz CA HRR, USA",0.06215299551608071,0.07810908181916768,0.19030458000566525,0.731586338175167
"Idaho Falls ID HRR, USA",0.07067175178994867,0.12673966065545988,0.14672406148479797,0.7265362778597422
"Muskegon MI HRR, USA",0.13260756964636944,0.0711867344491981,0.24618208844289105,0.6826311771079108
"Napa CA HRR, USA",0.10484859052653815,0.10692097632439344,0.2816290956380662,0.6114499280375403
"Alexandria LA HRR, USA",0.18182400292616685,0.1276842003824996,0.32612501660304444,0.546190783014456
"St Cloud MN HRR, USA",0.10449824090274445,0.05393994138248945,0.17558904824163432,0.7704710103758762
"Sioux City IA HRR, USA",0.12626880707136076,0.08874000382063277,0.16351306156080622,0.747746934618561
"Monroe LA HRR, USA",0.23748359627186685,0.11068515685220072,0.3300174957851208,0.5592973473626784
"Bend OR HRR, USA",0.08540987641188284,0.10496937602869966,0.2240824488860078,0.6709481750852926
"Houma LA HRR, USA",0.16858510072884245,0.0987252380422452,0.28822214518801487,0.6130526167697398
"Lynchburg VA HRR, USA",0.1562293630529651,0.10673444060608751,0.16073741790286356,0.732528141491049
"Elyria OH HRR, USA",0.12529866496940498,0.07818029299019949,0.22114134482378428,0.7006783621860162
"San Luis Obispo CA HRR, USA",0.07133821497404186,0.08432383205477685,0.15638078088654123,0.7592953870586819
"Cape Girardeau MO HRR, USA",0.1687709807470452,0.13463461942624944,0.20915092380699274,0.6562144567667578
"Lafayette IN HRR, USA",0.08121179696863605,0.08329517440567098,0.13126922814163555,0.7854355974526935
"Texarkana AR HRR, USA",0.21196866080908905,0.1875086876011989,0.21993849277629593,0.5925528196225053
"Jonesboro AR HRR, USA",0.1490663512721069,0.12064014895836198,0.2829916989922502,0.5963681520493878
"Bismarck ND HRR, USA",0.11894774024983368,0.10005209123606425,0.10947562367566951,0.7904722850882663
"Wilkes-Barre PA HRR, USA",0.14191314825858872,0.06609947809639076,0.22378352974479415,0.7101169921588151
