longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"CA-SD003, USA",0.4192247772589012,0.4925245541172954,0.581720929027517,0.30491016742509464,0.27017471620895717,0.20505660981739302,0.07513488598561793,0.07670980053633424,0.07670530156180445,0.12549039607933327,0.10856379054120431,0.08782824155092293,0.0037249413256788084,0.0045993900922386205,0.005682179507410975,0.00585059242059601,0.005249428864647714,0.004624646409451378,0.06566423950477815,0.042178319639322545,0.03838209212550021,0.49506828642694645,-0.10635602681893264,0.4387646030475498,-0.05005234343953596,0.3887122596080138,0.16472842384556768,-0.03113013279361926,0.15606298532920668,-0.02246469427725825,0.13359829105194843,0.07100984838250032,-0.00027657388440388564,0.07604158096650777,-0.005308306468411336,0.07073327449809644
"CA-SD023, USA",0.30633140467007897,0.4061046145775937,0.5733432678187776,0.4765878673640466,0.4023300798373851,0.26993250819233355,0.10601924290159959,0.10453420083824495,0.0848183218917961,0.060743245980772534,0.05299154880719837,0.03596090828203329,0.003483362626634846,0.003973361451096561,0.005561382822503056,0.0021183783794212468,0.001942790786708646,0.0015046405138926062,0.044716498077446216,0.028123403701772624,0.028878970478663765,0.49055128225959155,-0.060950286853566404,0.4391770284342277,-0.009576033028202535,0.42960099540602514,0.13526781283624414,0.003222838900542896,0.1485752682261995,-0.010084616489412446,0.13849065173678704,0.05841540031820812,-0.002365684354748508,0.06428677592945575,-0.008237059965996142,0.05604971596345961
"CA-SD004, USA",0.5298213785982417,0.6119827991695591,0.6922635380922647,0.33964700319414826,0.2929554449021961,0.21877259213006192,0.01834656990938655,0.01790131216141694,0.017001311847298684,0.04552674496029027,0.03528562623674052,0.02776533400548799,0.009596919721694153,0.010520404191131151,0.012073578020542727,0.004237312669478032,0.003669672689525416,0.0020943728052336408,0.052824070946760976,0.027684740649430696,0.03002927309911035,0.6343452411167907,-0.09757637052729573,0.5916436565271955,-0.054874785937700565,0.536768870589495,0.22356802831026876,0.00275845097853189,0.23996936046228878,-0.013642881173488136,0.22632647928880065,0.06425836392223286,0.000363539760010842,0.06834530561148713,-0.0037234019292434334,0.0646219036822437
"CA-SD010, USA",0.18010096374483708,0.2476569907569656,0.3595654550423613,0.20775826670853362,0.22517291719969815,0.1992609547235128,0.03366295500108693,0.04490149578484091,0.0455793932768516,0.5249776575445038,0.431114775739776,0.34371299079894324,0.001664694089514746,0.0022500198878967637,0.0031577389086271295,0.008905098910654332,0.009570915939772998,0.00676869818711852,0.042930364000869546,0.03933288469104959,0.041954769062585405,0.38734979376949025,0.05063866350064927,0.3992869252770444,0.03870153199309512,0.4379884572701395,0.13586620084016224,-0.0061472867779458484,0.13990915936058593,-0.010190245298369538,0.1297189140622164,0.10015427123305781,-0.012450433404902733,0.10200212206651565,-0.014298284238360576,0.08770383782815508
"CA-SD039, USA",0.43910037179756334,0.48225627948489097,0.5335927081036239,0.3060891404733042,0.2835496621190871,0.22719444706969516,0.0784480281571592,0.08714012495218666,0.09483035629902656,0.10769358772555283,0.10011781206171108,0.09651786745634208,0.0030881546244438274,0.003691444600280505,0.004787407197387351,0.004643841540517034,0.005316333035828127,0.005151791996135631,0.06093687568145956,0.03792834374601556,0.03792542187778933,0.483317187590867,-0.08158565035760368,0.4498133554686065,-0.04808181823534319,0.4017315372332633,0.19787743644813777,-0.06223974289864742,0.17632429364015614,-0.0406866000906658,0.13563769354949035,0.1245191213699371,-0.032524113289393,0.11533541301986214,-0.023340404939318035,0.0919950080805441
"CA-SD024, USA",0.5735617499032133,0.63471440426319,0.6747163990687531,0.15562524196670538,0.1365340585288795,0.12355496611822223,0.037289972899729,0.03344964456753217,0.032225014956171465,0.16561653116531166,0.15330787150441416,0.13069994882466632,0.0016182733255903988,0.0017046761115388077,0.002084081999977347,0.0018554006968641114,0.0018666453373858967,0.0018822637825882363,0.06443283004258614,0.03842269968705946,0.03483732524962133,0.5709316473179615,-0.10633004980946681,0.5300010493350734,-0.06539945182657869,0.4646015975084947,0.1593344277223561,-0.031604532182221395,0.1494162436827768,-0.021686348142642115,0.1277298955401347,0.16137710020579543,-0.03994366507855325,0.14951454574623005,-0.028081110618987867,0.12143343512724218
"CA-SD025, USA",0.34182582001576106,0.3799075428615278,0.4113700886754758,0.257196917192439,0.24895643850144275,0.2458298492366699,0.033283349020071594,0.0383788617678222,0.04689034984503072,0.32685378958316574,0.30431069848524944,0.254224727990106,0.0013328073187115486,0.0014422447861276908,0.0020919601235748586,0.0007221392381382572,0.0006916085161308094,0.000719017409634633,0.03878517763171287,0.02631260508169933,0.0388740067195081,0.4451719701074877,-0.013361551777727465,0.45402159868265357,-0.022211180352893323,0.43181041832976025,0.20978167384570207,-0.012680546533669734,0.218927934730603,-0.021826807418570682,0.19710112731203233,0.15551724715636506,-0.024154498331161955,0.15519959757118798,-0.02383684874598488,0.1313627488252031
"CA-SD033, USA",0.1585278723773461,0.18055503593084932,0.2123773045825706,0.6480692478534542,0.6365261953206915,0.5980326716685431,0.0764884769485653,0.08213108164759085,0.09201332687806708,0.07880733775972065,0.07410264010920753,0.06840767871108577,0.0019213972105810626,0.0021555631660589458,0.0030223250990491853,0.005054573691205682,0.00618081596747565,0.006551713271588139,0.031131094159126974,0.018348667858126146,0.019594979789096138,0.6089027148701321,-0.01188776372986533,0.6178590408341647,-0.020844089693897838,0.5970149511402668,0.32961461905223355,-0.0738323356951725,0.3042070859609566,-0.048424802603895534,0.25578228335706105,0.14071317531153327,-0.04439807728565877,0.11882405414219512,-0.022508956116320616,0.0963150980258745
"CA-SD015, USA",0.2677519288029723,0.3218476695702474,0.39671574681527455,0.3509416597171186,0.3673817030154628,0.33012903428322166,0.026297931251413775,0.027131651294465906,0.030049909997477982,0.30643672157375956,0.24845120059615525,0.20518843161810787,0.0020766123356015234,0.0026719941866628787,0.0035816998840737207,0.0032037497463698115,0.0035015886837546665,0.00308487297359024,0.043291396572764436,0.029014192653251114,0.031250304428253974,0.4708918309272486,-0.051146471386147974,0.4529719549358018,-0.03322659539470113,0.41974535954110065,0.232745631534964,-0.051594476753722,0.21626933319061636,-0.03511817840937437,0.181151154781242,0.13746176377680117,-0.02611424465561811,0.132117849100533,-0.020770329979349952,0.11134751912118306
"CA-SD021, USA",0.37942792454303254,0.432668973495253,0.5152177485076692,0.5039875474533762,0.47367616407360785,0.39193077217433114,0.015689623203115087,0.017080044234032685,0.02089759297223322,0.05596521874908509,0.04894281681097085,0.04297736112474264,0.00329660677863549,0.003851622339205724,0.005206202449705173,0.0015926768095716754,0.0017978993930560722,0.0018658959002120638,0.04004040246318399,0.02198247965387379,0.02190442687110651,0.5963181172747066,-0.03885860044052558,0.5838673251335534,-0.026407808299372393,0.557459516834181,0.301926112619123,-0.04347057988960401,0.2887805891594125,-0.030325056429893527,0.258455532729519,0.12361791771265296,-0.02583211669987423,0.11103528660898872,-0.01324948559620999,0.09778580101277873
