longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Shelburne Population Center, ON, Canada",8989.0,1403.226622281361,1573.6932437532016,5.7120407904666095,0.5255581201392584
"Olds Population Center, AB, Canada",8983.0,1009.2491006615812,943.8364167146495,9.517539099909337,0.4071364819499787
"Taber Population Center, AB, Canada",8978.0,1028.4411959541844,565.0921963877461,15.887672945035002,0.35213907003033007
"Donnacona Population Center, QC, Canada",8952.0,909.5526143956564,431.178567585035,20.761699845469543,0.2020401989575096
"Montmagny Population Center, QC, Canada",8881.0,1110.485560181592,1260.0057742917895,7.048380397297573,0.14811979971119626
"Saint-Sauveur-des-Monts Population Center, QC, Canada",8854.0,659.485523855037,872.8851031358635,10.143373931107043,0.12317591682212996
"Campbellton Population Center, NB, Canada",8833.0,795.6483716962073,327.37910581076846,26.980952184241247,0.13040143494468542
"Bridgewater Population Center, NS, Canada",8790.0,780.2715754931736,623.8059315858683,14.090920837597128,0.46169513429603243
"Embrun Population Center, ON, Canada",8680.0,900.353374952992,841.6922936580359,10.312557291306893,0.5149976134383857
"Coaldale Population Center, AB, Canada",8592.0,1038.6632006235945,1411.4131064752632,6.087516093326419,0.22530107029729313
"Oromocto Population Center, NB, Canada",8585.0,755.969665609634,847.9100437844655,10.124894808042,0.27370242186647054
"Shediac Population Center, NB, Canada",8563.0,690.3712086565774,578.0760840151717,14.812929018830095,0.1006207584530983
"Sutton Population Center, ON, Canada",8477.0,408.2738277153308,63.43426171292104,133.63440782780174,0.5299931317329387
"King Population Center, ON, Canada",8396.0,637.3651619188273,584.172976280352,14.372455318731918,0.5822017913104784
"Renfrew Population Center, ON, Canada",8337.0,752.6254947467943,675.8528117933131,12.335526100540353,0.26523266789238203
"Banff Population Center, AB, Canada",8305.0,1404.925283673143,1971.5634001619314,4.21239306801794,0.12085112017725584
"Essex Population Center, ON, Canada",8233.0,1125.1661391008024,1481.0802938774468,5.558780326788445,0.28695202848996837
"Napanee Population Center, ON, Canada",8173.0,968.4051146029694,985.1619443029073,8.296097963653224,0.21963765223278958
"Edson Population Center, AB, Canada",8166.0,1029.1827872154172,762.5215457340857,10.709205589907004,0.13241301152087587
"Roberval Population Center, QC, Canada",8056.0,1083.9914759499159,732.1299300751914,11.003511356478256,0.29334976618477165
"Dauphin Population Center, MB, Canada",8034.0,899.910583169455,1010.2772714974756,7.952272338158877,0.10794356876569616
"Aylmer Population Center, ON, Canada",7975.0,1173.9184385046306,1106.6467118925277,7.206455243843434,0.27792978006048097
"Port Dover Population Center, ON, Canada",7871.0,745.4339119235258,916.8647142796661,8.5846907154496,0.21703859924980906
"Farnham Population Center, QC, Canada",7869.0,952.7596176117088,1287.598533355849,6.111376951860253,0.21015297003420594
"Yarmouth Population Center, NS, Canada",7848.0,625.4337837793696,417.1108461340808,18.815142480081303,0.31180130191779193
"Contrecoeur Population Center, QC, Canada",7768.0,1157.2784910248906,897.2381095204327,8.65767951402771,0.27048734748786263
"Hanover Population Center, ON, Canada",7761.0,1090.9722524624983,1063.7872800447212,7.295631509782417,0.4044265681673665
"Goderich Population Center, ON, Canada",7728.0,1166.2682700145367,1712.3161373661808,4.513185288253438,0.403247383080258
"Revelstoke Population Center, BC, Canada",7709.0,474.03547277197515,519.5430781602852,14.838038122455137,0.08099576538569259
"Mont-Laurier Population Center, QC, Canada",7634.0,699.1890552269053,705.0981315035292,10.826861764222091,0.18203440614124802
"L'Épiphanie Population Center, QC, Canada",7607.0,957.9536652366269,729.324318059303,10.430202053651334,0.24129586889491358
"Grand Centre Population Center, AB, Canada",7514.0,626.3677709122227,414.4276626171207,18.13102907404614,0.119696991942311
"La Tuque Population Center, QC, Canada",7464.0,946.5629787201136,1070.869878039326,6.97003450472056,0.1510897630930781
"Stephenville Population Center, NL, Canada",7344.0,730.3531919074244,468.97193309019076,15.659785760756032,0.2063367614292775
"The Pas Population Center, MB, Canada",7302.0,841.2013548903262,830.5595959793836,8.791662916602137,0.133170070406174
"Shawnigan - Mill Bay Population Center, BC, Canada",7285.0,383.6310509714147,442.89867970653717,16.44845725172857,0.1384553001316067
"St. Marys Population Center, ON, Canada",7271.0,797.4844655082882,702.6099420309398,10.348558375053306,0.28104061674818126
"Angers Population Center, QC, Canada",7259.0,1400.113199687915,1523.8040240854962,4.763735943246675,0.4154820232709586
"Cold Lake Population Center, AB, Canada",7201.0,879.6988563621958,1261.0695821041854,5.71023209360471,0.24573015582385743
"Fort Frances Population Center, ON, Canada",7159.0,774.8510092547755,895.8321191333644,7.99145269196831,0.20001474667426927
"Kingston - Greenwood Population Center, NS, Canada",7118.0,411.9076605558613,411.5665369380884,17.29489489829625,0.11062258381628737
"Kapuskasing Population Center, ON, Canada",7092.0,695.9443959000043,796.0607447449239,8.908867880770128,0.22775948671015186
"Ponoka Population Center, AB, Canada",7032.0,779.8340533037689,1232.9726147608988,5.7032896885253725,0.24841751887109245
"Plessisville Population Center, QC, Canada",7028.0,1162.0348971046758,1192.631580007052,5.892850833245958,0.24529244063853484
"Saint-Rémi Population Center, QC, Canada",7025.0,1297.8128413934721,1752.918948045695,4.007601154538306,0.24238549192842648
"Innisfail Population Center, AB, Canada",7016.0,1154.8294013032921,1312.9120287573624,5.343846233658522,0.303603782989754
"Happy Valley-Goose Bay Population Center, NL, Canada",6996.0,508.90480086120886,662.4686960002839,10.560498997520936,0.10282839881743853
"Iqaluit Population Center, NU, Canada",6991.0,854.7108540441573,575.23776150918,12.15323552761658,0.09411233134246405
"Drayton Valley Population Center, AB, Canada",6970.0,1022.011434813539,965.6087326238611,7.218244579313537,0.292039118539859
"Sturgeon Falls Population Center, ON, Canada",6939.0,908.2166391525303,1031.9608885982225,6.724092043280518,0.3003511251861874
"Bay Roberts Population Center, NL, Canada",6897.0,271.16928584079795,263.9245884123027,26.13246473733442,0.10081359811577897
"Parry Sound Population Center, ON, Canada",6788.0,772.8466030110188,772.5157996785479,8.786875301223043,0.2511080432544818
"Saint-Félicien Population Center, QC, Canada",6751.0,732.0122614981655,576.5753177093378,11.708791189364272,0.17893391146928486
"Kitimat Population Center, BC, Canada",6727.0,820.9203447394472,1376.6044798336022,4.886661418400389,0.09608665790207671
"New Waterford Population Center, NS, Canada",6723.0,785.1136779194068,603.1162575734882,11.147104584858285,0.2851013746440069
"Huntsville Population Center, ON, Canada",6639.0,631.7234385060437,600.0431965083661,11.064203441739108,0.30396176487578425
"Enfield - Lantz Population Center, NS, Canada",6583.0,490.39779428218856,544.1801416741813,12.097097074779809,0.2004386064739109
"Pont-Rouge Population Center, QC, Canada",6579.0,1011.5290656382737,954.3764793145823,6.893506014235526,0.3085838842855064
"Devon Population Center, AB, Canada",6545.0,984.6310105607213,458.2788658678577,14.281697209853915,0.39815439629194244
"Slave Lake Population Center, AB, Canada",6542.0,970.8217978092975,987.4324454706349,6.625263358529727,0.404862675111195
"Rocky Mountain House Population Center, AB, Canada",6518.0,760.0761494022802,826.5223596961107,7.886054047462778,0.38385843348685833
"Nobleton Population Center, ON, Canada",6507.0,706.4848544802302,755.2346900120737,8.615864824609652,0.4046368503777328
"Drumheller Population Center, AB, Canada",6497.0,547.8766222765726,635.2249602928669,10.227872653185093,0.12733262286551927
"Chibougamau Population Center, QC, Canada",6491.0,977.7256189213828,1049.3572996385035,6.18569099603739,0.23442638393043624
"Perth Population Center, ON, Canada",6486.0,751.9401658247846,669.1534192916766,9.692844440465787,0.23147326444455243
"Wainwright Population Center, AB, Canada",6461.0,927.4923908089457,1256.898927015398,5.140429243059453,0.3004091352513431
"Smithville Population Center, ON, Canada",6456.0,856.4918332039819,1052.6402518152543,6.133149467604697,0.38544728422295094
"Bonnyville Population Center, AB, Canada",6359.0,1008.0753459047244,948.3325000902493,6.705454046333789,0.1705574584090826
"Beaupré Population Center, QC, Canada",6342.0,394.95305453264564,302.87683811606297,20.939204329549074,0.19356740953581736
"Coaticook Population Center, QC, Canada",6333.0,688.0633344027035,715.2735573269206,8.853955154818424,0.4233427974978523
"Corunna Population Center, ON, Canada",6266.0,1118.084760225721,1654.5054971261638,3.7872343191871476,0.2350688779095398
"Carbonear Population Center, NL, Canada",6235.0,353.194097104192,424.470166651158,14.68890039832671,0.06276219645704101
"Saint-Jovite Population Center, QC, Canada",6206.0,504.0357034278099,522.4489894626695,11.878671650571615,0.20583072821016177
"Chelmsford Population Center, ON, Canada",6199.0,882.0379269813535,1126.8804693578304,5.501027099646684,0.1997527682268906
"Tay Population Center, ON, Canada",6188.0,519.8532329588015,663.1326316742117,9.331466594212307,0.060655408863711915
"Kirkland Lake Population Center, ON, Canada",6180.0,1077.4041258543607,1467.3170843867192,4.2117685848270465,0.2910920961097223
"Clarenville-Shoal Harbour Population Center, NL, Canada",6143.0,344.9050062103861,469.6277621268658,13.080572520200633,0.13369151401692303
"Russell Population Center, ON, Canada",6135.0,979.7441322311727,1307.4623882481849,4.6922955911718685,0.33311644409414315
"Almonte Population Center, ON, Canada",6098.0,922.6865583305952,1370.5062487571115,4.4494507088385555,0.32789828211789
"Nicolet Population Center, QC, Canada",6083.0,699.8510396465591,957.4048982966577,6.353633672464401,0.23979159119065477
"Chippawa Population Center, ON, Canada",6077.0,992.329001189897,1490.8895841412796,4.076089916142396,0.14676162563242812
"Sainte-Adèle Population Center, QC, Canada",6019.0,532.5693527439062,649.3879811737337,9.268727131538503,0.0806551887711343
"Dunnville Population Center, ON, Canada",5907.0,1005.1345693826952,993.5078763829658,5.945599567368743,0.39433341933765675
"Manotick Station Population Center, ON, Canada",5873.0,427.97688287919664,630.7422693762671,9.311251655621136,0.18474825043340368
"Brighton Population Center, ON, Canada",5847.0,605.063868383183,772.5777954566216,7.56816987801754,0.5860856814795631
"Porcupine Population Center, ON, Canada",5832.0,609.5884842089271,682.1346570812999,8.549631571211776,0.15762762459353366
"Lac-Mégantic Population Center, QC, Canada",5808.0,553.0183771881304,460.58442361464046,12.610066042657598,0.20260593878932717
"Gravenhurst Population Center, ON, Canada",5789.0,624.0695432102495,915.3884639617917,6.324091058505663,0.08564798799416934
"Mont-Joli Population Center, QC, Canada",5730.0,1037.1718782527037,720.0920637130283,7.9573158610501284,0.14087468595917657
"Melfort Population Center, SK, Canada",5718.0,871.029062232576,1319.0601571473744,4.3349046432922815,0.22099117608685295
"Oliver Population Center, BC, Canada",5708.0,688.5697525973155,924.9861392820077,6.170903279081199,0.15107875114866587
"Mount Albert Population Center, ON, Canada",5695.0,1127.6458883306727,1216.3019078793322,4.682225657221442,0.5497783761187675
"St. Paul Population Center, AB, Canada",5685.0,808.1011748162686,1129.2844500365159,5.034161233528163,0.1949641228196942
"Rawdon Population Center, QC, Canada",5680.0,578.6362081303555,646.3519215567787,8.787782337398127,0.085906267062508
"Petrolia Population Center, ON, Canada",5632.0,753.0534820383259,862.5451994844566,6.5295128920388725,0.2735965190210198
"La Sarre Population Center, QC, Canada",5629.0,717.1184142894276,935.3198949281556,6.018261805959317,0.16750714460074842
"Asbestos Population Center, QC, Canada",5623.0,955.7768621360469,1080.2459014142291,5.205296305811962,0.19657833747341738
"Antigonish Population Center, NS, Canada",5620.0,790.943428396936,944.599257387927,5.949612977190797,0.19038952275809837
"Stettler Population Center, AB, Canada",5595.0,627.398229714919,737.3321846867815,7.588167336512992,0.25779750978864074
"Niverville Population Center, MB, Canada",5593.0,880.0934847540539,1322.9662389091397,4.227621110431166,0.505352475361767
"Louiseville Population Center, QC, Canada",5577.0,906.4079766146325,1373.6945469427023,4.059854508713151,0.15606970644306126
"Lively Population Center, ON, Canada",5569.0,490.69506618625576,474.0617984609791,11.747413561015705,0.16965255803517681
"Fernie Population Center, BC, Canada",5519.0,795.0338187756726,1132.5998190904943,4.872859687044532,0.16904595187545468
"Windsor Population Center, NS, Canada",5514.0,463.2722146460676,512.7833953950334,10.753078296835596,0.1277086496336064
"Rockwood Population Center, ON, Canada",5488.0,881.2213155373007,919.3509031425842,5.969429062657758,0.3744145480154211
"Creston Population Center, BC, Canada",5459.0,779.8083172245429,902.0314856293061,6.05189517990218,0.28858069918185836
"Sussex Population Center, NB, Canada",5447.0,476.41113998657653,500.00272029514565,10.893940730531828,0.26072984876866057
"Port-Cartier Population Center, QC, Canada",5400.0,650.5172998909162,895.5213769188479,6.030006808524625,0.2221964623704846
"Redcliff Population Center, AB, Canada",5385.0,893.4479710364135,725.138455804905,7.426168005422689,0.27238972610731965
"Ayr Population Center, ON, Canada",5383.0,744.6073030250337,900.6745567001817,5.976631581247058,0.284662613986192
"Gananoque Population Center, ON, Canada",5383.0,967.5704578601951,708.8936380098843,7.593522795763818,0.6121706565940136
"Vegreville Population Center, AB, Canada",5383.0,822.5933434049277,1050.1399317598068,5.125983535336342,0.3189092041175015
"Dryden Population Center, ON, Canada",5355.0,647.012723895132,722.7043227450732,7.409669254031739,0.16320063791772663
"Bromont Population Center, QC, Canada",5345.0,519.4652976703585,668.7558306855634,7.992453680023494,0.15164684556958632
"Delhi Population Center, ON, Canada",5344.0,845.9861939577474,1385.4934057294035,3.857109660645848,0.16105896991983876
"Armstrong Population Center, BC, Canada",5323.0,714.3569905906999,1019.735655124451,5.219980269641908,0.44536352161657905
"La Ronge Population Center, SK, Canada",5317.0,349.41457509572217,519.353755196709,10.237723221980263,0.10642161992769107
"Smithers Population Center, BC, Canada",5316.0,562.4523114549279,507.7312626821285,10.4701057246659,0.12032141975536763
"Humboldt Population Center, SK, Canada",5313.0,928.0413101174985,1525.8960904813778,3.4818884674669404,0.15533961190759715
"Mississauga Beach Population Center, ON, Canada",5293.0,716.0324059392178,909.7411346945769,5.818138587057509,0.21590568406092772
"Merritt Population Center, BC, Canada",5248.0,730.8554505644291,1166.729631754177,4.498042954570063,0.15625308572113908
"Acton Vale Population Center, QC, Canada",5220.0,937.9676442677215,927.2462780106795,5.629572341017129,0.3322110959289052
"Langdon Population Center, AB, Canada",5193.0,678.2696371746777,1168.451834033632,4.4443423757341876,0.45379882537874705
"Meadow Lake Population Center, SK, Canada",5141.0,1041.8013859583239,1567.7408662814844,3.279240919574871,0.3204069395025799
"Meaford Population Center, ON, Canada",5078.0,676.6468957926144,645.2662998069743,7.86961910380108,0.3210888640597513
"Wolfville Population Center, NS, Canada",5057.0,653.8503013103781,780.1330702004923,6.482227447043571,0.4201587473931202
"Stonewall Population Center, MB, Canada",5046.0,943.126770867183,841.2314324429364,5.998349330987804,0.6389260231275263
"Oakbank Population Center, MB, Canada",5041.0,756.4186437095403,935.4102219436501,5.389079445299962,0.44556747385716877
"Mount Forest Population Center, ON, Canada",5040.0,1010.266253346338,1313.6341436518123,3.836684684511281,0.35490972869663323
"Didsbury Population Center, AB, Canada",5024.0,797.7884816661775,925.040931145805,5.43111102530026,0.5139944331428786
"Peachland Population Center, BC, Canada",5006.0,327.9150745771261,509.4558675721788,9.826170074075668,0.13144097229544752
"Windsor Population Center, QC, Canada",4981.0,805.4889503738885,930.1793321214118,5.354881395440266,0.21762364391299688
"Neepawa Population Center, MB, Canada",4938.0,1162.8338445120014,2094.2826080244436,2.357847971940168,0.40947385552566207
"Saint-Apollinaire Population Center, QC, Canada",4933.0,959.4061937944292,1112.4638283422069,4.434301479582626,0.17713447567531787
"Kimberley Population Center, BC, Canada",4908.0,594.5756281590071,1086.9764771207556,4.5152771042484625,0.10401674495587382
"Sainte-Brigitte-de-Laval Population Center, QC, Canada",4872.0,440.4965856592298,759.3056052526598,6.416388824600915,0.12508502183190562
"Mitchell Population Center, ON, Canada",4868.0,818.4435711809396,940.4588807079737,5.176196535392796,0.4584009844500363
"Exeter Population Center, ON, Canada",4863.0,887.1159726037636,1104.2699129108903,4.40381463186023,0.35657053956562057
"Osoyoos Population Center, BC, Canada",4859.0,561.494184593043,482.2750138816714,10.075164294520512,0.16591452787185393
"Westlock Population Center, AB, Canada",4820.0,759.4885111042477,915.8826886952779,5.262682720716491,0.19140282406036618
"Azilda Population Center, ON, Canada",4793.0,674.9693728946544,706.1774958245022,6.787245456475359,0.3424238200277067
"Napierville Population Center, QC, Canada",4740.0,704.9833343620397,813.7660296490665,5.824770053431829,0.199300069137116
"Waterloo Population Center, QC, Canada",4727.0,510.3646845797845,523.4986634363602,9.029631458791,0.3142816670087089
"Walkerton Population Center, ON, Canada",4724.0,944.0228282493166,1183.0053231905595,3.993219563255553,0.3054651960931538
"Flin Flon Population Center, MB-SK, Canada",4722.0,629.2264489057052,1055.2552252739727,4.474746854510046,0.2501842606759568
"White City Population Center, SK, Canada",4713.0,618.0155624698119,745.2993748697586,6.3236333732650705,0.20212882749323394
"Stayner Population Center, ON, Canada",4699.0,747.7486021403,972.3046673776079,4.8328473138708885,0.22897744022961358
"Lac-Alouette Population Center, QC, Canada",4687.0,502.0397515041494,681.2262830287588,6.880239527989751,0.43335061565329386
"Tilbury Population Center, ON, Canada",4687.0,815.9261693442885,1127.798942605015,4.155882598341388,0.3655948818534617
"Berthierville Population Center, QC, Canada",4677.0,705.0726638929906,859.3140882814588,5.44271304727882,0.1252836139444889
"Woodstock Population Center, NB, Canada",4602.0,571.8296003125827,797.857197846607,5.7679494681763375,0.2266926960607966
"Caledon East Population Center, ON, Canada",4568.0,495.819352182994,702.1859354379761,6.505399452569198,0.2579392276565284
"Amqui Population Center, QC, Canada",4560.0,650.3080747406785,641.5339865167791,7.1079632503316095,0.15905193946942692
"Tracadie-Sheila Population Center, NB, Canada",4528.0,364.3425009520922,432.6532469679259,10.465655884319936,0.09061105143408825
"Picton Population Center, ON, Canada",4508.0,738.0070493072269,747.2919894645535,6.032447909993058,0.19704114963010033
"Aldergrove East Population Center, BC, Canada",4496.0,1917.3223246032794,1762.3840992380897,2.5510897436851034,0.6227179843560618
"Blenheim Population Center, ON, Canada",4487.0,805.3847370867941,974.5047236078207,4.604390200786494,0.43884521913759267
"Hope Population Center, BC, Canada",4434.0,496.49228011536303,693.1824379974366,6.396584444362967,0.10549644927898771
"Sainte-Martine Population Center, QC, Canada",4412.0,640.7747552903398,1179.4644847009795,3.7406806709559723,0.22338319452891828
"Princeville Population Center, QC, Canada",4396.0,751.2689689436553,1104.754498296888,3.9791646078626184,0.1657900140054404
"Terrasse-des-Pins Population Center, QC, Canada",4395.0,587.9229225852908,659.1697570109695,6.667478222801507,0.3087333296271942
"Vineland Population Center, ON, Canada",4395.0,678.7291646532062,684.3216278693428,6.422418671296379,0.13479926683711577
"Verchères Population Center, QC, Canada",4359.0,976.3012574180276,1122.1453640032685,3.8845234671283673,0.2596497860999163
"Dorchester Population Center, ON, Canada",4355.0,520.7935656726642,711.7619545448958,6.118618692937316,0.21411665687511988
"Grand Falls / Grand-Sault Population Center, NB, Canada",4349.0,445.6280585278499,537.1732809795564,8.096083990010504,0.2113352504236003
"Deer Lake Population Center, NL, Canada",4346.0,473.37089246065386,423.1294699834396,10.271087948967708,0.24509642841247511
"Baie-Saint-Paul Population Center, QC, Canada",4308.0,644.2602440692342,887.5854320537247,4.853617290711956,0.11785424614276181
"Peace River Population Center, AB, Canada",4264.0,469.749472412001,662.8294736042621,6.433027150729559,0.17927859945823602
"New Liskeard Population Center, ON, Canada",4232.0,579.7659562030855,293.191293718547,14.434262171722487,0.5011975627282944
"Richmond Population Center, ON, Canada",4228.0,754.4566919102373,980.0417017637805,4.3141021370732195,0.37832301453920203
"Altona Population Center, MB, Canada",4227.0,765.6709740280857,879.6006334979612,4.805589990528125,0.5640641400670041
"Waterford Population Center, ON, Canada",4227.0,739.1248181072173,1172.318817630861,3.605674443188026,0.43514375674518857
"Cumberland Population Center, BC, Canada",4190.0,831.5848815309392,1069.2060047499526,3.9187957992995788,0.42509527063934904
"Grand Forks Population Center, BC, Canada",4166.0,490.8660116730539,482.230187530685,8.639027808135532,0.14168931345979252
"Beeton Population Center, ON, Canada",4151.0,998.5703196923978,1659.1346020087256,2.501906713882259,0.5564470750210131
"Nipawin Population Center, SK, Canada",4147.0,780.7360125247454,1231.5854196579626,3.3672045266269146,0.23631760615040878
"Maniwaki Population Center, QC, Canada",4094.0,521.0594441225963,643.3244633006333,6.363818311828792,0.18760718009528687
"Prescott Population Center, ON, Canada",4078.0,767.9638136650614,882.1972924346272,4.622548759751707,0.6819115194069008
"Melville Population Center, SK, Canada",4075.0,810.0810068324032,1434.505755413757,2.8406996518634675,0.27870902801984015
"Barrhead Population Center, AB, Canada",4055.0,717.5339099411339,833.4295515054806,4.865438227712441,0.25462670724244746
"Kemptville Population Center, ON, Canada",4051.0,847.4799173146748,1047.1701537836004,3.868521257374517,0.28668903589179934
"Chemainus Population Center, BC, Canada",4033.0,588.2735282634419,608.0563615586628,6.632608841821832,0.22290073457620083
"Jasper Population Center, AB, Canada",4029.0,726.4113649448699,2188.9536890662175,1.8406054089334,0.17553482565199796
"Southampton Population Center, ON, Canada",3993.0,426.0096734618343,433.32044220514,9.214889516127784,0.193708276792977
"Sparwood Population Center, BC, Canada",3990.0,394.7282717189634,425.18914456060537,9.384058955981356,0.11519753899288789
"Swan River Population Center, MB, Canada",3989.0,616.3503988881838,646.4481755341997,6.170641593510021,0.09717158106494009
"Espanola Population Center, ON, Canada",3986.0,808.3345399926177,1008.214991093966,3.953521853186275,0.3009556569538027
"Casselman Population Center, ON, Canada",3970.0,837.4515820913274,732.8571780463977,5.417153735988455,0.3944523767596309
"Raymond Population Center, AB, Canada",3942.0,689.3516567088964,1005.5565609756969,3.9202170747859832,0.4280666022069264
"Kent Population Center, BC, Canada",3936.0,693.1924805665456,978.0132220652923,4.024485468292812,0.2565638624829459
"La Pocatière Population Center, QC, Canada",3921.0,651.7582041339116,750.6810840325343,5.22325669768717,0.2618400460839977
"Saint-Césaire Population Center, QC, Canada",3869.0,859.9911228650103,1613.1499347141623,2.3984131398706947,0.2336219001746692
"Bromptonville Population Center, QC, Canada",3862.0,566.2872166692714,507.10634750855655,7.615759532441734,0.2298002416996584
"Deep River Population Center, ON, Canada",3860.0,583.0407143260505,455.51030220999047,8.474012511402076,0.4671210447026453
"Sackville Population Center, NB, Canada",3798.0,522.3016011372913,620.916862686131,6.116760919601344,0.12884915012352774
"Sioux Lookout Population Center, ON, Canada",3781.0,560.888959197595,597.84276634899,6.324405366799814,0.2481832267248128
"Cochrane Population Center, ON, Canada",3774.0,733.2361005369957,988.7644559652355,3.816884776987465,0.2751675361749474
"East Angus Population Center, QC, Canada",3678.0,665.6792667512814,730.0385965063972,5.038089790870078,0.41863651548489134
"Carstairs Population Center, AB, Canada",3660.0,554.0883676838655,758.7894987875476,4.823472130081176,0.2504931486991558
"Battleford Population Center, SK, Canada",3651.0,705.9344310013845,1705.8092788228616,2.140333063799177,0.2449413134521776
"Rossland Population Center, BC, Canada",3645.0,743.6442888840858,909.9986425438423,4.005500480539881,0.23239780435784224
"Golden Population Center, BC, Canada",3640.0,522.7542921834453,577.0816657622844,6.307599454215575,0.17068407630980703
"Cobble Hill Population Center, BC, Canada",3610.0,327.6205826163921,539.2432234569404,6.694567206347592,0.11861172974448596
"Beauceville Population Center, QC, Canada",3598.0,465.56103038030705,557.9397836961944,6.448724584872333,0.3429855113383955
"Crossfield Population Center, AB, Canada",3579.0,848.2657855617441,895.9173784380408,3.9947880085099987,0.6337567825186017
"Bobcaygeon Population Center, ON, Canada",3576.0,466.55247919824495,650.3743294587169,5.498371995979878,0.15676032769340684
"Filion Population Center, QC, Canada",3572.0,692.3484192775205,975.1935400374786,3.662862655819809,0.2697260155009899
"Chisasibi Population Center, QC, Canada",3565.0,401.5301978549593,657.1530533521222,5.424915827165405,0.16094755272842848
"Vermilion Population Center, AB, Canada",3552.0,514.2227208311422,895.2845486050911,3.9674537056785315,0.14998107024557947
"Saint-Félix-de-Valois Population Center, QC, Canada",3544.0,576.8864612514682,867.7182043934164,4.084275265928591,0.21644939663006146
"Hearst Population Center, ON, Canada",3537.0,492.56398516882444,677.0742817077072,5.2239467596953,0.17992108404166535
"Wellesley Population Center, ON, Canada",3536.0,856.946655998913,2062.5127400454553,1.7144136525052789,0.3371672507094307
"La Malbaie Population Center, QC, Canada",3534.0,416.03606520192756,875.6234192365366,4.035981590215259,0.12474766759601758
"Cardston Population Center, AB, Canada",3519.0,590.6529845268742,906.342669577636,3.882637459449952,0.33330092751778934
"Hampton Population Center, NB, Canada",3499.0,320.8156099634553,430.07185268677193,8.135849807749164,0.4289741574902711
"Saint-Joseph-de-Beauce Population Center, QC, Canada",3494.0,679.052557318206,812.3888800145907,4.300895895986719,0.29531342399192023
"Thornbury Population Center, ON, Canada",3474.0,427.99797029083845,479.10484308176,7.251022506168146,0.05667686103229177
"Sainte-Julienne Population Center, QC, Canada",3469.0,310.37452807855567,526.4515893885425,6.589399804128501,0.11939153731415629
"Pincher Creek Population Center, AB, Canada",3463.0,607.587208376654,847.4002872241152,4.086616504868055,0.291893080121547
"High Level Population Center, AB, Canada",3461.0,896.6688326251932,1281.81268811348,2.700082494185449,0.2558758478832061
"Saint-Germain-de-Grantham Population Center, QC, Canada",3436.0,792.6907410383304,1291.6882335675411,2.6600846169435473,0.34018301893833436
"Claresholm Population Center, AB, Canada",3434.0,648.0021779540184,1279.6030153454076,2.6836448170396414,0.3661367254541772
"Port Hardy Population Center, BC, Canada",3393.0,649.8062261259055,530.5129893335163,6.395696369777161,0.2615149757242918
"Domaine-Ouellet Population Center, QC, Canada",3391.0,974.9692887642727,2900.060565919357,1.169285924525169,0.5979488963440129
"St. Stephen Population Center, NB, Canada",3389.0,474.53147546765837,783.4375106804295,4.325807679359893,0.11306080609805973
"Still Water Lake Population Center, NS, Canada",3379.0,238.19348274708912,404.09072567545337,8.361983548006132,0.10187095971473771
"Campbellford Population Center, ON, Canada",3372.0,615.84193407042,827.3199578591294,4.07581126016322,0.20772390060437182
"Sainte-Anne-des-Monts Population Center, QC, Canada",3370.0,326.1977373989862,267.9413239519345,12.577380563382368,0.1213829334451686
"Fossambault-sur-le-Lac Population Center, QC, Canada",3367.0,314.535545852338,354.877577571163,9.487778920957105,0.3292483005356944
"Penhold Population Center, AB, Canada",3359.0,881.6298758176099,1995.0464071374963,1.683670108115185,0.6683846315345315
"St. George Population Center, ON, Canada",3354.0,725.7763405301287,1129.9195258622835,2.9683529872983105,0.4624485418009654
"Beaverton Population Center, ON, Canada",3347.0,546.7916192912124,322.9326373619908,10.364390627535691,0.3559287870433447
"Invermere Population Center, BC, Canada",3340.0,592.1937190042431,772.9396805560706,4.321165136194233,0.30382842782521646
"Black Lake Population Center, QC, Canada",3266.0,605.2476333952993,1400.4956924768678,2.332031449681838,0.2444654880375865
"Haileybury Population Center, ON, Canada",3247.0,531.4378143347493,1080.5630887986051,3.004914783467284,0.1798728849462831
"Warwick Population Center, QC, Canada",3239.0,686.7909727455398,822.0570368518573,3.9401158980452826,0.46923653386671155
"Lorette Population Center, MB, Canada",3230.0,720.0456400018767,1019.1257649760121,3.169383123265485,0.3101940740861507
"Ballantrae Population Center, ON, Canada",3224.0,427.98087197557953,427.1790146841564,7.547187219352829,0.3236327828744815
"Caraquet Population Center, NB, Canada",3190.0,239.93670367118224,406.93996938084683,7.838994053234775,0.07177906412360792
"Mistissini Population Center, QC, Canada",3190.0,644.6729127043678,1046.1968175132617,3.0491394607588385,0.15993073170736524
"Saint-Pie Population Center, QC, Canada",3189.0,772.2070075678494,1239.2301603830074,2.5733718416071953,0.3355638647269149
"Lake Cowichan Population Center, BC, Canada",3181.0,502.4009715917319,718.1946985803571,4.429161070511697,0.1542846191294306
"Tavistock Population Center, ON, Canada",3171.0,724.6334095220981,1157.15369850847,2.740344695857868,0.42875444638527793
"Saint-Agapit Population Center, QC, Canada",3168.0,706.9930844678643,1404.1015855226146,2.256247007100168,0.29599497741612835
"Mitchell Population Center, MB, Canada",3136.0,607.9433605836111,768.672516754871,4.079760797536186,0.3652923343580851
