longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Wytheville VA HSA, Roanoke VA HRR, USA",0.9240083628549858,0.013241187060804925,0.024014170393170334,0.003687786747197863,0.0016551483826006156,5.807538184563563e-05,0.033335269179394854,0.8734043975200698,0.12221343671222543,0.016633249977180565
"Yankton SD HSA, Sioux Falls SD HRR, USA",0.8929235417150825,0.041918429003021146,0.009760632117127585,0.004154078549848943,0.021845224262142693,0.00029049500348594004,0.029107599349291195,0.821584243990171,0.1077629708568615,0.01966652355233491
"Lackawanna NY HSA, Buffalo NY HRR, USA",0.7987914705711464,0.07268607286038,0.06609145314043344,0.013363546569054674,0.0030503747603276973,2.905118819359712e-05,0.04598803091046424,0.6946289825230636,0.1278715874346332,0.09910478243694933
"Oakdale CA HSA, Modesto CA HRR, USA",0.6243953610350254,0.28145579579229557,0.00661460458068652,0.0220583950113643,0.005886123899994172,0.002476834314353983,0.057112885366280085,0.5151660345503132,0.08118346807354053,0.07700581698156544
"Jacksonville TX HSA, Tyler TX HRR, USA",0.5387286948400654,0.27142190053700677,0.14817300957272939,0.005924585570861546,0.002072145692271772,0.000408592108335279,0.03327107167872986,0.5497350450335067,0.26563583537409974,0.13674403887903488
"Dunedin FL HSA, Clearwater FL HRR, USA",0.8442639712541263,0.07136805819286611,0.025999824720282786,0.015161695539131197,0.0017820104583564605,0.0012269580205077268,0.04019748181472934,0.7273839958896632,0.03150924120558888,0.047814976058872305
"Lakewood CA HSA, Los Angeles CA HRR, USA",0.3108294053927453,0.35143601604356356,0.10442954592030916,0.1633632930292473,0.003308253066721316,0.009983312351787335,0.05665017419562608,0.28035978198037403,0.02616814313361931,0.12412063515668266
"Ottawa IL HSA, Peoria IL HRR, USA",0.8546572934973637,0.07756297598125367,0.015026362038664323,0.008816637375512595,0.0017867603983596954,8.787346221441125e-05,0.04206209724663152,0.7569684503565738,0.0721610881837073,0.023824006837773283
"Royston GA HSA, Atlanta GA HRR, USA",0.8201654055956361,0.04677693706375741,0.08490234031321485,0.011818875007331808,0.001173089330752537,0.00020529063288169395,0.0349580620564256,0.7464321571875866,0.199378103034921,0.06276210171848456
"Marion IL HSA, Paducah KY HRR, USA",0.8557417606691603,0.027361352457809324,0.055135039613583486,0.010072747621712367,0.004447324242334992,5.890495685211911e-05,0.0471828704385474,0.7718676660077906,0.12629564553494332,0.028611912779023783
