longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"Crooked Creek ANVSA, USA",0.0,0.0,229.25877590844846,0.7111111111111111,2.2209205235717397,0.0,81.36432730662268,0.0,445.884866019807
"Tatitlek ANVSA, USA",0.0,0.0,33.48684824820008,0.4222222222222222,1.580302153189349,0.0,78.32199283880146,0.0,167.9416683359659
"Nikolai ANVSA, USA",0.0,0.0,309.8437096885426,1.0,0.2221746976558928,0.0,62.55234165951988,0.0,308.25165183877016
"Perryville ANVSA, USA",0.0,0.0,344.70439483856967,0.6818181818181818,1.1602782724753498,0.0,273.9615524050091,0.0,802.5193445988873
"Hughes ANVSA, USA",0.0,0.0,329.30764251054086,0.9883720930232558,1.1255934902294662,0.0,325.26676794261397,0.0,335.17507838688516
"Inalik ANVSA, USA",0.0,0.0,215.44556939790314,1.0,0.6324439624111747,0.0,213.2679205817577,0.0,991.2254370656832
"Chitina ANVSA, USA",0.0,0.0,107.96234404011993,0.0,34.30616584035063,0.0,127.36221795426981,0.0,278.417962950473
"Chignik Lagoon ANVSA, USA",0.0,0.0,299.78417711935197,0.18055555555555555,2.008623097288993,0.0,219.855666955955,0.0,743.9625483965157
"Anvik ANVSA, USA",0.0,0.0,222.0089587621414,1.0,1.445508842998677,1.0,1.5047441079231931,0.0,565.8591644009482
"Oscarville ANVSA, USA",0.0,1.0,7.174436987579666,0.0,2.2062421819705573,1.0,6.848119445401956,0.0,648.5565188658044
"Pilot Point ANVSA, USA",0.0,0.0,168.860014377877,0.5857142857142857,1.440119283690272,0.0,69.26190566751994,0.0,600.4282072427557
"Levelock ANVSA, USA",0.0,0.0,95.44620126300006,0.6086956521739131,2.4481227599966084,0.0,48.11751641789662,0.0,459.27394919850883
"Igiugig ANVSA, USA",0.0,0.0,154.96961937685353,0.4852941176470588,2.133270690793412,0.0,83.0492104051176,0.0,399.14728571129626
"Clarks Point ANVSA, USA",0.0,0.0,18.45184295907264,1.0,0.6559222528072574,1.0,23.458364791207945,0.0,554.7070915522563
"South Naknek ANVSA, USA",0.0,0.0,92.40777261697093,0.0,6.089136195301097,0.7910447761194029,23.078521943499837,0.0,493.7268559948704
"St. George ANVSA, USA",0.0,0.0,647.530121470871,0.5970149253731343,2.1342413771042286,1.0,6.345480616902288,0.0,696.7661486028331
"Chignik Lake ANVSA, USA",0.0,0.0,306.86637166288403,0.8615384615384616,2.167463619141328,0.0,231.2125265026685,0.0,758.7275701561326
