longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Warren city, Michigan, USA",1.0,2.167390923129613
"Pasadena city, California, USA",1.0,2.662755625474524
"Carolina zona urbana, Puerto Rico, USA",1.0,2.963297113877672
"Cedar Rapids city, Iowa, USA",0.9993468984935125,4.512611998947047
"Columbia city, South Carolina, USA",0.9670255475777354,2.5184355106225933
"Dayton city, Ohio, USA",0.9999055108953206,1.9324467618272152
"Elizabeth city, New Jersey, USA",1.0,1.3361546515259897
"Hampton city, Virginia, USA",1.0,3.2121029073387133
"Kent city, Washington, USA",1.0,6.476031832739256
"Stamford city, Connecticut, USA",0.9903953342438448,3.1542357130043146
"Victorville city, California, USA",0.9609079445145019,5.186406714344824
"Miramar city, Florida, USA",1.0,3.0242791957550668
"Coral Springs city, Florida, USA",1.0,2.657017688277621
"Sterling Heights city, Michigan, USA",1.0,4.575416044927757
"New Haven city, Connecticut, USA",1.0,2.543262528925293
"Carrollton city, Texas, USA",1.0,2.4443222935440523
"Midland city, Texas, USA",0.9996830236524732,3.0391361163309942
"Norman city, Oklahoma, USA",0.9511572139381205,3.6629671677186675
"Santa Clara city, California, USA",1.0,3.4271535026686846
"Athens-Clarke County unified government (balance), Georgia, USA",0.9593370183097265,4.500935160444576
"Thousand Oaks city, California, USA",0.9985101452017217,3.6610556805235377
"Topeka city, Kansas, USA",1.0,3.1681744234207443
"Simi Valley city, California, USA",1.0,4.161159327359009
"Vallejo city, California, USA",1.0,2.7915670322810846
"Fargo city, North Dakota, USA",0.9999047989274013,1.952353057734558
"Allentown city, Pennsylvania, USA",1.0,1.3453132216769033
"Pearland city, Texas, USA",0.999395837639315,4.81098453966713
"Lewisville city, Texas, USA",1.0,3.3135112414065597
"Columbia city, Missouri, USA",1.0,3.13207643588476
"Concord city, California, USA",1.0,3.530360979778032
"Abilene city, Texas, USA",0.9548257736735314,3.9905222993924663
"Arvada city, Colorado, USA",0.9076843899771624,6.359987194744393
"Berkeley city, California, USA",1.0,1.6153268515570702
"Ann Arbor city, Michigan, USA",1.0,2.7103752122311224
"Independence city, Missouri, USA",0.9842731513841252,5.422768304532245
"Rochester city, Minnesota, USA",0.997660414040811,3.764781549258737
"Lafayette city, Louisiana, USA",1.0,1.7609411544377525
"Hartford city, Connecticut, USA",1.0,1.4294789340085845
"College Station city, Texas, USA",1.0,3.437749987399669
"Clovis city, California, USA",1.0,3.853380166171187
"Palm Bay city, Florida, USA",0.9066215764863059,6.122375325599356
"Round Rock city, Texas, USA",1.0,3.673725442840201
"Fairfield city, California, USA",0.9009291813159217,4.288986572636336
"Richardson city, Texas, USA",1.0,2.5933493587115635
"East Los Angeles CDP, California, USA",1.0,1.992911301352873
"Cambridge city, Massachusetts, USA",1.0,1.2088298833250566
"Meridian city, Idaho, USA",0.9924291182548016,4.84521353930832
"West Palm Beach city, Florida, USA",0.9990461184686795,3.6202151454045706
"Clearwater city, Florida, USA",1.0,4.110423758850065
"Evansville city, Indiana, USA",1.0,2.2060552233575765
"West Jordan city, Utah, USA",1.0,2.8827998782210127
"Billings city, Montana, USA",0.9987944184137625,3.8130335782263707
"Richmond city, California, USA",1.0,2.466236739285309
"Westminster city, Colorado, USA",1.0,3.3614038502056585
"Manchester city, New Hampshire, USA",0.9990660994085296,2.0913544730515845
"Lowell city, Massachusetts, USA",1.0,1.5619199246935294
"North Charleston city, South Carolina, USA",1.0,4.639789239928737
"Wilmington city, North Carolina, USA",0.9976437976437976,3.2772810149405878
"Antioch city, California, USA",1.0,2.4946217685755707
"Beaumont city, Texas, USA",1.0,3.0299811002387527
"Provo city, Utah, USA",1.0,1.883188759775464
"Elgin city, Illinois, USA",0.9999912800076736,3.9742498735172656
"Carlsbad city, California, USA",1.0,6.083892723424617
"Brandon CDP, Florida, USA",1.0,3.604234193242943
"Odessa city, Texas, USA",0.9338682779034131,4.138400723244705
"Gresham city, Oregon, USA",1.0,4.012205559084769
"Waterbury city, Connecticut, USA",1.0,2.4565257718250453
"League City city, Texas, USA",0.9989594900626929,4.396208466236334
"Downey city, California, USA",1.0,1.7271831932182533
"Lehigh Acres CDP, Florida, USA",0.9584817170806829,5.386912859513777
"High Point city, North Carolina, USA",0.9483009283587318,4.822905645064781
"Springfield city, Illinois, USA",0.9999737072743208,3.5927523650511093
"The Woodlands CDP, Texas, USA",0.8739993862610145,5.9093825083783
"Spring Hill CDP, Florida, USA",1.0,4.48298460806029
"Broken Arrow city, Oklahoma, USA",0.9806652220636682,4.47339767271907
"Peoria city, Illinois, USA",1.0,3.4642429705060303
"Lakeland city, Florida, USA",0.9811585079311599,4.943561877912777
"Lansing city, Michigan, USA",0.9999645223376232,2.3708141070882953
"Pompano Beach city, Florida, USA",1.0,3.167249538678312
"Costa Mesa city, California, USA",1.0,1.6883277875855434
"Pueblo city, Colorado, USA",1.0,2.6067996619256983
"Miami Gardens city, Florida, USA",1.0,4.280936548014587
"Las Cruces city, New Mexico, USA",0.9992188201490527,3.194877431700809
"Sugar Land city, Texas, USA",1.0,2.480782816306988
"Murrieta city, California, USA",1.0,2.474411604741277
"San Buenaventura (Ventura) city, California, USA",1.0,3.664371450839367
"Everett city, Washington, USA",0.9879524605721,4.644209774819095
"Temecula city, California, USA",1.0,3.3132500816244757
"Dearborn city, Michigan, USA",1.0,4.551062706963943
"West Covina city, California, USA",1.0,2.9499562722801063
"Santa Maria city, California, USA",1.0,3.1164982333904234
"El Monte city, California, USA",1.0,2.689216388689289
"Greeley city, Colorado, USA",0.9933930622559155,3.590416025102268
"Boulder city, Colorado, USA",1.0,2.5278731128397833
"Centennial city, Colorado, USA",1.0,3.5928945596286654
"Sparks city, Nevada, USA",0.9767244480935819,4.049623057356736
"Sandy Springs city, Georgia, USA",1.0,4.483884460010802
"Inglewood city, California, USA",1.0,1.8733176123139401
"Ponce zona urbana, Puerto Rico, USA",1.0,2.348564720551396
"South Fulton city, Georgia, USA",0.660092312825551,7.8930754262051295
"Riverview CDP, Florida, USA",0.9911169875973035,5.495183559968112
"Burbank city, California, USA",1.0,3.1782097033487102
"Green Bay city, Wisconsin, USA",1.0,2.2019809701625754
"Renton city, Washington, USA",1.0,5.012564857196623
"Hillsboro city, Oregon, USA",1.0,2.4563897793485747
"El Cajon city, California, USA",1.0,5.2572802152543465
"Tyler city, Texas, USA",0.9983483554339107,2.4709489666043316
"San Mateo city, California, USA",1.0,1.561719373995244
"Davie town, Florida, USA",1.0,3.474545351379938
"Brockton city, Massachusetts, USA",1.0,2.2295014496918104
"Concord city, North Carolina, USA",0.8675222992122998,6.796400666148748
"Jurupa Valley city, California, USA",0.9975155397751612,6.579507371729735
"Columbia CDP, Maryland, USA",1.0,3.584738281795934
"Allen city, Texas, USA",1.0,3.1340182503825127
"Daly City city, California, USA",1.0,2.0687018569310047
"Rialto city, California, USA",0.980391215878988,4.582766271587896
"Rio Rancho city, New Mexico, USA",0.9989533320530055,4.725082436411839
"Highlands Ranch CDP, Colorado, USA",1.0,3.225941182796508
"South Bend city, Indiana, USA",1.0,3.415150504697472
"Spokane Valley city, Washington, USA",1.0,3.8006940001738485
"Norwalk city, California, USA",1.0,1.3460717200656338
"Chico city, California, USA",0.9998732449297972,2.3781901891644246
"Menifee city, California, USA",1.0,4.185774200395037
"Vacaville city, California, USA",1.0,2.7530255766360074
"Wichita Falls city, Texas, USA",0.9636127291919152,3.3601151848158937
"Davenport city, Iowa, USA",1.0,2.1978215795050704
"Quincy city, Massachusetts, USA",1.0,2.291817025119006
"Lynn city, Massachusetts, USA",1.0,1.4855566824334048
"Lee's Summit city, Missouri, USA",1.0,3.8298279358163776
"Nampa city, Idaho, USA",0.9989514086736309,3.838852467080606
"New Bedford city, Massachusetts, USA",1.0,2.643505979454239
"Federal Way city, Washington, USA",1.0,3.664313249970113
"Edinburg city, Texas, USA",0.9034867002156722,5.6474555108599
"Roanoke city, Virginia, USA",1.0,3.0115453155913343
"Kenosha city, Wisconsin, USA",1.0,3.0329918937609572
"San Angelo city, Texas, USA",1.0,2.5784862118174954
"San Tan Valley CDP, Arizona, USA",0.9990486776619502,4.856831542661022
"Hesperia city, California, USA",0.9002785068825262,6.869385944943999
"Carmel city, Indiana, USA",1.0,3.6325727498963434
"Tuscaloosa city, Alabama, USA",0.9975083390266447,2.9846450238663658
"Bend city, Oregon, USA",1.0,4.280008584716913
"Albany city, New York, USA",1.0,1.4372365451778235
"Fishers city, Indiana, USA",1.0,5.078549025785769
"Longmont city, Colorado, USA",1.0,3.509210460144581
"Vista city, California, USA",1.0,5.0928350307556745
"Orem city, Utah, USA",1.0,1.8273203800772175
"Sandy city, Utah, USA",1.0,2.406508300536479
"Portsmouth city, Virginia, USA",1.0,3.131961570270337
"Boca Raton city, Florida, USA",1.0,3.229085907687223
"Beaverton city, Oregon, USA",0.9974734766399294,4.947456612310313
"Sunrise city, Florida, USA",1.0,2.283404446596659
"Yakima city, Washington, USA",1.0,2.37849952235191
"Compton city, California, USA",1.0,3.153336770843445
"Yuma city, Arizona, USA",0.8347592352424382,4.5730304439095715
"Carson city, California, USA",1.0,3.0868412703559978
"Livonia city, Michigan, USA",1.0,3.4404407351985924
"St. George city, Utah, USA",0.9739359358939397,4.041922020400929
"Goodyear city, Arizona, USA",0.8413436312884337,6.296028546648526
"Reading city, Pennsylvania, USA",1.0,1.4683049040228267
"Lawrence city, Kansas, USA",1.0,3.925877242529505
"Erie city, Pennsylvania, USA",1.0,1.7652050724029842
"San Marcos city, California, USA",1.0,5.8166485519623805
"Arden-Arcade CDP, California, USA",1.0,2.002870558384691
"Edmond city, Oklahoma, USA",0.9977016850778991,3.009394303857846
"Asheville city, North Carolina, USA",0.9948841790855073,4.194780079439625
"Suffolk city, Virginia, USA",0.9054959501293414,4.9704820524973865
"Fayetteville city, Arkansas, USA",0.9977192926624872,2.8415855208119614
"Fall River city, Massachusetts, USA",1.0,1.6512364228347565
"Deltona city, Florida, USA",0.7687966114353388,7.094123548923923
"Mission Viejo city, California, USA",0.9971170170736655,4.705603981160314
"Redding city, California, USA",0.9982690458382306,3.17329412854838
"Tracy city, California, USA",1.0,2.631041170683079
"Santa Monica city, California, USA",1.0,1.5614173944873568
"Roswell city, Georgia, USA",1.0,5.625877092657618
"Toms River CDP, New Jersey, USA",1.0,4.173850291765829
"Hoover city, Alabama, USA",0.6041527343328659,8.801939893178924
"South Gate city, California, USA",1.0,2.309223331202142
"Alafaya CDP, Florida, USA",0.9839267944446848,5.638304754168676
"Kirkland city, Washington, USA",1.0,2.518180102497335
"Plantation city, Florida, USA",1.0,2.2711111142993325
"Bellingham city, Washington, USA",1.0,2.2800640885482983
"Chino city, California, USA",1.0,2.9318814534971347
"Buckeye city, Arizona, USA",0.0038311659880029773,20.020256494800524
"Nashua city, New Hampshire, USA",1.0,2.509308548182338
"O'Fallon city, Missouri, USA",1.0,5.4148995901817045
"Germantown CDP, Maryland, USA",1.0,2.935429023592244
"Norwalk city, Connecticut, USA",1.0,2.3888689570779658
"San Leandro city, California, USA",1.0,1.7782324567716552
"Trenton city, New Jersey, USA",1.0,1.0315516801548408
"Westminster city, California, USA",1.0,2.434871855245315
"Mount Pleasant town, South Carolina, USA",1.0,3.054884033150804
"Clifton city, New Jersey, USA",1.0,2.231366333242026
"Lawton city, Oklahoma, USA",0.9720599300668349,2.8727850136109097
"New Braunfels city, Texas, USA",0.9982293050022134,3.9338551918411047
"Conroe city, Texas, USA",0.8970977715229219,4.439577322997252
"Bloomington city, Minnesota, USA",0.9895762721281963,6.947386914844662
"Hemet city, California, USA",1.0,3.493718272420903
"Waukegan city, Illinois, USA",1.0,2.3258183986591336
"Avondale city, Arizona, USA",1.0,3.0394101475413975
"Palm Coast city, Florida, USA",0.6650604029854091,8.39789362967069
"Fort Smith city, Arkansas, USA",0.9975209207367689,3.769394439849324
"Lawrence city, Massachusetts, USA",1.0,1.7241655839028496
"Indio city, California, USA",0.9999887661907276,2.8564621432982387
"Newton city, Massachusetts, USA",1.0,2.838604885406788
"Santa Barbara city, California, USA",1.0,2.4099715621942797
"Livermore city, California, USA",1.0,3.1449891022295926
"Greenville city, North Carolina, USA",0.9939471711826297,4.701543200448849
"Atascocita CDP, Texas, USA",0.9670645421403504,7.030013878749197
"Hawthorne city, California, USA",1.0,1.5395213127902403
"Champaign city, Illinois, USA",1.0,2.485127244276096
"Citrus Heights city, California, USA",1.0,2.8977122485017226
"Santa Fe city, New Mexico, USA",0.9991995700547722,3.9156370790555615
"Springdale city, Arkansas, USA",0.9985234361586448,3.156509589080619
"Ogden city, Utah, USA",0.9061966766299058,5.764993373498713
"Troy city, Michigan, USA",1.0,4.907658295958834
"Whittier city, California, USA",1.0,1.8634489747721168
"Auburn city, Washington, USA",1.0,3.686888097691429
"Deerfield Beach city, Florida, USA",1.0,3.185584541285052
"Duluth city, Minnesota, USA",0.966901872019032,4.382308186814552
"Danbury city, Connecticut, USA",1.0,2.9817794187565894
"Brooklyn Park city, Minnesota, USA",1.0,6.3507042792467425
"Fort Myers city, Florida, USA",1.0,3.4681674953608055
"Merced city, California, USA",1.0,2.1302289552446387
"San Ramon city, California, USA",1.0,3.5670405147612523
"Medford city, Oregon, USA",1.0,2.372097289673306
"Town 'n' Country CDP, Florida, USA",1.0,2.7198106646449727
"Lake Forest city, California, USA",0.9141955321577488,5.708152163794849
"Sioux City city, Iowa, USA",0.9987760953946219,2.968472223979308
"Mission city, Texas, USA",1.0,3.9507819300805753
"Lake Charles city, Louisiana, USA",1.0,2.0328140435540027
"Westland city, Michigan, USA",1.0,4.313586071952361
"Cicero town, Illinois, USA",1.0,1.9830569270764875
"Baytown city, Texas, USA",1.0,2.7380128291401182
"Newport Beach city, California, USA",1.0,3.2958524053350335
"Melbourne city, Florida, USA",1.0,3.424788643637773
"Redwood City city, California, USA",1.0,2.2312332489784152
"Buena Park city, California, USA",1.0,1.5863625473615877
"Bryan city, Texas, USA",0.9983572210847103,3.227614978047306
"Farmington Hills city, Michigan, USA",1.0,4.430836863098456
"Kennewick city, Washington, USA",0.9927707973560412,4.3499687590727705
"Franklin city, Tennessee, USA",0.9783198155691197,4.793368515116815
"Manteca city, California, USA",1.0,2.1462790636959896
"Cranston city, Rhode Island, USA",1.0,3.264742143368579
"Miami Beach city, Florida, USA",1.0,3.1413272846176237
"Alhambra city, California, USA",1.0,1.3517605074991117
"Warwick city, Rhode Island, USA",1.0,4.62130681544164
"Johns Creek city, Georgia, USA",1.0,4.1754845075174405
"Lakewood city, California, USA",1.0,1.6878769284228778
"Mountain View city, California, USA",1.0,2.804702553954154
"Temple city, Texas, USA",0.9998659827726946,2.66788886197172
"Layton city, Utah, USA",1.0,4.047983506995461
"Longview city, Texas, USA",1.0,3.3902554307381605
"Largo city, Florida, USA",1.0,2.859353214401138
"Waldorf CDP, Maryland, USA",0.4236088932563567,10.04359053074398
"Flint city, Michigan, USA",1.0,3.503916808872937
"Parma city, Ohio, USA",1.0,2.972240220080809
"Silver Spring CDP, Maryland, USA",1.0,1.7162654327344067
"Plymouth city, Minnesota, USA",0.5620788388912201,9.78989624522483
"Somerville city, Massachusetts, USA",1.0,1.263681898655135
"Homestead city, Florida, USA",1.0,3.308764756522951
