longname,PW Mean PM2.5 Pollution,Utility gas heating %,Electricity heating %,"Bottled, tank, or LP gas heating %","Fuel oil, kerosene, etc. heating %",Other fuel heating %,No heating %
"Navajo Nation Reservation and Off-Reservation Trust Land, USA",4.514396385678669,0.09484239945562821,0.13106881474475907,0.09155387921985593,0.0013564186186072781,0.6712976572767864,0.00988083068436302
"Oneida Indian Nation Reservation, USA",5.503522669969208,0.475115751347445,0.1311511678090865,0.13825096455594843,0.18493210332502774,0.06488906998095294,0.005660942981539391
"Puyallup Reservation and Off-Reservation Trust Land, USA",5.717919720430048,0.355749289480385,0.5850973382335976,0.01816112222792387,0.013687592881396449,0.01463543367264874,0.012669223504048406
"Osage Reservation, USA",7.050976860008855,0.4359843081312414,0.372265810746553,0.13938421302900555,0.008083689966714228,0.043509272467902836,0.0007727056585829739
"Yakama Nation Reservation and Off-Reservation Trust Land, USA",7.458155331147679,0.11401638442177701,0.7342396030135464,0.02457620725893693,0.0195759978370505,0.10384389577393746,0.0037479116947516625
"Flathead Reservation, USA",6.592116867634833,0.02417786795164425,0.5598951728802084,0.18843520162313024,0.039056555921886955,0.18539183362921685,0.0030433679939132693
"Oneida (WI) Reservation and Off-Reservation Trust Land, USA",6.343155693461209,0.703690588145447,0.18221296528547737,0.08187434637754751,0.006527983373914514,0.018876892299872234,0.006817224517741353
"Agua Caliente Indian Reservation and Off-Reservation Trust Land, USA",10.243977305178236,0.6657429002638163,0.29026180949255703,0.01818169463735876,0.0002622507265970909,0.019377153904296292,0.006174190975374577
"Wind River Reservation and Off-Reservation Trust Land, USA",5.361575179119734,0.4959530760934058,0.19396655062882537,0.19869619461241964,0.00044008226890336513,0.11028342012591875,0.0006606762705270369
"Isabella Reservation and Off-Reservation Trust Land, USA",5.992855339863969,0.6203995191187245,0.11573910606204652,0.17893960522186989,0.011428846046905696,0.06841673628088525,0.00507618726956813
"Uintah and Ouray Reservation and Off-Reservation Trust Land, USA",5.244486272111702,0.38202291793473886,0.2291598884770524,0.19770493742790465,0.0021700584857226035,0.18166611922245282,0.007276078452128726
"Pine Ridge Reservation, USA",4.901900935196463,0.007571933366986367,0.33467945482079775,0.5555275113578998,0.019687026754164557,0.08253407370015146,0.0
"Nez Perce Reservation, USA",6.384762419179912,0.012904960344132275,0.46054577228122046,0.07729533539454227,0.12098400322624012,0.3231617152843125,0.005108213469552362
"Fort Apache Reservation, USA",4.742425675615915,0.03408929324947211,0.04837287736954853,0.10263489411155234,0.002161349506048627,0.8127415857633784,0.0
"Gila River Indian Reservation, USA",8.549129043583733,0.13087550228155,0.7787887352720837,0.07391813662058154,0.0,0.016417625825784883,0.0
"Southern Ute Reservation, USA",4.570060433351964,0.19550888857142626,0.09152443213899412,0.5318271250522492,0.004398367033487002,0.1713824961772228,0.005358691026620745
"Leech Lake Reservation and Off-Reservation Trust Land, USA",4.776283588163404,0.07656413577342687,0.2224037712948073,0.49830587241771745,0.04946635971313519,0.14822843342189312,0.005031427379020176
"Santa Clara Pueblo and Off-Reservation Trust Land, USA",6.507176921440357,0.809052333804809,0.09924563884959935,0.014144271570014156,0.00165016501650165,0.07284299858557285,0.0030645921735030657
"Lake Traverse Reservation and Off-Reservation Trust Land, USA",5.116705406031704,0.018234773373366833,0.41035815378149376,0.47241357025848324,0.06535715331398936,0.02746550752023369,0.0061708417524330254
"Tulalip Reservation and Off-Reservation Trust Land, USA",5.236730175481454,0.08017452958821925,0.6269430051813469,0.1570766293973277,0.005454049631851652,0.1224434142350696,0.007908371966184899
"Blackfeet Indian Reservation and Off-Reservation Trust Land, USA",5.258927988490038,0.27995632005522836,0.3882872746072252,0.17151429044927183,0.004926094082559107,0.1553160208057154,0.0
"Rosebud Indian Reservation and Off-Reservation Trust Land, USA",4.529856075116912,0.05448971993975975,0.3972187681801197,0.4103885705927848,0.0233423848032986,0.10886265665440792,0.005697899829629174
"San Carlos Reservation, USA",5.916611398764558,0.3219123505976095,0.38167330677290845,0.03505976095617531,0.0772908366533865,0.16533864541832663,0.018725099601593635
"Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",4.752797847826418,0.5533757030367678,0.1739025153225772,0.23503895516775222,0.00411534227361168,0.022013804240352843,0.01155367995893852
"White Earth Reservation and Off-Reservation Trust Land, USA",4.782141558460017,0.052351396545452074,0.2574785597391891,0.4324938521352622,0.11272416194039948,0.13218297348796193,0.012769056151735212
"Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",6.1278650396440995,0.12763480901107516,0.6917150249636073,0.1006338783081616,0.0008855298332014016,0.0645429404103912,0.014587817473563386
"Eastern Cherokee Reservation, USA",5.410528512987209,0.004820278963489558,0.5402837258370734,0.2860022499735078,0.06628981974690762,0.0946615066444602,0.007942418834561314
"Colorado River Indian Reservation, USA",7.810357202051613,0.15390835579514803,0.7795148247978438,0.042048517520215614,0.0048517520215633405,0.012129380053908336,0.007547169811320748
"Fort Berthold Reservation, USA",4.711950178974811,0.034318594179954774,0.4473949608571673,0.48848103807139304,0.013765527162404641,0.01354182268064912,0.0024980570484311854
"Mississippi Choctaw Reservation and Off-Reservation Trust Land, USA",6.955553530482613,0.06109788897859342,0.6280452107195054,0.2842355969948474,0.00019609464334892127,0.026395040257035714,3.016840666906481e-05
"Port Madison Reservation, USA",5.4118860519670555,0.03604029612563358,0.6468669308208818,0.1382051258695317,0.02920543909240751,0.14803247626359586,0.001649731827949583
"Standing Rock Reservation, USA",4.680866864811547,0.015954950727358072,0.09619896762083545,0.8268418582824963,0.032848427968090135,0.01642421398404509,0.011731581417175053
"Colville Reservation and Off-Reservation Trust Land, USA",7.248119799327391,0.0053287856858573335,0.5661961853244539,0.03869409955250715,0.0010649752170414806,0.3876509790030986,0.0010649752170414817
"Cheyenne River Reservation and Off-Reservation Trust Land, USA",4.709834687683801,0.005557930739632335,0.22274476271911156,0.7024369388627608,0.051731509191962566,0.017528858486532715,0.0
"Turtle Mountain Reservation and Off-Reservation Trust Land, USA",5.1076698163729715,0.026741346118137367,0.6044320802341245,0.327393633202478,0.029175979263926444,0.010176692976560105,0.002080268204773496
"Coeur d'Alene Reservation, USA",5.76770354332773,0.02100000000000002,0.4939999999999998,0.09133333333333332,0.06866666666666667,0.3180000000000003,0.006999999999999998
"Zuni Reservation and Off-Reservation Trust Land, USA",4.5932269472669764,0.04544224180872034,0.04934548244342543,0.07720632398659094,0.0038952323445230505,0.8241107194167402,0.0
"Crow Reservation and Off-Reservation Trust Land, USA",5.1669278110869366,0.19064359009792248,0.2391231172179556,0.4390249525586216,0.007587273391672037,0.1212673202655341,0.0023537464682941776
"Allegany Reservation, USA",5.500818023850195,0.5118110236220473,0.41732283464566927,0.02834645669291342,0.013779527559055123,0.02874015748031496,0.0
"Yankton Reservation, USA",5.027003652756221,0.03016591251885367,0.40271493212669673,0.4032176973353447,0.11563599798893907,0.033182503770739,0.015082956259426811
"Ohkay Owingeh, USA",6.3126203412100725,0.7681396617566829,0.056737588652482254,0.017457719585379165,0.006001091107474089,0.15166393889798152,0.0
"Hopi Reservation and Off-Reservation Trust Land, USA",4.231416259403719,0.04593020923889602,0.05923194212620873,0.1423769254479134,0.0,0.7368683931037289,0.015592530083252992
