longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"CA-HD064, USA",0.38490743089018514,0.4008529130824203,0.4206798579988485,0.024932627875257792,0.03808610889845954,0.023411279229711143,0.16780570509478365,0.4420413889541629,0.39015290595105356,0.11355864976419823,0.5906076533893265,0.2958336968464752,0.025240086872965632,0.3461093803502236,0.6286505327768107,0.7079312711982475,0.12070272811556941,0.07492616038934123,0.05310805315475606,0.026798632499042043,0.016533154643043925,0.4514089763677785
"CA-HD077, USA",0.5568274580378042,0.5620901473445595,0.5550670612423267,0.10882175252113443,0.10052481388461296,0.07370517928286853,0.2305707960545834,0.4165858905126025,0.35284331343281405,0.04625221609110368,0.19019283120409203,0.7635549527048042,0.015154158443513081,0.07775804700180707,0.9070877945546798,0.26132283831457553,0.2259468177522219,0.17734907296274113,0.1167854854256916,0.14845319708897123,0.07014258845579865,0.5024403191130993
"CA-HD002, USA",0.5518078023266654,0.5705669572587481,0.5623837093341275,0.10935006157498589,0.11337321113572157,0.09274023115826908,0.21248284050310948,0.3964844521528166,0.3910327073440739,0.30857567550874426,0.49049356861951443,0.20093075587174136,0.07925646260296104,0.4613783019386958,0.45936523545834307,0.3865170271860016,0.18662089451476785,0.16319142978954218,0.12946275557967024,0.0971931468007798,0.037014746129238385,0.38603546771006914
"CA-HD043, USA",0.3686860396522096,0.38300517392035416,0.401965419737635,0.026129240958072168,0.05326491395999914,0.029959868997647493,0.14211489645812142,0.36941555058141273,0.48846955296046585,0.12472442571121045,0.5976115389438003,0.2776640353449894,0.04818671462636162,0.3194060204964423,0.6324072648771962,0.5728659880512061,0.15120981195301353,0.13315068960431906,0.059170272600663945,0.05240145793926107,0.031201779851536163,0.5061515071331816
"CA-HD054, USA",0.47916252372219315,0.4661042263545192,0.4471803576448202,0.06396409321009161,0.07274652400456964,0.0484448097868791,0.18620373471412086,0.4001217604092372,0.4136745048766419,0.1266969491753872,0.5111972711893845,0.36210577963522833,0.05084469683499429,0.3553285351355972,0.5938267680294085,0.5856715391002018,0.11172093518757682,0.10694402087233278,0.064794108169585,0.06371034166910265,0.06715905500120117,0.8514293615650739
"CA-HD079, USA",0.43827139751705313,0.46368621634656937,0.48077570076909004,0.032808832375942155,0.05432867767750314,0.027844107374145985,0.15932688221135904,0.39613657167748795,0.4445365461111529,0.11254609097255293,0.6265983947715993,0.2608555142558478,0.05263221415163769,0.33856330823570374,0.6088044776126585,0.4690182866402846,0.22056241861626052,0.170162369549179,0.07211103887081764,0.047634402375443266,0.02051148394801503,0.5458331823751531
"CA-HD008, USA",0.5870992151256536,0.6098927115131799,0.6071997953037968,0.17290625054062939,0.1870110653922209,0.1696326310102647,0.25455874020258545,0.41911818409522555,0.326323075702189,0.2268377977300073,0.632700952553451,0.1404612497165417,0.10958264683781681,0.673685695096978,0.21673165806520525,0.20352373384462966,0.20487847729905398,0.19172518439445763,0.18687772689504242,0.1514345481752216,0.06156032939159485,0.30984564092023503
"CA-HD057, USA",0.40111338687411735,0.4062871236379205,0.4396120997317187,0.06603119240601653,0.08017810760667904,0.0874531101282123,0.17360680158610706,0.3713214635879822,0.45507173482591085,0.1807277273739858,0.600154783274148,0.21911748935186617,0.09462134423525939,0.5089564314872448,0.39642222427749585,0.6741058508982568,0.0634362930379365,0.06312628327237248,0.05418104185943751,0.058502446175927765,0.08664808475606899,0.73791452235597
"CA-HD019, USA",0.47985607157320476,0.4899419093200833,0.4797134908834612,0.0684906923278396,0.06798307755787883,0.03606657806205092,0.3932333259302907,0.3533349849516123,0.2534316891180969,0.052369601541317014,0.15703781348354434,0.7905925849751387,0.02925833838814418,0.11600715932419606,0.8547345022876597,0.7623547721978449,0.09860370454639855,0.05765978160650714,0.03706488014602762,0.030312131788356726,0.01400472971486484,0.5122167188460214
"CA-HD046, USA",0.45965890374037954,0.4785569656818795,0.49118402735879874,0.04007296852689357,0.05951960639158115,0.03266125408190779,0.16550026501396617,0.3698115130954436,0.4646882218905904,0.07012704855746046,0.4866023489524843,0.4432706024900553,0.026706545440438736,0.15324506926146622,0.820048385298095,0.5189183127454194,0.1831763427280678,0.1346853593996844,0.0653359040436661,0.05348843795281917,0.044395643130343165,0.5179892187659472
"CA-HD065, USA",0.39459693059560746,0.41820185103569857,0.4464149541481728,0.031530770218835984,0.0588892401728317,0.050618311360284995,0.18199070134138132,0.3797934131891405,0.43821588546947815,0.16887955651359904,0.6857880773141853,0.1453323661722156,0.09333797720608365,0.4399141198520771,0.4667479029418392,0.6605459338022412,0.12922330770601467,0.08818697629309871,0.05428306949554188,0.04575923794317713,0.022001474759926226,0.5114545716757446
"CA-HD073, USA",0.4843802961546439,0.4945108713262694,0.4883834978238215,0.0628485785306958,0.054786352228869475,0.03810719216769173,0.2108363784476483,0.4207031562221353,0.36846046533021637,0.03308571340106898,0.11119170820908755,0.8557225783898434,0.014779094539989872,0.08086809873838363,0.9043528067216264,0.18790143874364107,0.1958919692661173,0.13717119109753687,0.13313062620363594,0.1619594862542031,0.18394528843486585,0.5582724911249026
"CA-HD029, USA",0.3870374156614189,0.40393324166529576,0.4064703428134344,0.03318770434459816,0.0522214879589359,0.0309642542490313,0.20462286754745018,0.4245637258658968,0.37081340658665296,0.2287645693533869,0.4778421250961621,0.293393305550451,0.0621982893962335,0.39199742361468254,0.545804286989084,0.3263187150814176,0.18176172488257333,0.1562768495050725,0.1587471832634539,0.12658696907405803,0.050308558193424835,0.4305044629777854
"CA-HD005, USA",0.5043730870178117,0.533429517153123,0.532011957427282,0.03927260748495751,0.060915901108977356,0.04175284925931819,0.20442308422492636,0.44757061239120816,0.34800630338386546,0.15423832392848275,0.4518410132473388,0.3939206628241786,0.04364054792601223,0.375227457127184,0.5811319949468038,0.13415412528658457,0.13234998152126123,0.17262147171537998,0.20375460460001282,0.26582267340928895,0.09129714346747239,0.25176143570076936
"CA-HD025, USA",0.38898207011873387,0.40009389270624385,0.3811532269776381,0.039495412844036695,0.04596107211685476,0.019861697729281008,0.21875092149594647,0.4084322847490094,0.3728167937550441,0.14788486615584215,0.21297147663534513,0.6391436572088127,0.06079117431291592,0.11130367332919877,0.8279051523578853,0.35187088561452,0.20983767183803861,0.14383883823679464,0.12013423572061485,0.1129368192198614,0.061381549370170436,0.44899492513345385
"CA-HD051, USA",0.6083473148609543,0.611855291047251,0.5983831751477975,0.09279291803968573,0.08275203845972569,0.051028405950151394,0.23960118809267342,0.36380163082552536,0.3965971810818012,0.06702222547834337,0.24120724374071353,0.6917705307809431,0.020447418904320874,0.15170351594902615,0.8278490651466529,0.5828886405103614,0.16058455625361576,0.10336077745619296,0.05310386188465671,0.048382887543954,0.05167927635121919,0.7294293865557848
"CA-HD007, USA",0.495468442891461,0.5294267665293798,0.5292785286475608,0.03536140627049718,0.06675857944918774,0.037775182945840695,0.22093843395744617,0.41666816615006236,0.3623933998924914,0.09446921043888838,0.6524561304349731,0.25307465912613847,0.039519547574400404,0.5678797284839934,0.3926007239416062,0.27942578802778306,0.27241014991788876,0.18333525786380733,0.12276202136434468,0.1027629790038506,0.03930380382232563,0.3866195954994356
"CA-HD031, USA",0.4420940557263103,0.4626473541159066,0.48774533879035925,0.04478445170043298,0.0773869482622246,0.0648994174641416,0.19618757454199362,0.37795860002975595,0.4258538254282503,0.47772104455280795,0.49943515023375623,0.02284380521343583,0.20442814793910066,0.7330190698844972,0.06255278217640228,0.49674103176668905,0.17378537804323094,0.0993823234748312,0.08109304690107666,0.10177481287059756,0.047223406943574575,0.5344276830027012
"CA-HD003, USA",0.5132436467623569,0.5373580769356615,0.5444495843049783,0.07153960997983716,0.08938728910313333,0.07173076811164068,0.2143771702921065,0.4078214557984583,0.3778013739094351,0.4049941474834181,0.552165431135388,0.04284042138119395,0.1402727509436157,0.7398085384362681,0.11991871062011626,0.3123628911604756,0.19229573585301876,0.16542471026164365,0.13100766521960772,0.14884691886244789,0.050062078642806346,0.3939770051494787
"CA-HD072, USA",0.5420439590658207,0.5594930098977,0.5621202224186103,0.07611157414117987,0.07778531968248581,0.056744444932694704,0.2158378125026694,0.4250734596569793,0.3590887278403514,0.05784333549682337,0.11618289587848794,0.8259737686246887,0.020069885112506316,0.06859978936086325,0.9113303255266304,0.3496903815883551,0.24668849836304546,0.15803486528170602,0.1376866269057391,0.057131736122006054,0.05076789173914829,0.3857331918267207
"CA-HD058, USA",0.4014438930513661,0.43196924359854805,0.4658515033193109,0.034459309332561285,0.06220812218768187,0.04211115074089686,0.21059605053971872,0.39877424961675323,0.3906296998435281,0.14592627225797627,0.5970420533961261,0.2570316743458976,0.02810126590913189,0.41906444621742045,0.5528342878734477,0.3750162593214052,0.1769706440198297,0.16627012082218354,0.09954571908374586,0.11934231551553764,0.06285494123729801,0.41256024685555415
"CA-HD035, USA",0.4146715362699464,0.4311132328654005,0.4606333828913082,0.041605700108149374,0.08033549815939904,0.06780558062053169,0.1924727795411072,0.42191969637906207,0.38560752407983073,0.5032605906829317,0.458790398712675,0.03794901060439334,0.19600991916331575,0.7601289726085739,0.043861108228110235,0.3823808611053356,0.17560826529159476,0.13686120752777967,0.12442529099582542,0.12595703436482453,0.05476734071464009,0.483238707573955
"CA-HD071, USA",0.4568767754730128,0.4883723096412027,0.5020223060827977,0.03499551264378604,0.05581939437864368,0.03239401241057224,0.17055297757491242,0.4497453327911443,0.37970168963394324,0.04645652620632241,0.25574051870403025,0.6978029550896474,0.03282255636818484,0.12325319419601889,0.8439242494357962,0.0515943552582617,0.11927231794237646,0.2085365011203875,0.2619074141454301,0.2777901369324164,0.08089927460112778,0.26937131084158444
"CA-HD021, USA",0.47857923833869753,0.4996014802163393,0.4970007388209356,0.048073364974660124,0.04645319355022506,0.025507465239884616,0.2722624353511279,0.385798319496264,0.34193924515260815,0.04863161390859673,0.09593090529585609,0.8554374807955472,0.01159728384215895,0.06092197291735436,0.9274807432404867,0.5853086079684698,0.1608445521704562,0.09292350095887059,0.057510946366150784,0.047865260804159176,0.055547131731893414,0.44112604248057286
"CA-HD056, USA",0.38494672235299554,0.392778928835976,0.40604534573867485,0.029887770820413308,0.03566767565646972,0.022135090792803316,0.18955316556932236,0.4129206837522182,0.39752615067845937,0.13317327948627258,0.6246294135019006,0.24219730701182696,0.027666902842951705,0.34373042093987644,0.6286026762171718,0.5788310783823727,0.17250441052039134,0.15550324312163502,0.053415147621121484,0.028277568665095818,0.011468551689383539,0.33034609429075446
"CA-HD061, USA",0.49054430307820257,0.5018171675851111,0.5227256868069355,0.05834904120552215,0.0672191063277921,0.05433186490455213,0.2113126363961771,0.3855808125436863,0.40310655106013654,0.09017618598332858,0.5034004601860392,0.4064233538306323,0.042723800021773714,0.27243678131431853,0.6848394186639077,0.6081606045209879,0.1257504234521358,0.1027183977898949,0.0580417245100701,0.05545138537199632,0.049877464354915114,0.6259896745694655
"CA-HD050, USA",0.41413218157163084,0.4390325433267795,0.4740643775646578,0.035201338744531706,0.05916717426214076,0.04995949007093371,0.1923941857913919,0.448984524050644,0.3586212901579641,0.1364623144468773,0.4664541051372528,0.3970835804158699,0.042172400266352175,0.4129525205667867,0.5448750791668612,0.236865199172713,0.16619287313530476,0.2499872615224428,0.1487148778946928,0.14965416363953277,0.048585624635313907,0.4453598661783009
"CA-HD045, USA",0.3991126105692901,0.4390548736367105,0.49969987264866444,0.03592257147931096,0.08315854133581038,0.09290056571461038,0.1802356947417852,0.3819610638373571,0.43780324142085775,0.23728711893284718,0.6707894145339858,0.0919234665331672,0.06916849695510585,0.6917757092510778,0.2390557937938164,0.41674915984513716,0.14205088412242028,0.19370523278123142,0.10010534024061062,0.09798039829525713,0.049408984715343364,0.4249480396249739
"CA-HD013, USA",0.4324762651533528,0.48082214971170983,0.4903487387628857,0.04125714956531947,0.08550106315411593,0.04038002689688083,0.20923542888352195,0.4276240441041911,0.3631405270122869,0.2262425698429296,0.6225210767772217,0.15123635337984864,0.08513879442314021,0.6217789146500146,0.29308229092684535,0.3258043977728734,0.1503279452134606,0.13476944499246332,0.1453376375770933,0.1956943817556281,0.04806619268848131,0.44847535114486176
"CA-HD012, USA",0.5144022858319605,0.534709786445344,0.5201985552282175,0.06095528811269297,0.06708737517649878,0.03697772359525656,0.22193576022307324,0.41752302309639333,0.3605412166805334,0.14326885929060784,0.24184731675652754,0.6148838239528647,0.04074140623390565,0.1042768231674351,0.8549817705986593,0.4480616075647621,0.20249776310823583,0.13642609324056165,0.10720571158611536,0.07373455046011082,0.03207427404021419,0.38032537256851645
"CA-HD038, USA",0.438665122394378,0.44923368044604806,0.45342716668273403,0.05916347656971234,0.06698398181127263,0.0399427364601494,0.185285797381323,0.4155130808593177,0.3992011217593593,0.1343958021081083,0.4033985438416437,0.46220565405024794,0.052509663183672124,0.2850917117447057,0.6623986250716221,0.4367969217707635,0.22045910117116205,0.1283883043913828,0.08310896127966054,0.08873449345593558,0.04251221793109559,0.4320912239088925
"CA-HD018, USA",0.5037253858435338,0.5518430626195043,0.5281964234190543,0.06128347352594579,0.09346600189577521,0.04364855676753119,0.2623507937351379,0.38874419681506694,0.348905009449795,0.1219734720564302,0.3309387999088717,0.5470877280346982,0.07769509867363715,0.22972287973833375,0.6925820215880292,0.6602166183141407,0.11380673147566736,0.07706617872297628,0.04625243053845565,0.0675649695565687,0.03509307139219126,0.609031436198154
"CA-HD068, USA",0.3734818992818229,0.37611355336915314,0.37424083451180756,0.0425494875347265,0.05239560303644038,0.022664477961253413,0.20021210019794483,0.4252976702289054,0.37449022957314987,0.064965217933236,0.4326592004052579,0.502375581661506,0.032452907556890856,0.16545721051924134,0.8020898819238678,0.5455148379550192,0.20627578234988236,0.08545030603924775,0.054062776589743615,0.053677236279112715,0.05501906078699457,0.5537880054094346
"CA-HD041, USA",0.4846046747217337,0.4973662808546392,0.5004071017285715,0.05282812737997069,0.06092879458121944,0.0413969495136312,0.21171088130858642,0.42261048825319336,0.3656786304382202,0.09746477914974337,0.37312843175581206,0.5294067890944447,0.028314346735784278,0.18507797588602726,0.7866076773781885,0.5116853215608304,0.16693030786319604,0.14465877903474256,0.06902340848953553,0.07731009230404096,0.030392090747654473,0.37203767698477797
"CA-HD039, USA",0.41940107002230687,0.47866971747056763,0.5308113935656782,0.04139915096656492,0.10382558070807968,0.0901248042518863,0.19081172627504453,0.33492981458368515,0.4742584591412703,0.2725342570613039,0.6602722694734469,0.06719347346524925,0.17909456939023224,0.6634044954849735,0.1575009351247943,0.168241667191714,0.1358121882859772,0.29826897184105233,0.16904747151746663,0.19518409986026772,0.0334456013035221,0.42719003843149966
"CA-HD063, USA",0.42238994327830154,0.45479969443524615,0.4916619301425247,0.040802498612598895,0.07080551911071382,0.05696243947127339,0.17450300830717397,0.437883462561022,0.3876135291318039,0.0950375045793659,0.4646386200952763,0.44032387532535794,0.025727860494556054,0.3684779492669348,0.6057941902385091,0.1094316569753556,0.10847970170613583,0.18528787719275075,0.17731638321695778,0.30952613523366285,0.10995824567513718,0.23501407048217335
"CA-HD048, USA",0.37910016651891293,0.39148052663124056,0.4116828628053588,0.028082714593019222,0.03569649554617909,0.023311878994525012,0.19454542959407942,0.4378917379311082,0.3675628324748123,0.15182152027583098,0.48665582993681344,0.3615226497873555,0.028965873319427186,0.24521719816922205,0.7258169285113508,0.6307655896038864,0.15828113110486783,0.10553224585966524,0.04274302733047139,0.030902628850289115,0.03177537725081991,0.35693239994937337
"CA-HD036, USA",0.46519171634589684,0.4953949961375353,0.4956735685630129,0.1194489298522537,0.1584042465169269,0.1513096990910133,0.21497062931935523,0.4036606092733462,0.3813687614072986,0.4423056809961574,0.4604294722221435,0.09726484678169917,0.26757309614305763,0.5935047444162596,0.13892215944068276,0.17794612700057943,0.13760230677209642,0.16315107784552038,0.16766493607211597,0.2703962305381285,0.08323932177155938,0.31952508661596873
"CA-HD069, USA",0.4794172885943698,0.5014797681417902,0.5165440142148515,0.05297579054595895,0.06993014765130508,0.051059487226528456,0.20293580830832844,0.4329181142881504,0.3641460774035212,0.08785658617874072,0.5342603865096605,0.37788302731159895,0.039877449925714105,0.2988533094221136,0.6612692406521723,0.6630203098688674,0.13065092266545478,0.09986081452483835,0.04551266970760026,0.03873231439587815,0.022222968837361093,0.5702785904320229
"CA-HD024, USA",0.41668270258712853,0.4297443365301422,0.4259597215717308,0.034982617731197006,0.0362254627430686,0.015734597156398106,0.29263668244535773,0.44715399429863145,0.26020932325601076,0.07588946008787512,0.11120826457910868,0.8129022753330162,0.04251900038644642,0.06747571765309296,0.8900052819604607,0.28603440608370506,0.25832807359589,0.20755491905286638,0.10758541341833337,0.059992706427210885,0.0805044814219942,0.3670877461023065
"CA-HD009, USA",0.449858792327624,0.48174747972031573,0.47754024767193876,0.04501193287986334,0.07635739428388226,0.04351616537952248,0.26136903496691744,0.41275337222357605,0.32587759280950657,0.3065883384736289,0.5678369538857925,0.12557470764057863,0.10239201441743923,0.6070273795916549,0.2905806059909059,0.25621595432809546,0.14881110375674947,0.16155785894060654,0.16496550826209716,0.1988587993443477,0.06959077536810372,0.3148352094789937
"CA-HD053, USA",0.3899584031889971,0.403502348563793,0.42185152206577997,0.029007709033405812,0.05377611639341719,0.039700207776788364,0.18246631880719794,0.42351553872580255,0.3940181424669995,0.1462340494886943,0.5664939852720942,0.28727196523921145,0.03450349442146163,0.42199644289833205,0.5435000626802063,0.41278688669169455,0.17438769305670726,0.17770348802313723,0.08000800109817081,0.0826337238040182,0.07248020732627189,0.458262529946676
"CA-HD030, USA",0.5486458737715302,0.5576758101529157,0.54223050215937,0.13734818614740782,0.13394256376729385,0.10065279860069964,0.2139862598504314,0.4036305168305274,0.3823832233190413,0.11601791268397195,0.48054802595319085,0.4034340613628372,0.05607018487441868,0.21648552925213985,0.7274442858734415,0.3657925456156902,0.20252699436287885,0.18336783405221593,0.1005687948445173,0.09901486484417896,0.0487289662805189,0.4171632552763759
