longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"NC-SD046, USA",1191.5532634509384,410.9715334637737,179.7996992564782,143.6900804182353
"NC-SD002, USA",1073.092643895164,498.11089614937845,235.55682366876792,162.78031641325524
"NC-SD048, USA",824.4459661541085,358.1743453190398,209.83779108282994,181.2931052553791
"NC-SD001, USA",1155.0586421617822,460.78261847769244,176.95023456047605,108.4069576901346
"NC-SD020, USA",2025.5262470206394,990.3813917751795,659.1323525606311,563.0920242298417
"NC-SD018, USA",1830.4014150399319,907.7081035526745,509.5048399639978,431.70933196218925
"NC-SD003, USA",899.9139294003647,339.7457334186613,114.47172400836244,68.78707269516974
"NC-SD015, USA",2705.14287381114,1609.9005374539838,1158.9926394697616,1050.4969919592481
"NC-SD014, USA",2210.336379307102,1197.6044525832233,721.0031013072613,617.3876159489066
"NC-SD013, USA",2595.9823410627687,1529.7085412156114,1138.2437641123197,1030.5895983985722
"NC-SD017, USA",2033.7983812235411,1044.7056844985736,607.7999764983633,520.0006563283546
"NC-SD016, USA",2724.5899764841815,1664.6143133884755,1135.5134478678508,971.3697185315068
"GA-SD022, USA",2132.8719201572035,1111.924003853152,723.6582826814717,638.153616462563
"GA-SD038, USA",2585.542109025089,1388.512214902321,1012.9181738485438,929.3566074000124
"GA-SD009, USA",3208.163877361571,1416.041528830706,1043.1169777434043,1018.7768435204936
"GA-SD010, USA",2470.8320613632136,1052.4741850711978,681.6619599436269,631.5513120516641
"GA-SD035, USA",2556.8184503441985,1005.0323434262348,537.0945777052214,479.0360870476579
"GA-SD043, USA",2172.210546939211,918.1987037107369,526.2920375146059,448.2497885395423
"GA-SD033, USA",2675.3505373861753,1354.3732845795134,1003.5307838823338,921.2743256106455
"GA-SD024, USA",1497.1625156755144,598.3146533439775,337.07808337736134,289.4463516147756
"GA-SD037, USA",2601.2619537600435,1082.6423564759446,776.543971587016,720.2966840449895
"GA-SD020, USA",1087.4784516036348,493.2461689291229,251.6068543926459,184.2742178385258
"GA-SD021, USA",2562.7047149205146,1023.6089620623667,520.8547187843832,457.1009080454321
"GA-SD031, USA",2608.178098436807,819.1171054296519,349.64663406990275,304.6037755916513
"GA-SD014, USA",3918.362298050155,1967.582468056455,1373.988095175321,1238.479203364687
"GA-SD017, USA",1559.1403488215456,603.6737351734077,316.0802379498399,262.0250689802091
"GA-SD032, USA",2971.2407146942132,1218.601386807766,842.5991515813669,806.2059916218633
"GA-SD054, USA",1268.8503904348281,569.7076180217927,302.6610934074737,236.73891147649812
"GA-SD008, USA",1270.4591658844147,658.2661417181947,382.01342490129946,281.3357968852533
"GA-SD019, USA",973.5358409797628,344.3290761208831,122.79657663460277,77.3070721720802
"GA-SD036, USA",4673.792586187072,3416.7185789187956,2437.162337477492,2019.339302714137
"GA-SD005, USA",4548.180427477019,2294.094486032344,1599.5841856274267,1380.0802194300848
"GA-SD016, USA",1387.7084319376404,566.1279109228552,315.3967705363341,252.635524808926
"GA-SD018, USA",1369.6525286278686,578.1918202199373,329.4414844953058,273.4608245956049
"GA-SD039, USA",3547.114869565408,2334.2854083771267,1747.2757551708212,1587.09411164423
"GA-SD030, USA",1382.2827650340002,509.891193283217,258.48823522676116,203.34309854721593
"GA-SD001, USA",1881.3357764481405,808.2606611380005,386.6991681858609,271.21921569598476
"GA-SD006, USA",3250.2949850085406,1956.7974534704783,1346.8457253095585,1254.3725278644358
"GA-SD056, USA",2501.6557255312264,1089.3443999438405,855.6658788389874,837.488333332664
"GA-SD003, USA",1502.5325061003052,640.8200205724361,267.7848767558028,181.65611699276005
"GA-SD025, USA",1409.8999009454049,531.4167339697473,211.48440708835372,167.33449630176716
"GA-SD004, USA",1691.5259125666175,758.1305379516971,314.83163051648097,209.91265344176648
"GA-SD041, USA",3177.348324621224,1704.929618392481,1375.2703170899115,1293.3967441089194
"GA-SD042, USA",2588.612795870413,1921.4869935341892,1677.9718899198215,1664.1105250410596
"GA-SD012, USA",1078.5970436583498,539.096358461136,299.58128473824917,227.23727905793717
"GA-SD052, USA",1541.2395356614586,621.8596856057815,305.961077847486,233.9843257782195
"GA-SD045, USA",3090.303380806851,1059.9738305976164,629.9150094176249,584.7427170823272
"GA-SD027, USA",3390.5445978295184,1048.4367751062985,505.43601045380024,456.66593279225424
"GA-SD034, USA",2656.4777227147515,1415.71890153631,1066.5780234986296,902.0810100340753
"GA-SD047, USA",1475.4736737890157,626.1604067974271,391.713887810457,317.6587128484635
"GA-SD040, USA",3526.008149783391,2170.404171280436,1497.3901256698064,1394.6136112629404
"GA-SD028, USA",1584.65913901501,615.3494399495623,319.6421107292025,269.5972840996647
"GA-SD002, USA",2574.217426882035,1656.6194957565135,1029.9276691165026,762.9488237211167
"GA-SD023, USA",1190.5334507639993,503.5247739026515,258.4370410253395,179.02239289860415
"GA-SD046, USA",1969.7609318217824,855.5914372837773,480.2537998778491,389.5372295225028
"GA-SD053, USA",1202.5145804050853,497.7794841416686,273.32443774271485,235.17257342613297
"GA-SD051, USA",986.6388114148805,309.0282740735978,100.08497559236847,74.06786169530092
"GA-SD055, USA",2955.218719371005,1236.6143912456394,869.5340483320433,787.6456166511387
"GA-SD048, USA",3776.3481667614433,1358.483348469095,944.6389466122954,893.8883972869166
"GA-SD044, USA",2514.6049529080383,1227.9078458682716,902.681305332675,823.0620183035869
"GA-SD011, USA",714.6228652816258,345.02317244291464,180.55421137674406,120.12273805427054
"GA-SD026, USA",1298.1537346864034,789.465494945676,536.9477652936451,426.41902466135605
"GA-SD007, USA",3445.452531491778,1489.4146445263375,1046.318033617417,996.9471997606518
"GA-SD015, USA",1787.115546274499,1079.2780273551102,753.7197460674107,649.8177488032093
"GA-SD029, USA",1574.3448339994904,640.2407993843444,345.04918575249286,281.0995595910554
"GA-SD049, USA",1863.662255518338,735.9575242542616,389.0583155342937,340.3808751597971
"GA-SD013, USA",769.4681416410647,384.85965565968627,200.3710353992516,129.55096002136236
"GA-SD050, USA",750.5683091068706,273.38848588140013,121.22469814236199,88.23308185321441
"MO-SD015, USA",1993.9791440111503,1202.2880063163423,943.4070981996426,814.9343921234156
"MO-SD034, USA",1774.0757037873584,1057.503131570959,707.2175584346509,565.1398989446375
"MO-SD013, USA",2229.3117573758814,1632.8185509382079,1339.2919198159589,1130.0662813888052
"MO-SD014, USA",2140.209786624081,1759.3735911407894,1393.893624680773,1253.712432011308
"MO-SD001, USA",2285.1959503068965,1621.2965834871463,1342.6535013605164,1230.8125304512969
"MO-SD024, USA",2084.584844843315,1356.129617807968,1004.8433187626637,871.0628553604112
"MO-SD029, USA",830.291089547797,463.94918605814325,242.23786086100174,161.64139199273106
"MA-SDD39, USA",1256.036015399387,564.6418648185191,310.4858068743058,241.4970533315223
"MO-SD028, USA",578.493840229348,365.86050894729385,199.85861519833992,107.66807017100078
"MA-SDD30, USA",11274.863981773413,9777.095437781787,6554.563710900074,5367.480075424625
"MO-SD004, USA",3200.8651563777416,2683.0514439515264,2243.1939543523204,2063.9627850677507
"MA-SDD26, USA",10790.568124790745,9294.294681250603,6613.35720591272,6008.4770042853415
"MO-SD021, USA",990.0912468020392,637.3679152568326,332.70268475789777,189.67669419195767
"MA-SDD28, USA",9193.869974207548,7463.829421022916,5734.802639496829,5021.167656100971
"MA-SDD25, USA",12158.219530072067,8754.02803609036,5239.524701740424,4385.04654640623
"MA-SDD23, USA",4184.362065317579,3580.791651215392,2785.889495568482,2353.928049653751
"MO-SD019, USA",1979.187345535892,1232.487627274561,708.4120846531354,553.9507524580843
"MO-SD010, USA",1344.2774831797078,601.2383013979332,275.9508388378186,190.48937818057325
"MO-SD011, USA",1819.7184161673267,1290.3309302211665,914.8481373297625,739.9335430725087
"MA-SDD36, USA",1409.3688530411027,761.3893979221369,471.58378354719673,374.9074029870801
"MA-SDD35, USA",1795.1044597858079,971.4511104602958,666.3752163163941,573.6728523198492
"MO-SD012, USA",633.0833854918873,364.72169167263996,144.1732080909072,62.16280228673812
"MA-SDD29, USA",9096.422065653851,8245.210213109176,6728.36589492837,5824.293122351791
"MA-SDD24, USA",5206.616485702228,4528.350078842305,2879.681558084895,1836.8445013399974
"MA-SDD07, USA",1197.925319001953,634.985769122642,376.98742742049876,274.62160281855114
"MA-SDD17, USA",4549.6639271295835,4158.312098787468,3639.293643632685,3275.2560012504164
"MO-SD032, USA",1020.0367401065608,664.5060689307354,414.65342106517625,295.24807149052657
"MO-SD026, USA",966.4838205958441,448.1213603419095,197.4467595771061,115.0306393015286
"MA-SDD20, USA",1929.9294349519655,1042.625176437054,840.204834374692,776.3215140873565
"MO-SD006, USA",1017.3722485325943,472.44710973536843,204.71204196904935,139.4304234329889
"MO-SD030, USA",1870.4442262030416,1419.923735452991,1073.2872409362067,963.3922531245076
"MO-SD022, USA",2090.162319070991,863.8210175211436,488.6696854581894,399.4772332012554
"MA-SDD27, USA",7129.293135740918,6452.837382643001,5586.20647079577,4800.5459852859885
"MO-SD005, USA",3506.126856813725,3020.00237828806,2070.1097196258834,1693.9282313581107
"MA-SDD18, USA",3005.1921460308313,2409.699273866138,1808.780526858554,1639.184183250572
"MO-SD009, USA",1773.6393719773102,1408.3830029651251,1138.7089816350885,1019.5313059151682
"MA-SDD21, USA",1690.97762871376,862.181172387957,401.53027036527226,285.0559201535473
"MO-SD023, USA",2487.019973314153,1588.9139804296428,1233.3467246268085,1019.6399957034612
"MO-SD025, USA",646.6890814719726,390.2180476662115,169.15286701293775,86.55365544824298
"WI-SD015, USA",1357.2253304446429,1059.812394635856,649.5262090471685,411.91642339973805
"WI-SD027, USA",1266.364791118225,843.9371142930861,472.47224516399285,323.9931250208429
"WI-SD001, USA",1110.9387885999051,740.8224136779943,462.5001944937194,351.57178579561577
"WI-SD017, USA",738.0320927955247,472.46285593780044,185.6599703884927,73.71769038628072
"WI-SD009, USA",1337.226405353204,1054.1776796423094,619.82715344849,372.8985853129391
"WI-SD018, USA",1978.1978428335476,1388.9925293306508,854.5315803760615,545.1880470362195
"WI-SD010, USA",924.0477215128888,472.52188849358157,209.21018471359193,128.65722347372147
"WI-SD029, USA",854.32467056964,563.2412350152244,310.43166798630585,218.6270950821293
"WI-SD026, USA",6659.272110210982,4788.626632189617,2216.934874698412,1391.8888211351668
"WI-SD033, USA",1396.3723587907152,970.7791463024621,624.9299122720294,491.7736756613143
"WI-SD011, USA",1155.5303827378248,694.1177133225226,329.72846287838274,179.87352555427464
"WI-SD020, USA",1053.315441183093,665.558293354469,384.81415970296064,233.77605034934842
"WI-SD031, USA",1265.8898954470985,741.5099274808805,434.41763460157847,300.88404872970796
"WI-SD016, USA",2051.265040886727,1492.208124773399,902.6187307623353,692.2076025536263
"WI-SD030, USA",1663.196306912055,1165.195776368191,805.994229540545,625.2028706216097
"WI-SD008, USA",1492.6592675411368,979.5676552403866,606.2104577942416,485.5323423059306
"WI-SD019, USA",1687.149233373693,1254.0781132170732,900.8203646780964,733.7340562241684
"MO-SD033, USA",674.4875042958769,283.1073419074912,108.40990966942367,78.12765682527595
"WI-SD003, USA",5112.55603810872,4492.247718322062,3292.8856359513406,2725.5100489484666
"WI-SD005, USA",1983.3857771895177,1499.5518904360592,1230.3186450129801,1134.3182020651032
"WI-SD012, USA",469.4772034036347,231.86349773060107,99.4182656456657,52.69375650452333
"WI-SD028, USA",1671.9798301621222,1136.3501451190587,886.3969111253396,803.1870704424222
"WI-SD006, USA",4320.533711610403,3636.693311844084,3086.0678125192626,2867.134989353726
"WI-SD025, USA",609.0790167245,401.99275801536686,175.34734310251582,89.94676856214095
"WI-SD002, USA",1199.9709386050743,800.5632402254392,509.16707837880045,402.7703304677025
"MA-SDD16, USA",2480.6916550536002,1931.7686018009638,1557.649311212721,1380.9834437627678
"WI-SD007, USA",3945.415387684682,3054.08282437736,1847.1581591314189,1363.7285243588128
"WI-SD013, USA",1063.9453849584731,715.7320619780542,369.4251977967905,197.20913163377773
"WI-SD004, USA",3207.799504909503,2509.3940921680432,1881.519995382396,1749.2432659977667
"WI-SD024, USA",822.1550681199999,576.4438867087053,316.02178152713566,189.658825928967
"WI-SD032, USA",1404.1016612079577,1071.9474210857165,570.2216675161511,322.3957199394054
"WI-SD021, USA",1369.5913876423626,771.4963127373964,468.8503002955852,392.42679999851947
"WI-SD023, USA",805.4482521270454,445.54708532994925,231.16470283424124,157.63921143607536
"WI-SD014, USA",734.7652069664953,414.0140745335619,154.95385224439363,69.75837858991932
"MO-SD008, USA",1841.776036161849,1253.475678078377,824.1433601306107,590.9693467587159
"MA-SDD12, USA",1599.992425081877,932.5758808461967,588.3889783481669,448.232951981782
"WI-SD022, USA",2725.575789822302,2175.025186168268,1572.4873704079905,1102.2753201922392
"MA-SDD14, USA",1739.4067508464136,1016.9781534322975,672.7145797829918,534.0415969640057
"MO-SD031, USA",1102.950285418292,673.199674849844,381.5594325584003,240.5175813775875
"MO-SD003, USA",1090.6308845836265,458.2394262056684,191.06929747720307,114.10625169606965
"MO-SD018, USA",829.2560880544556,512.7308682680958,242.06836634090106,116.16377255430778
"MO-SD027, USA",956.301278692734,590.4307885999183,324.9479020774615,206.1004451828616
"MA-SDD10, USA",1841.78477338268,1188.6795442102627,737.6341460955988,495.297750800948
"MO-SD007, USA",2680.8889741141325,2123.0697749445835,1478.773108940511,1169.6556304344356
"MO-SD020, USA",881.4806070761763,531.9706135446824,324.09203561815184,240.39051479836587
"MO-SD002, USA",2148.850917642915,1286.0735030758233,888.5256444276874,780.1532962639867
"MO-SD017, USA",1879.727317132444,1303.9827072105377,943.0595317278052,788.719081729747
"MO-SD016, USA",1137.6640198511457,515.9686910024402,226.24871730489002,136.54976025468358
"MA-SDD40, USA",865.9560594770833,521.028038254102,333.4724443416585,237.36043993102606
"MA-SDD11, USA",4195.405614346639,3305.0238244857833,2464.235457288375,1701.949289375654
"MA-SDD13, USA",2099.6696609791397,1395.1255563790885,949.37853979256,780.8294241160571
"MA-SDD34, USA",2949.906027355628,2316.4118016562743,1679.6346632918678,1230.829092196849
"MA-SDD31, USA",1774.4013265312742,961.4037513010188,636.0449004100282,565.2980911015002
"CO-SD004, USA",1090.800192595855,485.598965416364,200.71470259906025,130.38041439695294
"MA-SDD32, USA",3475.7686826223157,2608.529040402792,1836.121972412145,1488.4998021825797
"MA-SDD37, USA",3114.0640431881834,2454.0184359391365,1506.253808970607,960.667553159793
"CO-SD035, USA",1006.0235297915259,519.1787788829762,211.5915001038914,113.00494623064377
"MA-SDD15, USA",2438.2867971881783,1724.1068083858024,1238.0753318856325,1052.4362602565845
"MA-SDD22, USA",3327.313889779201,2369.3664258934255,1550.6514554872049,1306.511189751345
"MA-SDD33, USA",2226.9796296023756,1329.685315187087,1020.7443055728228,958.921584599594
"CO-SD025, USA",2843.3103933307098,2069.530084053471,1570.1622385285095,1477.734663692809
"CO-SD012, USA",2149.6766174123827,1572.9926157699003,1025.4625453243527,798.9773512572823
"CO-SD030, USA",2688.2037284086095,1879.768971051185,1320.8483096885166,1051.405634812442
"CO-SD021, USA",2621.0654201172897,2022.7374653813947,1355.2339382212456,1099.2947610824476
"CO-SD010, USA",2694.9443712409566,2126.0268916632654,1683.7364234162399,1526.2251620363816
"CO-SD003, USA",1607.4751846183924,1296.7829903385873,876.71944430277,634.1124196254389
"MA-SDD03, USA",3659.1291431446734,3007.1749262002786,2088.813843188199,1671.7292398409218
"CO-SD020, USA",2194.8766481089074,1560.0307939828776,1099.9653015426259,962.1526171550624
"MA-SDD38, USA",3905.26408662465,3032.0995075566702,1671.891799207973,1129.5979955916798
"MA-SDD05, USA",2380.118313237451,1177.1737061112626,529.1567403347265,292.3840357572642
"MA-SDD02, USA",2243.1156932427507,1417.1575791222294,894.8507178783943,701.4601995381594
"MA-SDD09, USA",4110.103756294216,3273.7030815088424,2300.2582350535345,1752.4612993700232
"MA-SDD01, USA",1011.5225715977801,635.8352087482524,361.38568936932614,222.11525795596484
"MA-SDD06, USA",1256.0633772228175,713.4643482288493,421.0541850235452,347.393154255817
"MA-SDD04, USA",1510.631612628957,857.9114279978231,627.2351876117356,615.9675461757047
"CO-SD002, USA",2317.894303772523,1492.9134064275588,915.8744852029383,660.1020169609236
"MA-SDD19, USA",5984.931867988601,5034.449678533987,3184.167746595796,2025.5108584647687
"CO-SD024, USA",3213.125124857051,2550.0944877497896,1940.2967993294003,1624.3119192216268
"MA-SDD08, USA",2973.877580191441,1818.486460348855,1284.424644568163,1119.1983246640066
"CO-SD034, USA",4367.581025637004,3676.979250755428,2924.190759435881,2656.397836053721
"CO-SD016, USA",2306.1508250560796,1811.9466748586126,1464.324526682373,1306.1827233789597
"CO-SD011, USA",3094.4960867980026,2352.7428268713124,1541.1568394512894,1316.9189115940012
"CO-SD027, USA",2721.5760993558497,2009.0874391340067,1534.6140828168088,1324.5823397214406
"CO-SD017, USA",2450.7938440143266,1840.2330688331251,1176.696682847785,824.2642205154591
"CO-SD009, USA",2434.787980244048,1358.7242370369427,866.0890128445918,728.480492831385
"CO-SD033, USA",3803.00387443986,2961.2460597738504,2114.0654898331127,1656.6411444142727
"CO-SD019, USA",2450.0693756393025,1927.227661064747,1518.9620561013621,1391.9566686570595
"CO-SD018, USA",3564.1904333121984,2560.0088714882622,1638.0424420619904,1069.4587584338594
"CO-SD031, USA",5978.966342343663,4804.74072877423,3745.200940472273,3160.24170795674
"CO-SD026, USA",3693.8400643975897,2575.025016825967,1833.14795512279,1680.8351833322258
"CO-SD005, USA",1216.1686398158822,717.3245870420179,284.7029331933915,144.01068569813594
"CO-SD028, USA",3590.286163173934,2823.822213544384,2068.837557998709,1824.3059245822906
"CO-SD001, USA",1436.3480390784134,923.4505787182213,427.39167097075267,282.77322848122924
"CO-SD022, USA",2576.867956336096,2058.8245334594394,1591.3194756299,1539.8805768838492
"CO-SD029, USA",3809.5611274650537,3088.277780292724,2599.5074420604346,2360.7543573340686
"CO-SD008, USA",1330.5662985388747,635.0324167973015,198.22709552575384,100.38976587943469
"CO-SD013, USA",2601.3186991823322,1939.5746525559066,1267.827186142411,932.2944713472807
"CO-SD032, USA",3713.546580765185,3050.0293319182906,2467.024658118401,2309.697172616591
"CO-SD006, USA",823.229308161248,452.5963174445316,179.5921644849869,90.42085385799534
"CO-SD007, USA",1567.0739434566608,1159.1868054406696,765.0323954549706,541.6867966763142
"CO-SD023, USA",1857.546064110942,1167.5902329531016,513.2956647530191,344.48832463516896
"CO-SD014, USA",2600.5966990157203,2024.9731566509176,1451.5071619255014,1173.9504365501361
"CO-SD015, USA",1393.8904171320255,965.7550401664827,579.0206772468093,447.3695200390268
"WA-SD012, USA",1763.8200728809004,1091.6379210932978,622.3022952344347,395.76904554300535
"WA-SD009, USA",1944.8973289923783,1168.6683798857068,589.9300223825019,325.37467471270116
"WA-SD035, USA",1474.6505608007496,603.3660081310459,260.8134872497659,212.49082516701267
"WA-SD016, USA",1934.2301660285768,1319.9288354070316,814.7766994116423,568.3367067444952
"WA-SD006, USA",2201.761825823534,1492.4496462048219,1046.4722700591326,828.2419395686147
"WA-SD019, USA",1484.3473799921449,909.8485238566677,488.7208267592269,320.1793618213196
"WA-SD024, USA",1040.011526280189,589.4835690506461,293.3811606270598,165.89017161780708
"WA-SD026, USA",2270.571826587367,1007.8416020397166,520.963838601737,416.58163996021267
"WA-SD017, USA",2083.8023301858325,1470.3143616778477,1026.6744154977368,806.4344174871767
"WA-SD028, USA",3145.5255001715373,1745.0941185276915,1107.576184377148,951.9753497871586
"WA-SD005, USA",2224.3489584901818,1320.685844062541,777.1111293738637,581.4312410160243
"WA-SD045, USA",2541.4763741918764,1774.6664473175645,1223.6936749356478,981.8374706448025
"WA-SD048, USA",4695.517058803128,3231.3835340028068,1856.2335032636015,1483.715035191416
"WA-SD001, USA",2586.1130024863946,1722.4553936597026,1473.5959197516509,1463.1699778534455
"WA-SD002, USA",2021.1218743520074,1006.9453943367794,657.9481941562083,523.0092916842003
"WA-SD041, USA",2606.994133440411,1644.0762927459036,1213.3497605716557,1122.3157269566334
"WA-SD036, USA",6195.84575627802,5223.051454334486,3897.0201934068787,3210.6020581893126
"WA-SD044, USA",2471.132663637809,1791.617476853522,1403.53704809624,1251.6882142915501
"WA-SD046, USA",5395.69277254564,4702.206225455108,3582.921882880717,3000.0390341781867
"WA-SD043, USA",12331.748798921979,10225.7337760423,6278.841616957443,4053.8485103249836
"WA-SD039, USA",1755.9875561879824,941.3251005004154,523.1305117839339,369.4526203950245
"WA-SD040, USA",2114.83554786661,1329.0069342426677,851.0480620044053,539.8597534980636
"WA-SD031, USA",2083.4650604835333,1174.0511054294466,716.4926925278515,576.4901627061168
"WA-SD025, USA",2712.519908976961,1512.3246065913506,1159.6905568327622,1043.466234913201
"WA-SD021, USA",3342.606561972505,2605.804024583914,2012.5962518307467,1729.6751570327524
"WA-SD004, USA",1825.348464907313,1240.7636954035904,840.9707199280525,696.8851798972788
"WA-SD008, USA",2121.65300507237,1564.0203070004477,1010.133271497523,754.1176344179702
"WA-SD032, USA",2875.996655476603,2481.5326756142067,2029.621238849635,1840.5204799119133
"WA-SD018, USA",2270.5738105596406,1615.0565332033107,1197.99777105222,971.9007905584646
"WA-SD010, USA",1498.5328483477128,777.8804661871706,380.09065132419505,237.96788588389998
"WA-SD047, USA",3056.734350072501,2170.026146363514,1508.844035380408,1245.1205042781176
"WA-SD023, USA",2039.4073431695597,1082.2844799296136,654.3774966745558,489.31468955345804
"WA-SD030, USA",3407.996465254533,2275.686089430072,1698.7393796900753,1345.435550443884
"WA-SD022, USA",2248.509579963495,1313.917426650789,905.561224130113,775.4368803146599
"WA-SD020, USA",1166.0821847516752,573.7618828056421,222.0743275628277,139.99606803671304
"WA-SD011, USA",3254.056544741961,2427.0324148691334,1742.8770051684303,1433.3465885973292
"WA-SD007, USA",604.5889286650429,367.30265438301643,154.3273039963017,94.59360390601313
"WA-SD013, USA",1260.61224053036,797.2400300589168,381.7775878100636,224.80550947234363
"WA-SD042, USA",1679.0738110526706,1015.8226983596521,571.6529890714814,400.2778721952825
"WA-SD014, USA",1702.851343976914,1286.6637413539913,829.4635040639347,590.7999918400267
"WA-SD033, USA",3522.0673622730847,2289.7976962967223,1556.528838547123,1291.7119511295002
"WA-SD037, USA",4821.74351313347,4232.855316971274,3216.1544949394265,2242.0626838224875
"WA-SD049, USA",3435.11695344314,2349.9321407651128,1818.588364277604,1591.6412927362287
"WA-SD034, USA",3672.86963177279,3007.4366035778976,2198.023243753831,1548.2440239757507
"WA-SD015, USA",2033.1272032810537,1475.2000619158305,779.9270935730677,472.5911306451018
"WA-SD038, USA",2927.749633260416,2146.911905522456,1492.6851461231429,1064.24328053771
"WA-SD003, USA",2534.893147071551,2067.2996299653437,1653.371498712153,1424.757363062459
"WA-SD027, USA",3289.7700642214777,2435.67390903555,1754.875427594101,1388.2857055748213
"WA-SD029, USA",2855.8108810673043,2180.7942234236475,1768.177822514791,1499.9045228215493
"NV-SD019, USA",1910.718136391132,1012.3068892094856,473.28818409721146,312.6393655745965
"AL-SD002, USA",1926.76396548721,978.9681166760962,611.353289938627,542.0660780092823
"AL-SD007, USA",1457.2740785149804,834.1828280793637,567.203496681447,476.9008372892997
"AL-SD009, USA",856.2299138386122,518.2877550359568,307.6402604548884,218.61124234173715
"AL-SD010, USA",627.2738618155955,312.6214134956418,165.3300931286805,130.08150541996187
"AL-SD032, USA",1475.0732187032984,593.3911026971017,297.8726808936151,227.66844127994273
"AL-SD003, USA",1217.9738748934988,697.655957624644,410.4288384013185,304.91714745760737
"AL-SD012, USA",912.8386238255457,464.89298040133974,243.45835588360956,170.68892933215488
"AL-SD013, USA",975.2716998942768,382.5155901392961,172.28360575619857,135.43953857200043
"NV-SD005, USA",3525.611920263035,2339.6660762177557,1749.779934238783,1566.5311272474162
"NV-SD001, USA",3959.340868443297,2980.6284462496506,2160.9356758264385,1775.4511635404158
"NV-SD020, USA",2550.480308424728,1668.0124414845454,961.6817679306258,676.9520582624763
"NV-SD009, USA",4407.4588960754145,3286.636796132591,2359.052862683368,1953.7022130689681
"NV-SD011, USA",4362.9770628583865,3113.1227580694076,1855.423154018963,1372.7923119065465
"NV-SD006, USA",3892.5304486570258,3027.1078472919207,2401.852967317647,2126.582727228659
"NV-SD021, USA",4226.900918181473,3478.836884300789,2771.0599372842216,2414.1808061322963
"NV-SD012, USA",4064.7809177678873,3001.9839568897623,2390.3362682218844,1975.2483700999667
"AL-SD008, USA",666.3421481924013,271.19928579335334,128.82955063396295,103.8337290843556
"AL-SD026, USA",1895.3682815125078,1204.1894355981306,821.0424565601709,693.5651279684406
"AL-SD027, USA",1970.9374152162425,910.4766131633021,538.4950075236479,405.14986165805885
"NV-SD008, USA",3839.204484229709,2811.14890495606,2244.744968255373,1976.135822045378
"NV-SD003, USA",4170.9378246424885,3290.89308064734,2525.031390012362,2319.13409047131
"NV-SD010, USA",4928.185982356503,3940.1989851673593,2361.352706540895,1956.3842455061417
"NV-SD002, USA",4803.577834369519,3957.1183935220283,3243.0367325792677,2871.987595387013
"NV-SD007, USA",4443.545910837924,3444.9470790637397,2645.1060848494462,2310.312543319849
"AL-SD025, USA",1773.4297874406716,713.4742255954378,335.96241347891595,295.99121700890356
"NV-SD004, USA",4016.694209046515,3179.2228332364234,2258.0433903790968,2140.2733619692863
"AL-SD011, USA",1059.0020854238194,384.91035347877624,152.44592724536867,113.1829737570965
"NV-SD018, USA",3272.8498467955014,2635.9784125574374,1996.1755515882048,1660.5938045941982
"AL-SD028, USA",1131.1082410157426,544.9578888715128,301.86623201358896,233.95451927655185
"NV-SD016, USA",2190.7292193161343,1455.9577504395706,814.405027071446,560.4214508985403
"AL-SD001, USA",807.4505517809466,409.7774972491058,252.90281830397976,194.75560738977444
"AL-SD006, USA",682.1000245462083,384.0567796284636,229.42077165593557,159.51100808677887
"NV-SD014, USA",1790.9405947646412,1137.6509708739868,618.9764786845166,440.11816097884065
"NV-SD015, USA",2454.9045630491796,1774.2463361609807,1234.2528450461332,1049.8271496696857
"NV-SD013, USA",3987.927107547611,3126.530563328408,2159.863725682911,1562.4405335162865
"AL-SD021, USA",1971.89388308756,995.5233640098281,566.6072713302477,450.32273780773744
"NV-SD017, USA",1108.1176922092372,694.0305932434472,309.2877008863366,159.2251464691391
"AL-SD016, USA",2297.50062377369,1307.2858773056755,835.7336206075539,752.7704646701203
"OR-SD003, USA",2098.33701104824,1606.6876703037478,1008.3350952758587,716.7223044774022
"OR-SD016, USA",1053.8288913741706,610.6288108791763,238.92897910199767,114.49039953601603
"OR-SD004, USA",3138.5938053463638,2406.727428494469,1572.2885764704226,1147.504098585589
"AL-SD029, USA",935.5421887170384,402.9621426151848,222.7180035482896,184.91181537538836
"OR-SD010, USA",2687.2113426517526,2016.4804930316632,1320.0722755416678,934.2327062914042
"OR-SD011, USA",3202.198663245362,2443.4772564297778,1658.5276020909332,1227.9719899927359
"OR-SD001, USA",1106.8919603290615,638.0290006857291,272.59989143079423,157.1028057220514
"OR-SD009, USA",1437.5459147902945,989.2045617067207,507.51782472710823,338.47613447730015
"OR-SD022, USA",3706.803410157598,3260.0671736624777,2532.2373445857497,2076.793375474096
"OR-SD020, USA",2589.247316522553,1833.0802012484764,1349.782527957559,1147.734580019456
"OR-SD002, USA",1388.1434643915939,860.9998608089587,468.42553602051794,318.03074695620296
"OR-SD008, USA",2496.7840259411955,1764.313643528209,1065.0117502408725,676.4289339886094
"OR-SD030, USA",1292.3903990460988,713.7913666131128,303.1804844612057,151.68303791162577
"OR-SD012, USA",1787.6946790383306,1240.9556450022146,665.6023518367945,345.181387946657
"AL-SD014, USA",1744.2762013455833,697.8392908835829,336.04271490227904,252.78614589158187
"OR-SD007, USA",2707.493932050361,1826.9386879548376,1275.5869414247395,1026.3230996850245
