longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"Tulsa Non-Community, Cherokee OTSA, USA",112657.0,0.10900343520597922,951.7701976393103,0.012291953093441077,230.09410020122203,0.4803429880078468,0.13692890810158267,0.24812483911341507,0.008654588707315124,0.06789635797154193,0.0014291166993617797,0.0566232013989366,0.5312835966964906,-0.08624596038705051,0.311643811645561,-0.0737419528484953,0.1124258416068693,-0.01747744135481244,0.6116819696314572,0.13642695274330027,1621.3687356405046,0.004339898679710782,1170.3969000416096,0.013289505434884405,783.0463350165029,0.0142845899865908,618.3977685897813,0.018446693349395797
"Cheyenne and Arapaho District 2, Cheyenne and Arapaho OTSA, USA",93599.0,0.1654825372065941,708.0606087726028,0.045367492379025015,19.723420100443676,0.7974764687656919,0.08012906120791889,0.022713917883738072,0.01543819912605904,0.0508125086806483,0.0004594066175920683,0.032970437718351696,0.6917679803490007,-0.11435091220601523,0.1262813099798378,-0.033933621036781755,0.04299025328284438,0.0013327691541606818,0.5428136330674401,0.07510620674913833,1566.435954509267,0.033807647545420566,944.0032965167296,0.03790194097572352,514.7258888882877,0.12257372746334462,294.8416505541608,0.24930195628148735
"Rogers Non-Community, Cherokee OTSA, USA",78439.0,0.09788498068562833,314.19577584784,0.11480898327068778,48.72577338080177,0.7348640344726476,0.038106044187202794,0.009854791621514808,0.010543224671400706,0.1300373538673364,0.0005991917286043932,0.07599535945129336,0.5926619745802608,-0.09353386895455434,0.06499480870032508,0.00242884782177083,0.02789036885516618,0.0066869945176577725,0.5462437742114001,0.08899512442221237,1165.608526373436,0.09085245328447487,499.37955126804076,0.11176931924833765,232.94583113921593,0.10418044440653183,174.37098648780332,0.14045257971804867
"Washington Non-Community, Cherokee OTSA, USA",50976.0,0.029013653483992468,647.8540831983659,0.009169909634976594,46.38442966124564,0.7590042372881356,0.05014124293785311,0.023422787193973636,0.010828625235404897,0.10041980539861896,0.00031387319522912746,0.05586942875078468,0.6168005097224413,-0.10705689522202,0.061124558551159336,-0.004718342738307825,0.02239436204945095,0.004116936259947683,0.5991594700561208,0.1002951114152517,1158.6978402705815,0.0578742683710407,860.6928727892855,-0.003131943042061529,452.225102003623,0.037942757264268774,276.1798561868728,0.060818109997596244
"Mayes Non-Community, Cherokee OTSA, USA",37272.0,-0.04400085855333763,264.26603090743305,-0.010697233749024785,24.870328553705686,0.672730199613651,0.027688345138441726,0.0037830006439150033,0.0031390856406954284,0.20514058810903626,0.00034878729341060314,0.08716999356084998,0.5564494409159089,-0.07548463228928032,0.10771636914720648,-0.012277633357693163,0.05088263293991137,0.0019074918589811404,0.6247076181222786,0.1625,638.2823078409428,-0.009470696409538331,384.92864730106356,-0.02632058906925935,158.62563505152073,-0.0036627542941882855,78.95803783435527,0.024815341123746313
"County District 4, Choctaw OTSA, USA",35526.0,-0.022237234701345494,199.3887715267524,-0.02621474241731687,19.21872052582792,0.7515059393120531,0.06406575465855993,0.011709733716151551,0.005854866858075776,0.11056690874289253,0.0005348195687665372,0.055761977143500535,0.6349907130244612,-0.09230790804637157,0.12183256016770935,-0.013533051925127937,0.047773085495563666,0.005722291782604395,0.560207651506602,0.10260542573193661,595.9274293204535,0.03675713033949353,296.5233548093183,-0.036051316895247744,124.90857011810611,0.021861553790325484,72.05288244848485,0.04544170372799628
"Cheyenne and Arapaho District 3, Cheyenne and Arapaho OTSA, USA",32850.0,0.02401826484018265,610.7870888869196,0.008575678441475063,8.315826292179842,0.7610045662100456,0.12624048706240487,0.024992389649923896,0.008675799086757991,0.05251141552511415,0.00021308980213089802,0.026362252663622528,0.6805232317551968,-0.09901118052917457,0.2042630985993155,-0.032413003785732836,0.062238581211762144,-0.0015603742222623715,0.576646397202019,0.11227513956854367,1052.7818965857405,-0.015794599268305204,814.5198247751628,-0.014237609207325435,364.30292979167484,0.013507432601812603,138.32327250185594,0.04792807047101707
"Cheyenne and Arapaho District 4, Cheyenne and Arapaho OTSA, USA",33140.0,-0.01472540736270368,352.2753952006812,-0.0595923506362946,4.45993624855037,0.8085093542546772,0.10434520217260108,0.02742908871454436,0.006185878092939047,0.03147254073627037,0.00015087507543753772,0.021907060953530476,0.7370476540887655,-0.08487471378777689,0.21099019112421583,-0.06933455910071115,0.05720892805428411,-0.007661996537362159,0.5977680542732127,0.15808206299106842,1052.845083663424,0.15364255002299113,570.2178328081833,-0.003798512449829169,210.4818719574655,-0.07215437387714624,92.12984457518938,-0.004812438071640526
"County District 9, Choctaw OTSA, USA",28002.0,0.14084708235126062,444.9964820040524,0.013585272305389738,20.699174632072353,0.7240911363474037,0.05828155131776302,0.014356117420184273,0.006213841868437969,0.1363474037568745,0.00024998214413256194,0.060459967145203915,0.5837861452333549,-0.10661432486680783,0.07480719482792211,-0.0023176732173503106,0.03348588205205753,0.0056809359895779316,0.5829723813515905,0.11696093313094191,990.8511827001925,-0.0130433094854467,590.389245672478,0.008514456237100974,311.8895057562904,0.0567846596982058,170.17876600597626,0.14753573070969744
"County District 11, Choctaw OTSA, USA",30963.0,-0.022478442011433,487.6583119571227,-0.09583638398535904,25.66810353562626,0.6932467784129445,0.04850951135225915,0.046442528178794046,0.00503827148532119,0.1365823725091238,0.0004844491812808836,0.06969608888027645,0.5478494982517308,-0.06826196176276611,0.07913875340775103,0.0018223324473156666,0.03710043305020341,0.007609307708921764,0.5616935988976576,0.11708296164139162,974.7877214492247,-0.12540247348720326,607.0984040143456,-0.07944048266611932,352.5074249698476,-0.07047532446854218,212.57949116010883,-0.05160418775968986
"Sequoyah Non-Community, Cherokee OTSA, USA",32444.0,-0.06901121933177166,268.023468140802,0.0022502854848393647,31.521103741078292,0.6578720256441869,0.03677105165824189,0.02102083590186167,0.004438416964615954,0.18894094439649858,0.00015411170016027618,0.09080261373443473,0.5242022838554014,-0.07904726431984405,0.08716603607774552,-0.004967550948134475,0.05108972562479378,0.0050514603333533525,0.5938767828014555,0.12402281850834566,739.4773089589097,-0.044419929175187924,368.0921238932474,0.003111391131021223,176.006613226957,0.0166258219298026,88.79100008512165,-0.005936933818661352
"Delaware Non-Community, Cherokee OTSA, USA",29630.0,-0.01171110361120486,136.67011499295336,-0.029856945219935226,20.362737433881282,0.6582517718528519,0.034323320958488016,0.002261221734728316,0.01171110361120486,0.21420857239284508,0.0009787377657779278,0.07826527168410395,0.5734151849363626,-0.04514781203286389,0.17022313500376224,-0.009382463101818866,0.06520946450294227,0.005320281395810353,0.7328157213668465,0.2735544115886508,471.47093487349485,-0.009738437787805457,219.57606804298425,-0.03651913518401078,83.84060831328348,0.061849597648018055,58.473904776521515,0.08703205409221684
"Cherokee Non-Community, Cherokee OTSA, USA",28353.0,0.01583606673015201,447.7405597019249,-0.025371261338954794,30.863009226618818,0.5308080273692378,0.07427785419532325,0.01731739145769407,0.008041477092371178,0.29309067823510737,0.0002821570909603922,0.07618241455930588,0.4488241041123937,-0.06740721377074188,0.11202841178648974,-0.01991446509463249,0.06959296954595252,-0.007378220816377845,0.6147852871897083,0.18331859711170057,1018.1865773924229,-0.05387554734782222,609.0381247416935,-0.06130572230168374,338.0488740962976,-0.009893256379245235,197.79414604026465,0.015682722475099976
"Muskogee Non-Community, Cherokee OTSA, USA",22480.0,-0.043994661921708186,303.2123265087386,-0.025615035554079842,20.543350472573522,0.6426601423487545,0.03336298932384341,0.021263345195729536,0.004137010676156584,0.21819395017793594,0.0003113879003558719,0.0800711743772242,0.5206411554979548,-0.0637902060094157,0.09833429597285527,-0.0016516309796042739,0.061622345552625975,-0.0002931363723401789,0.5729787108568732,0.09643886372993002,721.5022576465395,-5.146757331794293e-05,440.5507376243085,-0.0016966455242108417,192.74774790293225,0.014219199565017392,114.89845443027554,0.01757444477129021
"County District 10, Choctaw OTSA, USA",19496.0,-0.015490356996306935,90.67643897918053,0.045391906814682324,5.829938933434438,0.7304062371768568,0.030262617972917523,0.027646696758309396,0.003231432088633566,0.13972096840377513,0.0004103405826836274,0.06832170701682397,0.6230727256764134,-0.06962362702806901,0.1435052357231152,-0.00013540194730657373,0.0607913073178022,0.012342621433414101,0.5919664592913173,0.14324880054832076,428.6551364697688,0.12820235039463582,176.6309656592637,0.07816470243966632,45.63226347157116,0.03817673697948474,20.9039162381612,0.013518396214380453
"County District 5, Choctaw OTSA, USA",20938.0,-0.08840385901232209,135.61369376176668,-0.022775223076883396,10.599817051279826,0.7540357245200114,0.029850033432037446,0.021778584392014518,0.004823765402617251,0.1292387047473493,9.552010698251981e-05,0.060177667398987486,0.6539345260934586,-0.07661063388602174,0.15493965497113182,-0.00702647408479376,0.06005487261195595,0.008039798744275378,0.7002818665831506,0.240608228980322,413.60984113459205,-0.01816171991095115,218.97968841768463,-0.022342714132902945,77.47053465651021,-0.05104829212196051,55.76120239054251,-0.054329116581797246
"County District 1, Choctaw OTSA, USA",17002.0,-0.071579814139513,186.1114020363396,0.010038399877386413,10.594822960355591,0.6449241265733443,0.047288554287730857,0.1364545347606164,0.0034701799788260206,0.1129867074461828,5.881660981061052e-05,0.054817080343489,0.5642837799988211,-0.07063311510987863,0.20421172880267172,-0.015282660503487533,0.09864450397578468,0.006841604669471188,0.6147476340694006,0.1416292495189224,518.1373514553889,-0.06919361436724983,265.40372019583526,-0.011444476016117217,129.52885234469323,0.016148376166793266,66.95098710439007,0.018510554512215244
"County District 12, Choctaw OTSA, USA",17133.0,-0.0883674779664974,84.02845926979019,-0.18845974550498254,5.137812338122664,0.7635557112006071,0.02013657853265628,0.003443646763555711,0.0021012081947119595,0.13593649681900427,0.00029183447148777215,0.074534524017977,0.6586631333913149,-0.06723557741986574,0.13161505433460544,0.04235918972201019,0.0529921198056208,0.030226636081980666,0.6336475596776646,0.17528494301139771,318.34362521100803,-0.17862089847991555,158.6157131767262,-0.20965337639754608,35.82006193463134,-0.1590324563081592,15.414780484768599,-0.13839494786520884
"County District 8, Choctaw OTSA, USA",15205.0,-0.06583360736599803,174.0308693426758,-0.01650917882833247,7.341833930079803,0.6374876685300888,0.028082867477803353,0.10878000657678395,0.002499177902005919,0.16093390332127588,0.0,0.06221637619204209,0.5457590748884235,-0.05727741610881165,0.17519694797392027,-0.0019839782822599628,0.08344164125493883,0.009112498750891887,0.6471455838972757,0.15940474594449658,398.87023501723195,-0.054418494243478256,252.69454762772745,-0.05460100230570164,116.85095211601757,-0.023137421011550825,51.23586346618677,-0.019375627562622465
"Craig Non-Community, Cherokee OTSA, USA",14325.0,-0.06282722513089005,252.89668238926387,-0.11190462745885113,8.348812707787648,0.6592670157068062,0.025410122164048865,0.030226876090750435,0.0071204188481675396,0.1961605584642234,0.0011169284467713787,0.08069808027923212,0.5460068882066457,-0.037629797077414096,0.12479836150386561,0.02559369485836735,0.05752695578586816,0.019208568914702746,0.5723315875022575,0.14673398548437994,528.4094321808388,-0.0709624003083518,361.9618707178132,-0.10993909497020356,157.20160919941273,-0.1159522884058185,63.47927125069114,-0.09281718094534042
"County District 7, Choctaw OTSA, USA",13432.0,-0.07906491959499702,103.55067065564636,-0.1905014614633065,3.25345866513529,0.7204437164979154,0.023823704586063133,0.008636092912447886,0.0024568195354377604,0.1856015485407981,0.00022334723049434186,0.05881477069684336,0.628136904317562,-0.03846393417489802,0.1593209614574798,0.031111333279180836,0.05976626739441196,0.0326760771616859,0.6569554312174416,0.18869309838472834,332.2700212517062,-0.23313324705442562,174.4379884551002,-0.2226976598550179,51.60276146178242,-0.13253426826103387,20.676775518103653,-0.07769645313085936
"County District 2, Choctaw OTSA, USA",13044.0,-0.05619441888991107,154.85915058697844,0.042408020644988303,5.821757446007184,0.681999386691199,0.05182459368291935,0.0390984360625575,0.0034498620055197792,0.16513339466421342,0.00015332720024532353,0.058340999693345594,0.587225632389663,-0.06847255651170425,0.17390216765394875,0.012667456283689565,0.0858895534757951,0.016375432493109854,0.6328583403185247,0.16572847682119204,423.39724496526276,-0.07734529549689609,214.1465143335105,0.006194597333475725,98.11239706088682,0.0890319524607773,49.66506166365386,0.06273469485575253
