longname,PW Density (r=250m),PW Density (r=500m),PW Density (r=2km),PW Density (r=4km)
"Historical Congressional District FL-4, 73rd-74th Congress, USA",3764.1952293144445,2377.301559632484,1638.91799467004,1391.1328490840601
"Historical Congressional District FL-4, 64th-68th Congress, USA",3764.1952293144445,2377.301559632484,1638.91799467004,1391.1328490840601
"Historical Congressional District CA-11, 63rd-72nd Congress, USA",4050.4194182892293,2953.3450939322533,2106.0389625340763,1775.9974411284304
"Historical Congressional District IL-3, 23rd-27th Congress, USA",4080.7619571911937,3362.9569750719943,2393.935192090946,2061.802693411527
"Historical Congressional District CA-7, 58th-62nd Congress, USA",6215.878514296192,5207.741605658227,4054.239415625945,3523.9759694836303
"Historical Congressional District TX-2, 41st-42nd Congress, USA",2593.9449386921897,1788.3930007041808,1206.6362360789142,1029.4988829759834
"Historical Congressional District TX-2, 43rd Congress, USA",2593.9449386921897,1788.3930007041808,1206.6362360789142,1029.4988829759834
"Historical Congressional District TX-4, 43rd Congress, USA",2632.360380284253,1619.2047264511975,1060.265066552023,878.7501934091093
"Historical Congressional District TX-4, 41st-42nd Congress, USA",2632.360380284253,1619.2047264511975,1060.265066552023,878.7501934091093
"Historical Congressional District IL-4, 28th-32nd Congress, USA",4531.658422320428,3753.258149723007,2670.2974676200456,2305.8175363733653
"Historical Congressional District TX-3, 47th Congress, USA",2685.155538625834,1858.9611585648834,1256.5329372850651,1074.0227325772632
"Historical Congressional District TX-3, 44th-46th Congress, USA",2688.20567317558,1861.9265250207134,1259.709126702371,1077.1685299879744
"Historical Congressional District NY-1, 17th Congress, USA",13949.719844043884,12465.798627163085,9683.349592484718,8502.336010770277
"Historical Congressional District NY-1, 13th-16th Congress, USA",13949.719844043884,12465.798627163085,9683.349592484718,8502.336010770277
"Historical Congressional District NY-1, 6th-7th Congress, USA",13785.245222304964,12376.296487163632,9669.698624940438,8478.62314491877
"Historical Congressional District NY-1, 1st-2nd Congress, USA",13785.245222304964,12376.296487163632,9669.698624940438,8478.62314491877
"Historical Congressional District FL-1, 44th-47th Congress, USA",2327.644436325057,1258.9841127354928,812.1969136198982,680.1950626638118
"Historical Congressional District FL-1, 48th-57th Congress, USA",2314.2124000318495,1266.098015577421,827.2377428708389,694.382050395331
"Historical Congressional District NY-2, 3rd-5th Congress, USA",14224.027322355518,12790.003367506986,10037.704172514843,8819.99893956755
"Historical Congressional District NY-1, 11th-12th Congress, USA",14224.027322355518,12790.003367506986,10037.704172514843,8819.99893956755
"Historical Congressional District TX-3, 41st-42nd Congress, USA",3285.6770061747707,2086.03717526629,1417.7552288537045,1236.8196250979122
"Historical Congressional District TX-3, 43rd Congress, USA",3285.6770061747707,2086.03717526629,1417.7552288537045,1236.8196250979122
"Historical Congressional District CA-19, 73rd-77th Congress, USA",3797.9173307997767,2860.699641424261,2078.7888110885224,1790.7434274320146
"Historical Congressional District NY-1, 33rd Congress, USA",12471.100356739968,11108.355656671416,8605.83079234342,7484.321718152122
"Historical Congressional District NY-1, 34th-37th Congress, USA",12471.100356739968,11108.355656671416,8605.83079234342,7484.321718152122
"Historical Congressional District TX-1, 32nd-36th Congress, USA",2493.7217927417864,1664.6512337617278,1104.1301390478357,937.1130683472784
"Historical Congressional District TX-4, 44th-46th Congress, USA",3387.059499982491,2157.981285536759,1471.5373211335511,1289.9981532021238
"Historical Congressional District TX-4, 47th Congress, USA",3387.059499982491,2157.981285536759,1471.5373211335511,1289.9981532021238
"Historical Congressional District FL-1, 63rd Congress, USA",2339.7296196942907,1289.0222762050707,838.4129482076464,707.8137099048838
"Historical Congressional District FL-1, 58th-62nd Congress, USA",2339.7296196942907,1289.0222762050707,838.4129482076464,707.8137099048838
"Historical Congressional District FL-4, 75th-77th Congress, USA",4229.006901486352,2903.207565400814,2061.967653757841,1751.6388539848197
"Historical Congressional District FL-4, 78th Congress, USA",4229.006901486352,2903.207565400814,2061.967653757841,1751.6388539848197
"Historical Congressional District IL-2, 33rd-37th Congress, USA",5423.166011004519,4568.145158762637,3303.0032921301504,2884.3979788341603
"Historical Congressional District TX-6, 44th-46th Congress, USA",2604.201343382283,1591.8643451884755,1047.959193832736,860.8692825011146
"Historical Congressional District TX-6, 47th Congress, USA",2607.8507543111996,1594.4453243174016,1051.121534738341,863.9676122777685
"Historical Congressional District CA-9, 63rd-72nd Congress, USA",5378.092261149231,4514.4741687548285,3500.698350285916,3029.2382934100633
"Historical Congressional District FL-1, 73rd-74th Congress, USA",2410.5260489662182,1332.7790703504286,876.9851169185764,743.1567642478481
"Historical Congressional District FL-1, 69th-72nd Congress, USA",2410.5260489662182,1332.7790703504286,876.9851169185764,743.1567642478481
"Historical Congressional District FL-1, 64th-68th Congress, USA",2410.5260489662182,1332.7790703504286,876.9851169185764,743.1567642478481
"Historical Congressional District TX-1, 29th-31st Congress, USA",2375.020810097249,1567.763026265487,1033.2143380566167,879.3729226756528
"Historical Congressional District TX-1, 48th-49th Congress, USA",3457.0170496981605,2192.839229351895,1488.8094285173545,1309.6837512009076
"Historical Congressional District TX-1, 51st-52nd Congress, USA",3457.0170496981605,2192.839229351895,1488.8094285173545,1309.6837512009076
"Historical Congressional District TX-1, 50th Congress, USA",3457.0170496981605,2192.839229351895,1488.8094285173545,1309.6837512009076
"Historical Congressional District TX-8, 64th-65th Congress, USA",3587.0602184995782,2307.4523034546746,1593.2180528604406,1410.7781051792906
"Historical Congressional District TX-8, 58th-61st Congress, USA",3587.0602184995782,2307.4523034546746,1593.2180528604406,1410.7781051792906
"Historical Congressional District TX-8, 63rd Congress, USA",3587.0602184995782,2307.4523034546746,1593.2180528604406,1410.7781051792906
"Historical Congressional District TX-8, 62nd Congress, USA",3587.0602184995782,2307.4523034546746,1593.2180528604406,1410.7781051792906
"Historical Congressional District CA-2, 39th Congress, USA",3711.2783894329173,2908.4419447819055,2114.9363344234744,1692.3742703340793
"Historical Congressional District CA-2, 40th-42nd Congress, USA",3711.7262761644984,2908.8021643228662,2115.2151301737545,1692.6022091597226
"Historical Congressional District CA-2, 43rd-47th Congress, USA",3722.929422365585,2918.3135749617795,2123.6462763459826,1699.7273387230518
"Historical Congressional District CA-2, 48th Congress, USA",3722.929422365585,2918.3135749617795,2123.6462763459826,1699.7273387230518
"Historical Congressional District FL-1, 78th Congress, USA",2439.7086182917337,1390.4134529089895,940.5937953712407,803.3442224646209
"Historical Congressional District FL-1, 75th-77th Congress, USA",2439.7086182917337,1390.4134529089895,940.5937953712407,803.3442224646209
"Historical Congressional District NY-1, 44th-47th Congress, USA",9722.68342542771,8375.96257926639,6182.07861313777,5350.490631145579
"Historical Congressional District NY-1, 48th Congress, USA",9722.68342542771,8375.96257926639,6182.07861313777,5350.490631145579
"Historical Congressional District NY-1, 43rd Congress, USA",9722.68342542771,8375.96257926639,6182.07861313777,5350.490631145579
"Historical Congressional District NY-1, 49th-52nd Congress, USA",9722.68342542771,8375.96257926639,6182.07861313777,5350.490631145579
"Historical Congressional District NY-1, 38th-42nd Congress, USA",9722.68342542771,8375.96257926639,6182.07861313777,5350.490631145579
"Historical Congressional District CA-22, 78th-82nd Congress, USA",4035.2300851175505,3015.1061820366012,2196.900384747056,1893.2156850473657
"Historical Congressional District TX-8, 66th-72nd Congress, USA",3714.987481550059,2465.4468164564173,1729.6811826326143,1538.2734542130092
"Historical Congressional District TX-8, 73rd Congress, USA",3714.987481550059,2465.4468164564173,1729.6811826326143,1538.2734542130092
"Historical Congressional District TX-1, 55th-57th Congress, USA",3678.771668043524,2375.7534175251826,1630.536780499909,1446.6550641131096
"Historical Congressional District TX-1, 53rd-54th Congress, USA",3678.771668043524,2375.7534175251826,1630.536780499909,1446.6550641131096
"Historical Congressional District NY-6, 1st-2nd Congress, USA",1890.7317408678107,1316.477403621064,868.8039995257657,676.2501732775165
"Historical Congressional District FL-6, 83rd-87th Congress, USA",3124.132063392107,1921.360540836005,1408.195017140271,1237.59407783362
"Historical Congressional District CA-3, 49th-52nd Congress, USA",4056.8364951262624,3155.130769028794,2293.190183123652,1825.1374714720025
"Historical Congressional District NY-1, 53rd-57th Congress, USA",10008.5779887365,8629.76696391803,6414.958503402505,5576.608902299879
"Historical Congressional District NY-1, 18th-22nd Congress, USA",10008.523938335078,8629.633983972792,6414.3248630910575,5575.911592425576
"Historical Congressional District NY-1, 28th-32nd Congress, USA",10008.523938335078,8629.633983972792,6414.3248630910575,5575.911592425576
"Historical Congressional District NY-1, 8th Congress, USA",10008.523938335078,8629.633983972792,6414.3248630910575,5575.911592425576
"Historical Congressional District NY-1, 9th-10th Congress, USA",10008.523938335078,8629.633983972792,6414.3248630910575,5575.911592425576
"Historical Congressional District NY-1, 23rd-27th Congress, USA",10008.523938335078,8629.633983972792,6414.3248630910575,5575.911592425576
"Historical Congressional District TX-6, 51st-52nd Congress, USA",3072.753814138439,2193.8316405829614,1516.2675833725016,1312.1263456574093
"Historical Congressional District TX-6, 50th Congress, USA",3072.753814138439,2193.8316405829614,1516.2675833725016,1312.1263456574093
"Historical Congressional District TX-6, 48th-49th Congress, USA",3072.753814138439,2193.8316405829614,1516.2675833725016,1312.1263456574093
"Historical Congressional District IL-1, 38th-42nd Congress, USA",6499.824154362694,5533.688061615522,4013.3602399404494,3515.533921043962
"Historical Congressional District FL-6, 79th-82nd Congress, USA",3149.0537926340835,1965.7229609504823,1454.2795113898821,1282.0687516954004
"Historical Congressional District NC-4, 1st Congress, USA",1664.419706860416,845.6950577411617,548.6797991172846,478.45366193937065
"Historical Congressional District NC-1, 2nd Congress, USA",1668.4672145362224,848.6274729805084,551.2689905714437,480.94087755851785
"Historical Congressional District CA-8, 63rd-72nd Congress, USA",4194.62548325225,3273.4667795483456,2267.5604043280273,1755.8842336142663
"Historical Congressional District MI-3, 28th-32nd Congress, USA",1621.641100070165,1034.032048268404,710.9810333085425,620.9199822180937
"Historical Congressional District FL-5, 79th-82nd Congress, USA",2698.28303729978,1397.0091545242694,858.28483355631,718.7637075486055
"Historical Congressional District FL-5, 78th Congress, USA",2698.28303729978,1397.0091545242694,858.28483355631,718.7637075486055
"Historical Congressional District FL-5, 75th-77th Congress, USA",2698.28303729978,1397.0091545242694,858.28483355631,718.7637075486055
"Historical Congressional District NY-2, 9th-10th Congress, USA",27973.20833992534,24746.880748067233,17504.46034811797,15007.347092936252
"Historical Congressional District NY-3, 9th-10th Congress, USA",27973.20833992534,24746.880748067233,17504.46034811797,15007.347092936252
"Historical Congressional District FL-5, 83rd-87th Congress, USA",2726.3900721362875,1412.4954750900547,868.7480553701004,727.9693747866974
"Historical Congressional District CA-28, 83rd-87th Congress, USA",4582.927306787991,3344.4601463672266,2500.954064479409,2212.522526108257
"Historical Congressional District FL-1, 79th-82nd Congress, USA",2584.9442812028547,1482.742245698755,1002.4799230446927,859.5716986912578
"Historical Congressional District GA-5, 29th-31st Congress, USA",2952.584538001699,1434.603040799799,994.3751844188532,909.5561608995143
"Historical Congressional District NY-10, 3rd-5th Congress, USA",1852.5056302016387,1297.0207437644835,855.3486600536326,669.1280445018701
"Historical Congressional District FL-6, 88th-89th Congress, USA",3342.293372843743,2061.1098261988977,1517.8812074327568,1340.914247279583
"Historical Congressional District TX-8, 83rd-85th Congress, USA",3883.390181482891,2621.231034070706,1840.499553739062,1642.2654185547492
"Historical Congressional District TX-8, 74th-82nd Congress, USA",3883.390181482891,2621.231034070706,1840.499553739062,1642.2654185547492
"Historical Congressional District MN-2, 38th-42nd Congress, USA",2058.147696247687,1449.3152793645863,1036.3265139494129,897.067821250237
"Historical Congressional District MI-4, 33rd-37th Congress, USA",1611.664284080805,1055.9277922125368,739.2678644145758,647.7435998227177
"Historical Congressional District TX-10, 48th-49th Congress, USA",3060.0683540661576,1822.1661758259784,1226.8918538707087,1075.2400993153542
"Historical Congressional District NJ-1, 6th Congress, USA",6765.366650711868,5725.295542781444,4021.182796300195,3533.925010746788
"Historical Congressional District TX-10, 50th Congress, USA",3075.574412553987,1829.5508404262657,1233.3738815423749,1082.4908614581154
"Historical Congressional District TX-10, 51st-52nd Congress, USA",3075.790505803825,1829.6827081229733,1233.464244690409,1082.570206350218
"Historical Congressional District VA-2, 1st-2nd Congress, USA",1550.38238930832,890.2944663638671,560.9430913094021,453.685983924244
"Historical Congressional District OH-6, 13th-17th Congress, USA",1825.9925431525962,1243.541469795928,852.1231704090792,709.8608451551647
"Historical Congressional District AZ-1, 81st-87th Congress, USA",2954.40707160543,2273.6534890157054,1680.423044622287,1475.430952542077
"Historical Congressional District AZ-1, 88th-89th Congress, USA",2954.40707160543,2273.6534890157054,1680.423044622287,1475.430952542077
"Historical Congressional District NJ-1, 13th Congress, USA",6566.989894436406,5591.2406326688415,3951.6367703785245,3491.351037072171
"Historical Congressional District CA-3, 63rd-72nd Congress, USA",3339.2015977328706,2565.9746703740893,1823.20499496389,1435.3954312334515
"Historical Congressional District NY-1, 58th-62nd Congress, USA",6357.884087375555,5449.950312599994,4066.4391211883994,3616.822214057156
"Historical Congressional District TX-7, 48th-49th Congress, USA",2381.4150133897397,1470.605653748675,963.3914255626147,763.8779831687258
"Historical Congressional District TX-7, 51st-52nd Congress, USA",2381.4150133897397,1470.605653748675,963.3914255626147,763.8779831687258
"Historical Congressional District TX-7, 50th Congress, USA",2381.4150133897397,1470.605653748675,963.3914255626147,763.8779831687258
"Historical Congressional District NY-2, 1st-2nd Congress, USA",29281.512093975667,25139.92899477005,16721.00566457402,13790.60571534883
"Historical Congressional District MN-3, 43rd-47th Congress, USA",2117.105758642318,1506.464534578395,1088.4521097234565,951.5708817926507
"Historical Congressional District OH-5, 13th-17th Congress, USA",1992.1116589066514,1380.966871769172,911.9364027211366,741.9849640374604
"Historical Congressional District MA-1, 3rd Congress, USA",4971.512809179263,3998.3236712404755,2897.4888353202446,2422.0526484943653
"Historical Congressional District MD-5, 38th-42nd Congress, USA",3789.8861030896765,2303.584517673311,1554.978736391855,1350.2584860228185
"Historical Congressional District NY-10, 6th-7th Congress, USA",2007.4125851226297,1415.1706216465043,958.3819518668791,767.6780688506285
"Historical Congressional District WA-1, 63rd Congress, USA",3442.2687942614625,2534.8350182429344,1757.3536758003468,1370.9201411390359
"Historical Congressional District WA-1, 61st-62nd Congress, USA",3442.2687942614625,2534.8350182429344,1757.3536758003468,1370.9201411390359
"Historical Congressional District CO-2, 64th-67th Congress, USA",2695.1374297005163,1983.943812824644,1391.6412957349348,1151.7173886702813
"Historical Congressional District GA-4, 20th Congress, USA",2929.8475010104758,1520.7640534631337,1070.5202406372528,968.3051183221233
"Historical Congressional District CA-6, 58th-62nd Congress, USA",3204.715376049936,2388.2439900835166,1509.2830262403731,1090.3249329763744
"Historical Congressional District NC-5, 1st Congress, USA",1706.6522107449036,851.0632057032112,520.9888767638236,436.7757663092041
"Historical Congressional District NY-3, 6th-7th Congress, USA",22629.55788340611,19716.804159662657,13649.246364936453,11193.546717426841
"Historical Congressional District CO-1, 63rd Congress, USA",2961.465397407001,2264.7618855685005,1655.1594433423445,1411.5124272345383
"Historical Congressional District CO-1, 58th-62nd Congress, USA",2961.465397407001,2264.7618855685005,1655.1594433423445,1411.5124272345383
"Historical Congressional District CO-1, 53rd-57th Congress, USA",2961.465397407001,2264.7618855685005,1655.1594433423445,1411.5124272345383
"Historical Congressional District CA-5, 49th-52nd Congress, USA",5826.691646014251,4936.896222388906,3751.0565711853874,3080.900364800937
"Historical Congressional District CO-2, 68th-88th Congress, USA",2680.9190483697307,1993.3434448095888,1417.126042791968,1188.4912729031269
"Historical Congressional District CA-2, 53rd-57th Congress, USA",2785.875846283556,2142.445971074303,1504.1624210357104,1224.6912980286088
"Historical Congressional District NJ-5, 28th Congress, USA",7567.661517591197,6531.177707439546,4641.643753824452,4113.509672892067
"Historical Congressional District NJ-5, 29th Congress, USA",7567.661517591197,6531.177707439546,4641.643753824452,4113.509672892067
"Historical Congressional District CA-3, 53rd-57th Congress, USA",4303.927903533659,3357.0003403576457,2430.5903669931245,1880.5778325797055
"Historical Congressional District NJ-5, 30th-32nd Congress, USA",7581.447350987138,6542.40672357221,4650.243726749413,4121.655522005003
"Historical Congressional District GA-4, 34th-35th Congress, USA",2824.137249082697,1493.983668200725,1057.3606552958665,961.6832890236102
"Historical Congressional District GA-4, 36th Congress, USA",2824.137249082697,1493.983668200725,1057.3606552958665,961.6832890236102
"Historical Congressional District GA-4, 33rd Congress, USA",2824.137249082697,1493.983668200725,1057.3606552958665,961.6832890236102
"Historical Congressional District IL-3, 43rd-47th Congress, USA",6201.034139772528,5256.235044751976,3842.2211736023664,3280.555166424134
"Historical Congressional District FL-4, 90th Congress, USA",2402.2639244486513,1155.4535001485956,667.2494626301566,548.75332330734
"Historical Congressional District NY-2, 18th-22nd Congress, USA",18444.775355848487,17056.459810980505,13781.696456306248,12128.525316165955
"Historical Congressional District NY-2, 23rd-27th Congress, USA",18444.775355848487,17056.459810980505,13781.696456306248,12128.525316165955
"Historical Congressional District NY-1, 73rd-78th Congress, USA",4881.518563316756,4149.5183126653665,3041.8643425132336,2765.838841742
"Historical Congressional District NY-1, 66th-67th Congress, USA",4881.518563316756,4149.5183126653665,3041.8643425132336,2765.838841742
"Historical Congressional District NY-1, 65th Congress, USA",4881.518563316756,4149.5183126653665,3041.8643425132336,2765.838841742
"Historical Congressional District NY-1, 63rd-64th Congress, USA",4881.518563316756,4149.5183126653665,3041.8643425132336,2765.838841742
"Historical Congressional District NY-1, 68th-72nd Congress, USA",4881.518563316756,4149.5183126653665,3041.8643425132336,2765.838841742
"Historical Congressional District FL-9, 90th Congress, USA",2482.194258454973,1443.766776729174,992.8140034578793,842.4907396378611
"Historical Congressional District GA-5, 32nd Congress, USA",2713.399898498318,1132.8636374812925,737.8538144712799,673.0847408843103
"Historical Congressional District CA-7, 63rd-72nd Congress, USA",2881.616138926765,2158.5449245340947,1384.9038208917054,1032.2439251635035
"Historical Congressional District CA-20, 73rd-77th Congress, USA",4642.977684768894,3181.3692715102043,2184.450242154375,1758.3768806680396
"Historical Congressional District CA-8, 73rd-77th Congress, USA",4499.075168670889,3580.0306532891386,2589.336367028394,2090.236413703939
"Historical Congressional District CA-35, 88th-90th Congress, USA",4363.21233939716,2898.318777623959,1978.043180093578,1668.6634063148947
"Historical Congressional District CA-5, 58th-62nd Congress, USA",5724.52368816998,4836.3210872210775,3743.8864360336906,3151.4621023314407
"Historical Congressional District CA-5, 53rd-57th Congress, USA",5801.775672011346,4939.063337595149,3864.2333829249865,3193.4390971421576
"Historical Congressional District MD-6, 33rd-37th Congress, USA",3807.838447525676,2252.1709086949027,1505.919475615629,1304.1771098206016
"Historical Congressional District CA-3, 58th-62nd Congress, USA",4461.172876210357,3510.9072218395704,2568.7884271691273,2003.9864662474313
"Historical Congressional District CA-23, 78th-82nd Congress, USA",4710.91784656187,3235.48040471116,2246.2100909836636,1824.4754017187647
"Historical Congressional District CA-2, 58th-62nd Congress, USA",2969.0798402294386,2224.9015603478856,1538.8311063226313,1222.9083204809538
"Historical Congressional District NY-2, 8th Congress, USA",20352.30459834716,18703.44756722299,15004.751430471091,13258.58916567288
"Historical Congressional District CA-21, 78th-82nd Congress, USA",3381.1498539722834,2521.752121259453,1763.1278234072745,1469.5506262262604
"Historical Congressional District TX-6, 55th-57th Congress, USA",3186.436140039965,2265.2812880918746,1545.5663338481088,1323.041473874448
"Historical Congressional District TX-6, 53rd-54th Congress, USA",3186.436140039965,2265.2812880918746,1545.5663338481088,1323.041473874448
"Historical Congressional District NY-2, 28th-32nd Congress, USA",20003.994888238063,18545.551361484377,15029.997405767717,13258.228294492514
"Historical Congressional District GA-7, 40th-42nd Congress, USA",2753.6283316243653,1464.172807241929,1032.5756991757403,941.0599079375095
"Historical Congressional District CA-35, 91st-92nd Congress, USA",4416.458181843707,2994.6923240805777,2063.995485773675,1739.5008750400618
"Historical Congressional District FL-5, 88th-89th Congress, USA",2360.3662352402916,1169.9407423438129,689.4457021038157,569.9824346365671
"Historical Congressional District MI-6, 64th-72nd Congress, USA",2176.1090663604837,1606.473027419573,1209.6460177626834,1089.137835359878
"Historical Congressional District FL-10, 93rd-97th Congress, USA",2179.2303127382906,1126.834473241289,707.586733113231,578.8852644651723
"Historical Congressional District PA-2, 8th-12th Congress, USA",2115.5160183110524,1511.2181474859433,994.2505909738728,809.2989301565696
"Historical Congressional District TX-11, 51st-52nd Congress, USA",1967.796988312174,1315.5412266779003,826.9757605912454,636.7151211911238
"Historical Congressional District TX-11, 50th Congress, USA",1967.9894526317994,1315.6756515386032,827.0621992887844,636.7817005804058
"Historical Congressional District VA-8, 74th-82nd Congress, USA",3968.4116051079636,2553.342316507453,1673.4218430752435,1402.4404345931075
"Historical Congressional District CA-3, 73rd-77th Congress, USA",3274.0865549558644,2577.2926284139307,1830.3000967129715,1457.3247158731535
"Historical Congressional District CA-3, 78th-82nd Congress, USA",3274.0865549558644,2577.2926284139307,1830.3000967129715,1457.3247158731535
"Historical Congressional District FL-1, 83rd-87th Congress, USA",2826.861080578832,1671.6840255656448,1161.927409886436,1005.4195068704656
"Historical Congressional District FL-4, 79th-82nd Congress, USA",5186.424818060726,3799.479343977843,2593.6713169366385,2122.7581331482165
"Historical Congressional District TX-11, 48th-49th Congress, USA",1973.9277540946957,1318.7097816990206,830.403225848979,640.6520630249682
"Historical Congressional District TX-5, 47th Congress, USA",2559.167381317222,1581.907708311742,1015.3533395194894,847.7368696036626
"Historical Congressional District TX-5, 44th-46th Congress, USA",2559.167381317222,1581.907708311742,1015.3533395194894,847.7368696036626
"Historical Congressional District AZ-1, 90th-91st Congress, USA",2804.066689365049,2161.2410904151498,1632.320311659429,1450.7760659957546
"Historical Congressional District VA-7, 41st-42nd Congress, USA",4036.7319184998278,2592.2375183030954,1700.1022732853944,1430.8852242696757
"Historical Congressional District PA-8, 2nd Congress, USA",1892.3203471197291,1246.705213706258,807.6056679249753,676.4254936580334
"Historical Congressional District IL-1, 43rd-47th Congress, USA",4458.383023249482,3665.911030717807,2549.171662544243,2248.786393577617
"Historical Congressional District WA-2, 64th-72nd Congress, USA",2701.3549945170466,1869.1576431527246,1318.1746177214995,1087.6357020116232
"Historical Congressional District TX-12, 55th-57th Congress, USA",2871.4915220457638,1686.2042411799143,1156.3958806583162,1009.3402160462757
"Historical Congressional District TX-12, 53rd-54th Congress, USA",2871.4915220457638,1686.2042411799143,1156.3958806583162,1009.3402160462757
"Historical Congressional District CA-8, 78th-82nd Congress, USA",4495.6608924762295,3645.3251236536503,2721.383524619236,2247.1168127273486
"Historical Congressional District MI-6, 53rd-62nd Congress, USA",2128.313299923218,1531.769897922781,1150.1389582382333,1045.2381340068146
"Historical Congressional District MI-6, 63rd Congress, USA",2128.313299923218,1531.769897922781,1150.1389582382333,1045.2381340068146
"Historical Congressional District FL-9, 91st-92nd Congress, USA",2959.3896696784655,1770.193318021656,1246.8242926291634,1074.6544589665752
"Historical Congressional District CA-10, 63rd-72nd Congress, USA",8162.286337549464,6818.3924819728745,5340.267511721697,4673.387623769649
"Historical Congressional District FL-4, 91st-92nd Congress, USA",2359.4365214443565,1116.659229581312,652.6106766311681,542.762503306392
"Historical Congressional District TN-3, 9th Congress, USA",1725.8081364844197,888.279955965645,547.378690462016,447.65893501091745
"Historical Congressional District TN-3, 10th Congress, USA",1725.8081364844197,888.279955965645,547.378690462016,447.65893501091745
"Historical Congressional District MD-1, 28th Congress, USA",3812.8592826413574,2314.179637223453,1557.6005438877514,1348.8259664741397
"Historical Congressional District MD-1, 29th-32nd Congress, USA",3812.8592826413574,2314.179637223453,1557.6005438877514,1348.8259664741397
"Historical Congressional District NY-3, 3rd-5th Congress, USA",16298.574285258004,14243.199818266547,10655.103972118977,8758.226355727516
"Historical Congressional District TX-5, 64th-65th Congress, USA",3348.335209187359,2408.6110477241295,1657.0412798949187,1424.3071526971146
"Historical Congressional District TX-5, 58th-61st Congress, USA",3348.335209187359,2408.6110477241295,1657.0412798949187,1424.3071526971146
"Historical Congressional District TX-5, 63rd Congress, USA",3348.335209187359,2408.6110477241295,1657.0412798949187,1424.3071526971146
"Historical Congressional District TX-5, 62nd Congress, USA",3348.335209187359,2408.6110477241295,1657.0412798949187,1424.3071526971146
"Historical Congressional District KY-1, 2nd-6th Congress, USA",1393.7540851090214,812.5043846390118,516.4981106632739,416.91425586595255
"Historical Congressional District CA-10, 73rd-77th Congress, USA",3169.715473420875,2359.7828339118487,1449.2401340220224,993.7562141048597
"Historical Congressional District TN-3, 11th Congress, USA",1747.4772018021083,899.9834918106949,554.6687348515875,453.8290254634867
"Historical Congressional District TX-14, 73rd Congress, USA",3110.3074877771646,1805.8473741686018,1240.658225442991,1084.7785289030705
"Historical Congressional District TX-14, 66th-72nd Congress, USA",3110.3074877771646,1805.8473741686018,1240.658225442991,1084.7785289030705
"Historical Congressional District VA-8, 53rd-60th Congress, USA",4131.23121372769,2678.6769813607984,1760.4333255605602,1482.2271295737294
"Historical Congressional District VA-8, 49th-52nd Congress, USA",4131.23121372769,2678.6769813607984,1760.4333255605602,1482.2271295737294
"Historical Congressional District VA-8, 61st-62nd Congress, USA",4131.23121372769,2678.6769813607984,1760.4333255605602,1482.2271295737294
"Historical Congressional District NY-9, 33rd Congress, USA",15961.72325332937,13922.905023782618,10471.593598587551,8602.659200450535
"Historical Congressional District NY-10, 38th-42nd Congress, USA",15961.72325332937,13922.905023782618,10471.593598587551,8602.659200450535
"Historical Congressional District NY-9, 34th-37th Congress, USA",15961.72325332937,13922.905023782618,10471.593598587551,8602.659200450535
"Historical Congressional District NY-11, 43rd Congress, USA",15961.72325332937,13922.905023782618,10471.593598587551,8602.659200450535
"Historical Congressional District KY-1, 7th Congress, USA",1396.8863301721203,814.8191739606707,520.2420474290864,420.71251016235317
"Historical Congressional District NY-17, 8th Congress, USA",2046.1434650955127,1458.2763938427843,1004.0320240433513,814.299214668851
