longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"Navajo Nation Reservation and Off-Reservation Trust Land, USA",174225.0,-0.05204189984215813,123.22102088556252,-0.07851020474769622,2.750893605906755,0.0186597790213804,0.020835126990959966,0.001142201176639403,0.002100731812311666,0.9444281819486297,0.00014349261013057828,0.012690486439948342,0.9133280893482195,0.007712290611525896,0.19144464866397148,0.03864173272033089,0.03417275974248249,0.0008360692156449759,0.5285917129211307,0.18373626373626373,568.1139673067703,0.04126227763137692,227.68035556667627,0.011650546315368824,72.45319752088373,-0.0835091037137446,35.480059194140985,-0.07179592698579468
"Oneida Indian Nation Reservation, USA",66537.0,-0.05487172550610938,378.3742828637301,-0.05844800869351871,60.285157713299775,0.9552128890692396,0.012669642454574147,0.007274148218284563,0.0050498219036025065,0.0075597036235478,0.00016532155041555825,0.012068473180335753,0.920678175317716,-0.06645042720646277,0.08871024469337721,0.012569314276639515,0.011287089963819283,0.00807745722181301,0.5719023743098504,0.09370949034590981,907.2207487913072,-0.08678618575388905,535.3086201821587,-0.06280963214502493,219.7602386229822,-0.06333004044778481,111.04732851611601,-0.056466528887197394
"Puyallup Reservation and Off-Reservation Trust Land, USA",46690.0,0.1637823945170272,1153.2884830532926,0.14628277495418732,614.4848705665491,0.6091454272863568,0.11991861212251018,0.0698864853287642,0.10642535874919683,0.022788605697151423,0.01291497108588563,0.05892053973013493,0.4781897053478591,-0.10622558881433464,0.12178876610891866,-0.028153585452702287,0.058627194899945806,0.000739646849747061,0.53310389080091,0.0571178465915308,2271.5489027157546,0.08807781545982507,1400.5380016937004,0.13544823003088735,931.1663478508618,0.12502750920904412,806.0186156548119,0.12570729366100108
"Osage Reservation, USA",47472.0,-0.034841590832490735,276.81109303988285,-0.025404715941308928,7.955948011783162,0.646886585776879,0.028774856757667677,0.11280333670374115,0.0024856757667677787,0.1412200876306033,0.0002317155375800472,0.06759774182676104,0.6088205266626702,-0.05418049336942843,0.27976464657557765,-0.02666297779268023,0.08159424100834838,0.0008695358643718981,0.5842868676744898,0.13255825034545193,936.3772452356004,-0.05899238189397343,438.7241719845457,-0.03815012879621056,195.32907773468244,-0.023785385428874876,128.33702084590774,-0.01073332613251725
"Yakama Nation Reservation and Off-Reservation Trust Land, USA",31287.0,0.01013200370761019,725.3128283998318,-0.07064481864842914,5.522788525284564,0.17419375459456005,0.5762457250615272,0.002301275290056573,0.01163422507750823,0.21536101256112763,0.0005113945089014607,0.01975261290631892,0.631637292714422,-0.0003289777793443749,0.3754408393821772,-0.016068072194570737,0.17034325647333354,-0.018656098714830566,0.4368779722508212,0.06093592189428796,1541.5359044289366,-0.0691929559348278,1082.6350517774952,-0.08174825143138258,387.3350294259724,-0.04930478701305604,138.58218787945665,-0.030106658282752382
"Flathead Reservation, USA",28359.0,0.0878028139215064,170.09050790982226,-0.017473888597759685,5.320840327927168,0.6459325081984555,0.03600267992524419,0.0029620226383158784,0.0040551500405515,0.23608025670862864,0.0004936704397193131,0.07447371204908496,0.6161370145445172,-0.0223164340336095,0.26173688153262564,-0.008688572618621715,0.1188416316912922,0.0031011313359373682,0.7040422796743322,0.2412930276594306,547.3181745599267,-0.034131646061726494,280.58919376917584,-0.03421634834365145,98.0207115901154,-0.007012655368251364,41.30093432287636,0.05769884033004182
"Oneida (WI) Reservation and Off-Reservation Trust Land, USA",22795.0,0.1892958982232946,539.932645225461,0.09547993590087576,85.61695612145282,0.7449001974117131,0.03632375520947576,0.011713094976968633,0.01245887255977188,0.16648387804343057,0.0003948234261899539,0.027725378372450097,0.6949714187667837,-0.07185105644539358,0.26342443046491293,-0.06056782114712972,0.06345921433683832,-0.0005274550874916351,0.5148918319650027,0.03898975791433892,1163.365926107576,0.12210662718046168,684.2619440492724,0.1386064255949266,452.1168160076854,0.03304404244599287,394.14536371588224,0.011631194613556712
"Agua Caliente Indian Reservation and Off-Reservation Trust Land, USA",24807.0,0.09203047526907727,962.6411700984413,0.0017169587206255401,174.0869830524197,0.7626476397790946,0.1565283992421494,0.025234812754464465,0.030676825089692425,0.005966057967509171,0.0017333817067763132,0.017212883460313622,0.6639735473690611,-0.055717358167568065,0.15425673881115812,-0.03763440101043755,0.18162145832406473,-0.00813479431502051,1.019168478502019,0.395750794549175,1380.244224129624,0.038186060801937656,1075.7357475116896,0.021015058924775176,867.5561963712762,-0.003796771770146287,630.849947757976,0.0037366665577020066
"Wind River Reservation and Off-Reservation Trust Land, USA",26490.0,-0.027595318988297472,321.06055703981207,-0.05810998171618429,2.895058130800229,0.6274065685164213,0.06504341260853153,0.0021140052850132126,0.002491506228765572,0.27806719516798795,0.00022650056625141563,0.02465081162702907,0.7349288298984876,-0.06356990519186101,0.49444548084091966,-0.07437128667085019,0.11419448501018184,-0.0018199334772621006,0.5486758086464985,0.08957359534484403,715.9178425743976,0.04941050234998261,438.7037934395067,-0.034549098855291775,226.85005318458687,-0.07335389118843452,112.84987959057916,-0.04162529674777368
"Isabella Reservation and Off-Reservation Trust Land, USA",26366.0,-0.030114541454904043,499.2098638307153,-0.13130353528241917,46.29475358874975,0.8545854509595692,0.03474171281195479,0.012023060001517106,0.007737237351134036,0.06330122126981719,0.0002654934385193052,0.027345824167488434,0.7792330456369831,-0.05417604970704715,0.16285337668253116,-0.015577307243797883,0.025388868484718285,0.007658137531021087,0.567722205780803,0.08123370981754996,860.6541078871162,-0.08762085911214282,621.7547513883109,-0.12285920457146515,433.19761972572564,-0.15213333338605073,292.5299371428215,-0.15871741181396168
"Uintah and Ouray Reservation and Off-Reservation Trust Land, USA",24369.0,0.033772415774139274,187.54732545446677,-0.022778349930985084,1.3787858050804838,0.7989658992982888,0.05691657433624687,0.001477286716730272,0.0023390373014895976,0.11494111371004144,0.0025852517542779762,0.022774836882925028,0.788703746323081,-0.035537200625444854,0.38629675245800227,-0.08038994916770165,0.08728135689150596,-0.012144901420860499,0.6722198048113384,0.2807471795820233,569.7523601080698,-0.08636742277969721,300.63840388825605,-0.08412684464176799,110.88156188418057,0.04322506696838714,50.20350226377168,0.1684054136073244
"Pine Ridge Reservation, USA",18830.0,0.0010621348911311736,166.77284415239367,-0.12803075012269233,1.670112392707705,0.09585767392458842,0.02129580456718003,0.0003717472118959108,0.0014338821030270845,0.8635687732342008,0.0002655337227827934,0.01720658523632501,0.8637840020774982,-0.03605226916487436,0.4423272251859451,-0.07258772755972681,0.054996435437737155,-0.0008454212348650916,0.4594617905813352,0.11845316313121833,707.3169559342623,0.051779925587085426,320.8394608714458,-0.06672296596458574,70.56177085593768,-0.08603320742468741,25.807742116108315,-0.024811723225552407
"Nez Perce Reservation, USA",18453.0,-0.002709586517097491,125.75462273800754,-0.09929283233420058,5.912713640085136,0.8157481168373706,0.033002763778247436,0.0025470113260716415,0.004443721888039885,0.11916761502194766,0.0009754511461550967,0.02411532000216767,0.7965405507778264,-0.02364072060299971,0.36125050166056927,0.015120747316602845,0.05859562827958718,0.014811388430184001,0.5789257330775555,0.10532544378698225,583.7538011247835,0.00794320778644216,250.58807360466722,-0.020490077241751843,58.670417480212805,-0.12291459668170733,29.478620039658054,-0.13149982453321743
"Fort Apache Reservation, USA",13409.0,0.07092251472891342,204.64586255794373,-0.06958970588326213,1.9675480990172338,0.016928928331717503,0.026251025430680888,0.0007457677679170706,0.004847490491460959,0.9410097695577597,0.0,0.010217018420463868,0.9057932780443874,0.027626843526416534,0.1769303998670883,-0.008574650832771258,0.038399631670832525,-0.004256947303138248,0.434959836950006,0.09013230429988975,995.8083487149884,0.10670114645589679,397.0915948835414,0.13046658189241658,101.47216626957962,0.006793626453615983,51.2445905369112,0.023504159035149682
"Gila River Indian Reservation, USA",11704.0,0.20070061517429938,151.58287198787903,0.005934648083325611,7.74168688233192,0.011363636363636364,0.1530246069719754,0.002563226247436774,0.0002563226247436774,0.8145078605604922,0.0008544087491455912,0.01742993848257006,0.7207749493563054,0.04324587149106007,0.11926314993225849,-0.031841108412868926,0.14014772232403333,-0.004545790267165173,0.4340688912809473,0.07625542467451953,567.1629451591078,0.1937594288686298,249.3417288347629,0.0013536796265110878,85.02155239966413,0.1463048557660025,54.11048621951672,0.17145734219642433
"Southern Ute Reservation, USA",12141.0,0.014825796886582653,54.70134813122835,-0.0249782684274768,4.399238246295984,0.7111440573264146,0.16217774483156247,0.002388600609504983,0.004530104604233589,0.09406144469154105,0.0008236553825879252,0.024874392554155342,0.6826450108655719,-0.04255414508749711,0.3082334796891513,-0.01605053373404186,0.09709448696232877,0.005335625943746328,0.6076864946561589,0.14265411263101793,429.8232698440826,-0.04360602249504816,127.1474564788051,0.022839022616928717,30.28326218183917,-0.0010184185282032803,19.663472945006237,0.008488509770510182
