longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"CA-35, USA",1.0,1.0
"CA-09, USA",0.8966036725636426,1.0
"CA-41, USA",0.8455316249817862,1.0
"CA-52, USA",0.9989174801986896,1.0
"CA-10, USA",0.9832992663094233,1.0
"CA-27, USA",0.8598063473146836,1.0
"CA-14, USA",0.9988530660402204,1.0
"CA-50, USA",0.9958252780075119,1.0
"CA-11, USA",1.0,1.0
"CA-47, USA",1.0,1.0
"CA-15, USA",1.0,1.0
"CA-40, USA",0.9348957372695127,1.0
"CA-17, USA",0.9601495249276291,1.0
"CA-16, USA",0.9843718495617555,1.0
"CA-26, USA",0.961988512200844,1.0
"CA-48, USA",0.8045219129020309,1.0
"CA-45, USA",1.0,1.0
"CA-12, USA",1.0,1.0
"CA-19, USA",0.8251666018495937,1.0
"CA-49, USA",0.9678912508107937,1.0
"CA-32, USA",0.9797909067652,1.0
"CA-36, USA",1.0,1.0
"CA-51, USA",0.9921933629736706,1.0
"CA-07, USA",0.9092069857014721,1.0
"CA-30, USA",0.9992336275271495,1.0
"CA-08, USA",0.9619246249253016,1.0
"CA-44, USA",1.0,1.0
"CA-28, USA",0.9907282181738535,1.0
"CA-38, USA",1.0,1.0
"CA-34, USA",1.0,1.0
"CA-46, USA",1.0,1.0
"CA-29, USA",0.9999049443462349,1.0
"CA-31, USA",0.999803238509261,1.0
"CA-33, USA",0.9801510265207641,1.0
"CA-42, USA",0.9995455049915178,1.0
"CA-06, USA",0.9288293050361424,1.0
"CA-39, USA",0.9754782151217893,1.0
"CA-21, USA",0.8328278207338615,1.0
"CA-37, USA",1.0,1.0
"CA-43, USA",1.0,1.0
"IN-06, USA",0.8014215815658619,1.0
"IN-07, USA",0.9962636730070602,1.0
"IN-09, USA",0.6799262018070211,1.0
"IN-05, USA",0.8933320246648637,1.0
"IN-01, USA",0.9343242960048916,1.0
"IN-04, USA",0.7201235630621251,1.0
"IN-02, USA",0.7663522767515488,1.0
"IN-03, USA",0.7257870911350532,1.0
"IN-08, USA",0.6204879122803062,1.0
"IL-16, USA",0.5367829985524303,1.0
"IL-15, USA",0.5429447893460992,1.0
"IL-03, USA",0.9991322542680751,1.0
