longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness
"District of South Carolina, SC, USA",5118434.0,4625359.0,0.10660253614908594,4011902.0,0.2758123204405292,538.3535368047326,488.5839451198177,0.10186497567518238,459.8798798268061,0.17063946569586874,63.51363198089135,57.3951621346497,49.78289593485077,80587.95947206936,0.3631838935827575
"District of Oregon, OR, USA",4237190.0,3831074.0,0.10600578323467519,3421281.0,0.23848055742863564,1519.4201703165054,1365.4514516967613,0.11276030241017854,1228.2535832249223,0.23705738869256252,16.858598909992484,15.242776453380788,13.612324237850554,251337.0193230304,0.46034446345286284
"Eastern District of Texas, TX, USA",4167601.0,3566363.0,0.16858575529187578,2906840.0,0.43372218629164316,951.2727884256748,827.4246436376122,0.14967906230540604,725.4426183108226,0.3112998387669763,47.67235600643271,40.794914528566764,33.25076256909883,87421.7544322257,0.16517463278529582
"Southern District of Indiana, IN, USA",4153458.0,3921135.0,0.05924891644893634,3619069.0,0.14765924606576997,820.2774339442147,777.6917670005813,0.05475905590190157,794.6092637547438,0.03230288314055379,70.58799014162474,66.63966235459219,61.50605276226694,58840.859353930864,0.3293611145655674
"Eastern District of North Carolina, NC, USA",4107291.0,3792148.0,0.0831040877096569,3138516.0,0.30867295243994297,594.9568163915627,536.353143917758,0.10926322170079567,502.92611741031186,0.18299049461805475,63.53226869264796,58.65758371108538,48.547093889421205,64648.89550647042,0.07662454318530204
"Western District of Pennsylvania, PA, USA",3749389.0,3805919.0,-0.014853180007246607,3917777.0,-0.04298049633759145,879.2711154832373,888.973855578282,-0.010914539313119706,969.1429062067083,-0.09273326993150613,75.34187275984239,76.4778114600183,78.72553534334182,49765.00931894069,0.487838091721949
"District of Connecticut, CT, USA",3605675.0,3573293.0,0.009062229153892503,3404557.0,0.05907317750885064,1377.2809577513078,1329.0616693407433,0.036280700529481714,1294.659525887677,0.06381711192136152,278.9025449018914,276.39776501767744,263.3458677123004,12928.082105770516,0.35925777313699964
"Western District of Michigan, MI, USA",3541141.0,3416369.0,0.03652181599821331,3313868.0,0.0685823937465222,659.6697098228423,635.7880728168317,0.037562260172959855,677.1955876743767,-0.025880082756773094,37.37855456076281,36.06152227945701,34.97957179484407,94737.23747780293,0.044159686195464516
"Southern District of California, CA, USA",3478230.0,3269757.0,0.06375794898519982,2956164.0,0.17660251596325507,2629.08800366627,2553.8995559982504,0.029440644011009518,2556.495968643682,0.028395129862497363,153.63796190099262,144.42943721131263,130.57762482788257,22639.13135115292,0.38298502395330164
"Eastern District of Wisconsin, WI, USA",3445150.0,3366698.0,0.023302357384000584,3214536.0,0.07174099154590274,1271.6234805045772,1324.2016804354669,-0.03970558315074727,1389.747912246586,-0.08499702046758668,78.83558661160355,77.04036450491631,73.55843177920195,43700.44225044074,0.1921681293903126
"Northern District of New York, NY, USA",3422505.0,3438733.0,-0.004719180000308253,3360367.0,0.018491432632209516,847.4235876279681,831.8155811528219,0.01876378229596869,819.9027797319437,0.03356594047043231,41.801192746378135,41.999395453426985,41.042262514026554,81875.77375520088,0.39476766335647684
"Middle District of Pennsylvania, PA, USA",3365747.0,3309344.0,0.017043559086030342,3090184.0,0.08917365438433439,806.6652464060353,787.2893275086218,0.02461092538714912,779.7376007426943,0.03453424028505562,60.9694395577638,59.947717099309095,55.977703199429065,55203.8369454129,0.2994944534676754
"Western District of North Carolina, NC, USA",3323210.0,2991554.0,0.11086411945096093,2492162.0,0.3334646784599075,658.8717067492875,542.0716206643802,0.21546984131313368,475.32460930333684,0.3861510509943254,92.58376281797246,83.34391326252532,69.43098254758618,35894.09091671628,0.23294274226316275
"District of Puerto Rico, PR, USA",3285492.0,3725129.0,-0.11801926859445673,3807856.0,-0.13718060767003795,1452.9005593810223,1700.7549858375482,-0.14573200050592142,1922.7095609603666,-0.2443473580818318,363.85268488024275,412.5404013083136,421.7020249135721,9029.731362519355,0.20182287093972273
"District of Utah, UT, USA",3271616.0,2763885.0,0.18370192681678146,2233172.0,0.46500851703317075,1555.3865426416794,1465.0833106391556,0.061636926273583886,1474.1675512884626,0.055094816923781265,14.87865414884809,12.569595277131853,10.156018873514308,219886.55474280848,0.7113042892059783
"Western District of Missouri, MO, USA",3226780.0,3083505.0,0.046464980598377496,2796989.0,0.15366202727289954,710.0705250610004,670.5550970567639,0.058929427540972676,691.9301293459763,0.026217091792448258,30.58930057443267,29.231079053349163,26.51495832513585,105487.21086800612,0.2768182921092317
"District of Nevada, NV, USA",3104733.0,2700595.0,0.14964776280782568,1998360.0,0.5536404851978622,2231.0361154333136,2068.300760415715,0.07868070163301094,2028.5863141882596,0.09979846547770113,10.841539570099329,9.43031415432902,6.978152071467561,286373.8106498056,0.6518863427129379
"Middle District of North Carolina, NC, USA",3007844.0,2750963.0,0.09337857324871326,2417388.0,0.2442537151669488,608.8982285065156,541.3425900781727,0.12479276463096584,521.2176811354319,0.1682225115235509,107.21099681699584,98.05478124419795,86.16489989954397,28055.3682859068,0.42760470091035413
"Northern District of Alabama, AL, USA",2982095.0,2816889.0,0.058648388346150666,2602599.0,0.14581424184056016,476.0787945267404,461.41819313166246,0.03177291579158572,474.6997802082584,0.0029050241352060685,50.51789550935837,47.71923904619436,44.089079769343556,59030.467717080006,0.44634892609462135
"District of Kansas, KS, USA",2937880.0,2853118.0,0.02970855043499778,2688418.0,0.09279137396044812,878.8019412015335,871.6350039839801,0.008222406379729433,873.6796614976412,0.005862880789867353,13.786657785147675,13.388893176931994,12.616001657464276,213095.88195951082,0.5342258089241224
"Eastern District of Missouri, MO, USA",2928141.0,2905422.0,0.007819518128519713,2798227.0,0.04642725554431431,1041.3428505596544,1053.0108065520099,-0.011080566238974467,1129.060879834806,-0.07769114211802795,39.01197186458749,38.7092839172545,37.28111214409724,75057.4979948136,0.20259078455045354
"Western District of New York, NY, USA",2836472.0,2822906.0,0.004805686055433656,2851902.0,-0.005410424341369374,1198.2187937106091,1168.1812810239376,0.025713057703118644,1272.1759049435002,-0.058134343643441076,91.12859040397582,90.69274952226772,91.62431683805778,31126.03835334041,0.40110350235188974
"Eastern District of Tennessee, TN, USA",2678115.0,2523330.0,0.06134156055688317,2292780.0,0.16806453301232566,433.4408470007274,402.24783772330443,0.07754674196379348,388.97936550494296,0.11430293079445993,62.56424071101247,58.948262308869886,53.56231521700717,42805.8419564357,0.20986255772321188
"Middle District of Tennessee, TN, USA",2666709.0,2252216.0,0.18403785427330238,1889076.0,0.41164728152811214,718.9560483612703,613.6385516295461,0.17162790123281632,569.3348676683069,0.26279996042703707,72.07666820063609,60.8736181368735,51.05855346713302,36998.22795050432,0.2769467005395814
"Northern District of Indiana, IN, USA",2632070.0,2562654.0,0.027087542836450023,2461614.0,0.06924562502488205,798.9667719908501,798.1279287735047,0.0010510134868159963,870.8847126006401,-0.08258032271002701,75.44746918174319,73.457681098326,70.56140087548872,34886.127109972156,0.48096513393973933
"Western District of Wisconsin, WI, USA",2448288.0,2319990.0,0.05530110043577774,2148824.0,0.1393618090639345,756.9307885933966,667.7817955760282,0.13350018465308497,666.6084968801258,0.13549526016544794,24.08262168839021,22.820616484191564,21.136939554061204,101662.02133965651,0.25932731078490934
"Western District of Virginia, VA, USA",2336487.0,2290572.0,0.020045211414441457,2120218.0,0.10200319023798496,475.47072805986096,441.672254077847,0.07652387866786124,416.0744615703161,0.14275393463318098,35.92127091492963,35.215371351157614,32.596340222184104,65044.66408032649,0.1794867426297623
"Western District of Kentucky, KY, USA",2278518.0,2180366.0,0.04501629542929948,2027904.0,0.1235827731490248,738.7378987258545,719.2123299376175,0.02714854567347395,727.1879975162468,0.01588296458282736,44.36858852365784,42.45731738128632,39.488491265585715,51354.304381016496,0.22787096558312778
"Eastern District of Kentucky, KY, USA",2227442.0,2159041.0,0.031681195493740044,2013971.0,0.10599507142853597,630.938830003656,586.4347035583202,0.07588931244228446,571.5709614166069,0.10386788796951672,41.79116668045803,40.50783019308373,37.78603337398179,53299.349525974685,0.34503527832448805
"Central District of Illinois, IL, USA",2172594.0,2257804.0,-0.03774021128494767,2214923.0,-0.019110822362673557,811.4790637742146,846.993406787319,-0.04192989311193314,854.7498801480447,-0.05062395137901093,29.16825578962749,30.312246372237105,29.73654563085836,74484.87889264175,0.44920665505904467
"Western District of Oklahoma, OK, USA",2149130.0,1990407.0,0.07974399205790575,1807357.0,0.18910099111575632,894.1530386189163,867.7814314422395,0.030389688256923827,859.9517891339261,0.039771124285275225,21.015039135120652,19.462983160543146,17.673048203754195,102266.28588134967,0.2638448539690592
"Western District of Louisiana, LA, USA",2129574.0,2141132.0,-0.005398079146918546,2062798.0,0.03237156522354588,473.81548743050575,497.4329832673169,-0.04747874916070709,530.4964369688203,-0.10684510882331508,24.52666862153078,24.65978408778255,23.757597988685273,86826.87538455792,0.20268948477956036
"District of New Mexico, NM, USA",2117522.0,2059179.0,0.028333136653005884,1819046.0,0.1640838109646485,972.2659839881574,959.0016582743742,0.01383138975760578,868.4868981262522,0.1194941294863596,6.724033557957507,6.538769702435857,5.7762452278976895,314918.41641599697,0.6783855685407405
"Middle District of Georgia, GA, USA",2055118.0,1988429.0,0.033538537207011165,1826310.0,0.12528431646325103,452.0163144663867,438.6314087966151,0.03051515555279784,459.9010192180799,-0.01714435155003295,31.612463373902237,30.58663246300458,28.092867652558827,65009.739218760435,0.23450495801933718
"District of Nebraska, NE, USA",1961504.0,1826341.0,0.07400753747520315,1711263.0,0.14623175981716427,1091.7262203712212,1036.2816824279341,0.05350334651615617,1030.3709919838614,0.05954673497671684,9.791131749420618,9.116446028337744,8.542017498260913,200334.7570229632,0.39195741821130076
"Northern District of Florida, FL, USA",1900928.0,1738256.0,0.0935834537605508,1548181.0,0.22784609809834896,715.5272634657416,647.061250624236,0.10581071386279858,624.8987366525172,0.14502914071919393,41.87775793785696,38.29406689891857,34.10668324207404,45392.30593053276,0.13145372873341657
"Southern District of Mississippi, MS, USA",1861199.0,1853579.0,0.00411096586657488,1775132.0,0.048484845070676436,391.23457714295023,400.3184450871057,-0.02269160478523271,435.48163807205714,-0.10160488310137557,25.974492819922997,25.868149739313232,24.773360284642077,71654.87360632583,0.20323315201899136
"Southern District of Iowa, IA, USA",1850614.0,1722697.0,0.07425391696856731,1605343.0,0.15278417135777214,903.4360416211556,862.9172291706928,0.0469556187786439,869.1092797534333,0.03949648527220978,28.23187142228442,26.280445410850188,24.4901622729885,65550.5252315383,0.2444430416477535
"District of Idaho, ID, USA",1839106.0,1567582.0,0.17321199146200963,1293965.0,0.4212950118434424,961.3315864475213,821.3006032229551,0.17049906291929573,781.1481507957188,0.23066486871697528,8.497078503809048,7.242577271325304,5.978405913623943,216439.80330128412,0.3118290206353532
"Eastern District of Louisiana, LA, USA",1678640.0,1589663.0,0.05597224065729654,1700105.0,-0.01262569076615856,1367.0889187520818,1298.2233106808458,0.05304604185170565,1713.2631799440787,-0.20205550743423795,69.26004953130652,65.58889226879218,70.14568728757915,24236.771578415217,0.08877358196963822
"Eastern District of Washington, WA, USA",1667593.0,1495053.0,0.11540727987569671,1306947.0,0.27594539028744086,1029.132553527803,980.5827193432677,0.04951120719020113,910.0328378125855,0.1308740858203463,15.148132745414202,13.580808569854717,11.872085483220939,110085.71340285032,0.41423878310957546
"Eastern District of Arkansas, AR, USA",1634588.0,1620661.0,0.008593407257902794,1523426.0,0.0729684277411571,495.9767194289399,493.9034247642289,0.004197773412283411,496.4628504416611,-0.0009791891020420696,21.858477645437954,21.672239267223986,20.371967226896906,74780.5051437858,0.20358623362342843
"Southern District of Georgia, GA, USA",1612141.0,1507303.0,0.06955336783646023,1330461.0,0.21171608938555883,537.7510781041004,526.3193240522784,0.02172018683221777,539.0007458837971,-0.0023184898893740683,32.17976955948938,30.08710974804748,26.55718599544816,50097.965960250374,0.24929207228133862
"Western District of Tennessee, TN, USA",1566019.0,1570560.0,-0.0028913253871230642,1507366.0,0.038910921435139176,824.4906094890698,841.4369670432043,-0.020139782559926846,920.6041020345583,-0.10440263337201654,53.36306441200422,53.51780179098552,51.36442721989015,29346.496818644435,0.31890538821723136
"District of Hawaii, HI, USA",1454461.0,1359493.0,0.0698554534668439,1197192.0,0.21489368455519248,2659.93352405347,2566.1095682051873,0.03656272398138715,2470.7842276422043,0.0765543564246261,86.8383013406005,81.16825600991501,71.47810746287195,16749.07244322131,0.08453662844830409
"District of New Hampshire, NH, USA",1377387.0,1316468.0,0.04627457712606763,1235872.0,0.11450619481629165,626.4407145039321,596.0813278674625,0.05093161824928014,615.4641061416387,0.017834684838253304,57.298837339590065,54.76462736672806,51.41186079188627,24038.655301794544,0.36256405190993796
"Western District of Arkansas, AR, USA",1376920.0,1295257.0,0.06304771948732954,1149986.0,0.19733631539862223,489.2752985742015,427.83716831087816,0.14360166627383975,384.71926270974984,0.27177229215926624,21.87253244515887,20.57530630488274,18.267659774335815,62952.01543087704,0.23613288721439807
"District of Maine, ME, USA",1362201.0,1328309.0,0.025515147454395024,1274850.0,0.06851864925285328,436.81959144182025,419.3808090649594,0.041582213587078296,433.38340435460356,0.007928746354129271,16.044698287299493,15.645501021732109,15.015833648311634,84900.38114822502,0.0819050644999373
"Northern District of Iowa, IA, USA",1339755.0,1323658.0,0.012160996269429113,1320981.0,0.014212165050065066,651.1797166248455,644.873860110964,0.00977843405343869,655.3063533680855,-0.006297263443319806,16.706864022068252,16.50613300022976,16.47275057210889,80191.88988611537,0.26362512790732023
"Southern District of Illinois, IL, USA",1236779.0,1289062.0,-0.04055894906528933,1264128.0,-0.021634676235317944,489.73209551208845,530.2363746179244,-0.0763890993616241,564.3761686267517,-0.13225943486644426,28.670348606178603,29.882345119845827,29.30433848151638,43137.91286561015,0.22889398384839263
"Middle District of Alabama, AL, USA",1184656.0,1132819.0,0.04575929605700469,1054357.0,0.12358148141473903,440.2905529646599,418.128334063605,0.053003389379691374,426.44149590712567,0.03247586642119468,29.338246118814187,28.054492299932612,26.111364955813812,40379.23723191815,0.4533408652819142
"Northern District of Mississippi, MS, USA",1100002.0,1113677.0,-0.012279143773284354,1069458.0,0.02856026136603775,333.5936678926466,348.14428975538993,-0.04179480258879669,362.379941982593,-0.07943672028991372,21.219027020793487,21.482817627091794,20.62983358176054,51840.360018489926,0.26715145048120376
"District of Rhode Island, RI, USA",1097139.0,1052322.0,0.042588675329414384,1048025.0,0.046863385892512106,2011.120868513685,1848.9939382046443,0.08768386253686936,1865.3810221041122,0.07812872795563305,385.4569210812091,369.7114022070313,368.2017408150965,2846.3336367719594,0.11421943218705588
"District of Montana, MT, USA",1084225.0,989415.0,0.09582430021780547,902195.0,0.20176347685367355,616.6168144898726,595.6271865235618,0.035239539835007945,593.5909789289385,0.0387907437584064,2.8469354995720924,2.5979853695580917,2.3689649039972736,380839.32711610926,0.3494650655057297
"Northern District of Oklahoma, OK, USA",1083262.0,1015459.0,0.06677079035194922,945511.0,0.14568947373430874,846.4615910368327,810.4783467974976,0.04439753928222557,834.860999479671,0.013895237128566057,47.01903054854759,44.07603861466348,41.039942869765376,23038.7991279727,0.4055852495107334
"District of Delaware, DE, USA",989822.0,897747.0,0.10256230318786919,783466.0,0.2633885835505306,1097.9577588338125,1115.8047572075068,-0.015994732284848368,1190.996521128072,-0.07811841650564708,190.0132537390515,172.33788348255774,150.3996919182638,5209.226096192951,0.3844559316583011
"Southern District of West Virginia, WV, USA",919435.0,979564.0,-0.06138343181252067,995414.0,-0.0763290450003717,385.6077489947052,394.82708953578117,-0.023350324193599815,410.8729853720469,-0.06149159783397279,32.213936980227736,34.32065666860605,34.87598782430124,28541.528487012645,0.2827734659084228
"District of South Dakota, SD, USA",886667.0,814180.0,0.08903068117615269,754844.0,0.17463608374710538,685.9096411077849,645.7337215987577,0.062217471637622535,629.3595884139243,0.08985332667509649,4.439377525985169,4.076448536041834,3.779364168537623,199727.77597986205,0.4370065428004636
"Northern District of West Virginia, WV, USA",861856.0,859966.0,0.0021977613068423635,798365.0,0.07952628183850745,419.6017995303603,409.438892664164,0.024821547362214858,402.8552330593015,0.04156968830685062,26.12680181805555,26.06950726370294,24.202098881335072,32987.42823564397,0.1704552173630905
"Southern District of Alabama, AL, USA",857435.0,829875.0,0.03320982075613797,790087.0,0.08524124558434704,444.65047996593296,456.440575115768,-0.025830515060683873,492.8662613797417,-0.09782731177182284,24.861629475480193,24.062517579716392,22.908850522073067,34488.28649166565,0.24121921546083186
"Middle District of Louisiana, LA, USA",849530.0,802486.0,0.05862282955715115,705973.0,0.20334630361217781,757.835062884133,753.5610617925928,0.005671738241587308,765.82540067858,-0.01043362858866647,76.69103280246607,72.44415164799334,63.73147328599976,11077.305506996414,0.18644023534146562
"District of North Dakota, ND, USA",779123.0,672575.0,0.15841802029513438,642176.0,0.21325462178592786,834.056683880352,803.4045434442576,0.038152809423614084,794.1061412776693,0.050308819597345886,4.254977430075204,3.6730932664455165,3.507077041925311,183108.60934137306,0.3499739093958646
"District of Alaska, AK, USA",732482.0,708825.0,0.03337495150424999,621807.0,0.17798931179610394,803.9684866121689,834.0076336102769,-0.03601783219665944,821.5694954914055,-0.02142363972351346,0.48105818755608276,0.46552143232794846,0.40837228550283167,1522647.4030537226,0.0062047419803591955
"Eastern District of Oklahoma, OK, USA",726969.0,745485.0,-0.024837521881728,697792.0,0.04181331972851509,288.75298241008767,289.00795913893364,-0.0008822481207979495,282.1883590908574,0.02326326762868575,13.043980238170398,13.376212201417749,12.520458311638322,55732.14515249585,0.32670886254196624
"District of District of Columbia, DC, USA",689482.0,601718.0,0.1458556998461073,572044.0,0.20529539685758438,6569.571121790082,5649.898874921572,0.16277676242148237,5315.284420031396,0.23597734432267262,3896.921377446382,3400.883180988455,3233.1670622872507,176.92992319280802,0.5262571120407038
"District of Vermont, VT, USA",643045.0,625723.0,0.02768317610188534,608733.0,0.056366255813304025,447.37027530176204,430.9608055375134,0.038076478309395236,415.2697114953906,0.07730051799534565,25.822708420779232,25.127110204068526,24.444844085726825,24902.30650951196,0.353146065565533
"District of Wyoming, WY, USA",576851.0,563626.0,0.023464141114852757,493782.0,0.1682301096435269,623.9747945904533,626.5314787748309,-0.00408069549733912,616.8389642865718,0.01156838448448966,2.277118231396649,2.2249125689115,1.949203511020177,253325.0105534458,0.6525538263173156
