longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site,Within 0.5mi of a grocery store %,Within 1mi of a grocery store %,Within 10mi of a grocery store %,Within 20mi of a grocery store %
"Cherry Hill Neighborhood, Lansing City, Michigan, USA",0.03864680514244829,1.0,1.2814759491433765,1.0,1.2396097521956533,1.0,6.545260377337418,1.0,2.458105644056209,0.0,0.17265856734026597,1.0,1.0
"Forest Dale Neighborhood, Flagstaff City, Arizona, USA",0.0,1.0,3.3651254931789865,0.6859903381642513,1.9112431795323466,1.0,7.4622890645098945,0.0,94.57290228364718,0.0003937435093905872,0.30572089603431163,1.0,1.0
"Maple Grove Neighborhood, Birmingham City, Alabama, USA",0.0,1.0,5.742906011998486,0.0,2.390195353816535,1.0,5.055391397223776,0.0,12.980528919657862,0.010519747237895949,0.15011628666827104,1.0,1.0
"Summit Ridge Neighborhood, Fort Wayne City, Indiana, USA",5.6236501412156886e-05,1.0,2.7741914764291264,1.0,0.762207808366135,1.0,16.751181565735557,1.0,2.8586236414513335,0.18529162869835114,0.89659366761456,1.0,1.0
"Sunset Hill West Neighborhood, Kansas City City, Missouri, USA",0.012527080925073384,1.0,2.7741639586799476,1.0,1.358000751217474,0.0,31.812875651167463,0.0,14.08265453404555,0.3673778316437921,1.0,1.0,1.0
"Bennet Place Neighborhood, Durham City, North Carolina, USA",0.001974530228298316,1.0,4.13246260281356,0.0,4.621412903000134,1.0,24.304147123419824,0.0,23.47776472823776,0.1453154582144659,0.543786346386406,1.0,1.0
"Brookside Park Neighborhood, Fort Wayne City, Indiana, USA",0.039770673277656994,1.0,4.680761900906556,1.0,1.5057464962954346,1.0,20.396219819316045,1.0,7.268864105603046,0.36713710580372505,0.974305647268381,1.0,1.0
"Charlene Estates Neighborhood, Tulsa City, Oklahoma, USA",0.0,1.0,2.709625442641012,1.0,1.1914098478857416,1.0,10.741450308939323,0.0,27.25957396831874,0.5813127270470271,1.0,1.0,1.0
"Colonia Granada Neighborhood, Gilbert City, Arizona, USA",0.013230459715827595,1.0,5.729565703735802,1.0,0.4243211161892222,1.0,12.995405375563353,0.0,13.298303557044177,0.16643523249859404,0.778859537677606,1.0,1.0
"Deerfield Estates Neighborhood, Fort Wayne City, Indiana, USA",0.0033196818208762833,1.0,3.5360559468370596,1.0,0.5519167739531078,1.0,11.951028988308806,0.0,16.847143515960216,0.10977410808239896,0.618877355379848,1.0,1.0
