longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"RU259, Hopi Reservation and Off-Reservation Trust Land, USA",0.19371027099364335,0.0,0.2054198728671797,0.5289394446303111,0.07193041150886584,0.5583864118895967,0.33036093418259027,0.11125265392781318
"RU568, Hopi Reservation and Off-Reservation Trust Land, USA",0.20833333333333331,0.0,0.12745098039215685,0.2549019607843137,0.409313725490196,0.5229885057471265,0.2873563218390805,0.18965517241379312
"Bull Creek Segment, Rosebud Indian Reservation and Off-Reservation Trust Land, USA",0.1593314200916151,0.0,0.41214863153584536,0.3479931363825414,0.08052681198999807,0.26979393091265724,0.5821207967469416,0.14808527234040111
"Moenkopi District, Hopi Reservation and Off-Reservation Trust Land, USA",0.0963855421686747,0.0,0.30120481927710846,0.44804216867469876,0.15436746987951808,0.5268292682926828,0.3960975609756097,0.07707317073170732
"Sugarbush Segment, Bois Forte Reservation and Off-Reservation Trust Land, USA",0.19354838709677424,0.0,0.4338153503893215,0.3259176863181313,0.04671857619577309,0.31283422459893045,0.5494652406417112,0.13770053475935828
"RU256, Hopi Reservation and Off-Reservation Trust Land, USA",0.1895674300254453,0.0,0.23664122137404583,0.5178117048346056,0.05597964376590331,0.4611650485436893,0.4174757281553398,0.12135922330097086
"RU251, Hopi Reservation and Off-Reservation Trust Land, USA",0.18956743002544527,0.0,0.2366412213740458,0.5178117048346056,0.0559796437659033,0.46116504854368934,0.41747572815533984,0.12135922330097088
"RU558, Hopi Reservation and Off-Reservation Trust Land, USA",0.12833117723156534,0.0,0.24941785252263907,0.5076326002587322,0.11461836998706339,,,
"RU555, Hopi Reservation and Off-Reservation Trust Land, USA",0.18956743002544532,0.0,0.2366412213740458,0.5178117048346056,0.05597964376590331,0.46116504854368934,0.41747572815533984,0.12135922330097088
"RU261, Hopi Reservation and Off-Reservation Trust Land, USA",0.1937102709936434,0.0,0.2054198728671797,0.5289394446303112,0.07193041150886585,,,
