longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %
"DE-00, USA",0.08185317648787493,0.07805606269648796,0.19787372495893424,0.7240702123445778
"ID-01, USA",0.08998973610670506,0.14770319135860324,0.1401887878825507,0.712108020758846
"ID-02, USA",0.08641382282908193,0.13695203541472006,0.14272810089638902,0.720319863688891
"WV-02, USA",0.14240116600946615,0.08969908544701273,0.2351842952010527,0.6751166193519347
"WV-01, USA",0.177413216016836,0.09120720429818176,0.3408766784167047,0.5679161172851136
"SD-00, USA",0.11586302233507717,0.13095052802789015,0.10301018700825561,0.7660392849638542
"UT-01, USA",0.05291935784700217,0.08987611075237563,0.08913767439481562,0.8209862148528088
"UT-02, USA",0.07050671513943858,0.14899508693459798,0.09934784151151882,0.7516570715538832
"UT-03, USA",0.05133380897261082,0.10698964720721628,0.08390354348520071,0.809106809307583
"UT-04, USA",0.03657470458369099,0.09736787297452917,0.07224888113014777,0.830383245895323
"IA-04, USA",0.12706529296504468,0.07541884315146435,0.1746644672715002,0.7499166895770354
"IA-02, USA",0.11336822468967996,0.0587848397751775,0.1693731623938719,0.7718419978309506
"IA-01, USA",0.11449644283201615,0.061356281796736974,0.17734915201935722,0.7612945661839059
"IA-03, USA",0.10202261969880332,0.06742748705779036,0.17327322080180776,0.7592992921404018
"AZ-02, USA",0.17444832400491922,0.1630324798886767,0.2570779018055699,0.5798896183057534
"AZ-03, USA",0.15283630310685062,0.24799401863380757,0.25625400796640974,0.49575197339978266
"AZ-05, USA",0.03962149371928365,0.08365786203585124,0.10876863083105975,0.8075735071330891
"AZ-09, USA",0.0909566685840967,0.12940101012873803,0.20844458437653088,0.662154405494731
"AZ-01, USA",0.05805675865581374,0.1079133042530614,0.11974528466109141,0.7723414110858471
"AZ-04, USA",0.06481173918855611,0.13729915837695436,0.14603998887998354,0.7166608527430621
"AZ-06, USA",0.07708551235020156,0.09501519233933894,0.20193954940274692,0.7030452582579142
"AZ-07, USA",0.1281255022164976,0.16683052344930316,0.27940616586613537,0.5537633106845614
"AZ-08, USA",0.07271890390015574,0.1105207444315557,0.17504443441834516,0.7144348211500992
"OK-01, USA",0.09418686383139963,0.18820041043137503,0.11142417296511747,0.7003754166035076
"OK-02, USA",0.20972396857052827,0.25200091753576126,0.17938166441573639,0.5686174180485024
"OK-03, USA",0.14811207320913375,0.22245086572556658,0.13108682733489277,0.6464623069395407
"OK-04, USA",0.11749983102722832,0.17257668123233727,0.132284924010111,0.6951383947575518
"OK-05, USA",0.0990931257759702,0.15835646905573172,0.10673965699636025,0.7349038739479079
"VA-05, USA",0.16774418439790023,0.10441500331732849,0.1564079419889727,0.7391770546936988
"VA-04, USA",0.13009902055545883,0.12171512258043919,0.17668373489936884,0.701601142520192
"OH-01, USA",0.08365359220604637,0.06903802797445452,0.16923425524536986,0.7617277167801756
"OH-03, USA",0.07732999213356188,0.10258430741807414,0.18024417508586,0.7171715174960659
"OH-04, USA",0.10517643051428181,0.07546976050034841,0.16742954943192986,0.7571006900677216
"OH-05, USA",0.11659058048414069,0.06960295185810639,0.18367282732555984,0.7467242208163338
"OH-06, USA",0.1453720596398103,0.08338517992325117,0.2470912633443858,0.669523556732363
"OH-07, USA",0.0920844704167073,0.0719404851046193,0.12840198310834594,0.7996575317870348
"OH-09, USA",0.11207292150004877,0.07596974168141535,0.21972028057349502,0.7043099777450896
"OH-10, USA",0.10055495159996855,0.0873346844967639,0.22152692729736334,0.6911383882058728
"OH-11, USA",0.16383653008969215,0.08296853940803983,0.3126666364893526,0.6043648241026076
"OH-12, USA",0.12866949278200027,0.0997569770441896,0.20179947327502767,0.6984435496807828
"OH-13, USA",0.10162200640806217,0.08010899880056346,0.21090898366307295,0.7089820175363636
"OH-14, USA",0.11802898647879743,0.0841000483169887,0.19490935483979543,0.7209905968432158
"OH-15, USA",0.07623257521719083,0.0904628545614605,0.17631589204186518,0.7332212533966743
"OH-02, USA",0.14933667795659947,0.0862962693732987,0.27001879869226886,0.6436849319344323
"OH-08, USA",0.0910032706775143,0.07643685497160232,0.17348248028058902,0.7500806647478085
"VA-09, USA",0.18733808723294026,0.11352823926088981,0.22295617258731715,0.6635155881517931
"VA-02, USA",0.07795991703300184,0.09926229679515583,0.11857791683459062,0.7821597863702535
"VA-11, USA",0.02135230994982138,0.07717208007666983,0.04812548120921924,0.8747024387141109
"VA-10, USA",0.03008222301883402,0.10105147333918901,0.049396936815332325,0.8495515898454786
"VA-01, USA",0.08508887137241537,0.07620246450536439,0.08984313120738958,0.8339544042872461
"VA-08, USA",0.0507552735771584,0.10955986023268963,0.05385653105020115,0.8365836087171092
"VA-07, USA",0.055750748341068454,0.11760510574965376,0.09908280949670269,0.7833120847536436
"VA-06, USA",0.14780272663607355,0.12031179650182357,0.14908437566428664,0.7306038278338899
"CA-22, USA",0.15886070441927078,0.13683343016725985,0.4223406011427494,0.44082596868999074
"MA-01, USA",0.11380350084887092,0.03568001103183387,0.30359387450215847,0.6607261144660077
"MA-04, USA",0.07750307252428904,0.03058245798914959,0.18550252802851322,0.7839150139823371
"MA-03, USA",0.08898911930904599,0.0445380174386576,0.2505204138112135,0.7049415687501288
"MA-07, USA",0.09522916121159115,0.04598941733270799,0.24403588023746184,0.7099747024298302
"MA-08, USA",0.07005283845836673,0.03199011473071731,0.18652662824001554,0.7814832570292671
"MA-09, USA",0.07483431440290501,0.04031226406360897,0.22171561987931473,0.7379721160570762
"MA-02, USA",0.07924260047336931,0.027699600289602912,0.2172018314080341,0.755098568302363
"MA-05, USA",0.05974410268724215,0.03546550096338586,0.15469698457922323,0.8098375144573909
"MA-06, USA",0.07044855511857737,0.028482414589796824,0.17474847863310136,0.7967691067771019
"VA-03, USA",0.10329280957702153,0.14030692302990908,0.19298826742838443,0.6667048095417064
"ND-00, USA",0.10727170486065166,0.09201915984836476,0.107313161460745,0.8006676786908903
"NJ-02, USA",0.09430679515869501,0.09435309666977258,0.2047122681637866,0.7009346351664408
"NV-04, USA",0.10499819193328036,0.16796778685124084,0.20786562083945287,0.6241665923093063
"NJ-03, USA",0.061220730247666784,0.061191095196505486,0.11473800633505489,0.8240708984684396
"MD-06, USA",0.08809979903479456,0.07423643944094971,0.16696038205673183,0.7588031785023185
"NV-02, USA",0.09025966852533607,0.12491139996929256,0.1428926114783972,0.7321959885523103
"NY-08, USA",0.14222395681819427,0.08158911427014609,0.34096932819585446,0.5774415575339994
"NY-09, USA",0.14560271709331743,0.0915510595998007,0.31159215690179687,0.5968567834984024
"NY-14, USA",0.125651098121096,0.1379854582432325,0.31253832875253107,0.5494762130042365
"NY-01, USA",0.06799007743927503,0.050616081428619335,0.13252686376603165,0.816857054805349
"NY-02, USA",0.08064083722785043,0.0573299575802429,0.1721639117538853,0.7705061306658718
"NY-03, USA",0.06863135986268674,0.05136244768064601,0.13552897313808548,0.8131085791812686
"NY-04, USA",0.06303542520502786,0.06013596532953033,0.15390359757217983,0.7859604370982899
