longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"AZ-03 in Maricopa County, USA",0.7359304682716726,0.1631905493944232,0.05633349022590265,0.06774389963858324,0.06121060707609908,0.0342360426797408,0.02044964750796885,0.025420608621285895,0.01033766402293878
"AZ-01 in Maricopa County, USA",0.9431161461248998,0.48721029041057745,0.1968956768317612,0.20752414292289445,0.15333292459179326,0.12635322289588988,0.0013296680480104905,-0.03332628028272311,-0.017142240797947628
"AZ-04 in Maricopa County, USA",0.9179690528269919,0.35163916216315166,0.12858094866874192,0.16056036895718767,0.11965594340488085,0.07142284980108397,0.003502561195401932,-0.011284734215097902,-0.002211011114361089
"AZ-08 in Maricopa County, USA",0.9165868841464125,0.30370178835440564,0.11256700749012807,0.1302905134881788,0.10275641818888025,0.07065485667734632,0.011284716581589138,0.0024031130633634934,0.0031115528715024154
"OH-03 in Franklin County, USA",0.921082044588221,0.4286186974944988,0.16625935491291294,0.19134219712495928,0.14647195655645565,0.09080454381308393,0.0020457500101307424,-0.004643318834681831,0.011401999110134564
"OH-11 in Cuyahoga County, USA",0.8887086656208886,0.29535654151275476,0.1314354570273608,0.1311330292736968,0.10890267649223336,0.05532083574682422,0.015912005183622457,0.018049043853116842,0.010749587395524507
"NY-08 in Kings County, USA",0.8562969096282183,0.3119666948298042,0.11948169005727433,0.1391161746518785,0.1186735719014282,0.05417694827649763,-0.007736695268687588,0.013580915504397106,0.01942317295429516
"NY-09 in Kings County, USA",0.8600971897659786,0.3456269834408584,0.13692334651284338,0.14497989271932332,0.14283625960359636,0.05781083111793894,0.010388994812140728,0.03538903188378789,0.030590347694136988
"NY-06 in Queens County, USA",0.8315334899528509,0.36970032058180097,0.14225280811655489,0.17331518770746035,0.11351254569211375,0.08287258718222631,-0.021137649608066855,0.00954899599339698,0.010797991954068775
"NY-12 in New York County, USA",0.9634099480450568,0.7824341817647882,0.41455044284715975,0.34646934326985945,0.28488359778140976,0.1510812407135186,0.0011236351465586658,-0.01099387954702613,-0.023973272366519305
