longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"DE-00, USA",0.5718116299935039,0.5842139859432675,0.5809729968336432,0.1378451429451454,0.1535052795568634,0.12701492711779214,0.2628357435491277,0.40353759056642435,0.33362666588444795,0.24260179170381677,0.6821636309599625,0.07523457733622074,0.11286102196988394,0.7156504566773637,0.17148852135275244,0.32558907581149527,0.11571228297206931,0.12388116035802928,0.14482458032280068,0.1818047018224954,0.10818819871311004,0.2851295077106341
"ID-01, USA",0.5457068634703407,0.584074705602193,0.5747554288750936,0.10385518627266686,0.13424711253863175,0.11442236165804415,0.28004805404146776,0.43221098329846147,0.28774096266007076,0.6175166297117531,0.3302063789868659,0.05227699130138111,0.29797429457850977,0.651039788050658,0.05098591737083232,0.20552728916489205,0.15029659483945174,0.09012132307861083,0.18705009154049063,0.23094096101709558,0.13606374035945923,0.2510302260652331
"ID-02, USA",0.5403275305726378,0.575883236687718,0.5579739928288474,0.09123119240745299,0.11100126308830995,0.0917573108748496,0.30331803540074426,0.41262709426048133,0.28405487033877436,0.5057917261055654,0.45152639087018365,0.04268188302425094,0.29267450928625344,0.6511433792284489,0.056182111485297594,0.2878694407434865,0.18426681704435016,0.11369632587101057,0.16491322894122784,0.15540166199549427,0.09385252540443062,0.3154838747652354
"WV-02, USA",0.5823520390379924,0.5884905443442787,0.5932270018723246,0.12051942579699874,0.12596269576522404,0.12357514039057917,0.2983450407770896,0.37930861156838047,0.3223463476545299,0.7178522758244765,0.2750613246116096,0.007086399563913842,0.394529842680439,0.5873363756454887,0.01813378167407235,0.4174441667800418,0.14534657529996006,0.11706538161352441,0.13334335789350493,0.1257891357635731,0.06101138264939563,0.2629085835018686
"WV-01, USA",0.6083330305917991,0.6050714973649184,0.6027406783618368,0.13986857246544918,0.1282133131815872,0.12543823951217495,0.2808716707021801,0.36841231407817415,0.3507160152196456,0.776171849101637,0.21176158589140154,0.012066565006961525,0.5040116242339975,0.4875544885968825,0.008433887169120005,0.4280732345248539,0.17577330354547793,0.12570155841325076,0.1357390656785798,0.09773003850624827,0.036982799331589385,0.2583929430992595
"SD-00, USA",0.5780711388035951,0.5883611418701534,0.5800885556732676,0.10682206489401024,0.10406044802259573,0.09389614200710535,0.3517756408969507,0.4022644691144875,0.24595988998856194,0.6527977044476317,0.3212577714012443,0.02594452415112396,0.35841435026700996,0.6125564836368649,0.02902916609612511,0.37525168620186405,0.1559089157524285,0.09553740267495543,0.1268039106102446,0.13792786654315092,0.10857021821735661,0.3155252343259746
"UT-01, USA",0.5020221591015971,0.5251467172712733,0.5155374074330403,0.06845092108131677,0.08172426133092686,0.06827858005868477,0.3055464334226126,0.4163818803788269,0.2780716861985605,0.3396421416413229,0.5899567814855413,0.07040107687313582,0.20285992456662694,0.6765285169031102,0.12061155853026294,0.3086675822128192,0.14044742557553072,0.11124405984548559,0.1594065487712358,0.17247109616858985,0.10776328742633882,0.29592720459741984
"UT-02, USA",0.5170652082456878,0.5353797861823667,0.5267511122503623,0.09905749415815612,0.11303586385441255,0.09615949814744328,0.27941407095377524,0.4282870595902066,0.2922988694560182,0.33798983961935436,0.5706134253341265,0.09139673504651911,0.13332646207906165,0.7156813408121028,0.15099219710883552,0.26624961646074113,0.12994649598653418,0.12592999907292385,0.16570585041177266,0.1884115511538469,0.12375648691418124,0.32110688207957117
"UT-03, USA",0.4943966979245592,0.5035366533020533,0.49032207489180785,0.09766262313211231,0.11015757386883777,0.09541902173401924,0.27989774788401195,0.42401927316764826,0.29608297894833985,0.1832237233005519,0.7501133487425344,0.06666292795691366,0.1434576849938042,0.6745121858482047,0.18203012915799102,0.2063543423965341,0.1977477377902586,0.13042765099098613,0.17223096342697805,0.16825217506861814,0.12498713032662506,0.31751855288353575
"UT-04, USA",0.4570943444725424,0.47365364282133127,0.4711813468197235,0.04339165353208139,0.05562367687438429,0.044829220227305205,0.2780934769523725,0.4317658367978033,0.2901406862498242,0.13173836512486822,0.7666021675496891,0.10165946732544273,0.05712504527261687,0.7293994339058373,0.21347552082154597,0.13235685719854037,0.14286081032617973,0.10674991343108292,0.16934449991476994,0.24107039083405632,0.2076175282953708,0.23868188012665043
"IA-04, USA",0.5676452323244506,0.575443512900088,0.5595944393305158,0.10031011313386551,0.091248839301885,0.07348261991955334,0.3494575212609803,0.3615907772442775,0.2889517014947422,0.6591577349900407,0.29042966897467465,0.050412596035284654,0.4067317806160762,0.5715401953418505,0.021728024042073246,0.5686081561787805,0.14225242191343782,0.06450801083569442,0.09128054608280464,0.08398511505855938,0.04936574993072311,0.28407496365589135
"IA-02, USA",0.5796580182947575,0.5757599062415885,0.5596142616880596,0.0875426239588574,0.08123851199688717,0.06512108867339798,0.3286430994234918,0.38083753562815514,0.2905193649483532,0.7417926616739652,0.20352315011068994,0.054684188215344924,0.3842882161621282,0.5779959969977418,0.037715786840130036,0.52950774028288,0.14147176745740103,0.06584808998774913,0.09790344136318146,0.10225804655306825,0.06301091435572023,0.25861502008353304
"IA-01, USA",0.5652714577249104,0.5658623360484811,0.5542226340191196,0.08150701586257206,0.07564686098317454,0.0593142734237772,0.29316378216153827,0.38087329924912,0.3259629185893418,0.6485735806421213,0.319885133226629,0.03154128613124968,0.2854566670202619,0.6657738410947267,0.04876949188501133,0.4788605465531465,0.14674883273825992,0.07950540144648864,0.11127036986175777,0.11170809301473955,0.07190675638560748,0.2881793781799758
"IA-03, USA",0.5742131729671625,0.5815136326122674,0.5721893503668669,0.079570415963927,0.08272544098642944,0.06369396072619489,0.3057014089437354,0.4289074122691848,0.26539117878707974,0.46901886168100504,0.49015552614162927,0.04082561217736576,0.18489589630740377,0.732909341522982,0.0821947621696142,0.4135741592653381,0.13557335870378728,0.07826069300784846,0.11511843089935583,0.13584891431090876,0.12162444381276168,0.3076456099635468
"AZ-02, USA",0.5934315430400672,0.6277873131659872,0.6354558265064845,0.20955914880839074,0.23783797638508375,0.23354594281719468,0.3079231180003982,0.3892409500056553,0.3028359319939465,0.38325226432564635,0.5288358223885006,0.08791191328585311,0.26267312871012877,0.5576847431501227,0.17964212813974856,0.12274956121155016,0.15023953221546155,0.17669454495297235,0.20104988110930233,0.2696882411085254,0.07957823940218817,0.28110350146649776
