longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Central District of California, CA, USA",0.14462097120612882,0.006985579882103688,0.3568467839313241,0.3542454197116382,0.13730124526880527,0.3909437646451788,0.5216244226498989,0.08743181270492231
"Middle District of Florida, FL, USA",0.1733492168332034,0.008109000667337184,0.4203430209791923,0.29400872881770246,0.1041900327025646,0.2998550846297004,0.5709649374381688,0.1291799779321307
"Southern District of Texas, TX, USA",0.14974130808961775,0.005033573277180547,0.37744046010342697,0.377141536976432,0.09064312155334277,0.34438810072088416,0.5618847987738577,0.09372710050525825
"Northern District of Illinois, IL, USA",0.17722477099086498,0.00621378278629447,0.3952290159657056,0.3327887857818024,0.08854364447533246,0.37052030669779445,0.5401749905878221,0.08930470271438348
"District of New Jersey, NJ, USA",0.15933985675082377,0.005152287351374828,0.4119577289086022,0.332861415224914,0.09068871176428513,0.3427614458284947,0.5701033635328033,0.08713519063870195
"Eastern District of New York, NY, USA",0.16042977905154326,0.006429381776126639,0.35899809761961243,0.34226502749401405,0.13187771405870355,0.38009858594917334,0.543354152891058,0.07654726115976876
"Northern District of California, CA, USA",0.15019853555029833,0.009598271052344407,0.39831946550323843,0.3032990895790287,0.13858463831509013,0.359352716268413,0.5519862525669957,0.08866103116459133
"Eastern District of California, CA, USA",0.14187955060229213,0.005630116224369331,0.37631157623034145,0.36226426275913787,0.11391449418385921,0.35218145993452504,0.5456557252000088,0.10216281486546605
"Western District of Texas, TX, USA",0.16521836934938428,0.007279135275754508,0.39259622715734743,0.3411146155710005,0.0937916526465132,0.33664702938401947,0.5556260501044916,0.10772692051148884
"Northern District of Texas, TX, USA",0.16412775590032117,0.0059588597983385675,0.3847486821967559,0.3502328080483843,0.09493189405620016,0.33435976327914363,0.5582259886261941,0.1074142480946623
"District of Arizona, AZ, USA",0.16970231957573742,0.007390753211563604,0.41135311064843927,0.3121458819313169,0.0994079346329427,0.33182595393330083,0.547719294381788,0.12045475168491113
"Northern District of Georgia, GA, USA",0.1674964316822183,0.006939275392768075,0.38974262750798144,0.34018244678018583,0.09563921863684638,0.34562160253069857,0.5461483704699519,0.10823002699934951
"District of Massachusetts, MA, USA",0.17862161694247614,0.008992260468791714,0.4102619982231243,0.29235786478704373,0.10976625957856403,0.3702247496866298,0.5355421127749869,0.09423313753838339
"Southern District of Florida, FL, USA",0.1792694931005448,0.00829137672703287,0.3774848560951018,0.31748031030630375,0.11747396377101671,0.3305402269978673,0.5401303401790978,0.129329432823035
"Eastern District of Michigan, MI, USA",0.19156180604758788,0.005036441171992504,0.4079820496743714,0.31630373503341996,0.07911596807262833,0.3470742105302842,0.5360320059520597,0.1168937835176561
"Eastern District of Virginia, VA, USA",0.16387931807250228,0.006071548534094843,0.41321034115207844,0.31692807091175956,0.09991072132956484,0.33203324727662975,0.572206701316136,0.09576005140723427
"District of Maryland, MD, USA",0.1739801081349426,0.006426167275360284,0.39189394472153477,0.32328916948529896,0.10441061038286346,0.3544344444875994,0.5468351824686604,0.09873037304374013
"Southern District of Ohio, OH, USA",0.18211370622735465,0.005777254265740733,0.42140447959033916,0.3063948623201607,0.08430969759640485,0.3289669291747793,0.5539833900758896,0.11704968074933095
"Western District of Washington, WA, USA",0.16155271785800518,0.009411499236928118,0.4460925246802812,0.28627461515532343,0.09666864306946209,0.31606916357641046,0.5705219976874304,0.11340883873615909
"Eastern District of Pennsylvania, PA, USA",0.18151358997076303,0.006539587910318694,0.4018324066734448,0.3189591056306689,0.09115530981480442,0.36605843287025835,0.5447733885431744,0.0891681785865673
"District of Colorado, CO, USA",0.16894360753539084,0.00788687959272964,0.43279081405150405,0.2927816652851483,0.09759703353522722,0.3234091951503628,0.5598382486176625,0.1167525562319745
"Northern District of Ohio, OH, USA",0.2006451986497025,0.0056834155186899545,0.418033118163613,0.3016309499210848,0.07400731774690972,0.3309526987678333,0.5460094943725687,0.1230378068595979
"District of Minnesota, MN, USA",0.1668586652092882,0.006175160270153696,0.4463212120146449,0.2999969707827801,0.080647991723133,0.32627712721720636,0.5703423968961371,0.10338047588665657
"Southern District of New York, NY, USA",0.21895106423512867,0.009673198418803345,0.3245764871974942,0.3205597568814,0.12623949326717368,0.42942813376486794,0.48281183904755387,0.08776002718757821
"District of South Carolina, SC, USA",0.1839528471210909,0.004965615250843125,0.4054254398148363,0.3144544838613687,0.09120161395186079,0.32582389685075647,0.5681320793001392,0.10604402384910439
"District of Oregon, OR, USA",0.1718877540111121,0.009010943055157957,0.4354346772702512,0.2801158700519964,0.10355075561148228,0.3166982750419883,0.5553649317630053,0.12793679319500648
"Eastern District of Texas, TX, USA",0.14512133031389643,0.005418686691433839,0.4254539820355872,0.3312857211687342,0.0927202797903483,0.2838340452535093,0.6034862104312153,0.11267974431527536
"Southern District of Indiana, IN, USA",0.17571987341735648,0.005997371095025234,0.42657518774778724,0.3083497760975005,0.08335779164233063,0.3139160770752828,0.5603741777278188,0.12570974519689837
"Eastern District of North Carolina, NC, USA",0.17734995402584525,0.005071837834832093,0.4115033885027246,0.3121031634652179,0.09397165617138008,0.325343983431772,0.568939963172436,0.10571605339579197
"Western District of Pennsylvania, PA, USA",0.196278035167308,0.004861642696558427,0.4409678113152266,0.27754215822237266,0.08035035259853421,0.3204110827144939,0.5742688882689643,0.10532002901654197
"District of Connecticut, CT, USA",0.1773370103536276,0.007163140321910531,0.41329544057464046,0.3078924030805214,0.09431200566929994,0.35185893131131296,0.5426121311393637,0.10552893754932349
"Western District of Michigan, MI, USA",0.16677484736184398,0.0049735055903155105,0.4412558393014104,0.29926722247737736,0.08772858526905279,0.317927281410454,0.5643005175840291,0.11777220100551698
"Southern District of California, CA, USA",0.14698686409462777,0.008445721496334099,0.37956813905279274,0.32731168967848906,0.13768758567775627,0.3649343610634636,0.5378269495795804,0.09723868935695595
"Eastern District of Wisconsin, WI, USA",0.1856520556782669,0.005157119038887847,0.44019900441827936,0.29709978144163474,0.07189203942293118,0.33453589034029746,0.5568730396988198,0.10859106996088272
"Northern District of New York, NY, USA",0.18461998897930362,0.008045468024233235,0.423942751222188,0.2769271056983276,0.10646468607594736,0.35133087219353054,0.5394538146134512,0.10921531319301833
"Middle District of Pennsylvania, PA, USA",0.16802542373540205,0.004985838714089703,0.4420311911975916,0.29222410915354635,0.09273343719937029,0.31629010510031286,0.5790799255380985,0.10462996936158878
"Western District of North Carolina, NC, USA",0.17976229296707472,0.005977146853120562,0.419873514898819,0.30609892530279276,0.08828811997819291,0.3169955319369024,0.5723684713764572,0.11063599668664054
"District of Puerto Rico, PR, USA",0.19474889106528365,0.0035802377363328528,0.32973922993654525,0.3946515143565614,0.07728012690527675,0.4178640513202715,0.4457656999747376,0.13637024870499084
"District of Utah, UT, USA",0.11027242315179038,0.00575112104153965,0.41346425819389526,0.3804219263037018,0.09009027130907303,0.30842096012393116,0.6021206194268888,0.08945842044917998
"Western District of Missouri, MO, USA",0.17689967675082208,0.006182184523069465,0.427417281105078,0.3010232469865892,0.08847761063444119,0.29947505373581784,0.5733742857539756,0.1271506605102065
"District of Nevada, NV, USA",0.1776880102237153,0.007589280837850671,0.3836060066309236,0.31417755055462826,0.11693915175288226,0.3368278740677531,0.5275519430469768,0.13562018288527009
"Middle District of North Carolina, NC, USA",0.18299550630957173,0.005938673508484613,0.4083409272814749,0.3109769631128106,0.09174792978765803,0.32915982962077844,0.5611897175512367,0.10965045282798494
"Northern District of Alabama, AL, USA",0.1805527891644806,0.0041658417652203055,0.4014354181853095,0.326824440322734,0.08702151056225566,0.302365734374632,0.5738530122625747,0.12378125336279328
"District of Kansas, KS, USA",0.17019923269985282,0.004727671200733559,0.432295089626921,0.31122448457572527,0.08155352189676739,0.3005698060488468,0.5849591374744104,0.11447105647674279
"Eastern District of Missouri, MO, USA",0.18525453373587214,0.0056346615068002546,0.4221225395345536,0.3091805203654972,0.07780774485727678,0.31582756289822805,0.5667353227688383,0.1174371143329337
"Western District of New York, NY, USA",0.2017213024604149,0.006874062681789305,0.41839005727897627,0.2869949210962151,0.08601965648260446,0.3506956430304955,0.5387524629611121,0.11055189400839244
"Eastern District of Tennessee, TN, USA",0.17799275659784572,0.0052605419003009055,0.4358282251613946,0.29300421845298014,0.0879142578874787,0.27311639376126134,0.5958111746330521,0.13107243160568655
"Middle District of Tennessee, TN, USA",0.1684920792372736,0.006120433903190402,0.42017250015772156,0.31183580332215166,0.09337918337966272,0.3089985114763103,0.5751130506455605,0.1158884378781293
"Northern District of Indiana, IN, USA",0.17099552074401497,0.004938471255564747,0.4188012803105064,0.32294581259744604,0.08231891509246794,0.32239711847160313,0.5567968364755361,0.12080604505286065
"Western District of Wisconsin, WI, USA",0.17566337314265013,0.005278781916274956,0.463544028004921,0.2740063225655403,0.0815074943706136,0.31826417820468467,0.5695894596796555,0.11214636211565977
"Western District of Virginia, VA, USA",0.17960261345739414,0.0045298168682559375,0.4198826889098567,0.2866318155313188,0.10935306523317438,0.3098666989124061,0.5747411091479375,0.11539219193965633
"Western District of Kentucky, KY, USA",0.1819347014136444,0.005822381608791918,0.41452403786681885,0.3101646116917762,0.0875542674189687,0.29947750691258757,0.5696877337591746,0.1308347593282379
