longname,Within 10km of Hospital %,Mean distance to nearest Hospital
"Livermore-Pleasanton CCD [CCD], Alameda County, California, USA",0.9964425892722215,3.4025773499268697
"San Antonio West CCD [CCD], Bexar County, Texas, USA",0.9085236357672912,5.5170699617336485
"Huntsville CCD [CCD], Madison County, Alabama, USA",0.8409900680507212,5.714798491171535
"Coral Springs-Margate CCD [CCD], Broward County, Florida, USA",1.0,2.4951166832259886
"Arlington [CCD], Arlington County, Virginia, USA",1.0,2.8208993945127205
"Oxnard CCD [CCD], Ventura County, California, USA",0.9939263602684835,4.018496879043645
"Norfolk city [CCD], Norfolk city, Virginia, USA",1.0,3.5126862769269307
"North Hempstead town [CCD], Nassau County, New York, USA",1.0,2.933379318378838
"Lake Worth CCD [CCD], Palm Beach County, Florida, USA",1.0,4.40993237110131
"Mission Viejo CCD [CCD], Orange County, California, USA",0.8530467166040329,6.033820803737808
"North Davis CCD [CCD], Davis County, Utah, USA",0.9636676869410578,4.8249420465034145
"Ogden CCD [CCD], Weber County, Utah, USA",0.7456405147649249,7.190722290502938
"El Paso East CCD [CCD], El Paso County, Texas, USA",0.6083769271641043,9.689504217902893
"Mobile CCD [CCD], Mobile County, Alabama, USA",0.823461911525271,5.811881040883602
"Big Rock township [CCD], Pulaski County, Arkansas, USA",0.9261305916558658,4.349413327236871
"Richmond city [CCD], Richmond city, Virginia, USA",1.0,1.9092429394359518
"South Antelope Valley CCD [CCD], Los Angeles County, California, USA",0.7103008461851008,8.123230433363723
"Alvin-Pearland CCD [CCD], Brazoria County, Texas, USA",0.7238445406036794,8.230355187210458
"Provo-Orem CCD [CCD], Utah County, Utah, USA",1.0,1.9313430509927996
"Port St. Lucie CCD [CCD], St. Lucie County, Florida, USA",0.9994758048394763,4.483159064105119
"Sarasota CCD [CCD], Sarasota County, Florida, USA",0.9849727936475291,4.293119594753111
"Davie CCD [CCD], Broward County, Florida, USA",1.0,3.3772788585876756
"Brownsville CCD [CCD], Cameron County, Texas, USA",0.9276308868795251,4.86457546769674
"Babylon town [CCD], Suffolk County, New York, USA",1.0,4.801343104336887
"Sunshine Parkway CCD [CCD], Palm Beach County, Florida, USA",1.0,3.2600766657116407
"Casselberry-Altamonte Springs CCD [CCD], Seminole County, Florida, USA",1.0,3.6590324247166532
"Morehead township [CCD], Guilford County, North Carolina, USA",0.9487127755908282,5.233997359762757
"Santa Rosa CCD [CCD], Sonoma County, California, USA",0.9855521690589361,2.9294164760487234
"Yonkers city [CCD], Westchester County, New York, USA",1.0,1.4225397348215123
"Rochester city [CCD], Monroe County, New York, USA",1.0,2.4102460738978437
"North Antelope Valley CCD [CCD], Los Angeles County, California, USA",0.876012254937215,6.952057657166723
"Cape Coral CCD [CCD], Lee County, Florida, USA",0.8568708696611324,6.624702000679581
"Worcester city [CCD], Worcester County, Massachusetts, USA",1.0,1.936145310017916
"Southwest Arapahoe CCD [CCD], Arapahoe County, Colorado, USA",1.0,2.8481937176994916
"Kissimmee CCD [CCD], Osceola County, Florida, USA",0.9620077137762617,4.644951766162977
"Huntington town [CCD], Suffolk County, New York, USA",0.9643651906241728,4.889057211323069
"Deerfield Beach CCD [CCD], Broward County, Florida, USA",1.0,3.5333538320237206
"Fulshear-Simonton CCD [CCD], Fort Bend County, Texas, USA",0.9070949838449508,6.211290828850891
"Waco CCD [CCD], McLennan County, Texas, USA",0.905711627721866,4.7142030315153365
"New Port Richey CCD [CCD], Pasco County, Florida, USA",0.9834524502619904,4.14471079758729
"Grand Rapids city [CCD], Kent County, Michigan, USA",1.0,2.9051234358662588
"Acworth-Kennesaw CCD [CCD], Cobb County, Georgia, USA",0.8872873968659409,6.989802515111101
"Overland Park city [CCD], Johnson County, Kansas, USA",0.9945904564904382,3.1216343876153823
"Killeen CCD [CCD], Bell County, Texas, USA",0.987974963518124,4.199924835978845
"Everett CCD [CCD], Snohomish County, Washington, USA",0.8196898316738395,6.781698148381481
"Edinburg CCD [CCD], Hidalgo County, Texas, USA",0.7275977607976137,7.472977146416029
"Hollywood CCD [CCD], Broward County, Florida, USA",1.0,2.3340029758089553
"Gainesville CCD [CCD], Alachua County, Florida, USA",0.998891958193325,3.236663431145778
"Federal Way-Auburn CCD [CCD], King County, Washington, USA",1.0,3.630809777677784
"Providence city [CCD], Providence County, Rhode Island, USA",1.0,1.4619852669793834
"Coachella Valley CCD [CCD], Riverside County, California, USA",0.856141197957395,6.071687976654932
"Santa Barbara CCD [CCD], Santa Barbara County, California, USA",0.9901340488204439,3.3449878751683593
"Akron city [CCD], Summit County, Ohio, USA",1.0,3.197399280567859
"Olympia CCD [CCD], Thurston County, Washington, USA",0.9820196992386054,4.93666219824575
"District 9 [CCD], Montgomery County, Maryland, USA",1.0,3.5961755317365394
"Newport News city [CCD], Newport News city, Virginia, USA",1.0,2.850730253905635
"Richland-Kennewick CCD [CCD], Benton County, Washington, USA",0.9522201577941137,4.845341012802773
"Brandon CCD [CCD], Hillsborough County, Florida, USA",0.9929528369695038,4.806792250262277
"Kaw township [CCD], Jackson County, Missouri, USA",1.0,2.118691701765471
"Fort Collins CCD [CCD], Larimer County, Colorado, USA",0.9820410350049475,4.060818056044739
"Princeton-Goulds CCD [CCD], Miami-Dade County, Florida, USA",0.9781392872628281,4.136216548744944
"Puyallup CCD [CCD], Pierce County, Washington, USA",0.875241646334411,5.919920671567884
"Wimauma-Riverview CCD [CCD], Hillsborough County, Florida, USA",0.8270283091723484,6.871193236547458
"Haines City CCD [CCD], Polk County, Florida, USA",0.6762236794776016,8.19955482909002
"Montgomery CCD [CCD], Montgomery County, Alabama, USA",0.9845992706959423,3.2688726591866657
"Hemet-San Jacinto CCD [CCD], Riverside County, California, USA",0.9963765897642836,3.860515671774341
"North Pinal CCD [CCD], Pinal County, Arizona, USA",0.9018048009263383,5.9489847307887755
"Mission CCD [CCD], Hidalgo County, Texas, USA",0.7135234807171721,7.812361172934345
"Snellville-Grayson CCD [CCD], Gwinnett County, Georgia, USA",0.8600253485424588,6.3387086900628145
"Corona CCD [CCD], Riverside County, California, USA",1.0,3.0578521362690134
"Salinas CCD [CCD], Monterey County, California, USA",0.9815067643043316,2.614852722278242
"Lehigh Acres CCD [CCD], Lee County, Florida, USA",0.9052133238837704,5.866198332424746
"Jurupa CCD [CCD], Riverside County, California, USA",0.998506916238573,7.146859756629886
"Fort Myers CCD [CCD], Lee County, Florida, USA",1.0,3.4095265160695902
"Columbia CCD [CCD], Richland County, South Carolina, USA",1.0,2.570763549543746
"St. Cloud CCD [CCD], Osceola County, Florida, USA",0.9836069380267954,4.659490019732725
"Hill township [CCD], Pulaski County, Arkansas, USA",0.9532354508664765,3.7333756299972936
"Rockford township [CCD], Winnebago County, Illinois, USA",0.9906732833562102,2.8990889925476258
"Northeast Travis CCD [CCD], Travis County, Texas, USA",0.675715078325129,8.66784053207699
"Springfield township [CCD], Greene County, Missouri, USA",0.9999408917076976,2.5095496939177604
"Stafford-Missouri City CCD [CCD], Fort Bend County, Texas, USA",0.6882913550667481,8.830000323658757
"Northeast Cobb CCD [CCD], Cobb County, Georgia, USA",0.624604009533489,8.553390338274664
"Antioch-Pittsburg CCD [CCD], Contra Costa County, California, USA",0.9269421330303877,5.626986284529995
"Oklahoma City Northwest CCD [CCD], Oklahoma County, Oklahoma, USA",0.9934305524064108,3.3147602423541027
"Blue township [CCD], Jackson County, Missouri, USA",0.975048967907187,5.094218498895131
"West Palm Beach CCD [CCD], Palm Beach County, Florida, USA",1.0,4.133320313453831
"Cedar Park-Liberty Hill CCD [CCD], Williamson County, Texas, USA",0.9090809140162598,5.298809976636795
"North Westside CCD [CCD], Miami-Dade County, Florida, USA",1.0,4.870973607757371
"Kendall-Palmetto Bay CCD [CCD], Miami-Dade County, Florida, USA",1.0,2.720945215973954
"Merced-McLaren CCD [CCD], San Francisco County, California, USA",1.0,2.100323975660347
"Central Pasco CCD [CCD], Pasco County, Florida, USA",0.9535365548322484,4.590886613717139
"Santa Cruz CCD [CCD], Santa Cruz County, California, USA",0.9848272408612919,4.064859159157198
"Paterson city [CCD], Passaic County, New Jersey, USA",1.0,1.7429248186273198
"Alexandria city [CCD], Alexandria city, Virginia, USA",1.0,2.723281029383507
