longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"CA-HD034, USA",0.4393333751494451,0.5429553057108698,0.6699679317309782,0.36378116488282936,0.29693544426598395,0.19022858105847268,0.09237559231571925,0.08293984808047629,0.06857187517554507,0.040557826930716405,0.03440932932401045,0.026590041495802793,0.005966398853478245,0.006957946389395422,0.008577590312598457,0.0035809797514982523,0.003643009246400264,0.0029528208109144464,0.05440466211631342,0.03215911698286377,0.0331111594156883,0.5483354611701852,-0.13471338742220845,0.4702419528644607,-0.05661987911648397,0.4136220737479767,0.11175764852204967,0.0016535680384874851,0.1284318549926263,-0.015020638432089145,0.11341121656053715,0.04820527058323558,0.009111683521897743,0.06263867867148176,-0.00532172456634844,0.05731695410513332
"CA-HD027, USA",0.20061641970241542,0.2642869515674272,0.3444438689628383,0.6631306602633689,0.6086826765951319,0.5298433251327205,0.03452448992899858,0.04234902256235378,0.04145021364754629,0.06799795933241018,0.05979201145335284,0.052862877120290044,0.004666300983126134,0.005177800363552126,0.006243687686132332,0.001659001377067039,0.0013982774057154067,0.0010721222322931504,0.02740516841261378,0.01831326005246671,0.024083905218179463,0.5381394088730648,0.025705969167268528,0.5475850525525043,0.016260325487828964,0.5638453780403333,0.22428529878901254,-0.07425626939895069,0.18296957437400602,-0.032940544983944164,0.15002902939006185,0.09551240312589904,-0.040417658227628016,0.07438359173693884,-0.01928884683866782,0.05509474489827102
"CA-HD011, USA",0.35791310229272827,0.426333948794745,0.5124783937545072,0.2873673207436956,0.246519948607554,0.17942970958916654,0.12381347660002921,0.1316378364120585,0.13435593356151054,0.14593180997179245,0.1314272465050584,0.115317254089447,0.0034817496368373725,0.004558526976779804,0.005689167687359059,0.007920403975189652,0.00728130557233657,0.006753740312961458,0.07357213677972745,0.052241187131467665,0.04597580100504814,0.42346679231616485,-0.08668617520768362,0.3739882146302895,-0.037207597521808244,0.33678061710848123,0.14154246427765985,-0.02918176716603109,0.1306472719335486,-0.01828657482191985,0.11236069711162876,0.07137627794143252,-0.003650524243550765,0.07324699135358798,-0.005521237655706224,0.06772575369788175
"CA-HD032, USA",0.5039382376362476,0.6130915245309576,0.7358747072327992,0.3533693382411069,0.28098723962774513,0.17993877976949654,0.027487645406289226,0.02568696827284875,0.022876423254411797,0.05555951896620539,0.043304528410231614,0.02469100016232637,0.00902372197681212,0.010005807037957304,0.011139647056095355,0.0014557500197634936,0.0015607763729111393,0.0012957122649166338,0.04916578775357527,0.025363155747348515,0.024183730259954087,0.6363599967218071,-0.17558826214635836,0.5317378209242806,-0.07096608634883184,0.46077173457544873,0.14401093979079807,-0.020586207861371247,0.13606383706905692,-0.012639105139630097,0.12342473192942682,0.09260756249520063,-0.02038820067975196,0.08281134976294868,-0.010591987947500006,0.07221936181544868
"CA-HD017, USA",0.35896935766386706,0.3867935536568606,0.38915066945730575,0.1892942046646183,0.1955641414599783,0.19399344549030145,0.06890904631594803,0.07956583559145501,0.10266074832550269,0.3187424803935011,0.2950922048343252,0.27055458257702913,0.002301989328193769,0.0028005030533262455,0.003290919567192834,0.005073260037890126,0.005436779075747557,0.00669798923675718,0.056709661595981564,0.03474698232830712,0.03365164534591095,0.42746444256248023,-0.06377171806704363,0.40615585721007946,-0.04246313271464286,0.3636927244954366,0.2115867281235486,-0.08867543844144951,0.17231028736855988,-0.049398997686460805,0.12291128968209908,0.134620035104462,-0.04348511136897733,0.11914698934475533,-0.028012065609270664,0.09113492373548467
"CA-HD006, USA",0.43100480763652255,0.5081806507703807,0.5957243635196754,0.2424626857012458,0.2206990314517578,0.1661318454953393,0.09775205281824968,0.09818998804562623,0.09139748772067843,0.1389031781455596,0.11226243731716351,0.08879411627702356,0.005037768761579133,0.006198974895815082,0.008511420157237425,0.009050578811589383,0.008090826626094247,0.00600897464430079,0.07578892812525383,0.0463780908931625,0.04343179218574512,0.47975322752534844,-0.12905380197627386,0.412081764246682,-0.06138233869760745,0.3506994255490746,0.13152535797677667,-0.03227695573763269,0.12048994872720689,-0.02124154648806291,0.09924840223914398,0.07933951307117251,-0.010307325098912759,0.07855824291024147,-0.009526054937981712,0.06903218797225975
"CA-HD016, USA",0.5098059696584594,0.6511876738711748,0.778209935967749,0.11281072225091444,0.10652061487980598,0.07635865287086958,0.01918832607001031,0.023568460660532135,0.01796309822149842,0.2912602203949468,0.17608023040159784,0.09490761650850021,0.0019420442917631403,0.001981685569584136,0.002593809441466367,0.0016712413028718658,0.0020975996861402383,0.0015408002353785285,0.06332147603103402,0.03856373493116485,0.028426086754537876,0.6516069284103151,-0.17941842880254993,0.5437800933185508,-0.07159159371078566,0.47218849960776516,0.07883413451307447,0.09429520471110484,0.14186619212783447,0.03126314709634484,0.1731293392241793,0.04467761748561452,0.04408315730740655,0.07630783383430377,0.012452940958717296,0.08876077479302107
"CA-HD042, USA",0.6373459924671964,0.712297832071576,0.7835248594117085,0.1912469362922898,0.15910068510292186,0.11882554295251357,0.015394466271649072,0.013571059876118376,0.011729687782372513,0.0962318571436862,0.08138921041106176,0.058661195505426866,0.0018222652962922123,0.0019043671400863417,0.0026448670656645653,0.0010697587142777,0.000977601201276356,0.000909970340919963,0.05688872381460869,0.03075924419695927,0.023703876941394083,0.6729894319579879,-0.15841836770445128,0.5956716100055526,-0.08110054575201597,0.5145710642535366,0.11144785968310954,-0.002745166380803646,0.12038423431357177,-0.01168154101126588,0.10870269330230589,0.053497166481720614,0.003800776285211846,0.060380000514649874,-0.003082057747717415,0.05729794276693246
"CA-HD047, USA",0.4945254168093599,0.5750333973449111,0.6727471227766911,0.3753209388537718,0.3280203723803958,0.24878850234539523,0.0360167400932198,0.030838273357268096,0.02473033975451619,0.045044626704821386,0.037244301578024545,0.02509425732718598,0.007532268019495282,0.007478917926024881,0.00901766338159701,0.0014162908271951058,0.001283710445019621,0.0009659870862778992,0.04014371869213668,0.020101026968356014,0.018656127328336602,0.632366040727201,-0.12324142601729704,0.5677340273792726,-0.05860941266936859,0.509124614709904,0.24073589527983558,-0.045897732692135707,0.22692796104395072,-0.032089798456250845,0.19483816258769987,0.11797325142900712,-0.007365262668305936,0.122708146727858,-0.012100157967156813,0.11060798876070119
"CA-HD020, USA",0.2011311691330286,0.2792287819752668,0.4002304218390653,0.31349267839157047,0.30462053193291544,0.24560593468156494,0.07805648097931354,0.09516347619854311,0.08656649472976004,0.3394320911133493,0.26177155683550735,0.20795570975643005,0.0021538699930270396,0.0029667118414365575,0.003907057328425876,0.015193305958007284,0.015077079451126546,0.01020408163265306,0.050540404431703725,0.04117186176520413,0.045530300032100755,0.3776324803169765,-0.02724199929698279,0.3530608452053439,-0.002670364185350216,0.3503904810199937,0.14347892274196702,-0.024698425284116032,0.1371470700170655,-0.018366572559214506,0.11878049745785099,0.10698216218324737,-0.0160870142597236,0.1014722142062727,-0.010577066282748931,0.09089514792352377
