longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"WA-08, USA",1920.8574438797214,1744.1584923470746,0.10130899933002477,1912.3801723138115,0.004432838035364646,1109.0149996491991,987.6364518199564,0.1228980032132003,916.2288236536419,0.21041269497152965,679.3928387905464,575.6401285013376,0.18023884220741526,481.0961996628504,0.41217668995652273,532.6081684890321,445.28431158573403,0.19610809236086219,356.04004368936535,0.49592209620589006
"WA-07, USA",6167.697643388595,4528.666693599395,0.3619235109763606,4209.080399540983,0.4653313925914094,5183.70635835858,3771.9472834958274,0.3742785804668879,3417.981899604383,0.5165985399040794,3612.7523314902865,2717.055390083967,0.32965722549316134,2448.9760257498406,0.4752093501544649,2729.972805098531,2174.28511782923,0.25557259382067166,1986.9285381040702,0.3739662764638101
"WA-10, USA",2609.8713079396707,2376.661355018858,0.09812502417659842,2931.5909921053917,-0.10974234981349508,1573.2099011340024,1422.6640664913684,0.10581966480246892,1489.6705564173053,0.05607907356215141,1121.7332562416973,983.1739175736083,0.1409306493911494,907.2682156815181,0.23638548871579088,954.7765587204678,837.7059830121175,0.139751390204237,768.0815771347022,0.24306660534968672
"MO-07, USA",1155.804626740131,1132.1499926070333,0.020893551461876117,1106.448832430892,0.04460738975231525,749.4096568509802,711.7217558139985,0.05295313896071365,708.6690992169408,0.05748883037098213,491.109771813178,457.9914378936907,0.0723121245929814,446.43657925055606,0.10006615640146668,399.1548065709223,371.6165834354169,0.07410385963114927,361.22252655120417,0.10501083745213528
"MO-01, USA",2724.7763687048996,2803.7667890571984,-0.028172963835861785,3110.0023368127772,-0.12386677770238226,2218.508157905577,2266.4253272626834,-0.021142178734377008,2466.434385063083,-0.10052009842993051,1715.7983599450142,1776.0857534340473,-0.033943965471525187,1926.3167641939058,-0.10928545510373831,1487.7855505207667,1541.353563614593,-0.0347538776036597,1669.4545069992055,-0.10881935130115242
"MO-02, USA",1964.5614256914664,2005.6558660796316,-0.020489277888180616,2700.636605745974,-0.27255617378821234,1233.825521994559,1209.8699964038576,0.019800082374061133,1334.435626327909,-0.07539524751014638,924.1734793427086,894.9682190879164,0.03263273447246646,902.905196827735,0.023555388306211386,808.6227564812441,786.5967376173852,0.028001665669979865,798.0020092204729,0.01330917358359289
"MO-03, USA",1709.7612570454298,1700.527930018654,0.005429682667237704,1797.7270616799512,-0.048931679624558015,961.9847385718268,945.176886045399,0.017782758734982987,916.2691730032549,0.049893161218913504,601.725888900347,567.5738395262598,0.060171993484747346,547.5135638082038,0.09901549235615639,482.81942064072797,447.99315711188905,0.07773838277654953,421.922754468706,0.1443313154530012
"MO-04, USA",1026.9934836610598,979.0245925624746,0.048996615062582495,1014.2066817432035,0.01260768849982192,603.2534140496367,584.1105853737448,0.032772610452939,552.4942762023072,0.0918726944942014,324.4699097588237,302.7369315138877,0.07178832835576583,274.84986739993076,0.18053507839860589,211.70901367636293,191.08346634653967,0.10793998938881387,163.24497098416995,0.2968792386069436
"MO-05, USA",2051.6876280788997,1959.1351338859054,0.047241506005468,2123.526440829647,-0.03382995915166492,1527.3238525007534,1456.3572503324274,0.04872884187731222,1589.4975336664859,-0.03911530521366505,1120.3597327870098,1071.236753081694,0.045856324070286704,1164.5562695563476,-0.03795139653163782,923.4554587337052,879.3862306035978,0.05011362083740941,952.3302881537841,-0.03032018384719914
"MO-06, USA",1115.1013212282314,1150.2492383736387,-0.030556783671601175,1155.1081282112264,-0.034634685711153766,663.8425666820403,684.4366737042596,-0.030089134339867176,660.4190291088264,0.005183886929838587,370.8247215530939,352.3405053261754,0.05246122982598033,327.7845071336137,0.13130643298505829,250.10392978410238,228.46614857592166,0.09470891571050516,202.91855487607484,0.23253356469468403
"MO-08, USA",1091.6352227026198,1115.8248948963635,-0.021678734991829006,1057.6650287711213,0.03211810261985091,549.1604021793369,555.2107306524846,-0.01089735507459908,541.3200128446648,0.01448383423600102,286.847534644904,272.3999160441553,0.05303826377981248,257.9729318897849,0.11192880797065696,192.50436413395462,179.57984080720766,0.07197090312950218,162.88390900086793,0.18185009995633675
"CA-25, USA",3120.2823172475964,3355.318102749762,-0.0700487340707125,3547.4913048265043,-0.12042566164931058,2113.1555568118465,2071.3206025075438,0.02019723757570764,1945.8285125814373,0.08599269830228999,1213.5409435555011,1111.905823611509,0.09140623044304028,954.3778487255182,0.27155187557639865,815.7830007627101,726.417237057838,0.12302263650409054,561.3076942016882,0.4533615148870279
"WA-03, USA",2083.861002418902,1859.36429774563,0.12073841847208805,1839.7681135215669,0.13267589926325446,1386.1161822929641,1243.8815105237597,0.11434744432314442,1132.5474385559444,0.22389238199181555,961.6296195255266,838.5953735142209,0.14671467300817304,742.2865017497865,0.29549657343718927,777.8738386794172,667.23534418313,0.16581629774384563,577.7355871013366,0.3464184240099022
"FL-01, USA",2136.740827840789,1979.3948769965998,0.07949194608553052,2749.1843497098916,-0.2227728096639758,979.1862009474625,908.992255241934,0.07722172031800853,1119.824494252676,-0.12558958482067287,552.8796187521746,515.1573264244272,0.07322480025581306,522.7036409102085,0.057730567534251764,434.4328297094028,408.79409613797793,0.06271796440712588,422.9599331976774,0.027125256108746765
"FL-02, USA",1749.3170723994072,1818.007581226332,-0.03778340065039211,1704.7390348266736,0.02614947898888582,861.2682338633186,849.2809696458019,0.014114603583447946,772.74135227351,0.11456211231526639,510.2207409818696,467.35175879222265,0.09172744380043261,430.9542628155409,0.18393246106549524,392.3306905306294,362.06634409753184,0.08358784771485162,330.2805102618973,0.18787115297699267
"FL-03, USA",2010.336335119137,1857.8633958793337,0.08206897212033033,2063.352600133855,-0.025694234233779915,975.1464290931298,835.105853955201,0.16769200512087556,820.1272640371144,0.18901842659507057,493.3513585691328,416.0918011884973,0.1856791149452029,386.5580071555501,0.27626733746743803,385.6755226397492,328.33031678645926,0.1746570539527312,310.43353693633793,0.242377117002154
"FL-04, USA",2814.630801696669,2818.5584090506004,-0.0013934809161021708,2538.345249239875,0.10884474936556782,1321.488565332141,1264.4340469568158,0.045122573623069935,1237.2157217162273,0.06811491491476762,755.2075059776588,705.7743927975988,0.07004095598327603,748.6613710476032,0.008743786153806183,640.5642105670013,594.762779726477,0.07700789693260181,629.8224424209681,0.017055232431450126
"FL-05, USA",3648.8828300688942,3698.601492447365,-0.013442557269280755,5007.796971455845,-0.27135967155471424,1550.5838021290797,1518.0691217162653,0.02141844527873321,1836.8190068256806,-0.15583201373294886,916.7553466938809,834.07137809279,0.09913296484307886,870.6125435456408,0.05300038862330164,756.675423719015,678.9951009166383,0.11440483546568875,684.8056353734553,0.10494917774204053
"FL-06, USA",1514.9265798816546,1420.018853641649,0.0668355395399251,1463.1208543236137,0.03540768720844332,822.5064411185866,754.7246730054803,0.08980992743113105,778.358287245725,0.05671957836934314,495.3271473456894,444.2976110123145,0.11485440179861899,436.55784061845975,0.13461974854001652,399.9353304942448,353.49298877863106,0.13138122449352865,340.18984804041867,0.17562394291885994
"FL-07, USA",2572.9017633720437,2178.0672967288256,0.18127744135188487,2552.8598607317194,0.007850764920006094,1369.7387230737954,1251.1933505860509,0.09474584598153328,1333.3407905681377,0.027298296701887124,904.9069434364636,840.0644141705609,0.07718756820561803,817.6078085150941,0.1067738517320653,795.3541530726997,729.9723548656389,0.08956749905836528,693.9794526958585,0.1460773802207503
"FL-08, USA",2015.7334124628112,1870.8613998754763,0.07743599424146412,1920.6036102014982,0.0495312003768089,1130.2380712017095,1056.4954354953977,0.0697992941841092,1047.7810007232988,0.07869685594746365,688.1752484370162,622.837331034528,0.10490366287769298,586.9366604834156,0.17248639379625388,524.5846018419097,466.162849832974,0.12532477015246538,422.48238320299737,0.24167213284690628
"FL-09, USA",3553.5970446912565,3545.8536120672657,0.0021837992966315355,3420.6422527791597,0.038868370933579935,1778.8311725976837,1655.8302344162034,0.07428354406443528,1616.8395942345287,0.10019025940532324,1054.397731605863,906.5938069192,0.16303213584585638,888.1825395758525,0.18714080115714266,861.6401862634441,745.8079112117778,0.15531113750652464,701.585141741681,0.2281334580781277
