longname,Fair or poor self-rated health status %,Physical health not good for two weeks in last year %,Arthritis %,Current asthma %,High blood pressure %,Cancer (excluding skin cancer) %,Chronic kidney disease %,COPD %,Coronary heart disease %,Diagnosed diabetes %,Obesity %,Stroke %,Disability %,Hearing disability %,Vision disability %,Cognitive disability %,Mobility disability %,Self-care disability %,Independent living disability %,Binge drinking among adults %,Smoking %,No leisure-time physical activity %,Sleeping less than 7 hours %,Attended doctor in last year %,Attended dentist in last year %,Cholesterol screening in last year %
"CA-HD034, USA",0.19365320581815765,0.12651494113104003,0.2192177973505547,0.1024842235568961,0.3037056990192605,0.05897978544804239,0.02995733609397117,0.06761503068744759,0.05569006088192538,0.11124115322361956,0.356059942541485,0.030340065126954013,0.29690678191234715,0.06499351469190677,0.05844900351378816,0.14997159938981133,0.1364444106667981,0.044287437728170245,0.08518138322200478,0.16404900406153397,0.143280990762271,0.23022076065433067,0.3579815053692813,0.6296105528670349,0.6034555353802564,0.8348712962126141
"CA-HD027, USA",0.2428614847667377,0.14082058738359823,0.19548222455915706,0.10726875161934386,0.28057234084708915,0.04623377379482745,0.030676518372883457,0.06515236919512953,0.05324900858061665,0.12095327450352798,0.3532729154283461,0.030571670248274115,0.33306520049380645,0.06534057884870377,0.08584860622132805,0.18845288890920991,0.1490278847179673,0.056749537439227074,0.10550343377074686,0.15657046926676185,0.16461749348452262,0.27312468870498274,0.3443358816088285,0.5882538307957251,0.5114397817505689,0.7779015591422432
"CA-HD011, USA",0.1606573020813532,0.10852930847125558,0.20321206763596456,0.09895148968520624,0.27691432770023494,0.05755687616238469,0.027747460217569127,0.05282058326231469,0.04701352622662615,0.10166862198263221,0.2994350669499684,0.02754989827656654,0.25544244009755324,0.05483254092107407,0.046612125957197534,0.12529880819367006,0.11415005154718025,0.034672833443164096,0.06886084696394462,0.16361102016030327,0.12098956828816737,0.20381994787346397,0.3458508742534803,0.6304383112737899,0.6379936737210116,0.8479641606962914
"CA-HD032, USA",0.17605595716277048,0.1213420141395866,0.22507582566874174,0.10136272548043053,0.2918167718245624,0.06210182093590054,0.029239768839274816,0.06560999437127758,0.054161503075168115,0.1027644364941607,0.3271645178306731,0.029448865561944072,0.294155788890493,0.06557738314507,0.053392861247573115,0.14258323878455126,0.12879369995667875,0.04088156401861286,0.08104310540445725,0.1693366034933446,0.14326838691425067,0.2115687544020444,0.3287098084171521,0.607896080817843,0.6280693688463491,0.8341762438444945
"CA-HD017, USA",0.14619941548443008,0.08976062019443999,0.16604576462908407,0.08638110614463868,0.24879124621908597,0.05021275519610932,0.025275522102462172,0.04030399543549653,0.04288544640944002,0.09613253255198581,0.2039280094080596,0.0245086880042257,0.22841092490993084,0.051679772173471014,0.04331434778925549,0.10715433104609846,0.09496721380911814,0.029197945475112026,0.058202990846077565,0.16963140886689698,0.10149612316186565,0.19030985554043994,0.297610417632139,0.5956019688158694,0.6311990193293758,0.8476599245561302
"CA-HD006, USA",0.1654535782162577,0.11156285563034958,0.2046188857614792,0.1043672115687801,0.2730852471441107,0.05484415471710119,0.027343525538851467,0.05668594025265462,0.04826915811610998,0.09970617809649719,0.32386336562632895,0.027341179499492257,0.2806814275258974,0.05734071376294869,0.05236409315887976,0.1431897659456907,0.11905256169562832,0.03844497221491006,0.07896624422530071,0.1591695165307542,0.13370488213394122,0.19466518749511938,0.3369081544393943,0.615676107715314,0.6327500354364762,0.828984908400322
"CA-HD016, USA",0.0981445493496243,0.07974744004092382,0.18854961574740725,0.08577268332204765,0.24765072193359283,0.06863887944315157,0.024551345549382115,0.038019625120864424,0.0418148106532146,0.07589327269662792,0.22788071758691156,0.021994148242550797,0.189035613222192,0.05048812941875695,0.026620247849575344,0.08104171040453684,0.08108448530259715,0.02100019811407225,0.04355832685273619,0.16427302189012713,0.07398837336518897,0.1311601353089544,0.274554802196406,0.6176056228913424,0.749841316541931,0.8893693585539437
"CA-HD042, USA",0.11530810051585849,0.0896627534603403,0.20984829919811984,0.09030703815312321,0.27490966596863925,0.06772614025231109,0.025775624393482816,0.044618892691148666,0.04383556361407627,0.08153561213545125,0.2429582333112009,0.023571819296184675,0.21017536646406856,0.053821798866132045,0.03140589917769032,0.09450430052607384,0.09126553705500794,0.024896963583431245,0.05089473415394042,0.16764459114357258,0.08779066346595835,0.142435252055774,0.28400294448133234,0.6489725675468582,0.738329878951937,0.8855932580826391
"CA-HD047, USA",0.1901180414312606,0.12728566316922163,0.26784809792843856,0.09456309389292507,0.33340416195856937,0.07923358891579234,0.03590599139090683,0.07441576540220594,0.07089524347592122,0.12306681463545772,0.3555435512510108,0.03624664783427528,0.30548010492332267,0.08157037395749281,0.059108856604788464,0.13465596986817355,0.15343634113532442,0.04508903147699782,0.0832099650255586,0.1459944794188864,0.12888728275490982,0.22291536185095503,0.332899214420232,0.6541057223567392,0.602401727199352,0.8642172074253452
"CA-HD020, USA",0.1451278471691483,0.09668351863525532,0.1745172685027641,0.090574755797542,0.2590791907707927,0.05226486552826391,0.02613477855815962,0.042296549088738485,0.04241477599201149,0.09638544101485572,0.2674848123085845,0.024813184422365662,0.23828116335763813,0.05202179273333835,0.043452250121334024,0.11337167028344827,0.10491921933313628,0.02998566025315608,0.06142673089474881,0.15229412519455335,0.10473898927238535,0.19883920293210325,0.3026608444858506,0.5984992301555886,0.6128970779383787,0.841221224275763
"CA-HD052, USA",0.2031088547879178,0.11953819040440608,0.16518787732431786,0.0937830197653913,0.2570272783375899,0.04510017831051396,0.02963954444224906,0.04652224246814917,0.044472386263016556,0.11913758936869312,0.2904159245192814,0.026642459367887922,0.28350175017501783,0.05871505931080918,0.06863710273466367,0.14322550303810871,0.12576238111616048,0.04442181047373026,0.0812880922238567,0.15230776492283352,0.11457532338599717,0.23765973670537793,0.32744016596781694,0.6138409816591416,0.5687696257430607,0.8368914891489114
"CA-HD010, USA",0.1853027763338294,0.11507377515131086,0.1976312093604372,0.10210749667891722,0.2841189753130327,0.05003081539036787,0.02863325520809579,0.05531597250721193,0.04842153885438611,0.11705055037253859,0.31804150365243083,0.02936956277226027,0.2895309932240789,0.055988840554597866,0.05980111199268004,0.14597753519435516,0.1274527220717477,0.042039181174553575,0.08251432549345024,0.14179153329138375,0.13913899604510055,0.22342069072437626,0.35565197486616923,0.6198743308436605,0.5991990248024823,0.8301067823041774
"CA-HD040, USA",0.1356121494837374,0.09579676724883343,0.1740522536205825,0.0907765743334855,0.24691534967588233,0.053487192907670476,0.024845462896561154,0.043012931990094025,0.03886680246157713,0.08847618074468289,0.2580079678487806,0.02291160337194254,0.22302821921406257,0.05044893449585661,0.03907177319954806,0.10804769083268044,0.09373483375719052,0.0284581419197959,0.058578344755914974,0.1661985971985353,0.09622858859298719,0.16759114916440307,0.31505626249544055,0.6302660551360957,0.6693409116613805,0.8682460856447607
"CA-HD033, USA",0.2573246362489284,0.14874391101150392,0.20634552160447742,0.1070790237618344,0.29104757955170424,0.04702591772328757,0.03181230533030988,0.06938472760213965,0.05683484951426294,0.1288633290097908,0.36232047153079766,0.0318208906496785,0.3587938493936729,0.06992843802481737,0.09283234068335468,0.19641671593151724,0.16026434195394654,0.062010647090138656,0.11098393818805301,0.15658418995349987,0.16825912429154238,0.2896486842608363,0.35336489519086883,0.5923719452116089,0.502483392598214,0.7759906293842008
"CA-HD080, USA",0.19265680789998535,0.11823682787314505,0.1808207308802779,0.09530738062603517,0.2413952196046007,0.045725998586426876,0.028805831132375104,0.04685795020445304,0.04609216554258049,0.11477766840549493,0.26047454852934104,0.026628024231047685,0.280063874048915,0.05621343237883759,0.06537050210462142,0.14837229053220802,0.12311522910472747,0.04201526315638861,0.07994780366785015,0.17870475206670638,0.11743987306456367,0.2236781974939122,0.35191993853532144,0.6377535718475751,0.5978612494956642,0.8240152402645158
