longname,Silent %,Boomer %,Gen X %,Millennial %,Gen Z %,Gen Alpha %
"AZ-03 in Maricopa County, USA",0.026646492067980785,0.14364332602502455,0.18612312729247962,0.23525360568900874,0.25550711218157834,0.15282633674392787
"AZ-01 in Maricopa County, USA",0.08509651437175213,0.2622592400052746,0.18864593038207875,0.2102180822421677,0.15375517088416807,0.10002506211455868
"AZ-04 in Maricopa County, USA",0.05619803707135256,0.19501944318482275,0.17470392802088633,0.2441032451600293,0.21385252466171228,0.11612282190119687
"AZ-08 in Maricopa County, USA",0.09713252830562728,0.24904188929739327,0.18355112185306333,0.18319635356131816,0.17305179729016013,0.11402630969243789
"OH-03 in Franklin County, USA",0.047227118909435546,0.18480175026035509,0.169057344900649,0.2601775017351474,0.20509361140892704,0.13364267278548594
"OH-11 in Cuyahoga County, USA",0.07020085399492766,0.2338730128316518,0.1736092924129999,0.21707420569371647,0.1904444570548936,0.11479817801181065
"NY-08 in Kings County, USA",0.069692147119286,0.21605768346977722,0.18037604279713348,0.22701561919144492,0.17943101868391037,0.1274274887384481
"NY-09 in Kings County, USA",0.060260931533596955,0.20735110037681323,0.1797803213919587,0.23473065834409643,0.18422383162581654,0.13365315672771794
"NY-06 in Queens County, USA",0.07672082012210749,0.24111959056647933,0.2048800030580936,0.21897082117450115,0.1473754829119512,0.11093328216686739
"NY-12 in New York County, USA",0.08932266319369644,0.2232386938527962,0.187777117233095,0.3019375779425336,0.11857599719003649,0.07914795058784219
"NY-15 in Bronx County, USA",0.052157803416764174,0.18218252431696055,0.18418692461074873,0.22083130505098303,0.218669125886641,0.14197231671790256
"NY-05 in Queens County, USA",0.0639676908995062,0.2320867947937979,0.19350226126842554,0.2041468989737303,0.1875491737368645,0.11874718032767562
"NY-04 in Nassau County, USA",0.06921349521904771,0.2389674105200515,0.19902415776793705,0.1856196275416959,0.19100713950783652,0.11616816944343135
"NY-01 in Suffolk County, USA",0.08244508811558952,0.2615185494023638,0.20070237652550998,0.159141530304524,0.19469251859292896,0.10149993705908375
"MI-13 in Wayne County, USA",0.05853152085332774,0.21847289924529248,0.18035097683729592,0.2106501819772856,0.20080653985889516,0.13118788122790312
"MI-11 in Oakland County, USA",0.06789597868116097,0.24507812352539232,0.19372272768430837,0.21324949315648464,0.1753857625615932,0.1046679143910604
"NV-03 in Clark County, USA",0.06002841563687394,0.21772656808870686,0.2069969834886248,0.23169450227168936,0.16685791396342678,0.11669561655067827
"NV-01 in Clark County, USA",0.06307198593642684,0.22029959142440228,0.19643522694770124,0.20886708214553268,0.19215635245626236,0.11916976108967466
"MD-08 in Montgomery County, USA",0.0747282141911882,0.23018487509456728,0.2021775331548491,0.18814091818727055,0.18491130802962946,0.1198571513424955
"WA-07 in King County, USA",0.04964529016662261,0.18976609281796675,0.1933579492986825,0.317719465407273,0.15961375752109527,0.08989744478835977
"FL-10 in Orange County, USA",0.04653520520779086,0.1799628904938246,0.18707676174768867,0.2531092555351793,0.22133316897552158,0.11198271803999503
"FL-13 in Pinellas County, USA",0.11992183051561214,0.3084320419951179,0.18268798523556756,0.16582396735292415,0.13845143466428655,0.08468274023649174
"FL-25 in Broward County, USA",0.06405493623320038,0.2181073764373383,0.2250239045141096,0.1946594720397908,0.18753316324000274,0.11062114753555811
"FL-22 in Palm Beach County, USA",0.12745381634200875,0.24978929023777485,0.1859303568070697,0.1774271487013153,0.1596262236322362,0.0997731642795952
"WA-09 in King County, USA",0.0532166087881249,0.20293101928394525,0.20146032583149745,0.24198761576146638,0.1785657302296169,0.12183870010534908
"FL-27 in Miami-Dade County, USA",0.08652586182725863,0.22278579999581752,0.21526898305203443,0.2143256018901119,0.15904327629254222,0.10205047694223535
"TX-18 in Harris County, USA",0.03402744927276798,0.16864851078050447,0.1822916145028087,0.2562803660921914,0.21784639563625063,0.14090566371547678
"TX-20 in Bexar County, USA",0.042652976041836516,0.1611634412875218,0.17610813971437145,0.2424805564405449,0.23305681735390638,0.14453806916181886
"TX-29 in Harris County, USA",0.031128791321045013,0.15829813287757652,0.1903446074304947,0.21617914911183528,0.24695399710533933,0.15709532215370908
"TX-38 in Harris County, USA",0.04982302271942752,0.20589019758973612,0.20382670208029408,0.2109801873784116,0.18977485204204145,0.13970503819008923
"TX-16 in El Paso County, USA",0.05200441188931857,0.17682892908981485,0.17593395500223002,0.2152332673525496,0.23754936465521512,0.14245007201087193
"PA-02 in Philadelphia County, USA",0.05215542561185025,0.19893452441454298,0.18058991889779433,0.24383482723997002,0.18934984489906886,0.13513545893677345
"PA-03 in Philadelphia County, USA",0.06019052027669882,0.19702389139684878,0.16027316046489704,0.28013247079452647,0.19199305092574365,0.11038690614128518
"CA-41 in Riverside County, USA",0.07584785100729625,0.22987728354254083,0.18907093064631916,0.1896845722882304,0.1930719804441944,0.12244738207141884
"CA-52 in San Diego County, USA",0.04888327774418601,0.18374663541198102,0.1900035640005625,0.23317196575348334,0.21867770719498975,0.12551684989479744
"VA-11 in Fairfax County, USA",0.050431826512822416,0.2116043017233533,0.21378312069340233,0.20548909630139384,0.1981133467123633,0.12057830805666465
"CA-27 in Los Angeles County, USA",0.04558324484206224,0.20089016046323757,0.1993808244117115,0.2008411125015668,0.21879577357496288,0.13450888420645893
"CA-14 in Alameda County, USA",0.059018967365527066,0.21489246032327808,0.21020696103115707,0.22927451670517324,0.16943724767928361,0.11716984689558094
"NY-25 in Monroe County, USA",0.07227545919659423,0.24089837340658676,0.17844576970993253,0.20219793980936263,0.1965454111575776,0.1096370467199463
"CA-50 in San Diego County, USA",0.06079515233126049,0.19781091026742728,0.19678677379463744,0.2636431490485361,0.17537778152515995,0.10558623303297865
"CA-11 in San Francisco County, USA",0.06728202767461808,0.2011599407124468,0.19910551059321957,0.332364356585381,0.12176633475877219,0.07832182967556249
"CA-12 in Alameda County, USA",0.054121569257452214,0.20412827735943564,0.1950634700993549,0.264063116040437,0.17844827698317514,0.10417529026014517
"CA-47 in Orange County, USA",0.06732084143522589,0.215997368931001,0.20380110504987303,0.2247274698986451,0.18420756285466483,0.1039456518305903
"CA-51 in San Diego County, USA",0.052521089505475856,0.19869937692449216,0.18277256413745505,0.2508145904069245,0.19574137091215535,0.11945100811349703
"CA-30 in Los Angeles County, USA",0.06704472341886857,0.21453353840298725,0.2085158218724139,0.28895611872436616,0.13607930635948023,0.08487049122188392
"CA-44 in Los Angeles County, USA",0.04792022520260393,0.19505457191077288,0.1977467298946997,0.2235167575303527,0.2095752749221198,0.12618644053945105
"CA-34 in Los Angeles County, USA",0.05109907270165188,0.17728824702652307,0.19643251536864909,0.2735723486958665,0.1927984784818231,0.1088093377254864
"CA-46 in Orange County, USA",0.04262365243073755,0.17236201096307688,0.19302831268881504,0.24279757647480002,0.21993818717528202,0.1292502602672884
"CA-36 in Los Angeles County, USA",0.07242664309474875,0.22083666782557632,0.20183799584918394,0.23407906243564633,0.16896977184485998,0.10184985894998475
"CA-29 in Los Angeles County, USA",0.04489294782184015,0.18554015191132553,0.20030464259617323,0.24999535753006102,0.20158044819186657,0.11768645194873342
"CA-31 in Los Angeles County, USA",0.05907833504023471,0.2116926415145821,0.2008471697580736,0.20996598935072447,0.20701557548586177,0.11140028885052332
"CA-33 in San Bernardino County, USA",0.03548267980121122,0.1675938744744289,0.1878148327487666,0.2287136784512389,0.23515935957873452,0.1452355749456199
"CA-06 in Sacramento County, USA",0.055252419866125495,0.20720856136473176,0.1806994032658127,0.23444852424639417,0.1885046474476369,0.1338864438092989
"CA-39 in Riverside County, USA",0.03623139953621801,0.16038209415232121,0.18520030301696952,0.22802375493497903,0.2541753365891786,0.13598711177033357
"CA-32 in Los Angeles County, USA",0.06922598906764439,0.22421163197777436,0.2090236637576116,0.21947664930825167,0.17120200819280146,0.10686005769591655
"CA-37 in Los Angeles County, USA",0.045438095801474974,0.17627594998960755,0.1912375862116235,0.24887297157635718,0.21929630638730985,0.11887909003362689
"CA-43 in Los Angeles County, USA",0.04422325725225648,0.17943559329264597,0.19803535848396134,0.22588948608882378,0.21019782446538354,0.14221848041692892
"CA-42 in Los Angeles County, USA",0.0421487842204183,0.18246903560135802,0.19754890822339022,0.2413084236501832,0.2137388421458671,0.12278600615878311
"IN-07 in Marion County, USA",0.04825686128728796,0.19751137332183968,0.17371969591547462,0.24276204246392954,0.20183413319115875,0.13591589382030947
"IL-07 in Cook County, USA",0.05215545120613749,0.19353565667101158,0.17845069515345988,0.28780612350618,0.17739248201479427,0.11065959144841674
"KY-03 in Jefferson County, USA",0.06358824422944025,0.23051813523053988,0.18113538365021314,0.2168730523550265,0.18644681947774064,0.12143836505703959
"NY-02 in Suffolk County, USA",0.06042396367740463,0.23090653725984056,0.20675325934503644,0.19625709130704583,0.19256239735609343,0.11309675105457916
"NC-02 in Wake County, USA",0.04436068102856585,0.19069594667263082,0.21800959376313273,0.22710109737571985,0.1986343431929576,0.12119833796699327
"CA-09 in San Joaquin County, USA",0.05061443796391118,0.18910597800242207,0.1848954047061838,0.2088121376619308,0.22443465519699904,0.14213738646855326
"TN-09 in Shelby County, USA",0.046280549217843366,0.2011362020284541,0.17698483605104778,0.22638449457770712,0.20928090860986956,0.13993300951507795
"WI-04 in Milwaukee County, USA",0.04745037132629747,0.186921023046451,0.17163841168178168,0.23540748929325866,0.21706193346664396,0.14152077118556713
"MD-04 in Prince George's County, USA",0.0482282011988598,0.20537394083634333,0.19266054898755353,0.22576778625249602,0.19620756209492876,0.13176196062981857
"CA-23 in San Bernardino County, USA",0.05222967244861667,0.20145715913089068,0.16977743693151093,0.2058095146714956,0.22062150994776783,0.15010470686971827
"HI-01 in Honolulu County, USA",0.08567535259664807,0.22539813362639188,0.18797543350476617,0.21856725637581773,0.1694292350813354,0.1129545888150408
"CO-05 in El Paso County, USA",0.047751162278352535,0.1971700965349797,0.17857435679745046,0.22857496112184614,0.21577108644598256,0.1321583368213886
"NV-04 in Clark County, USA",0.04336808769097024,0.19490716653860865,0.19398332752366573,0.2194298255370084,0.2105975789659248,0.13771401374382214
"IL-04 in Cook County, USA",0.048020936099153394,0.18016652357630109,0.19841511621074057,0.21912372004505778,0.22556814349799081,0.12870556057075636
"CO-01 in Denver County, USA",0.04394983005910558,0.17067732736829191,0.189428377317067,0.32318526748609,0.16308127654728805,0.10967792122215754
"TX-30 in Dallas County, USA",0.03758632574729829,0.18214075949390393,0.1880822651773794,0.23225875873476237,0.22085083717237655,0.13908105367427942
"IL-05 in Cook County, USA",0.063933155471364,0.2039034109377888,0.18771664940445218,0.27977556385556546,0.15340288212633182,0.11126833820449775
"CA-26 in Ventura County, USA",0.062038997093583105,0.21711875938349962,0.19553855692209723,0.1952796664955458,0.20909725837791063,0.12092676172736352
"TX-37 in Travis County, USA",0.03464384729492912,0.17240976581646958,0.1951276244143349,0.3057875357227134,0.18504450392074245,0.10698672283081055
"NY-16 in Westchester County, USA",0.0754132656458181,0.22099454076410766,0.20909693722075323,0.18406777479059072,0.1948259059794783,0.11560157559925191
"CA-10 in Contra Costa County, USA",0.0715694409994724,0.23522662355311103,0.2148348758971472,0.17507678910336796,0.1880262108599145,0.11526605958698682
"CA-07 in Sacramento County, USA",0.05484244575800544,0.20457158729518451,0.1916905525997625,0.22613293617864358,0.19850069416359387,0.12426178400481
"CA-38 in Los Angeles County, USA",0.06808822497104985,0.21892323646782538,0.19646706297272068,0.20768464193050526,0.19686048048527913,0.11197635317261977
"CA-40 in Orange County, USA",0.07079795550967773,0.23987059117404783,0.21261677152682645,0.18301007568894184,0.17969742311813675,0.11400718298236934
"FL-24 in Miami-Dade County, USA",0.06619750076468531,0.21714360434878258,0.20348003874139697,0.21480362700991587,0.1740755074894642,0.12429972164575492
"FL-28 in Miami-Dade County, USA",0.06193205662830604,0.20474417872086467,0.2175706537224432,0.19830864396991202,0.19903488012347034,0.11840958683500372
"MI-10 in Macomb County, USA",0.07373995256944002,0.24854759553206837,0.19052375810350267,0.2040651303168306,0.17557211065352732,0.10755145282463116
"CA-28 in Los Angeles County, USA",0.08165680594759878,0.2355131642185711,0.21006364537185618,0.20331138335197485,0.16836509948780487,0.10108990162219414
"TX-03 in Collin County, USA",0.039309745136952755,0.18612930947426026,0.24115520846909871,0.18527094698588245,0.21283466979114746,0.13530012014265827
"MI-12 in Wayne County, USA",0.06084177581555894,0.2183195968767364,0.18373560194535685,0.20454322596862712,0.19685697760060764,0.13570282179311316
"TX-26 in Denton County, USA",0.03549262770720172,0.19006703300848485,0.22976367196520578,0.21957720293967103,0.19179675403853835,0.13330271034089816
"MA-05 in Middlesex County, USA",0.06983159805009434,0.21487438099104564,0.19372044018132895,0.2271722149252102,0.18596396384126054,0.10843740201106047
"CA-45 in Orange County, USA",0.06899657153702154,0.2196053577457351,0.20438290307602103,0.19638460549469944,0.19843046046391458,0.11220010168260827
"GA-07 in Gwinnett County, USA",0.035280578370558396,0.18207790665089352,0.21129433922157964,0.21034061405127896,0.2230468741310198,0.13795968757466964
"OK-01 in Tulsa County, USA",0.05707789596793081,0.20715658008824667,0.18041399203569677,0.21416768803421202,0.20222470960689526,0.13895913426701847
"PA-12 in Allegheny County, USA",0.07805809186363102,0.24054714631342144,0.1660908261433266,0.22860576601194973,0.19029910998255592,0.09639905968511528
"TX-32 in Dallas County, USA",0.03635163474674687,0.16398245200766864,0.18113493290614452,0.2736055889577385,0.20304839153533447,0.14187699984636695
"CA-17 in Santa Clara County, USA",0.05231555577921903,0.18143150603191013,0.19868400593168414,0.28735814370045115,0.16108451556802914,0.11912627298870637
"MN-05 in Hennepin County, USA",0.04802170698927802,0.18273538753645557,0.17083536782271144,0.2849319454522308,0.19336952719916095,0.12010606500016317
"TX-12 in Tarrant County, USA",0.046285240272404674,0.18914881764222832,0.1839571002648336,0.23505547799608778,0.20588729081040183,0.13966607301404382
