longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Central District of California, CA, USA",17018113.0,0.1384789841270886,3598.818180521128,-0.026397253393687117,163.28479242323323,0.39961005077354933,0.39812151911319427,0.07129615369224543,0.10008201261796769,0.003570431104788175,0.002421772613685195,0.024898060084569892,0.5423600048349612,-0.04484802300871271,0.31286865176850814,-0.05828838297345773,0.13586935475521597,-0.027679846687793164,0.48511164960922987,0.05744448858497663,5372.848532741611,-0.06469422519530281,4219.714057600606,-0.03964319621173306,3124.601363406466,-0.021492876053298447,2659.464522240558,-0.013422054489993517
"Middle District of Florida, FL, USA",8790275.0,0.4365191077639778,966.141992776199,0.0925661164007888,112.81808525200839,0.751911629613408,0.09806712531746732,0.11533291051758904,0.01651438663750565,0.002850422768343425,0.0004465161783903234,0.014877008967296244,0.7214085670676778,-0.17214793103183812,0.32278637958001827,-0.0902988686322217,0.0956929360551604,-0.014873472203808427,0.6041402600124859,0.13309588584443488,2601.311579662149,0.007408722288484302,1320.5938590484152,0.05132999122721134,798.710975660295,0.11189808050350421,663.4713644448858,0.13119587116112347
"Southern District of Texas, TX, USA",6925733.0,0.43802251689460164,1493.884394326762,0.060408298922090715,61.17923863974943,0.4164490603377289,0.4099537189781934,0.12461150321561631,0.03555464815060009,0.0021267062995353704,0.000327763140739038,0.010976599877586963,0.6358924582313656,-0.08877269917376707,0.43247488727242656,-0.11704635922702245,0.1390113471537681,-0.03742679157812094,0.535763820050479,0.10150732363386465,3152.7063181953185,-0.003630882858635561,1941.710849495967,0.023569412375052008,1206.097984879567,0.112219972906419,986.17483760699,0.16771544451250595
"Northern District of Illinois, IL, USA",8938963.0,0.05169671247101034,3406.0060249418325,-0.07036780619633562,315.9282691768369,0.6008872617550828,0.16307394940554065,0.17663928131260864,0.0430256842991743,0.0013127920990387812,0.0002646839460013427,0.014796347182553501,0.7012934146588857,-0.12455749791884929,0.48435575171046485,-0.12679752340970885,0.18113765458047748,-0.02516146011070683,0.5210536909035905,0.05221741592211739,5080.500134634129,-0.10942446426604918,4043.8568510582404,-0.07135188891881375,2922.4879721722646,-0.07974651715669032,2540.6193458567495,-0.08252194140845359
"District of New Jersey, NJ, USA",8413995.0,0.10398829569069153,2745.4772844400372,0.10782848629911301,417.5666493672885,0.6604302712326309,0.13277735487125913,0.1302794926785671,0.05669268878814404,0.001347516845446188,0.0002584978954705821,0.018214177688482106,0.6693687756441106,-0.13038618549429148,0.371233661967048,-0.07233400711193683,0.14539667476394366,-0.011838076837407147,0.5226090318525987,0.07314332620947765,4246.848240524127,0.06343926093805706,3322.8799566961884,0.08990245997168916,2226.659996452054,0.11777977798679669,1881.4761472116836,0.14070371319494507
"Eastern District of New York, NY, USA",7891592.0,0.08449930001449645,10159.243699297835,0.08514364591345977,1755.6386103263235,0.507945418364254,0.17495177145498653,0.1944081751818898,0.08812835230204501,0.001984137041043176,0.00029322347125903116,0.032288922184522464,0.601384705561849,-0.11407994058718451,0.4004156022347515,-0.10462605272881409,0.21435730482102236,-0.037056358368359216,0.48916864661150133,0.0531725562919774,13099.307935236766,0.05212896808081813,11561.154576224224,0.07011630882509748,8793.442428186274,0.0993160347225494,7689.379987505406,0.10245261820633605
"Northern District of California, CA, USA",7397373.0,0.1369018433976494,3329.4782871867833,0.07723235949857665,136.8786489488473,0.5116850265628081,0.2109370448130708,0.06221032790965117,0.17114170124988964,0.005264030893129223,0.004478481752914177,0.03428338681853679,0.5104287344428542,-0.0686268211220285,0.2576178545904239,-0.02983102031919796,0.10599222696976755,-0.015255715864805022,0.49558694038439965,0.0413682010537551,5167.074238684931,0.0011298002071964324,3978.6300835886727,0.05545420029788006,2758.0229238277934,0.1019828263577523,2127.6592246183836,0.11393711883643343
"Eastern District of California, CA, USA",6497370.0,0.27343863747947245,1537.260733258834,0.1191334883291135,28.3760169805897,0.5619493733618371,0.27349265933754735,0.053675256296009,0.06645873638102802,0.00958634031923686,0.0026396834411461867,0.032197950863195414,0.5538390500910308,-0.07799042840517512,0.25769851958513845,-0.031144379987795734,0.07588265694569017,-0.013051151909539455,0.521929486635369,0.07807712259784191,2907.180683997113,-0.03575695744362923,1952.582460984366,0.07553013459317177,1230.955109006893,0.13840185440693784,929.4680510029243,0.16398058088606382
"Western District of Texas, TX, USA",5108058.0,0.47466062444866525,1247.8710886603317,0.03801871036156054,21.603465568730225,0.4732884787134367,0.4213168683675871,0.07221609464888613,0.016838884758160536,0.00319749697438831,0.0007353088003307715,0.012406867737210503,0.6257031669757239,-0.08595573613572716,0.3685964330585971,-0.10553544324449188,0.09437643893553688,-0.029214287129210925,0.5360263151526653,0.08334309776452858,2658.0103458132585,0.016040694287213286,1603.984729462005,0.027512805803486272,1020.2293014292318,0.058736150362360295,824.0054332178016,0.10409291566793302
"Northern District of Texas, TX, USA",5910509.0,0.26635743216024205,1448.6475115445983,0.019594826071880466,23.578126511257448,0.5904054963794151,0.23844291583009178,0.12682139558538866,0.0264620187533764,0.0041690148851816315,0.000662041120316372,0.013037117446230095,0.6244603026060999,-0.11699661022890584,0.3499769721613656,-0.07890705678336629,0.142066483551054,-0.02318206158084707,0.547924048608965,0.07768388637865561,2841.653775076792,-0.0731524263857224,1851.4493979212316,-0.008838283248284293,1164.6611368650226,0.05998151076233446,950.1262211174242,0.10296914285383703
