longname,Commute Time < 15 min % [StatCan],Commute Time 15 - 29 min % [StatCan],Commute Time 30 - 59 min % [StatCan],Commute Time > 60 min % [StatCan]
"Fredericton CMA, NB, Canada",0.4341801385681293,0.41697459584295615,0.12702078521939952,0.021824480369514992
"Chatham-Kent CMA, ON, Canada",0.49740496563332753,0.2721279281806713,0.1855800252489834,0.04488708093701781
"Drummondville CMA, QC, Canada",0.4945016378100137,0.3576275152082363,0.11476368741226019,0.03310715956948992
"Red Deer CMA, AB, Canada",0.4603392367173854,0.3954851583936148,0.10401596408081813,0.040159640808181546
"Cape Breton CMA, NS, Canada",0.4815878378378382,0.35675675675675617,0.14425675675675706,0.01739864864864868
"Sarnia CMA, ON, Canada",0.5042865890998165,0.38089406001224724,0.09491733006736067,0.019902020820575655
"Granby CMA, QC, Canada",0.4676446394296687,0.3225939128050448,0.16095420893885373,0.048807238826432675
"Prince George CMA, BC, Canada",0.45081640780565474,0.42161157573343994,0.08960573476702513,0.0379662816938803
"Kawartha Lakes CMA, ON, Canada",0.27580923194790263,0.24803677456425927,0.2819383259911896,0.19421566749664848
"Charlottetown CMA, PE, Canada",0.48103209952388276,0.3779757333742894,0.1253263707571803,0.01566579634464752
"Sault Ste. Marie CMA, ON, Canada",0.6393866985264838,0.28653922739944215,0.06272401433691763,0.01135005973715652
"Medicine Hat CMA, AB, Canada",0.5369904378459988,0.34021137393054873,0.07465190404294592,0.04814628418050669
"Wood Buffalo CMA, AB, Canada",0.27215007215007225,0.2523809523809523,0.3392496392496392,0.13621933621933618
"North Bay CMA, ON, Canada",0.5053147996729356,0.34178250204415345,0.12898609975470154,0.023916598528209317
"Vernon CMA, BC, Canada",0.4838445807770962,0.3188139059304704,0.15541922290388546,0.04192229038854804
"Norfolk CMA, ON, Canada",0.32305999940989855,0.3267695670157728,0.2639810922556966,0.08618934131863207
"Grande Prairie CMA, AB, Canada",0.5156330972534118,0.34997408878908265,0.07928830540680594,0.05510450855069953
"Courtenay CMA, BC, Canada",0.5223545270725681,0.3253201527746571,0.098404852842058,0.053920467310716716
"Cornwall CMA, ON, Canada",0.5134181213774776,0.32687016937652025,0.09769156424533228,0.06202014500066997
"Saint-Hyacinthe CMA, QC, Canada",0.5111292628139674,0.2926281396773535,0.16438635899530352,0.03185623851337551
"Brandon CMA, MB, Canada",0.6370616310437854,0.2581448433284911,0.08404233243411487,0.02075119319360865
"Rimouski CMA, QC, Canada",0.6048279191205631,0.2962026667076877,0.08001485350019923,0.018954560671550054
"Victoriaville CMA, QC, Canada",0.6109702696473844,0.2790965660290389,0.08273795805485128,0.02719520626872548
"Joliette CMA, QC, Canada",0.4886539453326458,0.2614749871067558,0.17792676637442004,0.07194430118617853
"Shawinigan CMA, QC, Canada",0.45835794447725964,0.3133490844654457,0.19403425871234495,0.0342587123449498
"Duncan CMA, BC, Canada",0.44784914555097216,0.3279316440777845,0.15409546258102522,0.07012374779021804
"Penticton CMA, BC, Canada",0.5815727699530515,0.26995305164319255,0.11384976525821591,0.03462441314553989
"Woodstock CMA, ON, Canada",0.511706629055007,0.1853314527503527,0.2527503526093089,0.050211565585331415
"Truro CMA, NS, Canada",0.48239124001183814,0.3057117490381765,0.13376738680082864,0.07812962414915656
"Prince Albert CMA, SK, Canada",0.6356335514574658,0.2537180249851278,0.07257584770969659,0.03807257584770983
"Salaberry-de-Valleyfield CMA, QC, Canada",0.4452628232977366,0.2986759046182402,0.21052322807571405,0.045538044008309235
"Rouyn-Noranda CMA, QC, Canada",0.535059331175836,0.2691477885652642,0.12648327939590076,0.06930960086299895
"Sorel-Tracy CMA, QC, Canada",0.5680129240710824,0.23909531502423279,0.13214862681744735,0.06074313408723742
"Timmins CMA, ON, Canada",0.5281306715063523,0.3018753781004232,0.12129461584996971,0.04869933454325468
"Campbell River CMA, BC, Canada",0.511118378024853,0.2943100065402221,0.11085676913015043,0.08371484630477438
"Moose Jaw CMA, SK, Canada",0.6616733649981732,0.22360248447204975,0.07855316039459252,0.03617099013518453
"Saint-Georges CMA, QC, Canada",0.5458304617505173,0.30737422467263925,0.11371467953135765,0.03308063404548588
"New Glasgow CMA, NS, Canada",0.5300000000000001,0.3404347826086956,0.08565217391304343,0.0439130434782609
"Val-d'Or CMA, QC, Canada",0.6237495966440787,0.24136818328493062,0.0993868989996773,0.0354953210713133
"Orillia CMA, ON, Canada",0.5237873134328359,0.20475746268656708,0.185634328358209,0.08582089552238809
"Stratford CMA, ON, Canada",0.632520325203252,0.18089430894308944,0.1491869918699187,0.03739837398373987
"Owen Sound CMA, ON, Canada",0.5203145478374837,0.2874617737003058,0.12975098296199203,0.062472695500218445
"Winkler CMA, MB, Canada",0.6835443037974684,0.24665461121157314,0.04954792043399632,0.020253164556962033
"Whitehorse CMA, YT, Canada",0.4756756756756756,0.42034976152623216,0.09093799682034977,0.01303656597774245
"Brockville CMA, ON, Canada",0.5397489539748954,0.2701069270106926,0.1301720130172013,0.05997210599721063
"Bathurst CMA, NB, Canada",0.5284064665127022,0.36166281755196295,0.07344110854503459,0.03648960739030022
"Centre Wellington CMA, ON, Canada",0.3575197889182059,0.283641160949868,0.2647317502198769,0.09410729991204933
"Parksville CMA, BC, Canada",0.4938042131350683,0.27261462205700115,0.19268897149938038,0.0408921933085502
"Okotoks CMA, AB, Canada",0.33852313167259795,0.2419928825622775,0.366103202846975,0.053380782918149454
"Alma CMA, QC, Canada",0.6262335526315786,0.19120065789473695,0.14679276315789483,0.035773026315789484
"Rivière-du-Loup CMA, QC, Canada",0.6628634286728641,0.2571686353769624,0.06808159420107539,0.011886341749098112
"Corner Brook CMA, NL, Canada",0.6162053298042044,0.284916384826481,0.07157406735251395,0.027304218016800552
"Fort St. John CMA, BC, Canada",0.6161879895561359,0.2480417754569189,0.0663931368892205,0.06937709809772474
"Thetford Mines CMA, QC, Canada",0.6371045062320231,0.23777564717162014,0.08868648130393093,0.036433365292425704
"Midland CMA, ON, Canada",0.5918840579710143,0.18608695652173926,0.14782608695652183,0.07420289855072475
"Sept-Îles CMA, QC, Canada",0.6187927463280202,0.23657049787854295,0.13500020653963496,0.009636549253801809
"Miramichi CMA, NB, Canada",0.49446680080482913,0.34758551307847063,0.12424547283702218,0.033702213279678116
"Cranbrook CMA, BC, Canada",0.636567834681042,0.19631626235399832,0.0925426774483378,0.0745732255166218
"Kentville CMA, NS, Canada",0.4777721001532957,0.37455288707204915,0.09964230965763926,0.04803270311701586
"Baie-Comeau CMA, QC, Canada",0.5738758839768558,0.3497712059902434,0.06190674280527927,0.014446167227621693
"Port Alberni CMA, BC, Canada",0.6449511400651464,0.20249728555917484,0.07437567861020636,0.07817589576547235
"Wasaga Beach CMA, ON, Canada",0.2713567839195977,0.28284278535534824,0.31801866475233326,0.12778176597272073
"Collingwood CMA, ON, Canada",0.5545454545454545,0.22857142857142856,0.13701298701298706,0.07987012987012986
"Squamish CMA, BC, Canada",0.4744488977955912,0.1808617234468937,0.21242484969939882,0.13226452905811617
"Pembroke CMA, ON, Canada",0.488712629652227,0.3221476510067114,0.15741305674191577,0.03172666259914583
"Williams Lake CMA, BC, Canada",0.5568544102019127,0.24920297555791715,0.12327311370882045,0.07066950053134961
"Quesnel CMA, BC, Canada",0.5606971153846156,0.32091346153846123,0.059495192307692304,0.05889423076923076
"Essa CMA, ON, Canada",0.2744886975242196,0.352529601722282,0.2029063509149623,0.17007534983853617
"Edmundston CMA, NB, Canada",0.6287787182587663,0.28053204353083466,0.07194679564691664,0.01874244256348248
"Cobourg CMA, ON, Canada",0.5507364975450082,0.20949263502454996,0.17103109656301138,0.06873977086743044
"Yellowknife CMA, NT, Canada",0.7296626984126984,0.2167658730158731,0.03571428571428573,0.017857142857142853
"Sainte-Agathe-des-Monts CMA, QC, Canada",0.4390934844192633,0.2733711048158642,0.21742209631728035,0.07011331444759203
"Yorkton CMA, SK, Canada",0.6933174224343673,0.18973747016706444,0.06861575178997623,0.04832935560859186
"Lloydminster (Alberta part / partie de l'Alberta) CMA, AB, Canada",0.708114419147694,0.17396380618797433,0.07880910683012265,0.03911266783420902
"Salmon Arm CMA, BC, Canada",0.6435574229691878,0.21148459383753487,0.09733893557422968,0.047619047619047616
"Terrace CMA, BC, Canada",0.647362385321101,0.21961009174311916,0.07224770642201835,0.060779816513761506
"North Battleford CMA, SK, Canada",0.7167519181585679,0.1950127877237852,0.05818414322250641,0.03005115089514067
"Nelson CMA, BC, Canada",0.4909344490934449,0.2845188284518828,0.17921896792189682,0.04532775453277545
"Amos CMA, QC, Canada",0.5856885147324115,0.23571858087793143,0.10883944678292239,0.06975345760673482
"Camrose CMA, AB, Canada",0.6810772501771793,0.12473423104181429,0.12048192771084333,0.07370659107016299
"Swift Current CMA, SK, Canada",0.7710478497880073,0.14536644457904294,0.05390672319806175,0.029678982434887945
"Tillsonburg CMA, ON, Canada",0.5132605304212167,0.21606864274570986,0.2152886115444618,0.05538221528861158
"Matane CMA, QC, Canada",0.6522058823529412,0.2691176470588235,0.062499999999999986,0.016176470588235292
"Petawawa CMA, ON, Canada",0.5633704735376046,0.3447075208913647,0.08008356545961003,0.011838440111420614
"Summerside CMA, PE, Canada",0.6830135039090263,0.20326936744847196,0.08386638237384504,0.029850746268656705
"Dawson Creek CMA, BC, Canada",0.5949119373776905,0.2139595564253101,0.13763861709067182,0.0534898891063274
"Powell River CMA, BC, Canada",0.6650082918739634,0.23548922056384755,0.07545605306799337,0.024046434494195686
"Steinbach CMA, MB, Canada",0.5827290705339486,0.22412656558998018,0.1186552406064601,0.0744891232696111
"Port Hope CMA, ON, Canada",0.35461604831751525,0.2579810181190682,0.268334771354616,0.11906816220880075
"Lloydminster (Saskatchewan part / partie de la Saskatchewan) CMA, SK, Canada",0.5340909090909091,0.29211229946524064,0.12098930481283425,0.052807486631016
"Sylvan Lake CMA, AB, Canada",0.3153153153153153,0.3475975975975976,0.24024024024024035,0.09684684684684679
"Canmore CMA, AB, Canada",0.563838223632038,0.2616970658207772,0.1038858049167328,0.07057890563045201
"Ladysmith CMA, BC, Canada",0.3688592163496822,0.32110577876308366,0.23851557943581722,0.07151942545141698
"Dolbeau-Mistassini CMA, QC, Canada",0.5966804979253113,0.1867219917012448,0.1468879668049792,0.06970954356846466
"Cowansville CMA, QC, Canada",0.4781085814360769,0.3274956217162873,0.16287215411558664,0.03152364273204906
"Kenora CMA, ON, Canada",0.65813377374071,0.27828241123038816,0.036333608587943864,0.02725020644095789
"Brooks CMA, AB, Canada",0.7077276205049732,0.20887528691660293,0.04590665646518745,0.03749043611323643
"Strathmore CMA, AB, Canada",0.456078083407276,0.1233362910381544,0.34072759538598046,0.0798580301685892
"High River CMA, AB, Canada",0.49316317228805834,0.21786690975387413,0.2333637192342753,0.05560619872379212
"Trail CMA, BC, Canada",0.5393154486586496,0.337650323774283,0.09898242368177614,0.02405180388529139
"Lachute CMA, QC, Canada",0.45102040816326533,0.1755102040816326,0.2846938775510204,0.08877551020408161
"Grand Falls-Windsor CMA, NL, Canada",0.8237179487179486,0.10790598290598297,0.027777777777777787,0.04059829059829063
"Ingersoll CMA, ON, Canada",0.3359528487229862,0.33693516699410614,0.2750491159135559,0.05206286836935168
"Prince Rupert CMA, BC, Canada",0.7155025553662692,0.25468483816013626,0.024701873935264042,0.0051107325383304885
"Gander CMA, NL, Canada",0.8152069297401348,0.11068334937439844,0.0356111645813282,0.038498556304138586
"Lacombe CMA, AB, Canada",0.45589692765113976,0.3270564915758176,0.1714568880079286,0.045589692765113966
"Portage la Prairie CMA, MB, Canada",0.7454710144927535,0.16123188405797115,0.055253623188405855,0.0380434782608696
"Sainte-Marie CMA, QC, Canada",0.5562444641275466,0.21434898139946856,0.20992028343666963,0.01948627103631532
"Thompson CMA, MB, Canada",0.8234217749313815,0.13723696248856362,0.01738334858188472,0.021957913998170177
"Estevan CMA, SK, Canada",0.7064846416382252,0.19624573378839594,0.06996587030716725,0.027303754266211594
"Wetaskiwin CMA, AB, Canada",0.6385669125395153,0.1390937829293994,0.15279241306638564,0.06954689146469972
"Weyburn CMA, SK, Canada",0.7170356111645811,0.11838306063522626,0.0933589990375361,0.07122232916265638
"Campbellton (New Brunswick part / partie du Nouveau-Brunswick) CMA, NB, Canada",0.6374269005847956,0.2853801169590642,0.05497076023391813,0.022222222222222223
"Elliot Lake CMA, ON, Canada",0.7701375245579569,0.11591355599214145,0.060903732809430254,0.053045186640471524
"Hawkesbury (Ontario part / partie de l'Ontario) CMA, ON, Canada",0.5923076923076923,0.1676923076923077,0.1600000000000001,0.08000000000000002
"Hawkesbury (partie du Québec / Quebec part) CMA, QC, Canada",0.49295774647887325,0.26760563380281693,0.11971830985915495,0.11971830985915492
"Campbellton (partie du Québec / Quebec part) CMA, QC, Canada",0.6451612903225807,0.29032258064516125,0.06451612903225806,0.0
