longname,PW Mean % of parkland within 1km,Within 10km of Hospital %,Mean distance to nearest Hospital,Within 2km of Public School %,Mean distance to nearest Public School,Within 30km of Airport %,Mean distance to nearest Airport,Within 10km of Active Superfund Site %,Mean distance to nearest Active Superfund Site
"NE-03 in Kearney County, USA",0.007687899587294205,0.6205143540669856,7.315624579139378,0.6372607655502392,3.40829373226639,0.8624401913875598,25.998210661873987,0.0,49.65180323623179
"TX-13 in Childress County, USA",0.0,0.9413265306122449,3.5782717947855125,0.687875150060024,2.748091965301732,0.0,160.8065061151006,0.0,153.23496058134958
"TX-23 in La Salle County, USA",0.0014594148475150673,0.00585234093637455,31.968173444559465,0.7744597839135654,2.488266446649028,0.0,92.60344582274439,0.0,140.89146651207975
"TN-01 in Hancock County, USA",0.0017940275204891569,0.6362954067847493,8.052275289886666,0.22005403782647853,6.193801929153211,0.0,74.01037756712874,0.0,39.32349523187304
"NV-02 in Pershing County, USA",0.000580307462582156,0.6148872180451128,12.142330432520318,0.5087218045112782,5.547625448270997,0.0,147.23820049149296,0.0,165.29407221509868
"VA-06 in Buena Vista city-County, USA",0.009088781808777162,0.8757717211263364,9.297968537987247,0.9969884053606385,0.6719012576947362,0.0,47.244267191271206,0.0,29.71923025565864
"MO-06 in Clark County, USA",0.0023929871970717275,0.01944528188121797,24.728496505288128,0.33298160988845343,6.356573050061164,0.0,61.382169138141116,0.0,56.952813605046245
"VA-01 in King and Queen County, USA",0.0,0.0,19.028322417949248,0.0544464609800363,6.816005523826583,0.0,46.477922203053375,0.0,35.33519921080544
"IA-04 in Fremont County, USA",0.0019300886132234873,0.3501892505677517,11.981357122931303,0.4769114307342922,4.880508725428988,0.0,65.82969518546753,0.0,63.381083521329465
"KY-05 in Wolfe County, USA",0.0003365852438867339,0.0,22.80323312772755,0.2504178696246771,5.042145019668433,0.0,98.55367150236368,0.0,58.73773835437627
"VA-04 in Surry County, USA",0.005746230526422532,0.024538942234415485,20.25942141813497,0.018747142203932327,9.534573414468714,0.37037037037037035,33.6340161207379,0.0,26.562443675684595
"CO-03 in Rio Blanco County, USA",0.0007090819458713401,0.8474498391790474,4.660423628827396,0.7209373564098637,4.42904732770317,0.0,84.82285895845985,0.0,160.69111908692727
"MN-07 in Wilkin County, USA",0.01600250366201826,0.580848447586843,12.072403335562761,0.5833077159545035,4.3291950296757635,0.0,71.53930902063937,0.0,80.31483585624812
"IA-03 in Wayne County, USA",0.012447870830232372,0.4020317069416654,11.576767543403335,0.41665384023395413,5.647069145123622,0.0,87.13763024757878,0.0,97.43997316836476
"FL-03 in Lafayette County, USA",0.0006733180229046159,0.0,31.91803013549242,0.2143187066974596,7.264372138119981,0.0,77.56114337196499,0.0,54.52780869833377
"KY-01 in Fulton County, USA",0.003626088591075967,0.4677444187836797,11.674642916223208,0.4409545804464973,3.3493605116256786,0.0,63.96986708681736,0.0,61.966497858814314
"AR-04 in Dallas County, USA",0.00637836739712697,0.6525763653193459,11.04999028532672,0.35297747608762725,6.007039874705451,0.0,72.8280878660419,0.0,56.14312274997506
"NE-03 in Howard County, USA",0.0017608966620703752,0.5027027027027027,8.994056806009434,0.46332046332046334,4.229694227786169,0.4525096525096525,30.075579380961674,0.0,30.392339562126597
"TN-04 in Moore County, USA",0.0023300597311135753,0.2280593325092707,13.781765149509427,0.11279357231149567,5.4092848624748,0.0,82.99034619632117,0.0,78.49943633660965
"MN-07 in Norman County, USA",0.004846507533844023,0.33395435491383324,13.584331220168176,0.48144698028256483,5.48261947999896,0.02654867256637168,52.340135585914496,0.0,106.80168843933592
"GA-02 in Randolph County, USA",0.002122921289059935,0.6407782101167315,6.931945539030892,0.6263035019455253,3.363364220339784,0.0,58.93775653758821,0.0,56.74228771865765
"GA-12 in Treutlen County, USA",0.005453515268024162,0.0,22.69900393779885,0.009522322822354042,7.727708662491315,0.0,104.92585640897994,0.0,96.74738558118113
"WI-06 in Calumet County, USA",0.023658110565297923,0.40037476577139286,10.859724950246948,0.5649594003747658,3.1608553886024517,0.0,60.09055177216601,0.0,30.992662618919322
"IL-15 in Henderson County, USA",0.0009199150748791985,0.006732425238766244,20.52106295740688,0.17332080789102866,7.099925195919527,0.9361202442461249,20.021580024835696,0.0,28.200828022587093
"IL-15 in Piatt County, USA",0.006404671565383003,0.40507916601348176,13.869914624201785,0.3133720018811726,3.8511657787945515,0.772534880075247,25.372664400088258,0.0,74.2199571208148
"ND-00 in Bottineau County, USA",0.024097820362010032,0.46653080420128545,18.726246422207534,0.4370591001724408,8.175207291833734,0.0,81.36338637199,0.0,453.1401994183205
"KS-01 in Ellsworth County, USA",0.01392568224392412,0.6154328732747805,9.860082679990454,0.7639585947302384,2.73837145153381,0.007998745294855709,54.51764352239359,0.0,65.88401654781424
"ID-02 in Bear Lake County, USA",0.010065159872376397,0.5480225988700564,9.854856920223941,0.5870998116760828,4.7764955544566154,0.0,120.06197894477022,0.0,46.938689889666804
"CO-03 in Saguache County, USA",0.00624846843071276,0.0,38.83248574973655,0.4739321608040201,6.369487062410656,0.0,58.83804897925903,0.0,61.73674141885417
"SD-00 in Spink County, USA",0.00015737776962701183,0.43326520987266154,16.12481214819062,0.5646910863071845,4.960335963962493,0.022323534035529006,50.81858534676463,0.0,276.06293036819727
"SD-00 in Moody County, USA",0.0,0.5844381313131313,8.140555491269623,0.4889520202020202,4.534417998887984,0.0006313131313131314,49.285132957099236,0.0,126.67872745619758
"AR-04 in Lafayette County, USA",0.0,0.027584020291693087,24.5295566287338,0.364140773620799,4.183835660411594,0.0014267596702599874,47.062175455322055,0.0,49.83165708954212
"NE-03 in Antelope County, USA",0.010776896390494877,0.480857823669579,11.230976979120719,0.5424940428911835,4.07415779278994,0.0,129.73545924457872,0.0,54.70086834637384
"VA-09 in Bland County, USA",0.0,0.11068580542264753,15.203771721298477,0.11547049441786283,8.474940983190164,0.7913875598086124,22.311652062718416,0.0,68.8721806976685
"AR-01 in Woodruff County, USA",0.004577189042616557,0.0,34.59075119958191,0.5449034933801244,5.076049074796165,0.0,85.19932067963245,0.0,87.27627837396034
"AZ-07 in Pinal County, USA",0.0,0.02905027932960894,28.76066768873666,0.1340782122905028,10.53864287192533,0.0,59.11512362857471,0.0,60.078209268780356
