longname,Commute Car %,Commute Bike %,Commute Walk %,Commute Transit %,Commute Work From Home %,Commute Time < 15 min %,Commute Time 15 - 29 min %,Commute Time 30 - 59 min %,Commute Time > 60 min %,Households With no Vehicle %,Households With 1+ Vehicles %,Households With 2+ Vehicles %,Traffic Fatalities Per Capita Per Year,Pedestrian/Cyclist Fatalities Per Capita Per Year,Total Traffic Fatalities In Last Decade,Total Pedestrian/Cyclist Fatalities In Last Decade
"Phoenix (Prescott) AZ Media Market, USA",0.8254529160679143,0.00877388579458754,0.017109586931814302,0.013535002807171223,0.12315283762310876,0.24434159757860674,0.3761637509515787,0.30436905214149346,0.07512559932832098,0.05150465844501688,0.948495341554983,0.6072821365467959,0.00013297022864156905,3.2503442602035206e-05,7556.0,1847.0
"Seattle-Tacoma WA Media Market, USA",0.7422478536891643,0.01060659693069987,0.03554027931397121,0.06548976890991068,0.1368746890728106,0.21506459475738046,0.34107709440535505,0.3303266502365222,0.11353166060074232,0.07214745904236142,0.9278525409576386,0.6262970173057734,6.17460621281532e-05,1.4780701071989791e-05,3413.0,817.0
"Tampa-St.Petersburg (Sarasota) FL Media Market, USA",0.8481395665868576,0.0068636487209768685,0.011829524318483437,0.008247645508794338,0.11355245631505749,0.21542562219001235,0.37491952245418236,0.32780882086967833,0.0818460344861269,0.0566992251076367,0.9433007748923634,0.5386225200994607,0.00014832157234033087,4.287061990038616e-05,7435.0,2149.0
"Detroit MI Media Market, USA",0.8602487586187372,0.0034250476974867655,0.018039109290291375,0.014397868328774434,0.09607492995151089,0.21996847567076128,0.3831392180662226,0.32839936282593774,0.06849294343707835,0.07954096420775422,0.9204590357922457,0.5678183054863554,8.378761141181219e-05,2.1698067359593236e-05,4155.0,1076.0
"Minneapolis-St. Paul MN Media Market, USA",0.8123978926120945,0.006550219124044302,0.024009495207728274,0.02945982921882567,0.11989781933375811,0.27698235799624626,0.3848234330570049,0.2803025659996406,0.05789164294710836,0.06380932223151559,0.9361906777684843,0.639073136371895,6.958265890111967e-05,9.23014479713242e-06,3415.0,453.0
"Miami-Ft. Lauderdale FL Media Market, USA",0.8440532512429306,0.007909168715782663,0.01605275404192455,0.02907764665945242,0.08852199860788525,0.15117051934873107,0.34499649213285316,0.39478285880773645,0.10905012971067929,0.08407848000246752,0.9159215199975324,0.5258237822538313,0.00011593841155280475,4.0021068173308993e-05,5481.0,1892.0
"Denver CO Media Market, USA",0.7775793052102637,0.012810841658521943,0.02598122978832276,0.029060128305203926,0.14649407342783763,0.25534450476448833,0.35383104899565687,0.31605373661412933,0.07477070962572542,0.050446512867789395,0.9495534871322107,0.6542924103919724,0.00010799189629500247,1.6819824103454856e-05,5008.0,780.0
"Sacramento-Stockton-Modesto CA Media Market, USA",0.845303080500241,0.010170975333885918,0.01427684694563313,0.014893583112417168,0.10674667166740155,0.24724858533340002,0.34923003613464165,0.27819778797848427,0.12532359055347417,0.053885122165927536,0.9461148778340724,0.6646604679344695,0.00012549599919919042,3.195624390743125e-05,5604.0,1427.0
"Orlando-Daytona Beach-Melbourne FL Media Market, USA",0.8601221218717264,0.006477698275613369,0.010355475330872546,0.010121752656128545,0.0997651847788144,0.19455257046198746,0.3710575897167916,0.35225463433598747,0.08213520548523352,0.0468156577175199,0.9531843422824802,0.5748778471171005,0.0001469107979997858,3.971957842910302e-05,6543.0,1769.0
"Cleveland-Akron (Canton) OH Media Market, USA",0.8698636296481553,0.004602608997866814,0.01966196973421154,0.01656212440732892,0.08059422523659664,0.28121823344799085,0.40263485176958064,0.2675005683414099,0.048646346441018666,0.09029674288461818,0.9097032571153818,0.5632409524522326,8.147255482472636e-05,1.1750101030118129e-05,3141.0,453.0
"Portland OR Media Market, USA",0.7736140989926478,0.016112232659304768,0.031450202305045416,0.039264979315809995,0.1305874141867043,0.2650631533113091,0.3700481730013771,0.29172913159041003,0.07315954209690374,0.07139159059835153,0.9286084094016485,0.62083283500027,9.304423507822041e-05,1.9833791113259535e-05,3251.0,693.0
"Salt Lake City UT Media Market, USA",0.8283660844580449,0.007642433072013801,0.021928225113408976,0.020833597918636093,0.11443571363343277,0.3365180003114071,0.39230134643804565,0.21865823310396598,0.0525224201465813,0.03924446795781726,0.9607555320421828,0.7253470018475815,9.155038357553081e-05,1.4548367380473714e-05,3159.0,502.0
"Charlotte NC Media Market, USA",0.849093731507148,0.0018553705167115707,0.013332245206014236,0.010821648859105821,0.11533157920969526,0.24035959679163718,0.38077638264629027,0.30788906655730675,0.07097495400476601,0.05051809885618112,0.9494819011438189,0.6379421569336522,0.00011938521064550748,1.9838227998471064e-05,4026.0,669.0
"Raleigh-Durham (Fayetteville) NC Media Market, USA",0.8363901319414688,0.00310374988593041,0.017253441092782262,0.009836386210871977,0.1231828574434451,0.24662566404040265,0.39088885098206616,0.29353019088807275,0.06895529408945839,0.0539753484636808,0.9460246515363192,0.6325697570731416,0.00013280682750578307,2.176119165375069e-05,4388.0,719.0
"San Diego CA Media Market, USA",0.8013413592025889,0.00982219958954002,0.02920098836143394,0.024295201727087847,0.12457743524954279,0.20569604440615522,0.4133664527152377,0.30997359022967164,0.0709639126489354,0.0540301894405856,0.9459698105594144,0.6501329476877915,7.808614645625356e-05,2.7989713855969724e-05,2575.0,923.0
"St. Louis MO Media Market, USA",0.8656788446298856,0.003001633431986139,0.015785098571960112,0.015515339705335238,0.09273300664694065,0.24563343686450764,0.3864515328604658,0.30694286390640424,0.06097216636862223,0.06713237644527248,0.9328676235547275,0.6030998807138532,0.00013334049646767938,1.9927673166169936e-05,4269.0,638.0
"Indianapolis IN Media Market, USA",0.8744897883743324,0.003822260517265367,0.0195340565630036,0.00736828592417445,0.08774867040849883,0.2836805286947258,0.37685855426746856,0.28338140653721827,0.05607951050058733,0.05715589602577393,0.9428441039742261,0.62205297920168,0.00011647772391660928,1.8711022721354293e-05,3623.0,582.0
"Nashville TN Media Market, USA",0.8735620853288213,0.001958521244581709,0.013690481080178117,0.006252755347084696,0.09519604380077672,0.240917612772313,0.3558840129708377,0.31432648324095674,0.0888718910158924,0.04470635641930405,0.9552936435806958,0.6641462993425425,0.0001471876447552649,1.831246236772604e-05,4493.0,559.0
"Baltimore MD Media Market, USA",0.8058352394797262,0.0031958618785353082,0.022972264184815936,0.04725524988117624,0.1105101032904842,0.1827138708591904,0.3426193745536444,0.3542302071678979,0.1204365474192673,0.09988044012566126,0.9001195598743388,0.5758769909876801,8.362577662501511e-05,2.2157538452218568e-05,2540.0,673.0
"San Antonio TX Media Market, USA",0.8686907124852359,0.003194219505364021,0.016129400518746603,0.012650540056745494,0.08729040075011235,0.24070287731750437,0.38618644110196193,0.3019940929353729,0.0711165886451609,0.05736742403804795,0.942632575961952,0.6205036694628728,0.0001298390809717712,2.933646348410698e-05,3731.0,843.0
"Pittsburgh PA Media Market, USA",0.8144183717134551,0.0031207133673054823,0.031071235570925542,0.040861725840002285,0.10247595593794535,0.2579792588313985,0.3561613693816788,0.30769454636113164,0.078164825425791,0.09714952880363475,0.9028504711963652,0.5485187565615236,8.983302185819481e-05,1.0670092364967869e-05,2551.0,303.0
"Hartford & New Haven CT Media Market, USA",0.8422245221639497,0.003443034930843971,0.02706430323883156,0.02333390503778196,0.09613066009637157,0.26909095692240304,0.3982763441847504,0.26638074447147086,0.06625195442137556,0.08806954186706535,0.9119304581329346,0.5767407649039412,9.069407777489142e-05,1.7066495901020367e-05,2402.0,452.0
"Columbus OH Media Market, USA",0.848531967837548,0.0036075811321872367,0.022337858177038875,0.011765598116043892,0.10575650433480305,0.26540600422637023,0.41288358806767916,0.2674145484686094,0.05429585923734124,0.06026653559720131,0.9397334644027986,0.612853848173103,0.00010136569312412876,1.4976209548038572e-05,2660.0,393.0
"Kansas City MO Media Market, USA",0.8658604647816565,0.002941174077710504,0.014418982854298955,0.00752906721932749,0.10119592431444789,0.28813657476720084,0.40350585602134875,0.26692551344396354,0.04143205576748666,0.05509625112727059,0.9449037488727294,0.6323753524105311,0.000111002807356319,1.4490324921513943e-05,2888.0,377.0
"Cincinnati OH Media Market, USA",0.869785990469382,0.0020870901074042706,0.018676744195433526,0.013509953690349172,0.08845306304926584,0.2383776107088457,0.3996040912930631,0.3044101999861004,0.05760809801199072,0.07003076902677592,0.9299692309732241,0.62183279666912,8.795143276779266e-05,1.2382905685721853e-05,2145.0,302.0
"Austin TX Media Market, USA",0.7875364002355076,0.007381092564008719,0.01823830816479166,0.013997581273968426,0.1636482981398087,0.21574292436002776,0.3679437430613519,0.33232747672370755,0.08398585585491274,0.04199503248408276,0.9580049675159173,0.6292692979316504,0.0001194974461676927,2.276727862103311e-05,2913.0,555.0
"Greenville-Spartanburg SC-Asheville NC-Anderson SC Media Market, USA",0.8961484242926132,0.0022963955695877013,0.014793463637397166,0.0032190965364577093,0.07386661238449495,0.2760813551863798,0.42071242432878997,0.25326465677422433,0.049941563710605874,0.05690272946808677,0.9430972705319132,0.6383113592876869,0.00017050251688172931,2.5362618028861143e-05,4047.0,602.0
"Milwaukee WI Media Market, USA",0.8616950387794503,0.004596051313591341,0.022659482467343,0.01900950090116144,0.08524550338865754,0.29241689896399276,0.40114981330495575,0.2581001710319209,0.04833311669913048,0.07661102956904003,0.9233889704309599,0.5752175557679303,8.254939183914662e-05,1.4313688543537324e-05,1932.0,335.0
"Las Vegas NV Media Market, USA",0.8611146750271319,0.004952610635475693,0.013667430362956727,0.026398167128903815,0.07395249005185042,0.19950539811909462,0.4489053756182503,0.3039874411957151,0.04760178506694015,0.07667538284679565,0.9233246171532045,0.5591892165563759,9.696104027006084e-05,3.002303201609614e-05,2251.0,697.0
"West Palm Beach-Fort Pierce FL Media Market, USA",0.859291450917421,0.006221764968033004,0.011737852079316559,0.011429283392676626,0.09806933071084535,0.22715292858403188,0.38916807679301435,0.3064678771123897,0.07721111751056403,0.05512762895123699,0.944872371048763,0.539609536354412,0.000129415535926359,3.3662735214343904e-05,2818.0,733.0
"Grand Rapids-Kalamazoo-Battle Creek MI Media Market, USA",0.8871111328380369,0.004572020421951111,0.0216149070250309,0.010042087200196581,0.07116079086964025,0.318132151714922,0.42011341802116686,0.21702803993285344,0.04472639033105778,0.060816283457264614,0.9391837165427352,0.6307206165440736,0.0001131716681370572,1.7092397501558075e-05,2377.0,359.0
"Fresno-Visalia CA Media Market, USA",0.8952286223572659,0.004905990720083224,0.016703477367725757,0.007317514798488987,0.06029949241387139,0.3130557650224222,0.38693522005174946,0.22623650075003005,0.07377251417579832,0.06421461593562132,0.9357853840643786,0.6449116746227417,0.00016454116377566676,3.647959464563807e-05,3437.0,762.0
"Harrisburg-Lancaster-Lebanon-York PA Media Market, USA",0.8683113309435361,0.004863892524388033,0.02770750709897642,0.00792461572832244,0.08259826865910197,0.29403841394758284,0.3919998214567097,0.24660835567635714,0.06735340891935028,0.07061685245758116,0.9293831475424188,0.6273556553446948,9.914109861453209e-05,1.4176791338848456e-05,2056.0,294.0
"Jacksonville FL Media Market, USA",0.8613131458231249,0.006256450880183743,0.01325252913311362,0.00834296959632502,0.09690423198939693,0.21883639808190242,0.38672862228658417,0.33109904619968544,0.063335933431828,0.05903834781052843,0.9409616521894715,0.5855209776025199,0.00016331182103085633,4.067930978954279e-05,3296.0,821.0
"Norfolk-Portsmouth-Newport News VA Media Market, USA",0.8673030622537309,0.004633320460932292,0.03007087756938046,0.01300827991621714,0.07364184825646175,0.2550379227609913,0.4023607712828761,0.27899220024030646,0.06360910571582615,0.06672208275732452,0.9332779172426754,0.625342202663747,9.216533915529606e-05,1.8412833947600313e-05,1822.0,364.0
"Oklahoma City OK Media Market, USA",0.900893663691451,0.00415292067141267,0.018474397831997582,0.003341897793534234,0.06352463069886408,0.31786396168780784,0.3935014322478174,0.23996869121535058,0.04866591484902419,0.049680500905961954,0.950319499094038,0.6285662210118924,0.00015682278363749453,2.3872082286914944e-05,3081.0,469.0
"Birmingham (Anniston & Tuscaloosa) AL Media Market, USA",0.9167171313634409,0.0015990642122774078,0.010367481711341598,0.004306076662745576,0.06039780417899901,0.24108459027330686,0.3786201365782308,0.30026868269609247,0.08002659045236983,0.05687425873568612,0.9431257412643139,0.6366720174853944,0.0001806434215304282,2.1859028672610485e-05,3537.0,428.0
"Albuquerque-Santa Fe NM Media Market, USA",0.866722397925408,0.00728990111772352,0.020791189855205595,0.008661438855385185,0.0880810306034184,0.32501690096561353,0.38001492961174577,0.23053752963938473,0.06443063978325593,0.058559407853722455,0.9414405921462774,0.6105952049311671,0.00019686580168615583,4.212299915754002e-05,3823.0,818.0
"Greensboro-High Point-Winston Salem NC Media Market, USA",0.8990730285050643,0.0023042540585317913,0.013114230858833993,0.007136387780060404,0.07099642560670044,0.2748609187030396,0.41912581558168804,0.24991299607425138,0.056100269641020994,0.05743375229143124,0.9425662477085686,0.6315022934283905,0.00013704517757660167,2.002089136490251e-05,2519.0,368.0
"Louisville KY Media Market, USA",0.8833610795738661,0.0022200914155288526,0.015788885424693845,0.011834604954321523,0.07682433982575654,0.2581553703673028,0.42198155395855674,0.2683851876018752,0.051477888072265214,0.06782849561825793,0.932171504381742,0.6139473508337598,0.0001578050569700653,2.3620855330023823e-05,2846.0,426.0
"Memphis TN Media Market, USA",0.9227270526661789,0.0014766099380053058,0.009836846705210584,0.004930526712752856,0.05278339062257156,0.2558482049185179,0.4053231039065133,0.28788689883735463,0.050941792337614165,0.07438556562500694,0.925614434374993,0.5771701643938058,0.0002036429207862514,3.77157847812345e-05,3650.0,676.0
"New Orleans LA Media Market, USA",0.8747869766747801,0.008472108145498446,0.021548217978730744,0.015653779773163172,0.0655538277480145,0.2578429494701964,0.3675056594551873,0.27648651840711624,0.09816487266750003,0.08943766354494764,0.9105623364550524,0.531587779172115,0.0001433220831370374,3.3926757982875223e-05,2522.0,597.0
"ProvidenceRi-New Bedford MA Media Market, USA",0.8630388512445667,0.002900382529682675,0.027192808279498982,0.020928701937625357,0.07786437503259652,0.264448288948961,0.3700598727500736,0.27596994103017547,0.08952189727078977,0.09225894207532653,0.9077410579246736,0.5565090255102143,5.982973281222411e-05,1.1930156094162335e-05,1003.0,200.0
"Richmond-Petersburg VA Media Market, USA",0.8463812457144556,0.004239958597489881,0.014814863092660705,0.011866876349946211,0.11330576679835226,0.21804820147976023,0.40834564094668785,0.30592272052127306,0.06768343705227889,0.06353093989672437,0.9364690601032756,0.6432846996488338,0.00013524438242404997,1.9989347449017675e-05,2138.0,316.0
"Buffalo NY Media Market, USA",0.8658273955415113,0.003863107835614926,0.03079078179362658,0.02216926761120926,0.06821997903466465,0.33013839047057625,0.409488627048635,0.22180778406886942,0.038565198411919396,0.11437765892845353,0.8856223410715465,0.5136813381818957,6.970589450073231e-05,1.2517831555737712e-05,1097.0,197.0
"Mobile AL-Pensacola (Ft. Walton Beach) FL Media Market, USA",0.8878529249235456,0.005038245279090945,0.01837943507104577,0.004064111703659637,0.07505041399780536,0.24752649370228794,0.3877569454663371,0.29273062044623843,0.07198594038513646,0.05292015253792698,0.947079847462073,0.6154697868484936,0.00017098890457297754,3.638061799425054e-05,2585.0,550.0
"Wilkes Barre-Scranton PA Media Market, USA",0.8847933505773625,0.0026203681140102137,0.03026415072181162,0.00917495838238875,0.06571325392468028,0.31972320948781213,0.3626527642912568,0.23218286777344713,0.0854411584474838,0.08303819189344844,0.9169618081065516,0.5852430968992839,0.00012940712170305345,1.4990266276212241e-05,1951.0,226.0
"Little Rock-Pine Bluff AR Media Market, USA",0.9178131961015907,0.0023203558252488264,0.015208058118450999,0.0031808013391788777,0.05186875314287446,0.3321433609380594,0.36706949226434826,0.244185756688232,0.05660139010936032,0.06286254772890816,0.9371374522710918,0.6077905442665931,0.00019780056664244942,2.39675729632159e-05,2905.0,352.0
"Honolulu HI Media Market, USA",0.808204284169031,0.013215761968494088,0.044135855575720466,0.048935345090802454,0.0695306624607854,0.2490689994210332,0.3392891841107701,0.3213383775659876,0.09030343890220918,0.0793888527465904,0.9206111472534095,0.592000273455518,7.044094379858293e-05,2.1737635000343952e-05,1024.0,316.0
"Tulsa OK Media Market, USA",0.9005471143872863,0.0029216383344286448,0.015292282599229021,0.0029833965431238954,0.06684296787781445,0.3158799492265172,0.4147949036457828,0.2216062204302167,0.047718926697483385,0.05636382838476194,0.9436361716152382,0.6239388763652126,0.00016226450369804014,2.218405510575097e-05,2326.0,318.0
"Knoxville TN Media Market, USA",0.9005350039614793,0.0020027934557988757,0.013549077424466463,0.003959846114891081,0.07412949546267672,0.251103187023944,0.4095898314474912,0.28126372918677367,0.058043252341791085,0.05049120811905939,0.9495087918809406,0.6558422107145635,0.00017000728501413064,1.7078680987246975e-05,2399.0,241.0
"Albany-Schenectady-Troy NY Media Market, USA",0.8419690556534106,0.003299447062841888,0.03368631381529627,0.023022840966706894,0.09102749426630871,0.3095148553284493,0.3907325335674922,0.2500321128013043,0.049720498302754185,0.09439752281571458,0.9056024771842855,0.5523034411894326,7.623329515759017e-05,1.439568271347982e-05,1075.0,203.0
"Ft. Myers-Naples FL Media Market, USA",0.858633425145047,0.008755098547527467,0.011365331512377012,0.006394157339812782,0.09829166699944356,0.223768666459927,0.3805007864657572,0.31853127331242664,0.07719927376188919,0.049946005620513934,0.950053994379486,0.542035003873765,0.0001436872433712451,3.4092870399504524e-05,2023.0,480.0
"Harlingen-Weslaco-Brownsville-Mcallen TX Media Market, USA",0.8871368414321381,0.0017949665368136006,0.013700550625582708,0.0029846234721143563,0.06920529316214578,0.3244072076386721,0.4383217191843215,0.1976221616725821,0.039648911504424275,0.06490533026313831,0.9350946697368617,0.5849944747125717,7.453722688130291e-05,1.945080506737019e-05,1027.0,268.0
"Lexington KY Media Market, USA",0.8916756161854641,0.0028011254204794497,0.024915460330703076,0.006393950421145115,0.06740274609697414,0.3248771351456276,0.37585034661022665,0.23138373806088539,0.06788878018326028,0.07032392690679945,0.9296760730932006,0.6074302318778378,0.00017117006969067126,1.7921977128215797e-05,2254.0,236.0
"Spokane WA Media Market, USA",0.8412732420796387,0.006763682974986227,0.03480655534233094,0.01448226056987078,0.09382716961477228,0.36551839403531755,0.37552611893905546,0.20792016648288625,0.05103532054274075,0.058334115291984345,0.9416658847080156,0.6701135403959797,0.00012364748031148574,1.2757916527920981e-05,1541.0,159.0
"Dayton OH Media Market, USA",0.892547496808686,0.0028000299638258268,0.02202419533337143,0.010531008029143179,0.06675143712193161,0.32453988484822144,0.419317218037125,0.20970677956389042,0.04643611755076305,0.06774426601308521,0.9322557339869149,0.6129990508229356,0.00011849517690164654,1.575559138858458e-05,1444.0,192.0
"Tucson (Sierra Vista) AZ Media Market, USA",0.8389438740891233,0.015333278230666216,0.020949905908992168,0.01579268069990642,0.0986811881416504,0.2521011808412396,0.4098736838962428,0.2911753603623783,0.04684977490013926,0.07155334782158675,0.9284466521784133,0.5685170236986458,0.00012502579016545985,3.592128225003679e-05,1521.0,437.0
"Wichita-Hutchinson KS Media Market, USA",0.9048754898046327,0.004699704604811718,0.021918703234135715,0.0033445856602834748,0.05616484054018041,0.45281318846339225,0.3619666955405429,0.15219768044493706,0.03302243555112777,0.05311440353059572,0.9468855964694044,0.648595515190747,0.00017376530735716217,1.5639700804292192e-05,2111.0,190.0
"Des Moines-Ames IA Media Market, USA",0.8612735800654702,0.004596023289607527,0.027746608012340405,0.009028198431692091,0.09019757769546935,0.3841253440394081,0.39263514632021357,0.18676632970663004,0.03647317993374827,0.055234293349977655,0.9447657066500224,0.6522932955218999,9.743196582488659e-05,8.804593672155141e-06,1173.0,106.0
"Omaha NE Media Market, USA",0.8800927065592892,0.002644213459532194,0.01961138937592199,0.006458981199123239,0.08377250051494452,0.346694009445691,0.43136523811612226,0.1890069599801152,0.03293379245807159,0.054621977282359936,0.94537802271764,0.6418606785572355,0.00010081499178230739,9.742625256273403e-06,1190.0,115.0
"Green Bay-Appleton WI Media Market, USA",0.8894026507687997,0.004624565070086524,0.02301854410082847,0.004005362459217585,0.07270367443531779,0.3855975544555859,0.39194401568451764,0.1830093957488715,0.039449034111024864,0.04963500911200678,0.9503649908879933,0.6537731981047966,9.360682556926261e-05,8.416026519071317e-06,1090.0,98.0
"Roanoke-Lynchburg VA Media Market, USA",0.8824474581898807,0.0027016984928198633,0.02295159078062701,0.010739597373798912,0.07008407480167188,0.3022908842826073,0.3876820603718905,0.2531003130598889,0.056926742285613265,0.06608082591744326,0.9339191740825568,0.6375421787856022,0.00014778923559491942,1.4333196119199754e-05,1691.0,164.0
"Flint-Saginaw-Bay City MI Media Market, USA",0.9046166789957402,0.003480907941276767,0.018967405825141677,0.007511920241415638,0.05931160121264389,0.3334943129413868,0.3607778319858066,0.22353356330338792,0.08219429176941866,0.07456887507344688,0.9254311249265531,0.5852422368027514,0.00011925065229043647,1.9934172931165087e-05,1346.0,225.0
"Waco-Temple-Bryan TX Media Market, USA",0.8950798838429511,0.005762316848774436,0.02342804037761407,0.006180415987945558,0.06243130858821226,0.3550320546783946,0.41506172512451,0.16998251562996589,0.05992370456712946,0.05684622236784284,0.943153777632157,0.6136463698076087,0.00015287758415491112,2.4019750375195724e-05,1693.0,266.0
"Columbia SC Media Market, USA",0.88438964396819,0.002268206099232885,0.03610621827060124,0.005318076973982662,0.06047174486524296,0.26117103076536907,0.3950107626107527,0.2780189917792214,0.06579921484465685,0.06239578408960236,0.9376042159103978,0.6077608931728812,0.00020965916806228217,3.367582492192097e-05,2316.0,372.0
"Springfield MO Media Market, USA",0.8873185355840089,0.002757436322630618,0.032711591570304656,0.004177294505591913,0.06483034487996558,0.3338273977918226,0.3828164832536972,0.22909926860412358,0.05425685035035663,0.05489250304041867,0.9451074969595812,0.6304747639235311,0.00019290924739998784,1.587170582745551e-05,2127.0,175.0
"Charleston-Huntington WV Media Market, USA",0.9158618940046225,0.0013319352688921286,0.020875821749331648,0.007106968039237837,0.048075292130223,0.2871059199250906,0.37913061564046724,0.25047171238941185,0.0832917520450304,0.08417612787903456,0.9158238721209655,0.57634712414586,0.00017650580376557846,1.674075664580744e-05,1940.0,184.0
"El Paso TX (Las Cruces NM) Media Market, USA",0.8912010240278075,0.0042351516935270625,0.014477458051487571,0.010229387745778891,0.06051293256053812,0.25584336163488236,0.44893310948243725,0.24872335140222782,0.04650017748045259,0.06541554378434127,0.9345844562156587,0.6206044536343169,0.00010406981755231458,2.6132068724590004e-05,1135.0,285.0
"Rochester NY Media Market, USA",0.8533385707601397,0.00546656422876,0.028268626080459828,0.016678893747629184,0.08919607424052475,0.31412890895868284,0.4438200821959494,0.20551524684154557,0.03653576200382227,0.09965579376384677,0.9003442062361533,0.5451085417967906,6.778976915703102e-05,1.4493617762937615e-05,739.0,158.0
"Huntsville-Decatur (Florence) AL Media Market, USA",0.920075995851944,0.0017711896984653791,0.008259315342726458,0.0018065303379887483,0.06108744328209968,0.2672168277026208,0.4036534032989509,0.27093751900435964,0.058192249994068586,0.04474326773990797,0.955256732260092,0.6557822046318652,0.0001639338236645458,1.9848489860729763e-05,1784.0,216.0
"Toledo OH Media Market, USA",0.9094036125911722,0.003584514713898888,0.02267927459395019,0.00714029067739253,0.05092306767318737,0.3641412653780335,0.3989981761015263,0.19048678220629522,0.04637377631414497,0.06556234220158745,0.9344376577984126,0.6021928272996869,0.00012598630288239676,1.4438879656184794e-05,1335.0,153.0
"Madison WI Media Market, USA",0.8126454487222727,0.014312950451049902,0.04272444025612293,0.023718660980319918,0.09913864753899851,0.3329838537246796,0.38354810141907003,0.2391679228613322,0.04430012199491812,0.06347455116707004,0.93652544883293,0.6059157078113396,0.00010516097718815726,9.82272863845425e-06,1092.0,102.0
"Colorado Springs-Pueblo CO Media Market, USA",0.8498382729050703,0.0047243535095197395,0.029804590207779442,0.005608210888788565,0.10240835464620618,0.29565871225612383,0.4267051234598064,0.21374015592227785,0.0638960083617919,0.04702040396508087,0.9529795960349191,0.6627161573175283,0.00011852938416002338,1.654573444192979e-05,1225.0,171.0
"Portland-Auburn ME Media Market, USA",0.8345363956054419,0.004460057355710268,0.036304983286801464,0.005372482413627741,0.11152744310149426,0.3113162682498773,0.34981611547301045,0.2722371520390588,0.06663046423805348,0.06594837065367608,0.9340516293463239,0.6076282162813667,0.0001029203154022194,1.1748451097800517e-05,1060.0,121.0
