longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education
"CA-SD003, USA",0.8907049292407698,0.3225239181939544,0.11803974817158644,0.1606646997817637,0.10662180004283588,0.05523741836935477,0.024702761104212878,0.051091140692780035,0.011122264143462665
"CA-SD023, USA",0.8316767926590654,0.21192690766677413,0.07049440966517737,0.09927677434648674,0.07373113911367228,0.0389189942066151,0.019080220439880557,0.025903793012840626,0.01087419488995478
"CA-SD004, USA",0.8618155387661072,0.2344515784816985,0.07590139947933228,0.10978512073459382,0.08237514962583724,0.042291308121267454,0.02254920946113237,0.023917200570828495,0.001548036389730556
"CA-SD010, USA",0.9011033328110059,0.5235466607655325,0.24605774783362894,0.359094448421195,0.08547431294483016,0.07897789939950726,-0.016790386705127003,-0.03507482599286216,-0.054265038342282745
"CA-SD039, USA",0.892514736164372,0.38273562388377375,0.14311765858437578,0.1919858455423806,0.12318688990956121,0.06756288843183193,-0.014751327976241901,0.004363034961794798,0.012881727245894398
"CA-SD024, USA",0.9507451133336948,0.6245264718315378,0.2493732798864271,0.2845800954217376,0.22854219952457236,0.11140417688522775,-0.0005308322268242627,-0.018360559604963744,-0.021747440492417558
"CA-SD025, USA",0.879639005887013,0.44641441491926737,0.17819175159100406,0.2130610042317266,0.14368403533252322,0.08966937535501751,-0.013947256752697923,-0.01623298486620739,-0.004224763457864711
"CA-SD033, USA",0.7165004109607579,0.22111161024817025,0.07118100810166854,0.09612015840020616,0.08369274109713265,0.04129871075083142,0.002135676723380997,0.0238012900568515,0.013654737511151899
"CA-SD015, USA",0.8575438140990539,0.4212307206002627,0.17261361210300788,0.24787670063357825,0.1006022152664739,0.07275180470021048,-0.00988903604574154,-0.01834629279259825,-0.025234093806194624
"CA-SD021, USA",0.8214809670742439,0.3060878236312867,0.11582222438076363,0.1544685067974648,0.10483479031980701,0.04678452651401491,0.022440714941428075,0.021031295491950985,-0.00041035562428336225
"CA-SD005, USA",0.8462890148388198,0.28795032728322983,0.10860073095233523,0.15665370050293223,0.07688805977490996,0.054408567005387654,0.015533372533686918,0.010319921261779497,-0.004453356525576352
"CA-SD011, USA",0.8889739107443955,0.5573570982020063,0.21766326760988405,0.29247600288003894,0.16397294545682034,0.10090814986514707,-0.022423557373159708,0.006505742239882539,0.0004043024460551603
"CA-SD037, USA",0.9326404599105994,0.5305251788774891,0.21173549625084445,0.27267108995925093,0.1469601723580248,0.11089391656021334,-0.0055835589437345234,-0.03580505108520826,-0.02729001433116321
"CA-SD013, USA",0.9339636545306269,0.6296433667175926,0.329640601033296,0.3993128100718376,0.13723862982507842,0.09309192682067652,-0.0005507924627798921,-0.01844398696226024,-0.045034517297074084
"CA-SD022, USA",0.7726871236626603,0.21259045308215052,0.06348653445645813,0.09830271211027292,0.06710201476142157,0.04718572621045601,0.0067233078923357725,0.02390339812917086,0.014796446596824227
