longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"Tulsa Non-Community, Cherokee OTSA, USA",0.42374156574913757,0.4803429880078468,0.5147437109892188,0.20414288801555985,0.13692890810158267,0.06549082655570267,0.19092022379279155,0.24812483911341507,0.3056080953281634,0.01583197931757606,0.008654588707315124,0.004511064876111216,0.06330390516820478,0.06789635797154193,0.06122564781539625,0.0022651416313822165,0.0014291166993617797,0.0003404577264989597,0.09979429632534798,0.0566232013989366,0.048080196708908646,0.6201383826249866,-0.17510074631554645,0.5312835966964906,-0.08624596038705051,0.4450376363094401,0.3982256639667672,-0.1603238051697015,0.311643811645561,-0.0737419528484953,0.23790185879706569,0.13782844392530402,-0.04288004367324716,0.1124258416068693,-0.01747744135481244,0.09494840025205686
"Cheyenne and Arapaho District 2, Cheyenne and Arapaho OTSA, USA",0.7153032414197712,0.7974764687656919,0.8446171602573548,0.11250550014667057,0.08012906120791889,0.04700162074554295,0.02659320915224406,0.022713917883738072,0.02340258337016846,0.016537107656204166,0.01543819912605904,0.014856834143706105,0.046100396010560284,0.0508125086806483,0.045884288590933645,0.0005775154004106776,0.0004594066175920683,0.0003192377584598006,0.08238303021413905,0.032970437718351696,0.02391827513383429,0.7611325215446177,-0.1837154534016323,0.6917679803490007,-0.11435091220601523,0.5774170681429854,0.14942610118206595,-0.057078412239009904,0.1262813099798378,-0.033933621036781755,0.09234768894305605,0.04011915283937632,0.004203869597628744,0.04299025328284438,0.0013327691541606818,0.04432302243700506
"Rogers Non-Community, Cherokee OTSA, USA",0.6522521685613758,0.7348640344726476,0.7882133341842026,0.05641162604363831,0.038106044187202794,0.019128603564078427,0.012099817689887014,0.009854791621514808,0.007386608382125365,0.01769685427964281,0.010543224671400706,0.0032545747515195993,0.1273848369079276,0.1300373538673364,0.11992469807437661,0.00040642381875820104,0.0005991917286043932,0.0002233531692219333,0.13374827269877027,0.07599535945129336,0.06186882787447552,0.6651176318524433,-0.16598952622673685,0.5926619745802608,-0.09353386895455434,0.4991281056257065,0.0695424074652474,-0.00211875094315149,0.06499480870032508,0.00242884782177083,0.0674236565220959,0.023343505793809314,0.011233857579014638,0.02789036885516618,0.0066869945176577725,0.03457736337282395
"Washington Non-Community, Cherokee OTSA, USA",0.6712038890477552,0.7590042372881356,0.7987794922034451,0.06405490420360309,0.05014124293785311,0.026389909380357582,0.02520255457058431,0.023422787193973636,0.024593844395460855,0.01856829663521113,0.010828625235404897,0.007286309086456037,0.0990182060814031,0.10041980539861896,0.08488448036574414,0.0001906395958440568,0.00031387319522912746,0.00010204914686913217,0.12176150986559908,0.05586942875078468,0.057963915421667074,0.6733226287143622,-0.16357901421394094,0.6168005097224413,-0.10705689522202,0.5097436145004213,0.06802132082952361,-0.011615105016672102,0.061124558551159336,-0.004718342738307825,0.05640621581285151,0.022150519447665818,0.004360778861732816,0.02239436204945095,0.004116936259947683,0.026511298309398634
"Mayes Non-Community, Cherokee OTSA, USA",0.6010047148630444,0.672730199613651,0.7176823638042474,0.035614054782218234,0.027688345138441726,0.01956371191135734,0.004799057027391109,0.0037830006439150033,0.002798938134810711,0.005023574315222272,0.0031390856406954284,0.0030009233610341643,0.20467557251908397,0.20514058810903626,0.18331602031394276,0.0007296811854512797,0.00034878729341060314,0.00011542012927054478,0.1481533453075887,0.08716999356084998,0.07352262234533702,0.598277413450346,-0.11731260482371747,0.5564494409159089,-0.07548463228928032,0.48096480862662855,0.09977584196670637,-0.004337106177193059,0.10771636914720648,-0.012277633357693163,0.09543873578951331,0.04039180562224122,0.012398319176651289,0.05088263293991137,0.0019074918589811404,0.05279012479889251
"County District 4, Choctaw OTSA, USA",0.6733648088438507,0.7515059393120531,0.8069139709686254,0.07646245969599264,0.06406575465855993,0.03718693892456103,0.010018424689083372,0.011709733716151551,0.014120081555643468,0.006909258406264394,0.005854866858075776,0.0025562216609354553,0.1357381391064026,0.11056690874289253,0.09412373330087337,0.0007772915707047444,0.0005348195687665372,0.00033474331274154775,0.09672961768770152,0.055761977143500535,0.0447643102766197,0.6984939642518453,-0.15581115927375566,0.6349907130244612,-0.09230790804637157,0.5426828049780896,0.10453952020742203,0.003759988035159381,0.12183256016770935,-0.013533051925127937,0.10829950824258142,0.03285242131841574,0.020642955959752324,0.047773085495563666,0.005722291782604395,0.05349537727816806
"Cheyenne and Arapaho District 3, Cheyenne and Arapaho OTSA, USA",0.6765064359820446,0.7610045662100456,0.8195273710011941,0.16995154433841672,0.12624048706240487,0.07887624913581799,0.024257558191385,0.024992389649923896,0.023568600339387846,0.008947947323047652,0.008675799086757991,0.007070580101816354,0.054698415529593626,0.05251141552511415,0.04811136949280372,2.972739974434436e-05,0.00021308980213089802,0.00031424800452517124,0.06560837123576801,0.026362252663622528,0.02253158192445478,0.7482284939554411,-0.16671644272941888,0.6805232317551968,-0.09901118052917457,0.5815120512260222,0.20936459514401823,-0.037514500330435574,0.2042630985993155,-0.032413003785732836,0.17185009481358265,0.05360212990455217,0.007076077084947605,0.062238581211762144,-0.0015603742222623715,0.06067820698949977
"Cheyenne and Arapaho District 4, Cheyenne and Arapaho OTSA, USA",0.7596778145289722,0.8085093542546772,0.8610909331044047,0.1113561190738699,0.10434520217260108,0.05174007792379317,0.03577116256278329,0.02742908871454436,0.036683616192300074,0.004532647311037609,0.006185878092939047,0.0035329855378722842,0.03267793703295357,0.03147254073627037,0.029947830680842634,0.0003981379394830332,0.00015087507543753772,0.0001981113385722776,0.05558618155090041,0.021907060953530476,0.016806445222214885,0.8005222896985268,-0.1483493493975382,0.7370476540887655,-0.08487471378777689,0.6521729403009886,0.21250313069422946,-0.07084749867072479,0.21099019112421583,-0.06933455910071115,0.14165563202350467,0.04552067732526022,0.004026254191661735,0.05720892805428411,-0.007661996537362159,0.04954693151692195
"County District 9, Choctaw OTSA, USA",0.6275277029988104,0.7240911363474037,0.7848000669232056,0.08479934890127089,0.05828155131776302,0.02919524845240087,0.016715707756839667,0.014356117420184273,0.009996653839718922,0.007982219996243661,0.006213841868437969,0.005730299481345157,0.14799974957741188,0.1363474037568745,0.12753053371256484,0.00028172541163212924,0.00024998214413256194,0.00033461602810774636,0.11469354535779128,0.060459967145203915,0.04241258156265685,0.6600190997042126,-0.18284727933766548,0.5837861452333549,-0.10661432486680783,0.4771718203665471,0.06943526715174772,0.003054254458824082,0.07480719482792211,-0.0023176732173503106,0.0724895216105718,0.02381583978980999,0.015350978251825475,0.03348588205205753,0.0056809359895779316,0.039166818041635465
"County District 11, Choctaw OTSA, USA",0.6264908976773383,0.6932467784129445,0.7419860046651117,0.06142002841378399,0.04850951135225915,0.024925024991669445,0.0389202762084118,0.046442528178794046,0.056581139620126626,0.0074668781180824,0.00503827148532119,0.0032655781406197935,0.14444774837281527,0.1365823725091238,0.12472509163612129,0.0008590213764165593,0.0004844491812808836,0.00036654448517160944,0.12039514983315161,0.06969608888027645,0.04815061646117961,0.6149620286352965,-0.1353744921463318,0.5478494982517308,-0.06826196176276611,0.4795875364889647,0.09930292472378274,-0.018341838868716043,0.07913875340775103,0.0018223324473156666,0.0809610858550667,0.03956832997574803,0.005141410783377147,0.03710043305020341,0.007609307708921764,0.04470974075912518
