longname,2020 Presidential Election,2016 Presidential Election,2016-2020 Swing
"Central District of California, CA, USA",0.2814146510835251,0.3048465995315087,-0.02343194844798363
"Middle District of Florida, FL, USA",-0.08923083681302628,-0.09743375985925601,0.00820292304622973
"Southern District of Texas, TX, USA",-0.002582407507256157,0.011691039119851665,-0.014273446627107823
"Northern District of Illinois, IL, USA",0.3145855746955807,0.32159299092494636,-0.007007416229365682
"District of New Jersey, NJ, USA",0.15937799316001722,0.1410284330900104,0.01834956007000682
"Eastern District of New York, NY, USA",0.25892699145315257,0.27478480987421455,-0.015857818421061987
"Northern District of California, CA, USA",0.5387528529544805,0.5511997112275353,-0.012446858273054806
"Eastern District of California, CA, USA",0.059718749529775586,0.040718717444532156,0.01900003208524343
"Western District of Texas, TX, USA",0.053443880345290434,0.016648957713709524,0.036794922631580906
"Northern District of Texas, TX, USA",-0.09959772308691442,-0.15988718074812677,0.06028945766121235
"District of Arizona, AZ, USA",0.003095326223421608,-0.035021546131509984,0.038116872354931594
"Northern District of Georgia, GA, USA",0.06867170473900731,0.0012330496032376883,0.06743865513576963
"District of Massachusetts, MA, USA",0.33458650041549054,0.2719973722392531,0.06258912817623746
"Southern District of Florida, FL, USA",0.11615541108815955,0.21170867274948107,-0.09555326166132153
"Eastern District of Michigan, MI, USA",0.08041215013883325,0.05750694516222643,0.02290520497660682
"Eastern District of Virginia, VA, USA",0.22623249544637838,0.1696843601229966,0.05654813532338179
"District of Maryland, MD, USA",0.33211801363927246,0.2641722965974353,0.06794571704183716
"Southern District of Ohio, OH, USA",-0.10187879498014192,-0.12405031464768033,0.022171519667538414
"Western District of Washington, WA, USA",0.27095472944497756,0.2441532743422893,0.02680145510268825
"Eastern District of Pennsylvania, PA, USA",0.22937543655714557,0.2159752065335336,0.013400230023611959
"District of Colorado, CO, USA",0.13501618063359805,0.049055478947585725,0.08596070168601233
"Northern District of Ohio, OH, USA",-0.05785521103307497,-0.03786250759571111,-0.01999270343736386
"District of Minnesota, MN, USA",0.07110607905546441,0.015204487171896711,0.055901591883567706
"Southern District of New York, NY, USA",0.4529210122082773,0.4799937304749938,-0.027072718266716478
"District of South Carolina, SC, USA",-0.11680160283381931,-0.1426652246064748,0.025863621772655485
"District of Oregon, OR, USA",0.16089791920709373,0.10981769545359112,0.051080223753502615
