longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"New York-Newark-Jersey City MSA, NY-NJ-PA, USA",0.712046999506478,0.16873412518529582,0.11921887530822621,0.2879530004935158,0.16995111912621014,0.5420958803802739,0.6107432053431988,0.19565307339091578,0.19360372126588532
"Los Angeles-Long Beach-Anaheim MSA, CA, USA",0.6749656320123867,0.1774947551693979,0.1475396128182154,0.3250343679876187,0.14976513631700755,0.5252004956953737,0.4675765536829521,0.35212384711756023,0.18029959919948763
"Chicago-Naperville-Elgin MSA, IL-IN-WI, USA",0.8234637394193883,0.09431520314817553,0.08222105743243625,0.17653626058061284,0.19220243711056634,0.6312613023088208,0.707263570374479,0.17231450310662882,0.12042192651889226
"Dallas-Fort Worth-Arlington MSA, TX, USA",0.8146354585972356,0.07170113979570165,0.1136634016070628,0.18536454140276223,0.2765076091244058,0.538127849472832,0.6860693842565923,0.2224096314322045,0.0915209843112033
"Houston-The Woodlands-Sugar Land MSA, TX, USA",0.7650195066174363,0.09785720772864208,0.13712328565392168,0.2349804933825675,0.22009721340364904,0.5449222932137835,0.605175314106336,0.2960478388639979,0.09877684702966623
"Washington-Arlington-Alexandria MSA, DC-VA-MD-WV, USA",0.7707941831940015,0.12441941199827226,0.10478640480772614,0.22920581680599697,0.4498028148528905,0.3209913683411125,0.7072664830205782,0.13393528586279813,0.15879823111662378
"Philadelphia-Camden-Wilmington MSA, PA-NJ-DE-MD, USA",0.8881999709744878,0.06343264971066273,0.04836737931484959,0.11180002902551225,0.27185271901792174,0.6163472519565661,0.8363230607877434,0.0679964502263289,0.09568048898592751
"Miami-Fort Lauderdale-West Palm Beach MSA, FL, USA",0.5878564124639474,0.24714419736254903,0.16499939017350362,0.41214358753605373,0.256825794141491,0.33103061832245523,0.4563820110271464,0.4262731149585299,0.11734487401432364
"Atlanta-Sandy Springs-Roswell MSA, GA, USA",0.8591076697220549,0.06861738487117248,0.07227494540677261,0.1408923302779447,0.38750479728164855,0.4716028724404068,0.8164460695840241,0.09193376620029121,0.09162016421568471
"Boston-Cambridge-Newton MSA, MA-NH, USA",0.8067022697428451,0.10275909440943279,0.09053863584772211,0.1932977302571555,0.2580381533718904,0.5486641163709541,0.7473121856475126,0.09127852699001986,0.1614092873624675
