longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %
"CA-HD034, USA",0.0239174397749498,0.0196973538642221,0.006530494639067443,0.015208576138164627,0.021450853668887417,0.06835523722366425,0.004499675819316288,0.031039990421581933,0.02101364943825557,0.04000871989700996,0.0888626604865661,0.07042667040533643,0.005272079146289226,0.04843678073272372,0.04055657996557915,0.04735903486063425,0.0536061347498308,0.10709893374689357,0.09617567742566156,0.043328341836967536,0.048681392051451756,0.04054202759447739,0.027238935603204863,0.015397467455976541,0.015295293053287822
"CA-HD027, USA",0.007325982442911949,0.010095822293625134,0.0057285070107227646,0.008343412819062871,0.013156626199257622,0.059447904533137905,0.0037968036791062886,0.02032556080521748,0.01973702414931021,0.028011683905823453,0.06502378565830119,0.06280836420050823,0.1292167651087981,0.035181053528097785,0.05319845609072042,0.06459807528528111,0.055407989741058455,0.10008962298781644,0.07990347392982812,0.043446294812864224,0.04841849843422642,0.04494360743406713,0.019839534903881267,0.010491227438816857,0.011463922607558638
"CA-HD011, USA",0.014528960894316961,0.023110280600862055,0.010694965160595815,0.018212941157527248,0.019245048950530683,0.04716873479190131,0.005884374880076889,0.037530894274706295,0.025567439978681474,0.04959499949974784,0.09145702283724837,0.06883141456067605,0.00810578160951567,0.034792159420159556,0.039495613810512274,0.05099176552924753,0.04166094564391913,0.12329672964247584,0.10122049540711063,0.03214087554013171,0.05381528375249194,0.04472221216817306,0.024852689767351773,0.01811976688614775,0.014958603235892005
"CA-HD032, USA",0.0239834050826435,0.020855680208777323,0.012403843580516551,0.013648980491402056,0.025017498951251375,0.08291637441821548,0.0069202227179744995,0.04334893162659547,0.018541699581390486,0.03897726057558166,0.10844529386493887,0.055715757199844174,0.021236265658321922,0.03375434737895797,0.0367700849171301,0.0374786689908923,0.03891272137718648,0.11350295857239871,0.08846026146247613,0.029058476135351567,0.04692282624572428,0.03208902193418093,0.03171177244500591,0.015075040845334226,0.024252605737907974
"CA-HD017, USA",0.028263939592635887,0.10324764530280642,0.022789802725674976,0.053370177115881906,0.012791115197199898,0.04586656023480431,0.02664208633818546,0.03507424178843875,0.010427255925663896,0.09681151417480531,0.16370179972335488,0.022874034511150134,0.001038494833133078,0.00948923169783615,0.014991484692070496,0.02212447748312744,0.02158358966964496,0.07501134160670149,0.08276306870939679,0.03171298245650515,0.05267192292279736,0.029593965921879156,0.024010179569285736,0.010340107696954867,0.002808980110065653
"CA-HD006, USA",0.021393834852274602,0.04987293856711945,0.016634525280183967,0.024317078669915275,0.01891906484087091,0.05859223122990646,0.023248440132761068,0.04217565065218423,0.0152577721263239,0.06750053640402096,0.101012694504943,0.04435225342944564,0.0029092822491874277,0.024754373497627928,0.03601171844419844,0.030844761215643425,0.04012916640350135,0.12237758657576608,0.09135111145967344,0.03181444872916341,0.05392945768324474,0.037856548793955495,0.026405665627631178,0.012039730783310333,0.006299127847147242
"CA-HD016, USA",0.04471364146471594,0.09996660345758865,0.022546716555948462,0.02774620639773049,0.013351967231342306,0.061021169807234654,0.02007866351448788,0.05377435054958381,0.010198677522413173,0.10098490469885622,0.19936612903672205,0.017672801633535105,0.000884643692801621,0.011928172000102402,0.01097922887498685,0.01706641146437211,0.012071004876097842,0.07679551457190074,0.10306802140598344,0.013327392428612615,0.02750738480683061,0.01656386416352402,0.022396118988101465,0.008919520604630787,0.0070708902518966795
"CA-HD042, USA",0.02876821971891387,0.039417365983074416,0.015254644737175273,0.05135928512792194,0.016206176315889234,0.05952032844539656,0.029126606613989445,0.04762331417949355,0.013789267044160147,0.0867269351719324,0.1584135018546022,0.032380051859762296,0.0026516471716922915,0.019755025789283936,0.019329168386647486,0.025263938789792353,0.01534348328212438,0.10006735635569212,0.11078235220295907,0.01686569894933083,0.04116315328243364,0.02162397890130031,0.031012558367929544,0.011301232792982951,0.006254708675519776
"CA-HD047, USA",0.009245228777704258,0.016150708689782675,0.007505974825997218,0.023835132791700128,0.017347367782743026,0.05981502855924248,0.007926278738992765,0.04823689175959599,0.024957899053065932,0.043453428092701384,0.10294666838760767,0.05293729474539356,0.0039841795163332965,0.03854138804777769,0.036818221794083617,0.031274314966764735,0.034064657701438884,0.1089574216710185,0.10919822049813709,0.05175482952697844,0.07174321484418723,0.04029628319761659,0.03257529592564621,0.014057424495987935,0.01237664560950266
"CA-HD020, USA",0.02773265711577526,0.059127314912384196,0.014263093628952462,0.019538895192448957,0.01568909013392058,0.0429011632783213,0.008091171148653407,0.03138403845629843,0.019855051904477117,0.06426415168913509,0.10170584026760739,0.04916155082799348,0.002072768896003464,0.03141309659697294,0.039530640011750905,0.05725222751888217,0.04243178653697089,0.11068848900101189,0.08614948672707434,0.03672375453894925,0.05250249697915661,0.04493437689389761,0.024516865834484845,0.012925349684984056,0.00514464222389349
"CA-HD052, USA",0.016459828930675248,0.02268376490769695,0.009304906269707161,0.09338499687322496,0.017233223297592963,0.04952999060195933,0.015651056735680784,0.028719548161312017,0.013663819881187879,0.04485600276542118,0.09488155269739973,0.05196410067624523,0.0029418110205254476,0.024618873047923318,0.03658903723230537,0.053542936549107516,0.03567282809281788,0.1122023762407088,0.08546367178586177,0.04072669823297305,0.06450076808421205,0.04443685544376353,0.027308430654686758,0.010357495491217053,0.003305426325794041
"CA-HD010, USA",0.021860079926978814,0.04124126878885636,0.010535720051133526,0.013558159627615559,0.01752121723326244,0.04902180661166097,0.010232068157978757,0.0382291673371689,0.02044135915856526,0.06000644396494236,0.08584017900970291,0.04468351045109521,0.004804179918128603,0.02680022436534014,0.04343633850602013,0.04317655273281587,0.043017238033309715,0.12700871170830114,0.09124921932714533,0.042111234753034125,0.06266364265245934,0.04864616604989758,0.032461901461264396,0.012363812554428788,0.009089797618893749
"CA-HD040, USA",0.024488345696217263,0.032121777196533884,0.01080885358199791,0.04131767351318628,0.017751247516151595,0.06686198593086266,0.01407964014112318,0.047421425041978174,0.020069225733525414,0.06507273157756824,0.12349395719400806,0.03537636658169296,0.0009400049307766165,0.02540103182248208,0.023471443781731362,0.04143815683599239,0.03024618117974091,0.11265646956677135,0.11074897134047744,0.02607275116369639,0.04261460507510174,0.03189365339541287,0.02949038158119827,0.013750301231160073,0.012412818390613123
"CA-HD033, USA",0.005219345190166752,0.008455626460900553,0.0055358811482967936,0.009891104878173376,0.01914689200685427,0.05371312674079792,0.0024943941429073106,0.020141529057554997,0.018047753720297988,0.019920815652743153,0.06903947341907092,0.03817907769177263,0.15062628467656436,0.04267299455790069,0.06859990312448333,0.06004796925837501,0.03974875685591927,0.09897603976867049,0.08444334129425261,0.0436147179174418,0.04689587422202375,0.04058182454000026,0.02362430129398818,0.010192718561950389,0.020190253818893267
