longname,LICO-AT %,Household income < C$50k %,Household income C$50k - C$100k %,Household income > C$100k %,Individual income < C$50k %,Individual income C$50k - C$100k %,Individual income > C$100k %
"Toronto CDR, Ontario, Canada",0.08730106495035206,0.26460976423566784,0.3151800329803761,0.420210202783956,0.6057062623057122,0.2603958583616212,0.1338978793326665
"Greater Vancouver Regional district, British Columbia, Canada",0.07691282144423565,0.234942963532123,0.30714482731445947,0.45791220915341757,0.5954632565594631,0.2829808239543762,0.12155591948616085
"Montréal Territory, Quebec, Canada",0.10930730104187711,0.3610176267244113,0.33871760982012716,0.30026476345546155,0.646552108395151,0.26024612497790256,0.09320176662694647
"Division No. 6, Alberta, Canada",0.05193475520403413,0.17894125782190395,0.3061149574437209,0.5149437847343751,0.5489225441379947,0.2915593077107889,0.1595181481512164
"Division No. 11, Alberta, Canada",0.0503846410661007,0.19381902078260754,0.31939922851749447,0.48678175069989793,0.5449887652665524,0.316284927336644,0.13872630739680356
"Peel Regional municipality, Ontario, Canada",0.053857203269876294,0.14141018402221603,0.2992867266630558,0.5593030893147282,0.6289237717999666,0.2705752123871387,0.10050101581289468
"York Regional municipality, Ontario, Canada",0.05058873329474669,0.1610818098901536,0.2678484091419812,0.5710697809678651,0.5917625714208347,0.2605215413360772,0.1477158872430881
"Ottawa CDR, Ontario, Canada",0.059296522818532045,0.17510907061688297,0.2984476461038961,0.5264432832792209,0.5012716399118661,0.3240352533836954,0.1746931067044385
"Division No. 11, Manitoba, Canada",0.0835250134006416,0.2601831170824018,0.3550493597722132,0.3847675231453849,0.6269952157161621,0.29332317202252306,0.07968161226131483
"Durham Regional municipality, Ontario, Canada",0.029039012965408628,0.14236103667817096,0.29904178010246757,0.5585971832193615,0.5611462472715054,0.30611369190873283,0.1327400608197617
"Halton Regional municipality, Ontario, Canada",0.03828390136855815,0.12338780092303851,0.2556317824622676,0.6209804166146939,0.5132782272247622,0.288977312697855,0.19774446007738292
"Québec Territory, Quebec, Canada",0.05905283164971299,0.3106811900503981,0.35923698043678515,0.3300818295128167,0.5701140964298868,0.3467585046532406,0.08312739891687254
"Waterloo Regional municipality, Ontario, Canada",0.06157966354362604,0.20613457226729495,0.32783209671081504,0.46603333102189004,0.5826733597688909,0.3046716242489477,0.11265501598216147
"Hamilton CDR, Ontario, Canada",0.06227286560804875,0.2426143730320427,0.328972957955177,0.42841266901278025,0.6061203793476194,0.2936712246330787,0.10020839601930179
"Simcoe County, Ontario, Canada",0.027904833433769562,0.19526061330436745,0.3329010450019886,0.4718383416936439,0.5927274237920661,0.3032190771537136,0.1040534990542202
"Middlesex County, Ontario, Canada",0.05791627641812913,0.26348886932461324,0.35396805433278744,0.3825430763425993,0.6124803154646833,0.2924961911224344,0.09502349341288226
"Niagara Regional municipality, Ontario, Canada",0.03965382932633301,0.2622861018363943,0.3612792153589311,0.3764346828046747,0.6399044143430432,0.2764581358199459,0.08363744983701092
"Halifax County, Nova Scotia, Canada",0.0563296500023969,0.2575219032166068,0.3529417937473401,0.3895363030360531,0.592381037344566,0.3110981051059957,0.09652085754943825
"Laval Territory, Quebec, Canada",0.042480764747027146,0.23615345145030303,0.3473182216051427,0.4165283269445542,0.6139777060721615,0.2989439718392493,0.08707832208858896
"Longueuil Territory, Quebec, Canada",0.05877176514760401,0.2640753246040249,0.35065469818002076,0.38526997721595435,0.5843226256983246,0.3076262802607071,0.10805109404096827
"Essex County, Ontario, Canada",0.043839571434805935,0.24449760276068724,0.3546969192817598,0.4008054779575529,0.6217140633327463,0.28365450872434095,0.0946314279429129
"Capital Regional district, British Columbia, Canada",0.04454589088853642,0.2421508127651887,0.34044471826789313,0.41740446896691813,0.5549410731123555,0.3305302241736969,0.11452870271394756
"Division No. 11, Saskatchewan, Canada",0.04705059528540327,0.22527893019696277,0.3354412534740405,0.43927981632899676,0.5664495180945721,0.3173588705534206,0.11619161135200727
"Fraser Valley Regional district, British Columbia, Canada",0.033634366609714424,0.231061610536551,0.33359851498276266,0.43533987448068634,0.6291171272493572,0.2884599935732648,0.08242287917737802
"Gatineau Territory, Quebec, Canada",0.057197750868101506,0.24616632860040563,0.35728194726166373,0.39655172413793066,0.5307616751495673,0.36313510134833393,0.10610322350209865
"Division No. 6, Saskatchewan, Canada",0.04134386599409929,0.2132339059845204,0.3379743250896735,0.44879176892580613,0.539024033539707,0.3382001657485492,0.12277580071174375
"Division No. 1, Newfoundland and Labrador, Canada",0.04343867482975616,0.28899892676437416,0.32165747118773347,0.38934360204789237,0.6141076935584988,0.28193651709902245,0.10395578934247868
"Wellington County, Ontario, Canada",0.03450751816185177,0.18388801439172459,0.3192039577243088,0.49690802788396654,0.5548806253961549,0.32405451088104786,0.12106486372279734
"Central Okanagan Regional district, British Columbia, Canada",0.0426740105283681,0.24332989186545667,0.34103135358365466,0.41563875455088867,0.5957639193336255,0.2969366505918457,0.10729943007452886
"Division No. 8, Alberta, Canada",0.031793478260869396,0.2254345949944521,0.3451485636789544,0.42941684132659347,0.5815327268132443,0.30332322466514866,0.11514404852160694
"Roussillon CRM, Quebec, Canada",0.02715378918785484,0.20170434537643453,0.33650257060356414,0.46179308402000124,0.5508210496831347,0.34431567522145545,0.10486327509540982
"Division No. 2, Alberta, Canada",0.03386004514672687,0.22507256609398332,0.36298736957715577,0.41194006432886093,0.5937475453617148,0.31391878092844305,0.09233367370984208
"Sherbrooke Territory, Quebec, Canada",0.055326945604181,0.3857548061771193,0.34566656161361514,0.26857863220926553,0.6530401797223142,0.2871874194379996,0.05977240083968614
"Les Moulins CRM, Quebec, Canada",0.02691894472961676,0.17810819360961747,0.3458557418538444,0.4760360645365382,0.5470912525540692,0.36042252978141043,0.09248621766452045
"Nanaimo Regional district, British Columbia, Canada",0.03874377160887244,0.2814315407983794,0.3648018855075295,0.35376657369409115,0.6305451213674089,0.28531794682650713,0.08413693180608409
"Le Saguenay-et-son-Fjord CDR, Quebec, Canada",0.03531374845572548,0.3198657022370184,0.36342751645253396,0.31670678131044766,0.6147512154681096,0.3073674080783704,0.07788137645351996
"Greater Sudbury / Grand Sudbury CDR, Ontario, Canada",0.038182934315531006,0.24591104734576788,0.330272596843616,0.4238163558106161,0.5552464378360094,0.3174931388398055,0.12726042332418502
"Thérèse-De Blainville CRM, Quebec, Canada",0.0318972270092433,0.20691828855094155,0.3362225198959892,0.4568591915530692,0.5525221620773515,0.3307052639836827,0.11677257393896592
"Westmorland County, New Brunswick, Canada",0.04789627718160934,0.2985248165104286,0.37286534408836525,0.32860983940120614,0.6475711764254466,0.2869311641470343,0.06549765942751906
"Vaudreuil-Soulanges CRM, Quebec, Canada",0.024715651015121718,0.1935041629583296,0.34351728453782154,0.4629785525038488,0.5565605398700545,0.3396018368776539,0.10383762325229152
"Frontenac County, Ontario, Canada",0.05325931800158598,0.2598361854614594,0.34576568670469515,0.3943981278338455,0.5857908847184988,0.3076599004212943,0.10654921486020688
"Francheville CDR, Quebec, Canada",0.04716516023007388,0.38755980861243994,0.3459801873441609,0.2664600040433992,0.653269701033367,0.2837816518103656,0.06294864715626738
"Lévis Territory, Quebec, Canada",0.03208354733778465,0.23288951179630948,0.3576267227283343,0.40948376547535625,0.5302255386937201,0.3728515133730189,0.09692294793326094
"Peterborough County, Ontario, Canada",0.04298294660329893,0.2676044683491932,0.3573851882498962,0.37501034340091066,0.6304102371095227,0.2801823276042313,0.08940743528624605
"Thunder Bay District, Ontario, Canada",0.04497267231894532,0.26259520344716786,0.35025608073630277,0.38714871581652943,0.5803481729970127,0.3195230985434697,0.10012872845951751
"Hastings County, Ontario, Canada",0.03583003882181147,0.28598816370759356,0.37601066933399985,0.3380011669584066,0.6442542264070193,0.2872244810614164,0.06852129253156428
"Brant CDR, Ontario, Canada",0.03416259125380959,0.23164883806713427,0.3466433050534855,0.42170785687938017,0.6091393078970723,0.30550133096716925,0.08535936113575851
"Thompson-Nicola Regional district, British Columbia, Canada",0.034796985542909845,0.2517711654268511,0.33599008147360976,0.41223875309953906,0.5960666337389426,0.2941044407525484,0.10982892550850881
"La Rivière-du-Nord CRM, Quebec, Canada",0.03228146536089958,0.3101802320796645,0.36071105258826436,0.3291087153320712,0.6234082904361958,0.3138715795177461,0.06272013004605806
"La Vallée-du-Richelieu CRM, Quebec, Canada",0.018145394305967556,0.17410239039969028,0.31762314913384304,0.5082744604664666,0.49646747129820407,0.369002060641743,0.13453046806005287
"Lambton County, Ontario, Canada",0.033938022706153294,0.2447526236881562,0.3506371814092952,0.40461019490254857,0.5860811205135688,0.2959828810427001,0.11793599844373114
"L'Assomption CRM, Quebec, Canada",0.025005904061539345,0.21126646526901754,0.35559585471381494,0.43313768001716746,0.5683096847927466,0.3488889737349508,0.08280134147230278
"Oxford County, Ontario, Canada",0.024742182302062515,0.21708908138167032,0.357501871457598,0.42540904716073163,0.587542528133996,0.3302800314053914,0.08217744046061252
"Le Haut-Richelieu CRM, Quebec, Canada",0.026782330399629364,0.28718446601941744,0.35893203883495123,0.35388349514563133,0.6045121380672663,0.32531059936580525,0.07017726256692831
"Division No. 19, Alberta, Canada",0.02963535626852217,0.17253082927932967,0.30195723498133387,0.5255119357393364,0.5179777854116565,0.3194778426657507,0.16254437192259277
"Haldimand-Norfolk CDR, Ontario, Canada",0.021576139114638973,0.22321727678809045,0.35753000444611743,0.419252718765792,0.6047922515901774,0.3128827264788249,0.08232502193099778
"Stormont, Dundas and Glengarry United counties, Ontario, Canada",0.036171590107968346,0.29713584354790007,0.3655285885547919,0.33733556789730795,0.6380695535832809,0.2951420787219021,0.06678836769481694
"Algoma District, Ontario, Canada",0.04150375361448249,0.3243881270997463,0.342992722468772,0.3326191504314818,0.6339290609414787,0.28478889973418925,0.08128203932433212
"Drummond CRM, Quebec, Canada",0.03902322240842713,0.36909916569859563,0.35991128947090517,0.27098954483049925,0.6663311822864246,0.288319223254988,0.045349594458587404
"Renfrew County, Ontario, Canada",0.024805825242718436,0.26007950028392907,0.3594548551959117,0.3804656445201592,0.5854454799074019,0.3283077105716152,0.08624680952098289
"York County, New Brunswick, Canada",0.0438966905627026,0.27311827956989276,0.36649688737973946,0.36038483305036767,0.615380036902565,0.30010118445330664,0.0845187786441283
"Chatham-Kent CDR, Ontario, Canada",0.03416697906067587,0.3088661874132931,0.3699079329045279,0.3212258796821791,0.6593413802151674,0.27538703752295923,0.06527158226187332
"Leeds and Grenville United counties, Ontario, Canada",0.025326396387552727,0.2451978708632264,0.3601018282804909,0.39470030085628266,0.5983366522197496,0.31211198313224764,0.08955136464800283
"Deux-Montagnes CRM, Quebec, Canada",0.034477611940298504,0.22709852886636153,0.36432191865496355,0.408579552478675,0.5806247628683441,0.3404578221828764,0.0789174149487795
"Grey County, Ontario, Canada",0.032017344829324806,0.27635224671726305,0.3510420431273336,0.3726057101554034,0.6308511289236979,0.27865141038976965,0.09049746068653239
"Cape Breton County, Nova Scotia, Canada",0.05125666831655929,0.38447951012717824,0.35539331135186064,0.2601271785209611,0.7129693909750714,0.2411486273272322,0.04588198169769638
"Fraser-Fort George Regional district, British Columbia, Canada",0.03308374488874719,0.215286789514664,0.33220866856994563,0.45250454191539036,0.5523878819949729,0.32451382457997074,0.12309829342505618
"Prescott and Russell United counties, Ontario, Canada",0.01728460922912775,0.20441841895129093,0.31301570401916384,0.48256587702954534,0.5283568261531337,0.35940705446363547,0.11223611938323083
"Division No. 10, Alberta, Canada",0.028268351859166093,0.24598704590256237,0.3297662630245003,0.4242466910729372,0.5799810177411148,0.3007227860115316,0.1192961962473536
"Elgin County, Ontario, Canada",0.028576015411783468,0.2371557747636664,0.372379778051788,0.3904644471845457,0.6129250321097816,0.31447306158318133,0.07260190630703707
"La Haute-Yamaska CRM, Quebec, Canada",0.030675871283821404,0.34200789343857924,0.3679082387765168,0.2900838677849039,0.6523339011925042,0.2960817717206133,0.05158432708688236
"North Okanagan Regional district, British Columbia, Canada",0.03116197183098592,0.2823994726433753,0.34911008569545177,0.368490441661173,0.6354623322317395,0.27935523032305914,0.08518243744520122
"Okanagan-Similkameen Regional district, British Columbia, Canada",0.03023771031674748,0.3170515097690943,0.36297893935549314,0.3199695508754126,0.658189827793352,0.2671205446535843,0.07468962755306373
"Queens County, Prince Edward Island, Canada",0.05037723519277617,0.27656850192061483,0.3677621283255087,0.3556693697538765,0.6319270909892699,0.3003086873438185,0.06776422166691169
"Les Maskoutains CRM, Quebec, Canada",0.03524330549956806,0.32901487942534635,0.37301180092355035,0.2979733196511034,0.641339114364916,0.3072713057075838,0.051389579927500144
"Northumberland County, Ontario, Canada",0.023539419525246436,0.22256748572453808,0.3652117586509847,0.4122207556244772,0.6085741847307738,0.2944224587349538,0.09700335653427229
"Division No. 15, Saskatchewan, Canada",0.0418708240534525,0.25554314882756524,0.3533258892965375,0.39113096187589735,0.605100152843699,0.30544606226369375,0.08945378489260708
"Cowichan Valley Regional district, British Columbia, Canada",0.02720528891261099,0.2545941450825873,0.35802837158896184,0.38737748332845084,0.6213621518533654,0.29161469849440164,0.08702314965223297
"Nipissing District, Ontario, Canada",0.041516469857054185,0.31367403314917114,0.35069060773480687,0.3356353591160221,0.629471514794642,0.2872810245841303,0.08324746062122776
"Division No. 2, Manitoba, Canada",0.027959221048776062,0.2068595927116824,0.37763486959628423,0.4155055376920334,0.6243270524899055,0.3052658142664876,0.07040713324360687
"Division No. 1, Alberta, Canada",0.03476560035333469,0.26103500761035,0.35220700152206996,0.38675799086757995,0.6002253158445318,0.2943590568922511,0.10541562726321703
"Perth County, Ontario, Canada",0.027968535397677605,0.23254724347961847,0.3592066218959868,0.4082461346243947,0.5897954421715793,0.32853698374426404,0.08166757408415666
"Marguerite-D'Youville CRM, Quebec, Canada",0.013801583958736763,0.16204293692916832,0.33807777639162473,0.49987928667920695,0.5076356059330099,0.3730913067934802,0.11927308727350987
"Kawartha Lakes CDR, Ontario, Canada",0.027126764210798945,0.2555538294236442,0.35389156439335134,0.39055460618300447,0.6267323683400058,0.287496150292578,0.08577148136741619
"Gloucester County, New Brunswick, Canada",0.03185558800106185,0.3928932543694929,0.36357070634118155,0.24353603928932566,0.7499426999770804,0.2123920849568336,0.03766521506608597
"Cochrane District, Ontario, Canada",0.034676089884815714,0.28664696572017195,0.32429094198874847,0.3890620922910795,0.5793371530045908,0.3000439964743028,0.12061885052110642
"Lanark County, Ontario, Canada",0.023714882436165156,0.2223112678313834,0.34556820003205574,0.43212053213656093,0.5618884540117413,0.3320287018917159,0.10608284409654288
"Saint John County, New Brunswick, Canada",0.06038580725852485,0.36521073978124624,0.37414370648089684,0.26064555373785697,0.6893412563846759,0.2572627405780913,0.0533960030372329
"Division No. 16, Alberta, Canada",0.021383828929368538,0.057907845579078486,0.1363636363636364,0.8057285180572851,0.37808460634547586,0.24128476302389346,0.38063063063063063
"Arthabaska CRM, Quebec, Canada",0.03197408268187902,0.3647661954326547,0.3608823986329037,0.2743514059344416,0.6706054855959984,0.28117992064861086,0.04821459375539074
"Bruce County, Ontario, Canada",0.027922715185116024,0.24045907522812626,0.32952213502996136,0.4300187897419124,0.5796475444713248,0.27566218811259746,0.14469026741607788
"Comox Valley Regional district, British Columbia, Canada",0.032758987449478846,0.2635969837959248,0.3760628910636931,0.36034012514038205,0.6195303260685925,0.2962493664470351,0.08422030748437236
"Kings County, New Brunswick, Canada",0.02165550648240492,0.2276599601232555,0.3422149719050209,0.4301250679717235,0.5932263814616762,0.29884135472370704,0.10793226381461675
"Joliette CRM, Quebec, Canada",0.03743276103455903,0.36134453781512604,0.3634057396543523,0.27524972253052166,0.6546807747489239,0.2925035868005739,0.05281563845050212
"Division No. 7, Manitoba, Canada",0.04692125518058048,0.2626427406199017,0.360703280768534,0.3766539786115643,0.5990365542646651,0.324548975158212,0.07641447057712294
"Beauharnois-Salaberry CRM, Quebec, Canada",0.03656942947202814,0.3477445970601337,0.36545806561875616,0.28679733732111024,0.645766967420821,0.3030316779328056,0.051201354646373404
"Division No. 13, Alberta, Canada",0.027626058735059092,0.25904910976325574,0.32694189004108776,0.41400900019565645,0.6017476898352739,0.2798312575331472,0.11842105263157887
"Division No. 12, Alberta, Canada",0.025439486139283252,0.1976500209819558,0.32962652119177466,0.47272345782626957,0.560197853083562,0.3058303515049461,0.13397179541149204
"Muskoka District municipality, Ontario, Canada",0.027551020408163276,0.2493684590400582,0.35221941537351137,0.3984121255864305,0.6073168489750899,0.2919385972975456,0.10074455372736454
"Dufferin County, Ontario, Canada",0.021629084215370454,0.14167412712623098,0.28871978513876406,0.5696060877350051,0.5474074797383071,0.3267259056732739,0.12586661458841916
"Kenora District, Ontario, Canada",0.026404953849748752,0.264142917907274,0.3441088898341122,0.3917481922586138,0.5948508025422818,0.3099213616287837,0.09522783582893438
"East Kootenay Regional district, British Columbia, Canada",0.022291993720565128,0.23078320915864084,0.32709431219334895,0.44212247864801024,0.5706117781589478,0.290928149418716,0.1384600724223363
"Brome-Missisquoi CRM, Quebec, Canada",0.025308396339037042,0.3124346917450372,0.3615464994775338,0.32601880877742906,0.6271316344127229,0.2910519256562558,0.08181643993102128
"Cariboo Regional district, British Columbia, Canada",0.030036382096624112,0.31359353970390347,0.34435685445106673,0.3420496058450298,0.6461772151898734,0.2653164556962027,0.08850632911392392
"Kings County, Nova Scotia, Canada",0.040161636153719364,0.3381481481481485,0.3768518518518515,0.2850000000000001,0.6804184761152784,0.2660876431109356,0.05349388077378608
"Central Kootenay Regional district, British Columbia, Canada",0.03389690721649486,0.3328451116807029,0.35151958989381205,0.31563529842548504,0.6611132889063114,0.2610740885927086,0.07781262250097994
"Division No. 17, Alberta, Canada",0.026500638569604006,0.22201342281879177,0.34201342281879193,0.4359731543624163,0.6057667442461855,0.28381174036721,0.11042151538660445
"Peace River Regional district, British Columbia, Canada",0.028534814181973504,0.19535082107059062,0.3030496907656215,0.501599488163788,0.5166908563134982,0.3134978229317848,0.169811320754717
"Huron County, Ontario, Canada",0.03129409811571347,0.261169780666125,0.36413484971567833,0.37469536961819655,0.6146271412452555,0.30392860806236555,0.08144425069237876
"Mirabel Territory, Quebec, Canada",0.02094327176781005,0.2092263727291282,0.3557868952847519,0.43498673198611987,0.5432717959662787,0.36559598762138534,0.09113221641233588
"Montcalm CRM, Quebec, Canada",0.021784053728259027,0.29044505378612095,0.3919004429445268,0.31765450326935224,0.6535954932066721,0.3047608527559922,0.04164365403733576
"Division No. 3, Manitoba, Canada",0.028615135426977318,0.25174103688418925,0.42997162754707363,0.31828733556873723,0.6927057663873827,0.25985707244948303,0.04743716116313434
"Rimouski-Neigette CRM, Quebec, Canada",0.03755047088083797,0.35728240882789986,0.3541074787192084,0.28861011245289175,0.6332304468554912,0.3051614085875307,0.06160814455697805
"Columbia-Shuswap Regional district, British Columbia, Canada",0.028103683492496662,0.2809483843894251,0.359001258917331,0.3600503566932439,0.6361479564326533,0.28103095007009654,0.0828210934972501
"Division No. 5, Alberta, Canada",0.028916751383711702,0.24471783899438368,0.35490772933939585,0.40037443166622055,0.6073943661971819,0.28940953412784476,0.10319609967497327
"Portneuf CRM, Quebec, Canada",0.019680310449967632,0.31009811937857706,0.35854456255110423,0.3313573180703187,0.6078875793291022,0.3312556663644608,0.06085675430643702
"Matawinie CRM, Quebec, Canada",0.0285659874309655,0.3802897445672886,0.3772398017537175,0.24247045367899392,0.695464828180545,0.25562856835074876,0.04890660346870629
"Memphrémagog CRM, Quebec, Canada",0.024983501461299126,0.3257199602780536,0.34716981132075475,0.3271102284011916,0.626592797783934,0.284653739612188,0.08875346260387806
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",0.01832412523020258,0.15559313843923653,0.2744624305387776,0.5699444310219859,0.47322161021914927,0.3756006093988047,0.15117778038204585
"Beauce-Sartigan CRM, Quebec, Canada",0.024279357709421565,0.3532539344959589,0.36303700552956175,0.2837090599744794,0.6494759409242494,0.30645545497856147,0.04406860409718922
"Lac-Saint-Jean-Est CRM, Quebec, Canada",0.021828908554572257,0.3302153578420705,0.3571894713943877,0.31259517076354176,0.6347909658817877,0.29493032196059576,0.07027871215761645
"Pierre-De Saurel CRM, Quebec, Canada",0.03994806751223409,0.37430398020210365,0.354918539905135,0.27077747989276135,0.663966185276506,0.2720441470001173,0.06398966772337676
"Division No. 13, Manitoba, Canada",0.027825042538284384,0.17427602400208717,0.3143751630576566,0.5113488129402562,0.5523170731707319,0.3214634146341464,0.1262195121951218
"Colchester County, Nova Scotia, Canada",0.03790175864160092,0.3539140022050716,0.3719955898566704,0.274090407938258,0.6833112742148957,0.2627842618216823,0.053904463963421904
"Les Laurentides CRM, Quebec, Canada",0.030391760904684945,0.376245678259101,0.3607890990441328,0.26296522269676625,0.6726520968694626,0.26355581807442413,0.06379208505611329
"Squamish-Lillooet Regional district, British Columbia, Canada",0.03681181452926491,0.17854283426741405,0.3042433947157728,0.5172137710168132,0.5386001029336082,0.32617086978898596,0.135229027277406
"Shawinigan Territory, Quebec, Canada",0.056576047024246956,0.4545087754690331,0.3498083518257013,0.19568287270526546,0.714320896441325,0.24886097771210425,0.036818125846570626
"Lunenburg County, Nova Scotia, Canada",0.032654588903667195,0.3576721154674286,0.370137258426271,0.27219062610630046,0.691446368446014,0.2518446658021748,0.05670896575181107
"Strathcona Regional district, British Columbia, Canada",0.03313177844844762,0.28632531035817443,0.362923497534305,0.3507511921075206,0.6351933690810663,0.2803437003443342,0.0844629305745994
"Division No. 17, Saskatchewan, Canada",0.03379937559386448,0.2581547064305685,0.35476856166511317,0.38707673190431835,0.6259093019656405,0.28880978176752786,0.08528091626683162
"La Jacques-Cartier CRM, Quebec, Canada",0.010322443332978616,0.12231819448314296,0.313457787684592,0.564224017832265,0.4394904458598726,0.4377919320594479,0.1227176220806794
"Division No. 7, Saskatchewan, Canada",0.04735308402136957,0.29055207740466693,0.35287421741605,0.35657370517928294,0.607864470003108,0.29297482126204577,0.09916070873484618
"Les Pays-d'en-Haut CRM, Quebec, Canada",0.02858380251190999,0.31436547133347686,0.3517285806313074,0.3339059480352157,0.6025848142164781,0.2911644090965579,0.106250776686964
"Parry Sound District, Ontario, Canada",0.028989158052229246,0.30095163321900315,0.36593800946143124,0.33311035731956556,0.6439575320888693,0.27717814590262074,0.07886432200850992
"Prince County, Prince Edward Island, Canada",0.027588677893228247,0.32434709351305824,0.37601797247964075,0.2996349340073009,0.6920195908959953,0.26562950158455795,0.04235090751944679
"Nord-du-Québec CDR, Quebec, Canada",0.023990712687638662,0.17821333459305932,0.32888738640322646,0.4928992790037142,0.5688211986732633,0.33480500510749994,0.09637379621923671
"Lennox and Addington County, Ontario, Canada",0.024401689347724062,0.2173026507427904,0.37197786192834253,0.4107194873288671,0.5943152454780368,0.32515073212747586,0.08053402239448741
"Hants County, Nova Scotia, Canada",0.024638201172108614,0.2861396859772605,0.3605847319978343,0.35327558202490505,0.639103982300885,0.30033185840707954,0.06056415929203535
"Northumberland County, New Brunswick, Canada",0.02996121410525563,0.3640076211392165,0.37193224590640844,0.26406013295437514,0.7126027310324403,0.24935955068064267,0.038037718286917016
"D'Autray CRM, Quebec, Canada",0.026130877414167114,0.347572524242994,0.368759099673584,0.283668376083422,0.6744184401503964,0.28140220107612346,0.044179358773480094
"Pictou County, Nova Scotia, Canada",0.03610749378477565,0.35757101902528005,0.366432108418035,0.275996872556685,0.6857142857142859,0.2606789250353605,0.0536067892503536
"Les Appalaches CRM, Quebec, Canada",0.02680965147453077,0.40663795287560167,0.3678743349379277,0.22548771218647062,0.7024602026049208,0.2596237337192471,0.037916063675832105
"La Vallée-de-l'Or CRM, Quebec, Canada",0.02708719851576995,0.3188253801782906,0.3133193497640275,0.367855270057682,0.5801424755120214,0.30142475512021377,0.11843276936776487
"Rouyn-Noranda Territory, Quebec, Canada",0.024725943970767356,0.3023441662226955,0.32791688865210455,0.3697389451251999,0.569263094702086,0.3184751613387364,0.1122617439591776
"Division No. 22, Manitoba, Canada",0.04728604728604731,0.26501937984496104,0.3381782945736435,0.3968023255813954,0.7294566253574833,0.19027645376549093,0.08026692087702578
"Division No. 3, Alberta, Canada",0.02954011413225918,0.2772761474793075,0.375470278404816,0.3472535741158765,0.6679665738161562,0.255338904363974,0.07669452181986991
"Division No. 7, Alberta, Canada",0.025247593806667683,0.22612018061826938,0.3549843695727679,0.4188954498089627,0.5814036337727116,0.30976131100819304,0.10883505521909537
"Yukon Territory, Yukon, Canada",,0.19181505779443925,0.2867853795688847,0.521399562636676,0.450484480210215,0.377401872228609,0.17211364756117603
"Division No. 5, Newfoundland and Labrador, Canada",0.03482719148291987,0.35334005787028516,0.34716833184853585,0.29949161028117893,0.6874925825806028,0.25195613832663005,0.06055127909276719
