longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Division No. 11, Saskatchewan, Canada",326109.0,2031.2295260967187,18.703905062616787,17435.342988977693,0.3197075144413014
"Fraser Valley Regional district, British Columbia, Canada",324005.0,1923.7997349423647,23.311649030715234,13898.845147037591,0.23734058174391898
"Gatineau Territory, Quebec, Canada",291041.0,2070.069955191211,763.2804338036939,381.30284376561406,0.16718366820656222
"Division No. 6, Saskatchewan, Canada",276564.0,1947.1228156227064,15.335228465952301,18034.55361711989,0.40193069616669824
"Division No. 1, Newfoundland and Labrador, Canada",271821.0,1047.9181863779734,24.75946322033777,10978.469023380216,0.11197467033153656
"Wellington County, Ontario, Canada",241026.0,1585.446320292673,89.27388110747071,2699.8490152998424,0.27707320511453326
"Central Okanagan Regional district, British Columbia, Canada",222162.0,1392.9219973002948,70.64195136087137,3144.9018001370737,0.25531780535781007
"Division No. 8, Alberta, Canada",213470.0,1259.6200000864071,20.752253128267395,10286.593878773809,0.2951748951814925
"Roussillon CRM, Quebec, Canada",185568.0,1926.2037976565223,412.22006817858846,450.1673118922617,0.344164821347516
"Division No. 2, Alberta, Canada",178513.0,1167.020393574088,9.821202848761493,18176.286830539444,0.20216628477631932
"Sherbrooke Territory, Quebec, Canada",172950.0,1777.3461016761048,472.64664912512967,365.918176549291,0.31469393277133273
"Les Moulins CRM, Quebec, Canada",171127.0,1770.1721037502332,643.5396303226416,265.91524738609286,0.23102563319015276
"Nanaimo Regional district, British Columbia, Canada",169960.0,1044.0458319603945,77.40846703452468,2195.625446557374,0.134630458376701
"Le Saguenay-et-son-Fjord CDR, Quebec, Canada",167667.0,919.4856238648825,3.7312385675237287,44936.01708005333,0.2767035993045335
"Greater Sudbury / Grand Sudbury CDR, Ontario, Canada",166128.0,977.315788830445,45.694565219338166,3635.6183542303147,0.33510660147817284
"Thérèse-De Blainville CRM, Quebec, Canada",163632.0,1970.3853393131683,775.7992026856183,210.92055706366787,0.19558039781641456
"Westmorland County, New Brunswick, Canada",163576.0,1075.2081851729397,42.20150977869635,3876.0698576375207,0.2223053802594368
"Vaudreuil-Soulanges CRM, Quebec, Canada",162303.0,1232.8481161210627,169.92474563016262,955.1463466848368,0.3510736126819806
"Frontenac County, Ontario, Canada",161780.0,1451.9498039382527,36.59120707716787,4421.280764496759,0.4209484585142321
"Francheville CDR, Quebec, Canada",158343.0,1346.7582047152478,127.88287339922967,1238.1876930906826,0.2791747230568077
"Lévis Territory, Quebec, Canada",149683.0,1303.6006741942444,305.7913343228874,489.49392346726404,0.237105362954812
"Peterborough County, Ontario, Canada",147681.0,1105.217716052631,35.05523362450165,4212.808894155514,0.5513585323507368
"Thunder Bay District, Ontario, Canada",146852.0,1194.1031686017957,1.215133179605464,120852.59662457797,0.23625467693479124
"Hastings County, Ontario, Canada",145746.0,815.7682327717671,22.822314780574192,6386.118209361282,0.44769147123232544
"Brant CDR, Ontario, Canada",144771.0,1623.5577765263652,130.85189531793176,1106.3729695947384,0.4685929590006027
"Thompson-Nicola Regional district, British Columbia, Canada",143680.0,990.0836734447398,3.1563148565878536,45521.44083474797,0.1560836767885282
"La Rivière-du-Nord CRM, Quebec, Canada",140394.0,1248.191984338168,301.2856581576392,465.98301710910783,0.21327326537668964
"La Vallée-du-Richelieu CRM, Quebec, Canada",131803.0,1406.9742230764587,217.76945866812804,605.2409773441303,0.2089982375287083
"Lambton County, Ontario, Canada",128154.0,1087.6443474521302,37.4197497388042,3424.7690295775706,0.27234995853636207
"L'Assomption CRM, Quebec, Canada",127637.0,2066.7205770674104,450.4393619507723,283.36111535019273,0.3403159238765546
"Oxford County, Ontario, Canada",121781.0,1065.703292002855,59.34918827558589,2051.940448359869,0.4716784592178844
"Le Haut-Richelieu CRM, Quebec, Canada",121277.0,1305.5340310987071,122.5015845996518,990.0035203327869,0.31928446793789184
"Division No. 19, Alberta, Canada",121167.0,944.440464198589,5.7867361007531075,20938.746452293006,0.22126744777789328
"Haldimand-Norfolk CDR, Ontario, Canada",116409.0,522.3901972176025,38.28139220801451,3040.876866950227,0.23802309313548986
"Stormont, Dundas and Glengarry United counties, Ontario, Canada",114632.0,854.6907592695965,33.56299808991503,3415.427897498957,0.3793825875212818
"Algoma District, Ontario, Canada",113658.0,953.4093450234695,2.1270653924905107,53434.18232521831,0.1930298112583953
"Drummond CRM, Quebec, Canada",107967.0,1081.2399372421326,66.3981183155868,1626.055116303725,0.26294006344830206
"Renfrew County, Ontario, Canada",106365.0,514.1558845018797,13.198594450040861,8058.812656348473,0.19985763701854073
"York County, New Brunswick, Canada",105261.0,682.9041786773053,12.440766526321337,8460.973829650758,0.256591842980267
"Chatham-Kent CDR, Ontario, Canada",104316.0,955.2038207762846,39.00101570041031,2674.699571962751,0.37434293468239055
"Leeds and Grenville United counties, Ontario, Canada",104070.0,477.1656387812424,27.731319505563032,3752.796543962615,0.4231813766020944
"Deux-Montagnes CRM, Quebec, Canada",102052.0,1896.7821805579106,363.18622805574967,280.990830919764,0.20812182405956953
"Grey County, Ontario, Canada",100905.0,501.76322208579137,21.78431809474357,4632.001771235052,0.49669736125208325
"Cape Breton County, Nova Scotia, Canada",98318.0,624.2665010306852,33.39286408662617,2944.28174070209,0.14080266914111966
"Fraser-Fort George Regional district, British Columbia, Canada",96979.0,945.0793233097472,1.8621077921746014,52080.2288715769,0.11492374411801727
"Prescott and Russell United counties, Ontario, Canada",95639.0,604.2778184843373,46.207406184426084,2069.7764254128274,0.2965598351350103
"Division No. 10, Alberta, Canada",95455.0,646.7972920537857,4.420129833420575,21595.519497700116,0.20327622782501542
"Elgin County, Ontario, Canada",94752.0,1021.9019820101164,47.99790065688099,1974.0863392619306,0.24423521260369527
"La Haute-Yamaska CRM, Quebec, Canada",92796.0,1286.9741107108505,143.03827685107495,648.7494259778803,0.4463984964883334
"North Okanagan Regional district, British Columbia, Canada",91610.0,842.7784081433082,11.871336677438077,7716.906906878335,0.1886229483617146
"Okanagan-Similkameen Regional district, British Columbia, Canada",90178.0,941.668372686112,8.517001080829532,10587.99912600421,0.32703046725008367
"Queens County, Prince Edward Island, Canada",89770.0,691.1535248389673,38.804166549873216,2313.4113674268133,0.1813994955985513
"Les Maskoutains CRM, Quebec, Canada",89432.0,1293.6666239628382,68.18067756245983,1311.691276726782,0.3656448276344991
"Northumberland County, Ontario, Canada",89333.0,519.2818147061545,43.21352152832283,2067.246473802181,0.3643265417533435
"Division No. 15, Saskatchewan, Canada",88988.0,762.9086438143556,4.295878055633229,20714.74069970611,0.38549198363614495
"Cowichan Valley Regional district, British Columbia, Canada",88958.0,562.2671694971473,23.884121801029952,3724.5665024268915,0.11702976561475294
"Nipissing District, Ontario, Canada",84716.0,953.3408369756099,4.328370459233646,19572.261847244765,0.30469922939501337
"Division No. 2, Manitoba, Canada",83878.0,451.97594067029223,18.88194260542101,4442.233606616229,0.3731335429531703
"Division No. 1, Alberta, Canada",82513.0,1163.3773678230423,3.9195295246682496,21051.761309792386,0.4746109093179537
"Perth County, Ontario, Canada",81565.0,963.8870349468905,36.669572334448844,2224.3237323871,0.3574336300168548
"Marguerite-D'Youville CRM, Quebec, Canada",80165.0,1548.791822629546,210.73765951558337,380.40187114288443,0.2250121107532347
"Kawartha Lakes CDR, Ontario, Canada",79247.0,500.4255411611556,23.7615454820574,3335.0945147839925,0.48321485970393535
"Gloucester County, New Brunswick, Canada",78256.0,187.47139292350002,15.32372971436699,5106.8507118492125,0.20638106518912003
"Cochrane District, Ontario, Canada",76092.0,936.8815064109356,0.5224624359788826,145641.09256474,0.3228093551641727
"Lanark County, Ontario, Canada",75760.0,564.1562998938147,23.689068609543646,3198.0995643483625,0.5579796760655418
"Saint John County, New Brunswick, Canada",75480.0,943.9729160907323,44.78105596007099,1685.5341702371136,0.16222046247019697
"Division No. 16, Alberta, Canada",74543.0,1607.3194796057046,0.7244593806163264,102894.65771922686,0.3951881021448028
"Arthabaska CRM, Quebec, Canada",74348.0,1032.1787687172916,38.902803932691214,1911.1218854207862,0.20724746780615552
"Bruce County, Ontario, Canada",73073.0,396.76340448923946,16.526321822549484,4421.613035533103,0.21616484781981005
"Comox Valley Regional district, British Columbia, Canada",72445.0,853.1925771064216,38.985064037560754,1858.2757727472695,0.1876505117787671
"Kings County, New Brunswick, Canada",71184.0,333.51837696009693,19.546334883667626,3641.808063949594,0.28236744382620316
"Joliette CRM, Quebec, Canada",71124.0,1070.9586692917792,167.94155756921748,423.5044680390444,0.17495670991850293
"Division No. 7, Manitoba, Canada",70896.0,1303.8769341377654,11.113437259411564,6379.30447125715,0.4545499576703324
"Beauharnois-Salaberry CRM, Quebec, Canada",68259.0,1123.2556187395223,129.915865714108,525.4092687201908,0.3375356066209624
"Division No. 13, Alberta, Canada",68076.0,267.1212977029566,2.706900862573219,25149.055490449682,0.16775204796170437
"Division No. 12, Alberta, Canada",67483.0,379.43185118723363,1.9575320138456453,34473.51027860183,0.3652613032035482
"Muskoka District municipality, Ontario, Canada",66674.0,274.4196582548114,14.409922492130137,4626.95063324688,0.2870285922697705
"Dufferin County, Ontario, Canada",66257.0,1030.1872012913677,44.26664986145695,1496.7701465407276,0.6147154490289966
"Kenora District, Ontario, Canada",66000.0,295.71253684712667,0.14786709448307697,446346.7699201565,0.26646718993524104
"East Kootenay Regional district, British Columbia, Canada",65896.0,634.5462899052989,2.3662747923884164,27847.991371064472,0.2333662826952415
"Brome-Missisquoi CRM, Quebec, Canada",64786.0,442.2068774900508,38.006737085814045,1704.5925266807835,0.36884193007293387
"Cariboo Regional district, British Columbia, Canada",62931.0,289.1871896177919,0.7585649560681083,82960.59486611678,0.19467063718276037
"Kings County, Nova Scotia, Canada",62914.0,312.9280337285189,27.074220473510866,2323.760348393203,0.4097144418165772
"Central Kootenay Regional district, British Columbia, Canada",62509.0,422.3654842203224,2.701082871389391,23142.199990275174,0.20288031579868362
"Division No. 17, Alberta, Canada",62132.0,266.04094582255635,0.3147354058697091,197410.26538882873,0.3646523538047527
"Peace River Regional district, British Columbia, Canada",61532.0,743.1027113952546,0.5133641084022152,119860.3466680034,0.22259040962760346
"Huron County, Ontario, Canada",61366.0,372.30052539511513,17.64000574967295,3478.797052043916,0.37527623640594865
"Mirabel Territory, Quebec, Canada",61108.0,1059.0696436266176,125.68418445131374,486.2027809367804,0.20140555130958804
"Montcalm CRM, Quebec, Canada",58680.0,438.9646898178597,81.76228867438154,717.6902818081965,0.30555104930742916
"Division No. 3, Manitoba, Canada",57363.0,625.826296587622,10.806908701133105,5307.993394446414,0.39926831240027977
"Rimouski-Neigette CRM, Quebec, Canada",57141.0,1033.6320773302818,20.17119551837978,2832.8018509331155,0.4099186237812134
"Columbia-Shuswap Regional district, British Columbia, Canada",57021.0,413.082614585616,1.898606144455913,30033.085148547547,0.17099828451440785
"Division No. 5, Alberta, Canada",55784.0,439.87616579865045,3.256528265786788,17129.898912921733,0.2387956416407696
"Portneuf CRM, Quebec, Canada",55523.0,398.350573342975,13.461320040922981,4124.632638642253,0.26618130003588164
"Matawinie CRM, Quebec, Canada",55500.0,186.50281512606912,5.308404099622591,10455.119647719708,0.16816325864609089
"Memphrémagog CRM, Quebec, Canada",54797.0,558.1688019311467,37.941464056363266,1444.2510683983437,0.30878738761419045
"Les Collines-de-l'Outaouais CRM, Quebec, Canada",54498.0,183.1146570476049,24.81974181118407,2195.752091806312,0.29110158368102285
"Beauce-Sartigan CRM, Quebec, Canada",53384.0,706.9538966493474,27.027152646828043,1975.1988194089415,0.27882566844188494
"Lac-Saint-Jean-Est CRM, Quebec, Canada",52475.0,644.324442690133,15.38775387802028,3410.179316355897,0.19008072398840883
"Pierre-De Saurel CRM, Quebec, Canada",51843.0,903.4369452334836,81.44835570230339,636.5137706338479,0.3372164568755503
"Division No. 13, Manitoba, Canada",51643.0,413.7619869740518,28.24531002320619,1828.37433745887,0.23182477068121035
"Colchester County, Nova Scotia, Canada",51476.0,415.12994504544696,13.699169992917342,3757.5999149301597,0.25593612648054853
"Les Laurentides CRM, Quebec, Canada",50777.0,272.72175704697077,18.977659275615462,2675.619751759573,0.29598887471844787
"Squamish-Lillooet Regional district, British Columbia, Canada",50496.0,593.1171817165131,3.0292827468730787,16669.292442946622,0.1944919814446238
"Shawinigan Territory, Quebec, Canada",49620.0,951.4614151018509,61.7555553873614,803.4904663840979,0.20697068890074485
"Lunenburg County, Nova Scotia, Canada",48071.0,230.7616890268621,14.676667684805908,3275.3347716502253,0.2984305053496921
"Strathcona Regional district, British Columbia, Canada",48023.0,954.0072207209455,2.396983166158171,20034.767318357997,0.03673367352718941
"Division No. 17, Saskatchewan, Canada",47834.0,543.9945500724837,2.0131638874838047,23760.609008234464,0.32752594118865286
"La Jacques-Cartier CRM, Quebec, Canada",47813.0,346.08834051051286,14.311873090598848,3340.792620038484,0.22329524332749426
"Division No. 7, Saskatchewan, Canada",47413.0,972.4352790173598,2.370404234962132,20002.073612882083,0.4710555076665589
"Les Pays-d'en-Haut CRM, Quebec, Canada",46906.0,284.5977571209125,63.878830750875,734.2964711256474,0.2093170761054391
"Parry Sound District, Ontario, Canada",46731.0,186.1459131070663,4.498322404168664,10388.539504570343,0.2955812979019049
"Prince County, Prince Edward Island, Canada",46234.0,350.8398980180719,19.126780062486976,2417.239067368059,0.14223852322747618
"Nord-du-Québec CDR, Quebec, Canada",45365.0,412.1007343905178,0.05306206865214438,854942.1677733003,0.06770123312330532
"Lennox and Addington County, Ontario, Canada",45182.0,461.9468242783548,14.614471246029902,3091.5932050756833,0.21794061854660815
"Hants County, Nova Scotia, Canada",45140.0,228.30639080046285,13.967672144088843,3231.748249410577,0.41068339913073976
"Northumberland County, New Brunswick, Canada",45000.0,165.68018258181476,3.4308851604231143,13116.148718440454,0.24652195953060274
"D'Autray CRM, Quebec, Canada",43801.0,541.8768524783592,33.04374888485097,1325.5457228123632,0.14876389497355827
"Pictou County, Nova Scotia, Canada",43657.0,375.6564704541149,14.320758992508274,3048.5116063218866,0.31354296190983555
"Les Appalaches CRM, Quebec, Canada",43412.0,566.4344001886384,21.875304871538646,1984.5209131911186,0.38792736158240004
"La Vallée-de-l'Or CRM, Quebec, Canada",43347.0,901.0053701794114,1.5852956591543281,27343.16450669104,0.20517815306539045
"Rouyn-Noranda Territory, Quebec, Canada",42313.0,780.0388868561392,6.526432418911252,6483.327687174413,0.4165004924331537
"Division No. 22, Manitoba, Canada",42226.0,576.8395685886696,0.3913663990720029,107893.77958896093,0.3660182190664055
"Division No. 3, Alberta, Canada",40768.0,303.5616166127556,2.9059286236368114,14029.250294860396,0.2638275357698542
"Division No. 7, Alberta, Canada",40684.0,301.89839991400703,2.0299388540722885,20041.982997853982,0.23536232587626157
"Yukon Territory, Yukon, Canada",40232.0,530.1557568886184,0.08314395611796208,483883.63843211986,0.18318285514844196
"Division No. 5, Newfoundland and Labrador, Canada",40145.0,537.9919873590875,3.4356476308337003,11684.842077433403,0.10801382624666576
"Sept-Rivières--Caniapiscau CDR, Quebec, Canada",38114.0,892.3129243254562,0.3397989971449529,112166.31102575376,0.10252796470392148
"Bellechasse CRM, Quebec, Canada",38000.0,221.5912848650546,21.229205236699528,1789.9869343346083,0.25342414589859513
"Division No. 16, Saskatchewan, Canada",37993.0,524.7959501832162,1.6176733921809814,23486.199490972052,0.4319435952941002
"La Nouvelle-Beauce CRM, Quebec, Canada",37988.0,426.6674213344592,41.50599343873031,915.2413146327061,0.2901353286537238
"Rouville CRM, Quebec, Canada",37889.0,607.2072886378166,77.3955335445906,489.5502138785652,0.2974850024194665
"Kitimat-Stikine Regional district, British Columbia, Canada",37790.0,490.5916122724126,0.3488265085863678,108334.65654071234,0.05993728396820812
"Bulkley-Nechako Regional district, British Columbia, Canada",37737.0,209.81134200285814,0.48260657860305844,78194.12679626669,0.1842413049922044
"Division No. 15, Alberta, Canada",37735.0,809.0826246286986,1.3169035253665864,28654.33896495623,0.07211691003009328
"Division No. 6, Newfoundland and Labrador, Canada",37339.0,690.540038319958,2.1006242322563184,17775.19245309929,0.1337169673555666
"Maskinongé CRM, Quebec, Canada",37292.0,248.8105518759977,14.773644230776181,2524.224857284298,0.2884863268045516
"Antoine-Labelle CRM, Quebec, Canada",36462.0,225.19938191657099,2.234155692529166,16320.259202134366,0.25491626647683613
"Division No. 9, Saskatchewan, Canada",36047.0,592.5704684373368,2.3012703343083496,15663.957190337649,0.6363602231675548
"Division No. 18, Saskatchewan, Canada",35986.0,232.17332568735654,0.11206089665074032,321128.9671557546,0.566743927702854
"Division No. 14, Saskatchewan, Canada",35428.0,347.0048916974435,1.0163096627754893,34859.45405974785,0.4120541801361307
"Rivière-du-Loup CRM, Quebec, Canada",35333.0,700.1846251347793,26.01081025224182,1358.3967457128606,0.18441770827988704
"Argenteuil CRM, Quebec, Canada",34747.0,430.06615397032186,26.042007185749544,1334.2673532097756,0.2752005939480944
"Lotbinière CRM, Quebec, Canada",34586.0,297.37111287649344,20.228941503623332,1709.7286080838726,0.2953510058968237
"Division No. 8, Newfoundland and Labrador, Canada",33398.0,114.79437459530017,2.9643792678525984,11266.439609191293,0.03463511250405689
"Kootenay Boundary Regional district, British Columbia, Canada",33152.0,375.4788679061829,4.067639955001443,8150.18053877589,0.2752102906710697
"Alberni-Clayoquot Regional district, British Columbia, Canada",32899.0,683.8641714955297,4.392387031412441,7490.0048116708895,0.09962248519640271
"Division No. 7, Newfoundland and Labrador, Canada",32729.0,172.39239982127242,2.841427751826362,11518.50508215915,0.06429723624809972
"Madawaska County, New Brunswick, Canada",32603.0,266.6859450070457,9.335438123013025,3492.3909912304507,0.2878474490130116
"Kent County, New Brunswick, Canada",32082.0,107.35425066764171,6.759488202974289,4746.217322471748,0.32359589429144786
"Sunshine Coast Regional district, British Columbia, Canada",32017.0,406.00027809555075,7.601916432885711,4211.701125981234,0.09105226967036864
"Division No. 5, Saskatchewan, Canada",31583.0,272.3992560035196,2.089200097143694,15117.269065409077,0.4979015225566951
"Le Val-Saint-François CRM, Quebec, Canada",31551.0,263.63218555930547,22.072050165123738,1429.454888148725,0.2195321838002226
"Timiskaming District, Ontario, Canada",31424.0,406.4210488605499,2.1866536883166905,14370.817001292295,0.33483987177957897
"Le Domaine-du-Roy CRM, Quebec, Canada",31095.0,488.77759026972205,1.605731461951511,19365.006376725643,0.28867770252808594
"Division No. 8, Saskatchewan, Canada",30840.0,645.705537922333,1.3481128373229674,22876.423357291762,0.44094780070397765
"Albert County, New Brunswick, Canada",30749.0,700.7267561212104,16.170524756285758,1901.5462060405519,0.572262168243682
"Restigouche County, New Brunswick, Canada",30584.0,333.6200047134959,3.519933236243571,8688.801163921753,0.24743703188128552
"Cumberland County, Nova Scotia, Canada",30538.0,406.64500726745047,6.602971019724107,4624.8877829053345,0.2251872720409518
"Division No. 1, Saskatchewan, Canada",30351.0,450.2495175403831,1.9696923498650767,15409.005371868878,0.5931593575360803
"Les Jardins-de-Napierville CRM, Quebec, Canada",30339.0,492.25156623937687,37.72694706786235,804.1732066320372,0.37806269498069167
"La Côte-de-Beaupré CRM, Quebec, Canada",30240.0,372.51935451372054,5.951548636300025,5081.03047592663,0.3673816282902282
"Manicouagan CRM, Quebec, Canada",30125.0,664.7507374352629,0.7526985361344706,40022.663196222995,0.3709307559315936
"Division No. 14, Alberta, Canada",28617.0,556.735581210509,1.049695709007592,27262.186321648594,0.12967697555364718
"Sunbury County, New Brunswick, Canada",27864.0,331.62139451408115,10.129141770347731,2750.8747169054022,0.3425050499636405
"Division No. 18, Manitoba, Canada",26636.0,119.88658590406435,1.719475521257515,15490.770104432848,0.11478495565049135
"Carleton County, New Brunswick, Canada",26360.0,153.44572441479457,7.858468904957203,3354.342979377553,0.48954625083130626
"Charlotte County, New Brunswick, Canada",25801.0,141.07524751709087,6.812857364223223,3787.1040916679653,0.192838817928814
"Prince Edward CDR, Ontario, Canada",25559.0,196.72558488744934,19.605890545226412,1303.6388192130878,0.19018581121097558
"Division No. 12, Manitoba, Canada",24863.0,278.72352037304677,13.350401306339673,1862.3410210293355,0.4051448712837122
"Abitibi CRM, Quebec, Canada",24764.0,394.9016665254677,3.1185696883345173,7940.819822828875,0.4333416228340759
"Yarmouth County, Nova Scotia, Canada",24748.0,244.90308355556402,9.950433476284745,2487.127828047177,0.3894289149790649
"Division No. 9, Manitoba, Canada",24339.0,562.7701393746544,7.892913425178104,3083.6522192628495,0.4679349349552585
"Division No. 10, Newfoundland and Labrador, Canada",24332.0,539.2432419048279,0.10843152893558541,224399.67635663066,0.05139787110589132
"Papineau CRM, Quebec, Canada",24308.0,160.36627013285073,7.577088662868169,3208.0923269543277,0.3312003038947785
"Maria-Chapdelaine CRM, Quebec, Canada",24149.0,425.0621168725983,0.6277692599955544,38467.95556725892,0.23155912431911035
"Nicolet-Yamaska CRM, Quebec, Canada",23848.0,261.55654686588247,22.1304476664349,1077.6103746048527,0.2232799120075923
"L'Érable CRM, Quebec, Canada",23534.0,526.8016984383629,18.073786316291724,1302.1067964484253,0.3262377395591868
"Division No. 15, Manitoba, Canada",23304.0,347.6049268199039,2.5963332865029187,8975.735172809373,0.3352346959400921
"Division No. 12, Saskatchewan, Canada",23208.0,262.6877709451545,1.6140173969549796,14379.027167727207,0.28096176842755965
"Le Haut-Saint-François CRM, Quebec, Canada",22926.0,176.28232252782092,9.969212730223502,2299.6800871241935,0.4438489191194216
"Division No. 2, Saskatchewan, Canada",22497.0,564.0897300912901,1.2999424514426945,17306.150726159078,0.475810365784132
"Montmagny CRM, Quebec, Canada",22481.0,490.8684775625109,12.715506004982338,1767.9988504736841,0.24060811387748413
"Sudbury District, Ontario, Canada",22368.0,219.11037759416334,0.5073828779932126,44085.050895823144,0.14663690195280074
"Le Haut-Saint-Laurent CRM, Quebec, Canada",22213.0,178.33041613234076,18.32623364637566,1212.0875695805078,0.22931560326490613
"Division No. 13, Saskatchewan, Canada",22047.0,273.10725466848993,1.2126359474494404,18181.054294466416,0.4859062525232909
"Division No. 17, Manitoba, Canada",21996.0,395.7556973749158,1.517398264180094,14495.864743779211,0.16567608035441342
"Le Granit CRM, Quebec, Canada",21948.0,188.77344015356002,7.763952039524457,2826.910816587723,0.2334541485945079
"Division No. 21, Manitoba, Canada",21871.0,479.61806008548507,0.354049119555935,61773.91438631915,0.3642368045157586
"Kamouraska CRM, Quebec, Canada",21307.0,257.54472760288456,9.227480618776873,2309.0809810689475,0.41357958372425346
"Annapolis County, Nova Scotia, Canada",21252.0,99.4291374991808,6.14847927866931,3456.464442147308,0.5292754597625394
"Powell River Regional district, British Columbia, Canada",21211.0,442.52642124273774,3.7694220285148092,5627.122630351198,0.10862973938020372
"La Matanie CRM, Quebec, Canada",20883.0,597.4971354322372,6.091789943314983,3428.056481644876,0.19959340687251417
"Region 6 Region, Northwest Territories, Canada",20805.0,1360.2480259802126,0.08694624987956294,239285.76596252137,0.08031187357465971
"Bécancour CRM, Quebec, Canada",20748.0,179.82317772596673,17.267896609400317,1201.5360335609828,0.33269220597801447
"Haliburton County, Ontario, Canada",20571.0,72.12545196950394,4.511381502430358,4559.80058191001,0.5498908517963309
"Division No. 9, Alberta, Canada",20569.0,266.1782973065551,1.0790330103313792,19062.43813030623,0.2740577055569948
"La Vallée-de-la-Gatineau CRM, Quebec, Canada",20547.0,144.92125340401282,1.45244647688717,14146.476532502304,0.18179467719516082
"Abitibi-Ouest CRM, Quebec, Canada",20526.0,261.31228763590104,5.671999621583446,3618.8295785305045,0.5679833369824765
"Antigonish County, Nova Scotia, Canada",20129.0,270.74824722559947,12.766954272999092,1576.6485545084893,0.3659760821237342
"Division No. 1, Manitoba, Canada",20114.0,96.92566102347718,1.276395024370253,15758.444381216412,0.37736736368694224
"Division No. 14, Manitoba, Canada",19749.0,340.37548724273154,6.815507823964397,2897.656419754873,0.4271344685472468
"Témiscouata CRM, Quebec, Canada",19492.0,132.83055873377424,4.811988798122213,4050.715996597162,0.34799226801430394
"Rainy River District, Ontario, Canada",19437.0,346.9351272511014,0.9888457943011764,19656.249854140555,0.1837292659405232
"Qikiqtaaluk Region, Nunavut, Canada",19355.0,443.36024795075843,0.0179578082150113,1077804.1378023382,0.0007362592922836739
"Robert-Cliche CRM, Quebec, Canada",19253.0,272.9335744130968,22.73194257315313,846.9579728191893,0.2959665552007105
"Division No. 4, Newfoundland and Labrador, Canada",19212.0,330.2136354387835,2.4791496006213323,7749.431496665239,0.10859475518624052
"Division No. 2, Newfoundland and Labrador, Canada",19196.0,168.72611146006565,2.6722467420791456,7183.468389249311,0.10237557002763124
"Coaticook CRM, Quebec, Canada",18906.0,271.1916553139258,14.01862480837524,1348.6344244483141,0.347717099099394
"La Mitis CRM, Quebec, Canada",18363.0,408.4113277498949,7.7367766195710015,2373.469068959395,0.28400241450688923
"Kings County, Prince Edward Island, Canada",18327.0,87.55305600359848,9.392397720460512,1951.2589378616542,0.23602577315195855
"Victoria County, New Brunswick, Canada",18312.0,168.62461005810988,3.280173416161408,5582.631671172266,0.64496688790994
"Skeena-Queen Charlotte Regional district, British Columbia, Canada",18001.0,817.4400346406835,0.7769887825347545,23167.64463609849,0.023891102779490244
