longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"CA-HD034, USA",0.13687298420423025,0.004498221465652376,0.37974802332848906,0.3636965606532095,0.11518421034841897,0.33966375006330457,0.5528583826112841,0.10747786732541134
"CA-HD027, USA",0.11446205822533195,0.0034734384093227273,0.32528745342289384,0.425891545519355,0.13088550442309663,0.4010751755254036,0.5138800221208513,0.08504480235374513
"CA-HD011, USA",0.13564740251878052,0.006238427245892996,0.39613551886653775,0.340042410117077,0.12193624125171167,0.3319161950722158,0.5642138766816466,0.10386992824613758
"CA-HD032, USA",0.1409775841191,0.003812866277518264,0.405988060563056,0.36363515529229223,0.08558633374803357,0.3108274568534341,0.5800407836773419,0.10913175946922397
"CA-HD017, USA",0.25059662171124536,0.03166735085218258,0.3346334348320287,0.20172764208264365,0.1813749505218996,0.47391050298747517,0.4404644471738223,0.08562504983870263
"CA-HD006, USA",0.20041801295328293,0.012596672704240369,0.3651902796017291,0.2982550880445096,0.12353994669623795,0.3862578894358976,0.49700724886341413,0.11673486170068814
"CA-HD016, USA",0.1186802766958606,0.005634915438682346,0.48730040054830936,0.31513824743602914,0.07324615988111866,0.2547474060972463,0.6667751513731557,0.07847744252959803
"CA-HD042, USA",0.13651000368351796,0.003946321655903844,0.44581444927308517,0.32343225937191744,0.09029696601557548,0.31190931228498675,0.5950881455594428,0.09300254215557031
"CA-HD047, USA",0.17858351981841616,0.03034854620069405,0.39001528969064353,0.31190011366669046,0.08915253062355588,0.30911481544602376,0.5728396267918002,0.11804555776217601
"CA-HD020, USA",0.12612160397335376,0.005854331384230463,0.3786590097294908,0.33593924575609196,0.153425809156833,0.35359716795305235,0.5621770995011242,0.08422573254582362
"CA-HD052, USA",0.17135761003120928,0.012234600949235827,0.33021086916388165,0.32613862605616983,0.16005829379950337,0.46049173192350296,0.46915614204674105,0.07035212602975592
"CA-HD010, USA",0.13984029397640965,0.00602915672909614,0.3498471440351343,0.3762804918062466,0.12800291345311332,0.3658093858142851,0.5394736369119153,0.09471697727379952
"CA-HD040, USA",0.11897541205337868,0.005166057630457151,0.3960874852672875,0.35326933578738307,0.12650170926149362,0.3495656569071096,0.5666727847832934,0.08376155830959686
"CA-HD033, USA",0.10975583944361253,0.0018246060606964649,0.3407142369174972,0.4318441606776325,0.1158611569005615,0.3866516437265924,0.5323494481264267,0.08099890814698087
"CA-HD080, USA",0.12443226164379119,0.00536070536574908,0.3333260284686082,0.3838320347052271,0.1530489698166245,0.37334060327379787,0.5407498402456458,0.08590955648055636
"CA-HD044, USA",0.2074435301843659,0.013737468060823623,0.3888114726548854,0.27553452116157706,0.11447300793834805,0.38472729303248393,0.5202951983481818,0.0949775086193343
"CA-HD001, USA",0.16977410336622675,0.006388153763469182,0.44463437646287696,0.26969489844656996,0.10950846796085721,0.2834779011574078,0.579525357393535,0.13699674144905716
"CA-HD078, USA",0.19358214740722407,0.019864588677084835,0.3847433499344285,0.25025872621863765,0.15155118776262497,0.41036220524067774,0.48746742945454613,0.10217036530477605
"CA-HD015, USA",0.13575661827446006,0.006986589987166883,0.39633189181983325,0.3489976674568504,0.11192723246168942,0.3480811951609507,0.5519742340727223,0.09994457076632707
"CA-HD074, USA",0.12733358718981883,0.0065002721509019165,0.4215156989333081,0.3167653218353631,0.12788511989060802,0.3259123116326285,0.5731506646568495,0.10093702371052204
"CA-HD064, USA",0.10967274664017403,0.0037993990259557967,0.3365730644913899,0.41331561257648386,0.13663917726599656,0.4100686352165272,0.5093582852803127,0.0805730795031601
"CA-HD077, USA",0.19549214540292173,0.008215744634542294,0.43749698111790103,0.23542172964668368,0.1233733991979512,0.3702313524786951,0.5277770209265611,0.10199162659474383
"CA-HD002, USA",0.17755108429907254,0.010953792763147277,0.39952173315537953,0.28644382679269637,0.12552956298970422,0.3376037039031063,0.5212178647651581,0.14117843133173572
"CA-HD043, USA",0.12334912934634361,0.004245473876482754,0.3026812346233348,0.39677155285950616,0.1729526092943327,0.4325044599937972,0.49490934424901284,0.07258619575718998
"CA-HD054, USA",0.2022651933473377,0.006534259478118792,0.2866422304282557,0.31811504745797425,0.1864432692883136,0.5173635065339971,0.41349122754936063,0.06914526591664219
"CA-HD079, USA",0.1519832323738145,0.008558322468274808,0.32213360647360945,0.36730903748859817,0.15001580119570307,0.40992658489029343,0.4873003622310349,0.10277305287867163
"CA-HD008, USA",0.1523268138992889,0.006078293334554572,0.424778954716768,0.32120172182425377,0.09561421622513488,0.29466861592469407,0.5949802202546789,0.11035116382062704
"CA-HD057, USA",0.15276670590072516,0.004829034348916605,0.2347067784991696,0.4031680225952989,0.20452945865588976,0.5529600253724103,0.3849672818178214,0.062072692809768244
"CA-HD019, USA",0.18370061620890898,0.012216887689821694,0.3609865085098423,0.235251198531959,0.20784478905946802,0.4219441698934697,0.5038746724470113,0.07418115765951883
"CA-HD046, USA",0.1570743819414781,0.007629792838331206,0.36750837316713114,0.336368361195266,0.13141909085779352,0.3720490117293682,0.5305481570765664,0.09740283119406526
"CA-HD065, USA",0.14179470400190003,0.0028889667671518145,0.28369731983688656,0.4269564411959074,0.14466256819815415,0.4491635846512376,0.4728401187053698,0.07799629664339248
"CA-HD073, USA",0.15427475421468462,0.00565582886168806,0.40061902817313005,0.29839185590524436,0.14105853284525283,0.38513095974334066,0.530467650318841,0.08440138993781836
"CA-HD029, USA",0.0935241245161609,0.004119455197884855,0.34729463365915525,0.4107655539081645,0.14429623271863445,0.3913768095990665,0.5317758000814847,0.0768473903194488
"CA-HD005, USA",0.1346694973529082,0.004752157256286396,0.4725209721631592,0.3204894822407773,0.0675678909868689,0.252073524178514,0.6461133270705258,0.10181314875096019
"CA-HD025, USA",0.12028620476505333,0.005008041410116638,0.33302941987599755,0.34200911465659034,0.19966721929224204,0.40331306833890085,0.5173005760500274,0.07938635561107164
"CA-HD051, USA",0.30266209693061674,0.027727574402821625,0.328015245579322,0.1779058419435542,0.1636892411436854,0.5095433697201881,0.3990698612833339,0.09138676899647796
"CA-HD007, USA",0.15947394432613396,0.006819719311903685,0.40093625469720817,0.3250693874049114,0.10770069425984273,0.32562343567673924,0.5526638887803447,0.12171267554291607
