longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %
"CA-HD034, USA",0.007782436600801055,0.004229017377577839,0.06921421214395071,0.020587523336725477,0.08685592521876398,0.10523666798219529,0.12260223803319201,0.0198024968475211,0.021903488295163937,0.013836572746229549,0.07920688054710272,0.06066166203914355,0.048551075196217125,0.0008160273919082624,0.05075332839635067,0.0824615354448634,0.10596032879345264,0.06730420257720494,0.013365402017816398,0.018868979013819346
"CA-HD027, USA",0.15151315920732478,0.0008502945627029226,0.06244796500761443,0.00907510655491782,0.07760619133182083,0.09906601530975995,0.12009051272165133,0.01979202375675534,0.011447815572097179,0.008206331177268175,0.09256946595941234,0.037684016357597855,0.035775540797434384,0.0002460691258574752,0.027319529047605977,0.047163461548471196,0.10289380274873162,0.05737790209504278,0.008633209442910279,0.030241587675023295
"CA-HD011, USA",0.010945292060018392,0.001225184752890852,0.06812467115998033,0.017771102682582945,0.08906609040527169,0.07586512600132021,0.15442111445767148,0.039675297382589465,0.022118734656334852,0.01707691661586196,0.0829158604161242,0.047623206106056415,0.04269113262397957,0.0009014737312240372,0.05593267488601061,0.06677329680781455,0.11558653611789875,0.0565955096303329,0.0121492287107208,0.02254155079531606
"CA-HD032, USA",0.04241139474086447,0.027231589110260232,0.06217590899470975,0.01657858596635909,0.0741171762985717,0.125119480157853,0.14051670883222045,0.026730049528518714,0.01869919307349033,0.008975443942022784,0.058044615493104613,0.05065390551256528,0.031173115669495606,0.0008181463556594826,0.05212782353844231,0.09628979930920317,0.09047486344792981,0.04348558128918367,0.011562957604059487,0.022813661135486003
"CA-HD017, USA",0.001735555234044693,0.00011162973776349045,0.07666091400521358,0.022091346557299593,0.03536678462390538,0.06689608411324065,0.10925849719471352,0.05285433844200231,0.020715422889224712,0.06925736533424431,0.05244458412798343,0.040313050567270525,0.041131543737295176,0.0029589166745635814,0.22639610529618986,0.03319400119851433,0.08588220708890557,0.04204198013138252,0.004527436162909407,0.016162236883333344
"CA-HD006, USA",0.005389441175823291,0.0007883627616912085,0.07069265048487172,0.023795874658351288,0.06834546687679138,0.08974045277570845,0.13438152253522168,0.03933651673712903,0.021868293859915008,0.018088104924420634,0.045736414189351246,0.05002669475283446,0.04772066394599016,0.0011603082697711627,0.08657779949065396,0.11220047365959039,0.10168760514271215,0.04995860868446961,0.010905359308507858,0.02159938576619526
"CA-HD016, USA",0.0035191688548870228,0.0012280206895175871,0.04179996887509877,0.02139393722364994,0.04559906518648544,0.0851930664302945,0.11815110794992932,0.06995222111381047,0.029245586642371178,0.03587704181880844,0.09402042995240821,0.03184638537531341,0.028525171752793267,0.0030579986398043377,0.21626527363409864,0.030105266600607247,0.08665864112573915,0.02257967999184942,0.011743603352515388,0.023238364790018357
"CA-HD042, USA",0.004958377382078155,0.0008197462350949322,0.05704484470950282,0.037067052831264234,0.04886917980962788,0.09883145852648917,0.1128852551704468,0.07673511024364783,0.03397649107444821,0.0511035023413927,0.08791993194649057,0.043166455090589945,0.030764130684019342,0.0018300788235757033,0.1377434661894127,0.03368704843442806,0.08728479412207078,0.0230782469597679,0.0051702421705257,0.027064587255126612
"CA-HD047, USA",0.008151434087959344,0.0004038957770350326,0.09696802323483238,0.04166359585529053,0.08079592206067028,0.08858665491781573,0.15187183128652626,0.02543215409529917,0.026181654878285852,0.01640088055371988,0.04310619989110039,0.054661409417377856,0.05667293726371465,0.0009601081672666805,0.059248396447569435,0.04535028521226664,0.12150717367606306,0.046813098685440147,0.010719993021878448,0.024504351469888164
"CA-HD020, USA",0.0029029214244763154,0.00023113609991405539,0.06554505083534631,0.016575890005605113,0.06818896868591846,0.068405599834153,0.14471982596628855,0.03892694537122621,0.0175657146422522,0.026537334404676673,0.10888509637955532,0.044781272985692566,0.04740633887210332,0.002095136905672566,0.10660676540137372,0.03931223270915344,0.10394299726642718,0.06322176777337472,0.006194714581059022,0.02795428985573103
